i,changedTaxaCount,changedTaxaRate,MicrobiotaDensityFoldChange,qmd_Density_delta,MicrobiotaDensityFoldChange_ori,changfold,ancomP_FNR,ancomP_FPR,mwu_diff_pvalue_FNR,mwu_diff_pvalue_FPR,mwu_logged_pvalue_FNR,mwu_logged_pvalue_FPR,qmd_diff_pvalue_FNR,qmd_diff_pvalue_FPR,qmd_diff_qvalue_FPR,qmd_diff_qvalue_FNR,ANCOM_BC_diff_qval_FPR,ANCOM_BC_diff_qval_FNR,qmd_logged_Density_diff_MAE,logged_relative_abundance_diff_MAE,ANCOM_BC_diff_MAE,groupsize,DR_inferred_foldchange_MAE
35.0,43.0,0.7049180327868853,3.5439873714288415,3.3000000000000007,0.06729989609524267,-0.3236913075672615,0.6333333333333333,0.058823529411764705,0.3333333333333333,0.7647058823529411,0.3333333333333333,0.7647058823529411,0.0,0.0,0.0,0.03333333333333333,0.07142857142857142,0.88,0.787769515234839,3.162539749207111,2.6478250233366434,51.0,3.405487643624457
36.0,49.0,0.8032786885245902,5.174844739967419,5.6,-0.06368899800823867,-0.5230142779029915,0.5217391304347826,0.09090909090909091,0.2608695652173913,0.9090909090909091,0.2608695652173913,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.8546795348257895,5.7828631380788345,2.9835319445411743,19.0,4.286367359597006
37.0,8.0,0.13114754098360656,0.5200550848320944,0.3800000000000008,0.02115525929921347,-0.4286034953625989,0.8333333333333334,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.020833333333333332,0.0,0.5,0.027777777777777776,1.0,0.6432456555821886,0.6402147192000022,1.8340270371410023,76.0,0.39488786267687215
38.0,39.0,0.639344262295082,7.938145013983984,7.34,0.13590740864082562,-0.4616708917708647,0.34375,0.3333333333333333,0.125,1.0,0.125,1.0,0.03125,0.14285714285714285,0.047619047619047616,0.03125,0.0625,0.7307692307692307,0.5113558125407394,7.47944820413948,2.46917358398846,92.0,3.7381395908164223
39.0,37.0,0.6065573770491803,7.529572137710595,7.460000000000001,0.0927306155970129,0.43018809385025053,0.32,0.4444444444444444,0.16,1.0,0.16,1.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.75,0.6609974470140546,7.563482291180474,1.802106285299945,89.0,3.146103191548093
40.0,17.0,0.2786885245901639,2.90988709509503,3.539999999999999,-0.11849648105442867,0.41563328425917656,0.5714285714285714,0.0,0.0,0.6923076923076923,0.0,0.6923076923076923,0.14285714285714285,0.07692307692307693,0.0,0.2857142857142857,0.07692307692307693,0.8571428571428571,0.7974221945619238,3.4356195093733515,3.5939803699076225,14.0,1.4984841344410806
41.0,6.0,0.09836065573770492,1.2057110333323138,1.3599999999999994,0.13586377467610333,1.835266513105156,0.5,0.0,0.0,0.3076923076923077,0.0,0.3076923076923077,0.25,0.10256410256410256,0.0,0.25,0.027777777777777776,1.0,0.8927034208921923,1.484822413967576,2.0007480427520985,29.0,0.6449160757077844
42.0,4.0,0.06557377049180328,0.5051076639697527,0.34999999999999964,0.1499731567957454,1.0002425102073953,0.8,0.0,0.4,0.15789473684210525,0.4,0.15789473684210525,0.2,0.02631578947368421,0.0,0.8,0.10810810810810811,0.8,0.7414037008813735,0.8123378421355733,2.8532921861361005,50.0,0.25532565754851283
43.0,17.0,0.2786885245901639,1.3793982981852937,1.8000000000000007,0.3079992259733117,-1.8085039085465577,0.5714285714285714,0.0,0.14285714285714285,0.37142857142857144,0.14285714285714285,0.37142857142857144,0.14285714285714285,0.0,0.0,0.42857142857142855,0.03125,1.0,0.989675022332366,1.916674498069174,2.8303958501678426,33.0,1.1404898968372759
44.0,23.0,0.3770491803278688,2.7486574505661423,2.75,0.0480291291623729,-0.769033843811827,0.5454545454545454,0.0,0.2727272727272727,0.6153846153846154,0.2727272727272727,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,1.1667826531874415,2.6665709303725635,3.0927245167799393,21.0,1.679852026772928
45.0,52.0,0.8524590163934426,4.13009474650385,4.51,-0.05993545368377795,-0.6281158380594952,0.34285714285714286,0.42105263157894735,0.08571428571428572,0.7894736842105263,0.08571428571428572,0.7894736842105263,0.02857142857142857,0.05263157894736842,0.05263157894736842,0.02857142857142857,0.0,0.9354838709677419,0.6696708112112026,4.552189959297054,3.1814393911934307,79.0,3.845228175194538
46.0,55.0,0.9016393442622951,6.396191158359294,5.390000000000001,-0.04909653933113134,-0.024311854064624525,0.3902439024390244,0.4,0.0975609756097561,0.8,0.0975609756097561,0.8,0.04878048780487805,0.3,0.3,0.04878048780487805,0.0,0.8529411764705882,1.1092651592888543,6.462468027896418,3.3883204665837834,62.0,4.909599065743208
47.0,22.0,0.36065573770491804,3.0068584007757977,3.3599999999999994,-0.6446526496725369,-1.5175900181641566,0.8333333333333334,0.0,0.0,0.5454545454545454,0.0,0.5454545454545454,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,1.0,0.983712158858958,3.2980235655259365,2.839981145157801,11.0,1.6960671951210993
48.0,38.0,0.6229508196721312,1.6961744935383651,1.8100000000000005,-0.183652182477438,1.0887706467065004,0.6153846153846154,0.0,0.2692307692307692,0.625,0.2692307692307692,0.625,0.07692307692307693,0.041666666666666664,0.0,0.07692307692307693,0.0,1.0,0.8277367405759652,2.1827349492237786,2.11150425550319,54.0,2.1965922249561802
49.0,23.0,0.3770491803278688,3.5987765342920994,3.99,-0.003574368050223597,-1.3344520009925318,0.3333333333333333,0.2682926829268293,0.13333333333333333,0.8292682926829268,0.13333333333333333,0.8292682926829268,0.0,0.0,0.0,0.06666666666666667,0.0,0.6363636363636364,0.6429849339874019,3.8602292040368256,2.233549537656326,77.0,1.91099315419084
50.0,50.0,0.819672131147541,3.414641541715,3.99,-0.10358980988947764,1.0275539290655906,0.36363636363636365,0.7692307692307693,0.21212121212121213,0.9230769230769231,0.21212121212121213,0.9230769230769231,0.030303030303030304,0.07692307692307693,0.07692307692307693,0.06060606060606061,0.0,0.9642857142857143,0.7564318947089895,3.5575696995170354,2.736885402543163,54.0,3.4322664440948203
51.0,56.0,0.9180327868852459,3.6991442890345216,3.9700000000000006,-0.3835208183141887,1.4138906443531416,0.39285714285714285,0.46153846153846156,0.17857142857142858,0.8461538461538461,0.17857142857142858,0.8461538461538461,0.03571428571428571,0.15384615384615385,0.15384615384615385,0.07142857142857142,0.15384615384615385,0.9230769230769231,0.9852589837812944,4.378304572222974,4.0791479194615246,36.0,3.838191885267925
52.0,57.0,0.9344262295081968,6.262511787756394,5.3100000000000005,-0.05314155926829756,1.1273661781959399,0.5,0.26666666666666666,0.3,0.9333333333333333,0.3,0.9333333333333333,0.05,0.3333333333333333,0.26666666666666666,0.1,0.0,0.78125,1.0575518299712967,6.192955177758723,2.541981849035748,83.0,4.0777012589297845
53.0,52.0,0.8524590163934426,4.6390615194784734,3.91,0.10324771848421932,-0.6635603373820337,0.18181818181818182,0.0,0.09090909090909091,0.7,0.09090909090909091,0.7,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,1.0,1.0293481264069237,3.3292853475008637,3.855404738756596,12.0,3.5579697246760644
54.0,8.0,0.13114754098360656,-0.2654689593463289,0.009999999999999787,-0.30624227988719355,-2.2664797932559133,0.5714285714285714,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.03333333333333333,0.8571428571428571,0.7713869193594626,0.7711166490891924,2.3514624155502513,28.0,0.904550502697797
55.0,22.0,0.36065573770491804,6.733269702853294,6.59,0.07088308644065222,-0.04634992941165247,0.6111111111111112,0.34285714285714286,0.2222222222222222,0.9714285714285714,0.2222222222222222,0.9714285714285714,0.05555555555555555,0.14285714285714285,0.08571428571428572,0.2222222222222222,0.08,0.7333333333333333,0.7319992323305613,6.743429353346166,1.9737375781668611,74.0,2.2362183382796883
56.0,42.0,0.6885245901639344,6.920778493432891,6.100000000000001,0.4564436735228696,0.33455084656874323,0.7058823529411765,0.0,0.4117647058823529,1.0,0.4117647058823529,1.0,0.11764705882352941,0.0,0.0,0.17647058823529413,0.0,1.0,1.1711919177916108,6.6482694350486975,2.444198925801044,12.0,3.0600283593096167
57.0,37.0,0.6065573770491803,6.410196141954849,5.619999999999999,-0.15129907256721964,2.269665645509466,0.6086956521739131,0.28,0.30434782608695654,0.92,0.30434782608695654,0.92,0.21739130434782608,0.28,0.24,0.21739130434782608,0.045454545454545456,0.6666666666666666,1.0475775135641763,6.34704229494856,3.114602441818444,47.0,2.721784686882583
58.0,8.0,0.13114754098360656,2.9332029933233197,3.9700000000000006,-0.34772762633016896,-1.2832530802707252,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.13333333333333333,0.0,1.0,0.0,1.0,0.9022774271280016,4.371972660984258,3.186345145566632,7.0,1.6246216335084094
59.0,35.0,0.5737704918032787,3.13669675200844,3.4000000000000004,-0.09747390695932268,0.8365233488534481,0.4642857142857143,0.23809523809523808,0.10714285714285714,0.7619047619047619,0.10714285714285714,0.7619047619047619,0.0,0.09523809523809523,0.09523809523809523,0.0,0.1875,0.76,0.9826397448554554,3.9414838441964277,3.5499908312811126,64.0,2.730462822389924
60.0,27.0,0.4426229508196721,5.081752447539827,4.93,-0.0435045332910704,-0.47067175742554757,0.5625,0.16129032258064516,0.125,0.967741935483871,0.125,0.967741935483871,0.125,0.0,0.0,0.125,0.07407407407407407,0.7142857142857143,0.6323912884999732,5.397325171297022,2.2239187672242933,48.0,2.5959112500542525
