i,changedTaxaCount,changedTaxaRate,MicrobiotaDensityFoldChange,qmd_Density_delta,MicrobiotaDensityFoldChange_ori,changfold,ancomP_FNR,ancomP_FPR,mwu_diff_pvalue_FNR,mwu_diff_pvalue_FPR,mwu_logged_pvalue_FNR,mwu_logged_pvalue_FPR,qmd_diff_pvalue_FNR,qmd_diff_pvalue_FPR,qmd_diff_qvalue_FPR,qmd_diff_qvalue_FNR,ANCOM_BC_diff_qval_FPR,ANCOM_BC_diff_qval_FNR,qmd_logged_Density_diff_MAE,logged_relative_abundance_diff_MAE,ANCOM_BC_diff_MAE,groupsize,DR_inferred_foldchange_MAE
31.0,66.0,0.6346153846153846,4.437853775721873,4.529999999999999,-0.09822723010297453,1.179176570429633,0.0,0.10256410256410256,0.0,1.0,0.0,1.0,0.0,0.05128205128205128,0.05128205128205128,0.0,0.0,0.06451612903225806,0.010446996239197882,4.535891906062074,0.23493606354690302,25.0,2.7883727605904456
32.0,80.0,0.7619047619047619,5.0472616546502485,5.029999999999999,0.01483394133568794,0.9231327701918168,0.0,0.14814814814814814,0.0,1.0,0.0,1.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.10666666666666667,0.007594551951467283,5.032977921992159,0.7256747218968413,49.0,3.4830899943069182
33.0,43.0,0.4095238095238095,4.2202169395402365,4.16,0.05967351649165309,0.8398239638255944,0.04878048780487805,0.05,0.024390243902439025,1.0,0.024390243902439025,1.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.04878048780487805,0.006765367371592103,4.160400572890561,0.1716974827394669,36.0,1.9887222944868195
34.0,64.0,0.6153846153846154,6.5532961553158975,6.43,0.12290976408028698,0.4961988336825185,0.016129032258064516,0.0,0.0,1.0,0.0,1.0,0.0,0.025,0.0,0.0,0.0,0.11290322580645161,0.005098226110369845,6.430108932800093,0.2120512973181631,71.0,3.1021305516016344
35.0,74.0,0.7047619047619048,3.4073775298373903,3.4499999999999993,-0.04419467384809295,-0.25493216105648564,0.029850746268656716,0.08571428571428572,0.0,1.0,0.0,1.0,0.0,0.2,0.17142857142857143,0.0,0.05714285714285714,0.1044776119402985,0.007008834275240045,3.450686623723591,0.23613194941135274,51.0,3.0679587278328966
36.0,82.0,0.7884615384615384,6.420308198963032,6.149999999999999,0.2651257342846236,-0.5199918511146301,0.013157894736842105,0.12,0.0,1.0,0.0,1.0,0.0,0.08,0.08,0.0,0.08,0.06578947368421052,0.0115050789392319,6.153492953870925,0.19679954307695202,19.0,3.9423418181073915
37.0,13.0,0.12380952380952381,1.3431889875310823,1.3000000000000007,0.04213865185355559,-1.611061717044602,0.0,0.05434782608695652,0.0,1.0,0.0,1.0,0.0,0.6847826086956522,0.6413043478260869,0.0,0.0,0.0,0.006275243903962535,1.3017310745061206,0.10361884209253451,76.0,0.476453811948465
38.0,67.0,0.638095238095238,5.706465569576531,6.010000000000002,-0.30956739374494546,0.38202585802281436,0.36363636363636365,1.0,0.0,1.0,0.0,1.0,0.1717171717171717,1.0,1.0,0.18181818181818182,0.3333333333333333,0.336734693877551,0.006834753792418919,6.015752580671112,0.330760927973466,92.0,3.4082286482366055
39.0,62.0,0.5961538461538461,3.958332513798158,3.9700000000000006,-0.0041297554291546135,-0.6625620825124094,0.0,0.06976744186046512,0.0,1.0,0.0,1.0,0.016666666666666666,0.3488372093023256,0.32558139534883723,0.016666666666666666,0.9047619047619048,0.1,0.007928222612373208,3.9627452179912903,0.35857928238289544,89.0,2.2397654440181896
40.0,28.0,0.26666666666666666,3.6442853869125713,2.99,0.6516222690791587,0.7561181842568039,0.16129032258064516,0.029411764705882353,0.03225806451612903,1.0,0.03225806451612903,1.0,0.16129032258064516,0.19117647058823528,0.10294117647058823,0.16129032258064516,0.0,0.25806451612903225,0.012418062832746312,2.9900440354405533,0.1683114562629801,14.0,1.5774820810011212
41.0,10.0,0.09523809523809523,6.70456890948542,7.109999999999999,-0.406121822402735,-0.6016944453980246,0.6,0.04,0.0,1.0,0.0,1.0,0.6,0.04,0.013333333333333334,0.64,0.0,0.64,0.00815332392307594,7.111048211527864,0.1136956703694532,29.0,0.6857602505941509
42.0,7.0,0.06666666666666667,1.692447221570106,1.5500000000000007,0.14246447721534494,3.5615626414445956,0.0,0.030927835051546393,0.0,1.0,0.0,1.0,0.0,0.041237113402061855,0.010309278350515464,0.0,0.010309278350515464,0.4,0.005942962487392554,1.549961448560706,0.14515807847252943,50.0,0.33258915986234255
43.0,29.0,0.2761904761904762,1.9711953645992004,1.8200000000000003,0.14243859106801082,-1.7635830723362937,0.038461538461538464,0.02631578947368421,0.0,1.0,0.0,1.0,0.0,0.42105263157894735,0.34210526315789475,0.0,0.013157894736842105,0.07692307692307693,0.007713322743553708,1.8230851856867052,0.18307871569104248,33.0,1.2850588257343074
44.0,38.0,0.3619047619047619,2.1435711916381663,2.24,-0.10127051887185344,-0.9318523328204027,0.0,0.045454545454545456,0.0,1.0,0.0,1.0,0.0,0.22727272727272727,0.12121212121212122,0.0,0.0,0.029411764705882353,0.011787297326131605,2.2451963725537043,0.15774216591344187,21.0,1.5784555878793873
45.0,89.0,0.8476190476190476,6.751708885809477,6.68,0.07333613107236303,-0.07199560452993893,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0625,0.0625,0.0,0.0625,0.06976744186046512,0.004745068158341978,6.678003424706106,0.17191789278414735,79.0,4.021044695414517
46.0,93.0,0.8942307692307693,6.746933542028124,6.649999999999999,0.10292913823910864,0.24870936467320828,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.04597701149425287,0.008010337665961795,6.643968274707779,0.14653427387432913,62.0,4.218573159487557
47.0,37.0,0.3523809523809524,4.484872763289727,4.279999999999999,0.20195280626933965,-1.2015298735498354,0.0,0.05970149253731343,0.0,1.0,0.0,1.0,0.0,0.1791044776119403,0.05970149253731343,0.0,0.014925373134328358,0.0625,0.013359254025871466,4.283419254415984,0.15625311837037373,11.0,1.9731193575546446
48.0,64.0,0.6213592233009708,5.556441886425752,5.470000000000001,0.09163181128757357,-0.1347198735721011,0.0,0.12195121951219512,0.0,1.0,0.0,1.0,0.0,0.1951219512195122,0.17073170731707318,0.0,0.024390243902439025,0.01639344262295082,0.00784733396996667,5.464482460131042,0.10095547890945492,54.0,2.6048463102169555
49.0,39.0,0.37142857142857144,3.4618335126511006,3.66,-0.19688653981026505,0.482257554012445,0.0,0.07462686567164178,0.0,1.0,0.0,1.0,0.0,0.04477611940298507,0.04477611940298507,0.0,0.014925373134328358,0.11428571428571428,0.006422101109329273,3.656133626840934,0.14617214288719427,77.0,1.7170709005306155
50.0,86.0,0.819047619047619,6.661141442398044,6.48,0.1818912384418887,0.5252942427811131,0.0125,1.0,0.0125,1.0,0.0125,1.0,0.0,0.13636363636363635,0.13636363636363635,0.0,0.0,0.075,0.006864778747461234,6.4815847722005495,0.5068281824922655,54.0,3.6751434425186376
51.0,96.0,0.9142857142857143,6.291228716737635,5.880000000000001,-0.1386211315068273,1.2425014911339634,0.0,1.0,0.0,1.0,0.0,1.0,0.011111111111111112,1.0,1.0,0.011111111111111112,0.9090909090909091,0.07777777777777778,0.5505391686509348,6.430539168650936,1.7070401993005022,36.0,4.56961142858062
52.0,97.0,0.9326923076923077,5.956095562299041,5.369999999999999,0.11368944831588836,0.4466027766602854,0.0,1.0,0.0,1.0,0.0,1.0,0.011111111111111112,1.0,1.0,0.011111111111111112,0.75,0.07777777777777778,0.47243213685465074,5.842432136854649,0.5893206158928214,83.0,3.8985903641808743
53.0,89.0,0.8476190476190476,6.776782382394639,6.48,0.2957660534712474,-0.517435009428164,0.012987012987012988,1.0,0.0,1.0,0.0,1.0,0.0,0.3181818181818182,0.3181818181818182,0.0,0.18181818181818182,0.07792207792207792,0.012974695067179198,6.480590305843774,0.19560469861641086,12.0,4.1214319184272465
54.0,13.0,0.12380952380952381,2.4344571832290534,2.369999999999999,0.0591884593653127,-1.3736576971159253,0.07692307692307693,0.02247191011235955,0.0,1.0,0.0,1.0,0.07692307692307693,0.12359550561797752,0.02247191011235955,0.07692307692307693,0.0,0.15384615384615385,0.007683834123048936,2.3720255736996556,0.18517346778777657,28.0,0.711561574508808
55.0,37.0,0.3523809523809524,3.529250669740456,3.49,0.04106875758062145,-0.3936030112267643,0.0,0.045454545454545456,0.0,1.0,0.0,1.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.05555555555555555,0.004953682933265471,3.4877785145979834,0.13483243484193563,74.0,1.84358892707971
56.0,72.0,0.6923076923076923,4.989942854190151,5.18,-0.1926683675234848,0.5598672524767293,0.0,0.19444444444444445,0.0,1.0,0.0,1.0,0.0,0.2777777777777778,0.25,0.0,0.0,0.1111111111111111,0.0105478329425777,5.186473516675509,0.7159274290048905,12.0,3.5463235420462262
57.0,63.0,0.6,6.1510842062312605,6.16,-0.014058228496026004,0.8968319043616908,0.0,0.06976744186046512,0.01694915254237288,1.0,0.01694915254237288,1.0,0.0,0.32558139534883723,0.2558139534883721,0.0,0.0,0.11864406779661017,0.00833777491701426,6.1656862496320874,0.29984548308585107,47.0,2.763701605440971
58.0,13.0,0.12380952380952381,3.2171391106371137,4.279999999999999,-1.0586094730804303,-1.197488311117865,0.8450704225352113,0.037037037037037035,0.0,1.0,0.0,1.0,0.7605633802816901,0.07407407407407407,0.037037037037037035,0.8450704225352113,0.037037037037037035,0.8450704225352113,0.017197779143010416,4.282430638224252,0.07864731906837995,7.0,1.3454570802529806
59.0,60.0,0.5714285714285714,6.637392074482492,6.5,0.13610674748265694,1.0258447203874075,0.0,0.125,0.0,1.0,0.0,1.0,0.0,0.125,0.125,0.0,0.020833333333333332,0.07407407407407407,0.006458896758847284,6.501240052752521,0.1258933521624129,64.0,2.4748410226330795
60.0,47.0,0.44761904761904764,5.486512692670146,5.27,0.2179211213136618,0.9261571242096475,0.0,0.1016949152542373,0.0,1.0,0.0,1.0,0.0,0.0847457627118644,0.05084745762711865,0.0,0.01694915254237288,0.06976744186046512,0.006952646289431167,5.270042275922784,0.08944846771001183,48.0,2.1162975531001704
61.0,6.0,0.05714285714285714,3.0425058485055487,3.1099999999999994,-0.06431974944707264,1.7432630733228627,0.0,0.041666666666666664,0.0,1.0,0.0,1.0,0.0,0.052083333333333336,0.0,0.16666666666666666,0.0,0.16666666666666666,0.007817397841608783,3.106691687631048,0.14492876337067676,56.0,0.6209563288241225
62.0,98.0,0.9333333333333333,5.360084414742403,5.470000000000001,-0.10570707767066524,-0.275387531949997,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.11956521739130435,0.007458744001086239,5.46353312438914,0.9232729953312457,55.0,4.2068440913709715
63.0,84.0,0.8,4.665387126667252,4.6899999999999995,-0.034134560140309134,0.33819157917411474,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.04938271604938271,0.009779209891082337,4.698685539171155,0.40935122593680073,46.0,3.970942968692257
64.0,69.0,0.6634615384615384,4.064352004971088,4.300000000000001,-0.2363935477532273,-0.31398181095629873,0.015625,0.08108108108108109,0.0,1.0,0.0,1.0,0.0,0.16216216216216217,0.10810810810810811,0.0,0.02702702702702703,0.078125,0.007363181809757286,4.302316282743438,0.22807125113836782,41.0,3.0018749071687942
65.0,85.0,0.8095238095238095,5.3479139357905146,5.07,0.2816355520278009,-0.05470018484545206,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2,0.16,0.0,0.04,0.10810810810810811,0.014748871548090115,5.066599863731684,0.22850467349105666,13.0,3.8566444070498647
66.0,52.0,0.5,6.895593769920674,6.800000000000001,0.0943467387752044,1.798058151617493,0.0,0.09615384615384616,0.0,1.0,0.0,1.0,0.0196078431372549,0.09615384615384616,0.09615384615384616,0.0196078431372549,0.0,0.16,0.004710691038640043,6.802237069232179,0.5451333515887964,99.0,2.707534043227205
67.0,33.0,0.32038834951456313,5.1762550896478565,5.029999999999999,0.15005806081876116,-0.1377512986793472,0.0,0.08450704225352113,0.0,1.0,0.0,1.0,0.0,0.19718309859154928,0.09859154929577464,0.0,0.014084507042253521,0.06451612903225806,0.00626348366477847,5.028330322636089,0.16334951494115196,65.0,1.5923720149256684
68.0,19.0,0.18269230769230768,1.904941101106857,1.8699999999999992,0.031335361411660045,1.6752793422339485,0.0,0.03571428571428571,0.0,1.0,0.0,1.0,0.0,0.23809523809523808,0.15476190476190477,0.0,0.0,0.05555555555555555,0.007136176144550639,1.875252812132229,0.134190574308004,58.0,0.7336104320224398
69.0,54.0,0.5142857142857142,5.321205978537318,5.609999999999999,-0.29209527524309564,-0.4937521995445358,0.04081632653061224,0.07547169811320754,0.0,1.0,0.0,1.0,0.0,0.07547169811320754,0.05660377358490566,0.0,0.018867924528301886,0.10204081632653061,0.010154383739110208,5.613985267483461,0.19425270521177593,22.0,2.605207284606055
70.0,40.0,0.38095238095238093,5.125161483301081,5.16,-0.036885271667959074,-0.43733627837918876,0.0,0.07936507936507936,0.0,1.0,0.0,1.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.02564102564102564,0.006124145114101799,5.1624656630112735,0.11494408687855778,59.0,2.2006101430300724
71.0,38.0,0.3619047619047619,6.399028717540602,6.280000000000001,0.12108740554327113,-0.6053056401891421,0.0,0.07352941176470588,0.0,1.0,0.0,1.0,0.0,0.20588235294117646,0.11764705882352941,0.0,0.0,0.03125,0.009218764406072746,6.27621614126405,0.08609734377124591,25.0,1.9605939458934922
72.0,77.0,0.7333333333333333,3.776874765437604,3.8499999999999996,-0.073302979405657,0.07903662571165501,0.0136986301369863,0.1724137931034483,0.0136986301369863,1.0,0.0136986301369863,1.0,0.0,0.3793103448275862,0.3103448275862069,0.0,0.896551724137931,0.0684931506849315,0.005081579418445513,3.851407746130248,1.3082906928219449,94.0,3.235627593677225
73.0,9.0,0.08571428571428572,2.4929025010905264,2.4800000000000004,0.010467787868815748,2.517252950347081,0.0,0.07368421052631578,0.0,1.0,0.0,1.0,0.0,0.07368421052631578,0.0,0.0,0.0,0.0,0.006208520732162738,2.4829074703961123,0.05801898607394973,98.0,0.6024385250265428
74.0,22.0,0.21153846153846154,2.921360162832393,3.1899999999999995,-0.27173397630534524,0.6952180211042156,0.045454545454545456,0.05,0.0,1.0,0.0,1.0,0.09090909090909091,0.025,0.0125,0.09090909090909091,0.0,0.18181818181818182,0.005603244886987132,3.1928734679257422,0.1387870163564462,78.0,0.9742066691223891
75.0,98.0,0.9333333333333333,7.725300706887778,6.120000000000001,0.3303737545941843,1.0975683690990385,0.0,1.0,0.011764705882352941,1.0,0.011764705882352941,1.0,0.023529411764705882,1.0,1.0,0.023529411764705882,0.3333333333333333,0.11764705882352941,1.2790484211566078,7.3990484211566105,1.34250352118358,9.0,5.2106415919820375
76.0,65.0,0.6190476190476191,5.637546669583937,5.65,-0.014406726874643285,0.41793731741200335,0.0,0.12195121951219512,0.0,1.0,0.0,1.0,0.0,0.14634146341463414,0.0975609756097561,0.0,0.024390243902439025,0.03278688524590164,0.005911924185676479,5.6527371657591825,0.09519404873035092,65.0,3.004052316083491
77.0,70.0,0.6666666666666666,4.320550416098808,3.91,0.39947335341799217,0.06017639185361761,0.0,0.08108108108108109,0.0,1.0,0.0,1.0,0.0,0.1891891891891892,0.1891891891891892,0.0,0.05405405405405406,0.04838709677419355,0.009764113532522201,3.9160655496644297,0.1095527859081484,21.0,3.2350319876740876
78.0,92.0,0.8761904761904762,5.422047195170023,5.5600000000000005,-0.13762716783346107,0.19279458440392266,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.11764705882352941,0.09411764705882353,0.008430017010059652,5.559229744843753,0.1647632131821297,37.0,3.6402735374340747
79.0,36.0,0.34285714285714286,4.631625267228606,4.76,-0.12495722395968654,1.3594849126369426,0.029411764705882353,0.029850746268656716,0.0,1.0,0.0,1.0,0.0,0.08955223880597014,0.04477611940298507,0.0,0.0,0.08823529411764706,0.007744592527551169,4.757350250386713,0.20901130531258935,32.0,1.8996190708523426
80.0,48.0,0.45714285714285713,5.89579684761155,6.23,-0.3298044429510547,-0.26083709116967924,0.0,0.11475409836065574,0.0,1.0,0.0,1.0,0.0,0.18032786885245902,0.11475409836065574,0.0,0.04918032786885246,0.02564102564102564,0.011727909643924695,6.226285606985088,0.17450860541585136,21.0,2.203438868872031
81.0,84.0,0.8,5.801711207991719,5.82,-0.01614459291668524,-0.2064693980402503,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.8461538461538461,0.12,0.007755692600679476,5.816767654844801,1.2099438884874432,30.0,3.5215466578553247
82.0,31.0,0.29523809523809524,4.019036339865831,3.9000000000000004,0.11539950742390205,-0.09370300639243899,0.0,0.06756756756756757,0.0,1.0,0.0,1.0,0.0,0.12162162162162163,0.10810810810810811,0.0,0.013513513513513514,0.10714285714285714,0.00559239113498496,3.9034427030541567,0.12133513882905839,68.0,1.3409883454059683
83.0,19.0,0.18269230769230768,3.086037658364976,3.1899999999999995,-0.10292130893222053,2.1298920756423723,0.0,0.07058823529411765,0.0,1.0,0.0,1.0,0.0,0.09411764705882353,0.03529411764705882,0.0,0.0,0.0,0.005148852582407386,3.188328015530285,0.10229271075460335,67.0,0.9287401504185413
84.0,31.0,0.2980769230769231,4.9296562106482975,5.16,-0.23387963450337426,-0.3222995331095664,0.0,0.05555555555555555,0.0,1.0,0.0,1.0,0.0,0.18055555555555555,0.08333333333333333,0.0,0.0,0.034482758620689655,0.006712168697079928,5.162406027395984,0.07709493880524491,38.0,1.7383754578203743
85.0,12.0,0.11428571428571428,2.643404472309463,2.5299999999999994,0.11175950520541633,-0.019954308237679356,0.0,0.04395604395604396,0.0,1.0,0.0,1.0,0.0,0.13186813186813187,0.01098901098901099,0.0,0.0,0.18181818181818182,0.0057708276911240895,2.5326114768123604,0.08903934173725178,79.0,0.6989888934703812
86.0,58.0,0.5523809523809524,4.523457597671616,4.4399999999999995,0.0763166076040882,-0.18762064208994764,0.0,0.14583333333333334,0.0,1.0,0.0,1.0,0.0,0.14583333333333334,0.125,0.0,0.020833333333333332,0.018518518518518517,0.008638614323269378,4.445197788625927,0.2022139230605408,42.0,2.3523465261561265
87.0,60.0,0.5769230769230769,5.075976983639652,5.18,-0.1050481104334544,0.2922616267218048,0.0,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,0.15555555555555556,0.08888888888888889,0.0,0.0,0.017543859649122806,0.005238310394275739,5.180335538549396,0.15653343623952767,95.0,2.4663563430575053
88.0,57.0,0.5480769230769231,4.810614741160592,4.800000000000001,0.0043270537453565785,-0.020769020956327506,0.0,0.08695652173913043,0.018518518518518517,1.0,0.018518518518518517,1.0,0.0,0.043478260869565216,0.021739130434782608,0.0,0.021739130434782608,0.037037037037037035,0.00825501192711104,4.8017138077230666,0.16223168996227888,18.0,2.955356536532327
89.0,39.0,0.37142857142857144,5.472430447593794,5.8100000000000005,-0.3369012115194749,2.4884361650752354,0.1875,0.07407407407407407,0.0,1.0,0.0,1.0,0.20833333333333334,0.037037037037037035,0.0,0.20833333333333334,0.0,0.22916666666666666,0.008669355822572411,5.809881477483413,0.14480649282039768,33.0,2.0541652736571563
90.0,48.0,0.45714285714285713,5.8065964912461885,5.82,-0.018684701173416585,1.437005372469519,0.022222222222222223,0.03508771929824561,0.0,1.0,0.0,1.0,0.0,0.3508771929824561,0.2807017543859649,0.0,0.0,0.06818181818181818,0.006536248469891789,5.824934675260964,0.12636014709866647,98.0,2.222727254259385
91.0,23.0,0.22115384615384615,1.2174354040843944,1.2400000000000002,-0.020441254537654885,-1.5344686187457648,0.0,0.0625,0.0,1.0,0.0,1.0,0.0,0.0875,0.0125,0.0,0.0,0.0,0.0059859289066410085,1.238086018103538,0.0915179175305932,78.0,0.9419860216798842
92.0,74.0,0.7115384615384616,5.359014609516162,5.18,0.17853788397331982,-0.28717695600953574,0.014285714285714285,0.15625,0.0,1.0,0.0,1.0,0.0,0.125,0.0625,0.0,0.0,0.04285714285714286,0.004894143166721762,5.179857412991732,0.16897401970198833,71.0,3.3489711794332915
93.0,58.0,0.5576923076923077,4.1827218301771545,4.800000000000001,-0.6200739470216838,0.33646091710639314,0.02,0.08163265306122448,0.02,1.0,0.02,1.0,0.0,0.10204081632653061,0.10204081632653061,0.0,0.061224489795918366,0.1,0.01277336298981356,4.80484588566616,0.10964603342390507,9.0,2.9461695022150196
94.0,78.0,0.7428571428571429,5.152527502922663,5.029999999999999,0.11144835120638064,0.4633071881545623,0.0,0.22857142857142856,0.0,1.0,0.0,1.0,0.0,0.4,0.4,0.0,0.08571428571428572,0.078125,0.016599049884825932,5.042855598086895,0.19300921087885842,15.0,3.294982062658461
95.0,97.0,0.9238095238095239,4.827892765300273,3.3000000000000007,0.0848169756773558,1.1393070861590446,0.01098901098901099,1.0,0.0,1.0,0.0,1.0,0.01098901098901099,1.0,1.0,0.01098901098901099,0.8181818181818182,0.07692307692307693,1.4429113960276936,4.742911396027693,1.5197933847303475,56.0,4.091171055650915
96.0,18.0,0.17142857142857143,1.8980996580507143,1.83,0.06923032925156393,-1.9740490496833245,0.0,0.03571428571428571,0.0,1.0,0.0,1.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.007256249818391597,1.829817477252312,0.07180728096620434,45.0,0.9717839404531943
97.0,70.0,0.6666666666666666,3.953361911236055,4.02,-0.06722336555906949,0.5509380250760428,0.016666666666666666,0.2619047619047619,0.0,1.0,0.0,1.0,0.0,0.23809523809523808,0.23809523809523808,0.0,0.0,0.05,0.007976023372053756,4.0206024882183256,0.1960662294305806,27.0,2.9349223209235387
98.0,21.0,0.2,4.976143069307423,5.039999999999999,-0.05898623371496825,-1.7346121440595765,0.0,0.036585365853658534,0.0,1.0,0.0,1.0,0.0,0.15853658536585366,0.036585365853658534,0.0,0.012195121951219513,0.05555555555555555,0.006646002049380544,5.035664640491099,0.12898116891771477,36.0,1.1485847101992972
99.0,12.0,0.11428571428571428,1.6904515009817942,1.4000000000000004,0.2875987370243074,3.146528406582131,0.16666666666666666,0.044444444444444446,0.0,1.0,0.0,1.0,0.16666666666666666,0.2222222222222222,0.1,0.16666666666666666,0.011111111111111112,0.16666666666666666,0.005800997233388408,1.4035907823058802,0.0867142716507774,72.0,0.4564069548563852
100.0,78.0,0.75,4.041446874169567,3.8900000000000006,0.14846570085479271,-0.7916280413642167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3793103448275862,0.3103448275862069,0.0,0.0,0.2465753424657534,0.007214396246486223,3.89347215128966,0.6063874737542807,58.0,3.0525413006795312
101.0,22.0,0.20952380952380953,4.803644698838227,4.57,0.2361375457088961,-2.7808324617219427,0.0,0.060240963855421686,0.0,1.0,0.0,1.0,0.0,0.0963855421686747,0.060240963855421686,0.0,0.012048192771084338,0.05263157894736842,0.007954318760977526,4.566810008256236,0.13742892274417193,47.0,1.3115703969608241
102.0,63.0,0.6,5.6341632751018444,5.619999999999999,0.016739110526820866,0.2280400449530039,0.0,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.05263157894736842,0.007371378754893807,5.6174235104202275,0.1774086019686476,47.0,2.4579502750040945
103.0,10.0,0.09523809523809523,3.2677258139374,3.1400000000000006,0.12662666079861395,4.355256274287367,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.056179775280898875,0.0,0.1,0.0,0.2,0.014171517504729933,3.139510256846541,0.25535220459472574,14.0,0.552444921586546
104.0,7.0,0.0673076923076923,0.2559771861273141,0.2599999999999998,-0.004903384370042119,-2.7556139381324534,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.16666666666666666,0.006370100817827124,0.260095069710345,0.18598234264120364,66.0,0.30713955199008125
105.0,97.0,0.9238095238095239,6.1325155284048405,6.120000000000001,0.0012306979823257789,0.44579925376291324,0.0,1.0,0.01098901098901099,1.0,0.01098901098901099,1.0,0.0,0.5454545454545454,0.5454545454545454,0.0,0.09090909090909091,0.03333333333333333,0.011596261425884213,6.131132656643776,0.13940706455723872,69.0,4.361472339056754
106.0,7.0,0.06666666666666667,1.5665454919416248,1.4399999999999995,0.12678391492314134,1.9290729417868553,0.0,0.03125,0.0,1.0,0.0,1.0,0.16666666666666666,0.052083333333333336,0.010416666666666666,0.16666666666666666,0.0,0.16666666666666666,0.005833358624808554,1.4413387083926659,0.0836073332224006,64.0,0.4576944991932886
107.0,46.0,0.4380952380952381,6.248620297653207,6.25,-0.00032643941459653547,1.2613779372869192,0.0,0.06779661016949153,0.0,1.0,0.0,1.0,0.0,0.0847457627118644,0.05084745762711865,0.0,0.0,0.0,0.009590256572663538,6.250736956605916,0.1363094941645591,22.0,2.4151605135398304
108.0,33.0,0.3142857142857143,3.635015007775365,3.7200000000000006,-0.08810003282503233,0.6955544253791772,0.0,0.07142857142857142,0.0,1.0,0.0,1.0,0.030303030303030304,0.22857142857142856,0.2,0.030303030303030304,0.0,0.09090909090909091,0.007409642211500336,3.7232988738324218,0.16238772513935879,94.0,1.5090845114355198
109.0,32.0,0.3047619047619048,2.221761528827269,2.0,0.2212573502178508,-1.0965633209719803,0.0,0.028169014084507043,0.0,1.0,0.0,1.0,0.0,0.04225352112676056,0.014084507042253521,0.0,0.0,0.13333333333333333,0.007684813173370038,2.002289581949471,0.1455351613780338,33.0,1.2997595614073278
