,taxa100175,taxa100883,taxa1017280,taxa102106,taxa114627,taxa117563,taxa1243,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1505652,taxa1505657,taxa1505663,taxa1506553,taxa1506577,taxa1508657,taxa1573535,taxa1578,taxa162289,taxa1637257,taxa1654,taxa1663,taxa166484,taxa1678,taxa1716,taxa1730,taxa1870884,taxa189330,taxa2005359,taxa2039240,taxa2048137,taxa2057233,taxa207244,taxa2132,taxa2147,taxa216851,taxa2172,taxa2282742,taxa239759,taxa239934,taxa244127,taxa253238,taxa264995,taxa278993,taxa283168,taxa28453,taxa286,taxa292632,taxa29465,taxa32207,taxa33042,taxa33986,taxa35832,taxa36853,taxa375288,taxa397864,taxa39948,taxa40544,taxa420345,taxa44249,taxa44748,taxa459786,taxa46205,taxa46255,taxa52784,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa653683,taxa66831,taxa698776,taxa724,taxa79206,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,taxa1647,taxa184869,condition
2801,,5.797267598386626e-05,,0.00031884946839685896,,,,0.0037392353553297253,5.797267598386626e-05,0.00217398158725512,,,,5.797267598386626e-05,5.797267598386626e-05,,0.0005507406713611348,,2.898633799193313e-05,0.0007246584497983283,0.0017391777843719337,0.0005797267598386626,0.004405925370889079,2.898633799193313e-05,,0.00020290386691472107,,8.695901397579938e-05,2.898633799193313e-05,,0.0008116179628029383,,0.0037102542571403056,,0.004956666042250214,,0.0085509709551923,0.0004637811583565246,8.695901397579938e-05,,,,0.006579894482423928,,,0.12229337271320054,,0.000956549652762604,,,,,,0.0013913422274975467,,0.0023478931278321778,,0.009536502953716351,,0.00020290386691472107,,0.0046957862556643555,2.898633799193313e-05,2.898633799193313e-05,,5.797267598386626e-05,,2.898633799193313e-05,0.0006666862728432727,2.898633799193313e-05,,2.898633799193313e-05,2.898633799193313e-05,,0.01304386457209018,,0.03484156778669859,5.797267598386626e-05,,,,,0.00739151494037092,,0.7563118472697853,2.898633799193313e-05,,0.0019420828988586819,0.0027826844549950934,,5.797267598386626e-05,,0.0005217545828836072,,2.898633799193313e-05,,8.695901397579938e-05,0.00040580898140146917,,0.00017391777843719334,H2029
2802,,0.002074572204942723,,0.009700040919832793,,,,0.2543872393389632,,0.016932979526689665,,0.00011213886155814644,0.0006728323528196251,0.0001682087006018464,,5.606943077907322e-05,0.004205207308430492,,5.606943077907322e-05,0.02096998180889995,0.012895977244479375,0.005550888344654812,0.04412687391743862,0.00011213886155814644,0.00011213886155814644,0.002298852377646777,,0.00039248683198276604,,5.606943077907322e-05,0.014802368919079498,,0.07132056417587421,,0.008186154857388267,,0.005438738051687116,0.0008410414616860984,0.0007289034166572054,0.00044855626276183927,0.00011213886155814644,,0.019063630960762502,5.606943077907322e-05,,0.01928793154669789,5.606943077907322e-05,0.0030277557943039824,,,5.606943077907322e-05,,,0.00011213886155814644,,0.002018501141105143,,0.05741507098883487,,0.00011213886155814644,,0.00033641699293906606,0.00011213886155814644,0.00022427813138091964,,0.0005606943077907323,,0.0011774596794190447,0.002523128467704563,5.606943077907322e-05,,5.606943077907322e-05,5.606943077907322e-05,,0.08191748082774715,,0.006728323528196252,0.0005606943077907323,0.00022427813138091964,5.606943077907322e-05,,,0.011382132008497524,,0.2814131328358054,0.00033641699293906606,5.606943077907322e-05,0.0008410414616860984,0.025455544436518342,,0.0018502961148849373,,,,,0.00011213886155814644,,0.005999448690062918,,,H2029
2803,,,0.0001247712576394008,0.00045749366942579204,4.159041921313361e-05,,,0.03081844883140473,4.159041921313361e-05,0.0020795115414699032,,,4.159041921313361e-05,4.159041921313361e-05,,4.159041921313361e-05,0.0016220254073935328,,,0.0007486275458364049,0.007735808554456074,0.00020795115414699037,0.003951085115654305,4.159041921313361e-05,,0.0020795115414699032,,4.159041921313361e-05,,4.159041921313361e-05,0.001164531737967741,,0.013267339019396232,,0.0013724828921147314,4.159041921313361e-05,0.004907660047962988,0.0004159041921313361,8.318083842626722e-05,0.00016636167685253443,8.318083842626722e-05,,0.00898353055003686,,,0.10343529251997567,4.159041921313361e-05,0.0015804359300990774,0.00020795115414699037,4.159041921313361e-05,,,4.159041921313361e-05,,,0.0006654467074101377,,0.0047412983711104546,4.159041921313361e-05,0.00016636167685253443,,0.015388445689672658,4.159041921313361e-05,,,8.318083842626722e-05,8.318083842626722e-05,0.0006238553462783264,0.014182318822898396,,,4.159041921313361e-05,,,0.008234893585013678,,0.022042969278894698,0.00016636167685253443,,,,4.159041921313361e-05,0.0011229403768359297,,0.737315102517421,8.318083842626722e-05,8.318083842626722e-05,0.00016636167685253443,0.006488105397248843,,8.318083842626722e-05,,,,,,0.0001247712576394008,0.001913149864617369,,8.318083842626722e-05,H2029
2804,,0.00042489972939817165,,0.007754412682316169,,,,0.11645773671636679,3.540835550560803e-05,0.005382066816837672,,,3.540835550560803e-05,0.00028326738071398884,,3.540835550560803e-05,0.0019474541861171952,,3.540835550560803e-05,0.01172012917885578,0.01125982807065062,0.0020182730438049095,0.016748128540711112,0.00010622479818226176,7.081644267665374e-05,0.008710435060952839,,0.00021244959636452352,3.540835550560803e-05,7.081644267665374e-05,0.006975437447898788,,0.012853198701711735,,0.003965716496539612,,0.009772691092812326,0.001735005663090921,0.00038949030055431444,0.0003540835550560803,,,0.007648179029093352,,,0.0467742025618316,,0.0018412312662768695,,0.00010622479818226176,,,,,,0.0003540835550560803,,0.025848051218872643,3.540835550560803e-05,0.00017704150919347782,,0.0014517382823769321,,3.540835550560803e-05,,0.00014163315368786978,0.00010622479818226176,0.00042489972939817165,0.002372353915515367,,,0.00010622479818226176,0.000814390029952486,,0.06299127017025356,3.540835550560803e-05,0.009454016966600101,0.000637348252424446,0.00021244959636452352,,,,0.003009694117902943,,0.5875292575839598,0.00014163315368786978,,0.0007789832844542518,0.024360887407578115,,0.000814390029952486,,7.081644267665374e-05,,,7.081644267665374e-05,0.00014163315368786978,0.002124495963645235,,,H2029
2805,0.0009335687857854077,1.9449444322576405e-05,,0.013079693589517249,1.9449444322576405e-05,1.9449444322576405e-05,9.724684313802705e-06,0.01837964729748943,,0.0032383254779241545,,,0.00024311710784506764,4.862342156901353e-05,3.889869940772533e-05,0.0002722918420412147,0.014032712198100088,0.00013614554254575236,0.001322555779862661,4.862342156901353e-05,0.00039871190547596894,,0.1894758666487269,0.019702265525703165,0.0006515539247197523,5.834814373030173e-05,,0.0006029293677261737,9.724684313802705e-06,7.779739881545066e-05,0.044597395299161874,0.00012642082038446414,0.008285420135284079,4.862342156901353e-05,0.0003695371712798219,1.9449444322576405e-05,2.917397724643712e-05,0.0019449444322576404,0.0002820148610656555,1.9449444322576405e-05,0.000427886639672116,3.889869940772533e-05,0.004259412789175179,0.06545684769396694,,0.011290359093884707,0.24630765087255052,0.0020421746225020485,0.0004959591270888509,0.0001653195197921895,0.00046678439289270387,1.9449444322576405e-05,,0.0001847689641147659,4.862342156901353e-05,0.00038898699407725326,9.724684313802705e-06,0.0008363234565468006,,0.00010697156529931526,3.889869940772533e-05,0.008304873742830062,0.021666550023050294,0.0001750442419534777,,,3.889869940772533e-05,0.057268733443898254,0.04897351080987019,,9.724684313802705e-06,0.00021394237364892057,,,0.01971191663450516,,0.0007779739881545065,9.724684313802706e-05,0.00010697156529931526,,,7.779739881545066e-05,0.00010697156529931526,0.00010697156529931526,0.08230976527395181,0.00014587026470704056,3.889869940772533e-05,0.014810686186254595,0.021919371226177053,,0.0004181617282734003,,,,0.0004959591270888509,,,0.07107776700270506,,1.9449444322576405e-05,H2029
2806,0.0009011816028639857,3.786472298802157e-06,,0.02125350973507547,6.058355678083451e-05,2.271883379281294e-05,3.786472298802157e-06,0.012525657538931968,3.786472298802157e-06,0.0009238995066297423,3.786472298802157e-06,,3.4078317119723427e-05,7.572957883705118e-06,2.271883379281294e-05,6.437009551014069e-05,0.013358642914976111,5.679715091253637e-05,0.0014161389125589023,0.0001968973567037604,0.0013820600639951465,,0.09788415192869349,0.011260980175545313,0.0002006838954330666,2.271883379281294e-05,7.572957883705118e-06,0.00029155816771625395,7.572957883705118e-06,3.7864722988021565e-05,0.09368122680017166,2.650537252211912e-05,0.007898586928324645,4.543766758562588e-05,0.0018440177889705004,2.271883379281294e-05,1.5145889195208628e-05,0.00029913124517486636,7.572957883705118e-06,6.815663423944685e-05,0.00011359430182507274,1.1359430182507276e-05,0.001397206218912371,0.185071398377601,,0.00547902853860041,0.3580790172246406,0.0004468035983976465,0.0003672876136922971,0.00010223481849816227,3.786472298802157e-06,1.1359430182507276e-05,,,2.271883379281294e-05,5.301061218323019e-05,,0.0009504052777348857,,0.00010223481849816227,1.1359430182507276e-05,0.0030784028425227057,0.028421228258140002,0.00015145889195208626,,1.8932427924514807e-05,3.786472298802157e-06,0.02107932895352739,0.009735031639836531,1.1359430182507276e-05,,0.00014009927576416771,3.7864722988021565e-05,,0.008440061966615429,,0.0002764133414091097,5.679715091253637e-05,0.00011359430182507274,7.572957883705118e-06,,4.922420631493206e-05,0.00022718833792812943,1.8932427924514807e-05,0.06461615409704156,2.271883379281294e-05,0.00046194975331487117,0.006084861449188593,0.007035269384143641,,0.00024612103157466034,,3.786472298802157e-06,,0.00010602135722746844,,1.1359430182507276e-05,0.031446739133359665,,1.1359430182507276e-05,H2029
2807,,4.5388571382129145e-05,,0.0002118134374052825,1.5129497721873089e-05,3.0258995443746178e-05,,0.05380044415328042,3.0258995443746178e-05,0.0019214511383180042,,1.5129497721873089e-05,,0.00012103598177498471,,0.00024207227641600892,0.000816993346280206,,1.5129497721873089e-05,0.004266522894125785,0.013692206779689077,,0.011316865234559189,1.5129497721873089e-05,9.077698633123853e-05,0.0001059065622696215,,6.0517990887492355e-05,,,4.5388571382129145e-05,,0.00984930450305307,,0.0027838350896095963,,0.0013616555771336768,0.001633989821220807,3.0258995443746178e-05,0.0001664243967240941,,,0.03201401749234949,1.5129497721873089e-05,,0.03366313438658036,0.016778692832613837,0.0024509769101802225,,1.5129497721873089e-05,,0.0027233111542673536,6.0517990887492355e-05,,6.0517990887492355e-05,0.0002118134374052825,,0.01727787059864407,,0.0009682875413338382,,0.08720640265538766,0.034480184048747684,0.1051348781831824,,3.0258995443746178e-05,0.007806821137352554,0.0006354387478856498,0.001709640829573117,,,1.5129497721873089e-05,,3.0258995443746178e-05,0.01745948933457673,,0.044117709529659814,0.00022694207474554688,,,,,0.003283106715451681,,0.4647937882886333,3.0258995443746178e-05,0.00012103598177498471,0.000816993346280206,0.022648841898826468,,0.0002723311154267353,,,,,,4.5388571382129145e-05,0.0002118134374052825,,,H2029
2808,1.020575938190738e-05,,,7.144031567335167e-05,,1.020575938190738e-05,,0.18119242607032335,,0.0003980243959379366,,,,1.020575938190738e-05,1.020575938190738e-05,2.041151876381476e-05,0.0008368716094470514,,,0.00668477349493159,0.0003776124372612193,,0.007511435825693515,,4.082303752762952e-05,,,,,,7.144031567335167e-05,,0.0020615638350581934,,0.00011226357315743244,,0.0006327564218089037,8.164607505525904e-05,1.020575938190738e-05,1.020575938190738e-05,1.020575938190738e-05,,0.0074706119083400805,9.185183443716642e-05,,0.027106443248971893,0.00668477349493159,0.0030719337939105725,,,,0.0008572835681237686,,,6.123455629144428e-05,0.00014288041139025207,1.020575938190738e-05,0.0002041151876381476,2.041151876381476e-05,2.041151876381476e-05,,0.019462406676637657,0.004613003680535038,0.22383208392889045,,1.020575938190738e-05,0.0182989470277099,0.0012961263825038583,0.0026534996388604313,1.020575938190738e-05,,,,,0.000673579239380082,,0.017860023929225102,0.00014288041139025207,1.020575938190738e-05,,,,1.020575938190738e-05,,0.4627905730107749,,1.020575938190738e-05,0.0004286412341707562,0.0014083921552258032,,8.164607505525904e-05,,,1.020575938190738e-05,,2.041151876381476e-05,3.061727814572214e-05,0.00043884721350911487,,,H2029
2809,0.0035364512297182066,,0.0003169120234795568,0.006928836212661247,5.041770696461423e-05,7.20253257703648e-06,,0.020152709880593984,,0.0006554318765112755,7.20253257703648e-06,1.440508622871409e-05,3.601276825838805e-05,,,5.041770696461423e-05,0.005473927287504661,2.8810088158863656e-05,0.0005834050755160314,1.440508622871409e-05,0.0025785034170843256,,0.17706007269146273,0.010717382299594864,5.041770696461423e-05,0.0001656584810928915,,0.0001656584810928915,,2.1607618805750573e-05,0.006662347375552998,,0.02525205649662676,2.1607618805750573e-05,6.48228564172517e-05,,0.00010803809402875287,0.0009507360704386704,0.0011668122584961758,1.440508622871409e-05,0.00010083562467563977,8.643047522300229e-05,0.011271982555612315,0.012856542673010098,7.20253257703648e-06,0.030430728061878628,0.08521320395124488,0.0029098178503131726,0.0033059578796626188,9.363315532252668e-05,0.00151253331640254,0.00018006363054552898,,,7.20253257703648e-06,9.363315532252668e-05,7.20253257703648e-06,0.0025353004027646804,,0.004580826145632509,1.440508622871409e-05,0.01606167946949946,0.21473584088154013,0.00027369636437523303,,2.1607618805750573e-05,0.00010803809402875287,0.029004607096507713,0.05253528690551077,7.20253257703648e-06,,0.0017862317882418861,2.1607618805750573e-05,7.20253257703648e-06,0.008499002350166193,,0.010839825964569077,4.3215237611501146e-05,2.1607618805750573e-05,1.440508622871409e-05,,5.762038706413863e-05,8.643047522300229e-05,0.0002881008815886366,0.1328077519898788,0.0001584560117397784,3.601276825838805e-05,0.03477379010626517,0.0044151583916975205,,0.0012028246052617415,,,7.20253257703648e-06,0.0005906083878547898,7.20253257703648e-06,1.440508622871409e-05,0.07346598823811647,4.3215237611501146e-05,,H2029
2810,0.0007238340809956311,,,0.0018402561381244858,4.9073497016652955e-05,1.2268374254163239e-05,6.134187127081619e-06,0.024696310641957264,1.2268374254163239e-05,0.0010182750630955487,,,,,,5.520768414373457e-05,0.0038215945097092563,1.8402561381244856e-05,0.00044779647436947673,0.00013495211679579564,0.005723200660029743,,0.09435609081154502,0.016967153452582574,2.4536748508326477e-05,0.000128817929668714,,0.00011654955541455076,,3.0670935635408095e-05,0.02603956329752258,1.2268374254163239e-05,0.01904667138190139,6.134187127081619e-06,0.001680775413745549,1.8402561381244856e-05,4.9073497016652955e-05,0.0006195537139277622,0.00017789224077788545,4.9073497016652955e-05,1.8402561381244856e-05,6.134187127081619e-06,0.01023182412797214,0.015580835302787312,,0.02526666386043548,0.22184835222309385,0.0014169964122633352,0.0025088866054389747,8.587861977914266e-05,1.2268374254163239e-05,0.00012268374254163235,1.8402561381244856e-05,6.134187127081619e-06,4.293930988957133e-05,9.814699403330591e-05,,0.004490224977023745,,0.0023064543597826888,5.520768414373457e-05,0.01859892049671295,0.10355729009291559,0.00020242898928621194,,7.361024552497942e-05,,0.02075203238970638,0.01487540785363552,1.8402561381244856e-05,,0.0004968699713861297,0.00034964948033617074,,0.010507866619153405,,0.005441019911258803,9.201280690622429e-05,6.134187127081618e-05,,,4.293930988957133e-05,0.0024475365932429736,0.00010428118116038751,0.26762151816964874,0.00011041536828746914,0.0012575091751442506,0.023365106555666107,0.001852532653303834,,0.0004355264719302764,,,,0.0001901589868470117,3.0670935635408095e-05,3.680512276248971e-05,0.04543596882538208,,4.293930988957133e-05,H2029
2811,0.005941241591231349,5.847688185742808e-06,1.1695359695299257e-05,0.008332940239211118,5.262921034787163e-05,,5.847688185742808e-06,0.02147859451000545,,0.0009648674666954499,2.339068603822579e-05,5.847688185742808e-06,2.9238357547782238e-05,,,4.093370056689513e-05,0.0035378529366121036,,0.0001695834743483187,0.0004444237017737445,0.00187710488923371,,0.19901360803925924,0.005385707794967578,1.7543014528669342e-05,0.00014034444975308198,1.1695359695299257e-05,0.00015203979277219487,,2.339068603822579e-05,0.007245286012335253,5.847688185742808e-06,0.023566119518749755,,0.00046196704982614097,5.847688185742808e-06,9.941058242432322e-05,0.0004970537459309341,0.0009648674666954499,2.339068603822579e-05,4.093370056689513e-05,2.339068603822579e-05,0.0018478715345418362,0.009163314262900315,,0.031057062432377637,0.1373679172494011,0.0017718448009193305,0.003391652810780011,7.017222487654099e-05,1.7543014528669342e-05,0.0001111059254434361,,,1.7543014528669342e-05,0.00014034444975308198,,0.0018361648517159976,,0.0031343559314069825,0.0001111059254434361,0.01410460169133142,0.1585014814635852,0.00019297349333908994,,5.262921034787163e-05,5.262921034787163e-05,0.019671562955863163,0.05824875162800149,5.847688185742808e-06,,0.0006900272392700241,0.0001111059254434361,,0.003982273303148575,,0.012209953454045314,0.00014034444975308198,2.9238357547782238e-05,5.847688185742808e-06,,1.1695359695299257e-05,0.0007075689197037847,2.339068603822579e-05,0.13619841629986254,5.8476881857428085e-05,0.0008362190270089354,0.058582108593369736,0.0037308130890021042,,0.0006257021856174487,,,2.339068603822579e-05,0.0002280601894438831,2.339068603822579e-05,1.1695359695299257e-05,0.06026623665402708,2.339068603822579e-05,1.1695359695299257e-05,H2029
2812,0.0007822732061240546,1.3886502932937984e-05,9.257673684606169e-06,0.002860618601781017,2.3144146241659072e-05,4.628829248331815e-06,,0.013247728445533255,9.257673684606169e-06,0.0014395678706637246,4.628829248331815e-06,,,,4.628829248331815e-06,2.3144146241659072e-05,0.0074107591198060195,9.257673684606169e-06,0.00035179071911436706,0.00016200978308874057,0.003318869204139082,,0.18107976374367846,0.006174870671387524,2.7772975489990886e-05,0.0002499570831687688,1.851531699332726e-05,0.00011572088308772078,4.628829248331815e-06,1.3886502932937984e-05,0.016177740756785772,,0.023347816551138777,4.628829248331815e-06,0.00031013171151765697,4.628829248331815e-06,9.25767368460617e-05,0.00013423620008104804,4.165946323498633e-05,3.703063398665452e-05,1.851531699332726e-05,9.257673684606169e-06,0.005559227420473294,0.007693118159592536,1.851531699332726e-05,0.015793637689914646,0.13707831976881368,0.002342193371074064,0.00672569178353521,2.7772975489990886e-05,1.851531699332726e-05,8.794790759772988e-05,,,2.7772975489990886e-05,0.0004536258738542195,1.3886502932937984e-05,0.0055407133185153695,,0.007100636521053888,0.00010183439534272534,0.006776616954876406,0.06241059724982793,7.406126797330904e-05,,3.24018047383227e-05,,0.018473702030763917,0.03057348021519318,1.851531699332726e-05,,0.0011433224950116378,0.00016200978308874057,,0.0044899658896761134,4.628829248331815e-06,0.010359331096844083,7.406126797330904e-05,4.628829248331815e-06,9.257673684606169e-06,,1.3886502932937984e-05,0.004531626416067078,0.00026847270392094694,0.06829850693483891,0.0008517048854519045,0.0002823590397865169,0.2944592736092224,0.007170060606410468,,0.00032864733226983507,,4.628829248331815e-06,,0.0003656785737741912,4.165946323498633e-05,1.851531699332726e-05,0.042636199819821516,,,H2029
2813,,,,1.4642258013940143e-05,,,,0.47512628804979457,,7.321129006970071e-05,,,,,,3.6605591841728017e-05,0.0001244591399253689,,,0.0013397645337437517,0.000102495806097581,,0.0029138128555201634,,,7.321129006970072e-06,,2.1963333827787875e-05,,,,,0.0014861839222958132,,,,0.00024159677849191133,4.392677404182043e-05,,,,,0.0042242892561037155,,,0.030543703619903974,0.0002782032214235968,0.0018522483516126675,,7.321129006970072e-06,,0.0004905161222050958,,,7.321129006970072e-06,0.00014642258013940142,,5.124784985566816e-05,,7.321129006970072e-06,,0.007745748425358389,0.004275535510165714,0.07488049024871826,,,0.0015081526818220793,0.0011420988911296926,0.0034262860347646106,,,7.321129006970072e-06,,,0.00015374408149822788,,0.05905957902997662,1.4642258013940143e-05,,,,1.4642258013940143e-05,2.1963333827787875e-05,,0.32650044878308576,,1.4642258013940143e-05,8.053236588354844e-05,0.0016106451899460755,,1.4642258013940143e-05,,,7.321129006970072e-06,,,9.517462389748858e-05,0.0002855236589199764,,,H2029
2814,,5.141383390282363e-05,,6.855187799099154e-05,,,,0.07012857028969931,,0.0027420781032564635,,3.427593899549577e-05,0.0010968297494941847,6.855187799099154e-05,,6.855187799099154e-05,0.0007540703595392269,,,0.0043016295234401,0.003359045303537067,,0.01259639751113799,,0.00011996571189381516,3.427593899549577e-05,,8.56897728983194e-05,,,1.713789490732785e-05,,0.009905742043453916,,0.0026221068716715656,,0.004335911280488359,0.0009768644851428897,1.713789490732785e-05,0.00018851833578900707,1.713789490732785e-05,,0.019005937386693796,,,0.048894617056548864,0.01724082968697667,0.0020565623069633498,,1.713789490732785e-05,,0.0019023093183301934,1.713789490732785e-05,,6.855187799099154e-05,0.00011996571189381516,,0.006666667971501748,,8.56897728983194e-05,,0.04080543518455247,0.012630679268186252,0.06892885797385033,,3.427593899549577e-05,0.005964011296684504,0.0010968297494941847,0.0014567270343564703,,,,,,0.019725734940035166,,0.0022622080950008795,0.00030848360014030206,6.855187799099154e-05,,,,,,0.6135733361689945,,0.00010282781698648733,0.0004113109695842691,0.021645244809225517,,0.00018851833578900707,,,3.427593899549577e-05,,1.713789490732785e-05,,0.0010796918545868568,,,H2029
2815,0.0005791123207854261,,0.00011787246969637148,0.0022088363371837285,0.00013837214524755568,2.049948563034489e-05,,0.02340033652964622,3.587433725415266e-05,0.00379754314992077,,5.124899895712115e-06,3.587433725415266e-05,2.5624499478560573e-05,2.049948563034489e-05,0.00012812230747196357,0.04134766592162451,2.5624499478560573e-05,0.0006867347627853662,5.124899895712115e-06,0.00509926058240809,5.124899895712115e-06,0.18306621635745368,0.01781411891530094,7.174848458746603e-05,8.19983223630581e-05,,0.00028699317866650697,5.124899895712115e-06,3.587433725415266e-05,0.039369450459589506,2.049948563034489e-05,0.021908888178709108,1.5374680695052416e-05,0.0006098624038747203,1.5374680695052416e-05,0.00013837214524755568,0.005698878656211557,0.0008148572601781692,3.074932340593698e-05,5.1248998957121146e-05,2.049948563034489e-05,0.0481380956095661,0.0325687650463263,,0.01092115096622718,0.12819922541187564,0.0016297164195647313,0.002434329349671648,7.174848458746603e-05,0.0007943591039936993,2.5624499478560573e-05,,,2.049948563034489e-05,0.004827654790140784,1.02497807993403e-05,0.008440689844692218,5.124899895712115e-06,0.0025573220851952522,4.612398510890546e-05,0.0033004253530816157,0.04239830800457168,6.149864681187396e-05,,6.662366066008963e-05,0.000102497807993403,0.03179483762622333,0.026854426833796623,1.02497807993403e-05,,0.0011941006881125585,1.02497807993403e-05,5.124899895712115e-06,0.038728847468667456,,0.004417653682283528,3.074932340593698e-05,1.5374680695052416e-05,5.124899895712115e-06,,1.02497807993403e-05,0.0019167190942732024,0.000497113998422368,0.0285097768690402,0.0004919899341783487,1.02497807993403e-05,0.1723142278827813,0.011249144255679413,,0.0017373388615646713,,5.124899895712115e-06,,0.0005432381734521126,1.02497807993403e-05,5.124899895712115e-06,0.045257946081747276,1.02497807993403e-05,5.124899895712115e-06,H2029
2816,0.0005926483739868562,,3.309212185664549e-05,0.010780478249848496,0.00011732635413070132,9.02510141681216e-06,3.0083730909612616e-06,0.015305063950528438,1.5034812306515246e-06,0.00231343263946807,9.02510141681216e-06,3.0083730909612616e-06,2.406694901554684e-05,3.0083730909612616e-06,4.51255070840608e-06,9.626779606218737e-05,0.013075858400905773,1.3537652125218239e-05,0.0003203914931304074,1.6546025216179504e-05,0.007699913061315689,1.5034812306515246e-06,0.1264506281693073,0.013858043618348647,0.00015643507932069638,0.00012334295746405086,1.5034812306515246e-06,0.00014139330314624817,9.02510141681216e-06,4.2117116137027916e-05,0.06701437248304146,9.02510141681216e-06,0.008351231129834038,1.0529279034256979e-05,0.0003264072036601758,6.0167283258508985e-06,5.264648445164301e-05,0.0007806710225692491,0.001149195342366453,1.5041829742663058e-05,0.0001699726600216281,4.51255070840608e-05,0.007208049712390191,0.018695485549934117,4.51255070840608e-06,0.026443592148560114,0.1499520753965556,0.0017809538700290337,0.005539899789231917,0.00010529279034256979,0.00031738274506194205,0.0001248471529375673,1.5034812306515246e-06,1.5034812306515246e-06,9.02510141681216e-06,0.00044223061224237426,,0.0018772266657912753,3.0083730909612616e-06,0.0008438475895783722,4.51255070840608e-05,0.017735828836630843,0.12036331479233092,0.0001910313966508583,,1.9554362594997518e-05,4.813389803109368e-05,0.06223412354886426,0.021700840964791104,6.0167283258508985e-06,1.5034812306515246e-06,0.000371533067865669,0.000263232422258215,,0.015318598852818626,1.5034812306515246e-06,0.002563131945043259,4.2117116137027916e-05,5.565487539867589e-05,4.51255070840608e-06,1.5034812306515246e-06,2.1058558068513958e-05,0.0001579392747942128,0.00032941595172864116,0.19456689883220035,0.00017448524644217742,0.00010529279034256979,0.023045581718714687,0.0020321459431919004,,0.0012244051160422752,,4.51255070840608e-06,6.0167283258508985e-06,0.0003234002411988728,1.5034812306515246e-06,3.309212185664549e-05,0.054159607960970926,4.51255070840608e-06,0.00035649111313050465,H2029
2817,,,,0.00028377989249730616,,0.00016215971612176287,,0.27632068777420726,,0.0018243000504050086,,,8.108011758369555e-05,,0.00016215971612176287,8.108011758369555e-05,0.0009324187569843576,,,0.008716073711825154,0.001418899462486531,,0.046377764972398476,,0.00012162017637554333,4.054000688728495e-05,,0.00016215971612176287,,,0.00012162017637554333,,0.007499897900351133,,0.0004054000688728495,4.054000688728495e-05,0.0019864602855723997,0.004297241041479582,,8.108011758369555e-05,,4.054000688728495e-05,0.05841806641013603,4.054000688728495e-05,,0.006891784042332711,0.010824177530826368,0.013864694916355655,,,,,,,,0.00052701816906588,,0.004499938740210679,,0.00012162017637554333,,0.027283425828947723,0.0011756591097354444,0.014270069551992722,4.054000688728495e-05,,0.0004054000688728495,0.0013783619989228243,0.09129597363825222,,,,,,0.004824259210545461,8.108011758369555e-05,0.02549967362301898,8.108011758369555e-05,0.00020269977491361066,,,,4.054000688728495e-05,,0.37840035338428496,4.054000688728495e-05,,0.00036486001008100173,0.006972858969460124,,0.0004459396086190691,,,,,,4.054000688728495e-05,0.0008108011758369556,,,H2029
2818,2.4121388512067815e-05,,,0.00014472821959594405,2.4121388512067815e-05,,,0.13020729554262164,,0.0011578251993852378,,2.4121388512067815e-05,7.236410979797202e-05,,,,0.0008201267635044543,,,0.003039294283661768,0.0013025550911281252,,0.065392929192456,,,,,2.4121388512067815e-05,,,4.824283276236708e-05,,0.002725716567434275,,0.00021709232939391606,,0.0013507965304347064,0.0006030347128016954,,4.824283276236708e-05,,,0.08924917093758979,,,0.023638946249886283,0.018187524262664026,0.00398001628469796,,,,0.00045830482105880843,,,,0.0014714029156127312,,0.0015920120877023275,4.824283276236708e-05,,,0.013001416257070101,0.0025568659560380974,0.004993114379251883,,,9.648538683357698e-05,0.0022191675201573132,0.02318063864191591,,,,,,0.0013266758107814158,,0.018091041384050863,2.4121388512067815e-05,,,,,,,0.5845574890811506,,,0.00016884949663154898,0.00214680257428587,,0.0005065490472769613,,,2.4121388512067815e-05,,2.4121388512067815e-05,,0.0012301901452566816,,,H2029
