item,value,type
qml_loads_delta,-0.5999999999999996,qml_loads_delta
taxa100883,1.8777064433872184,logged_relative_abundance_diff
taxa100883,1.2777064433872187,qml_logged_loads_diff
taxa100883,0.0018224468785436561,qml_diff_pvalue
taxa100883,1.7468627865793315e-05,mwu_diff_pvalue
taxa100883,1.7468627865793315e-05,mwu_logged_pvalue
taxa102106,-3.7689793194061263,logged_relative_abundance_diff
taxa102106,-4.368979319406126,qml_logged_loads_diff
taxa102106,6.8443802254354405e-22,qml_diff_pvalue
taxa102106,9.174514320220043e-19,mwu_diff_pvalue
taxa102106,9.174514320220043e-19,mwu_logged_pvalue
taxa1263,-2.2247708123747056,logged_relative_abundance_diff
taxa1263,-2.8247708123747053,qml_logged_loads_diff
taxa1263,1.78063390073061e-23,qml_diff_pvalue
taxa1263,3.7771837825108906e-16,mwu_diff_pvalue
taxa1263,3.7771837825108906e-16,mwu_logged_pvalue
taxa1279,4.15460160305704,logged_relative_abundance_diff
taxa1279,3.5546016030570406,qml_logged_loads_diff
taxa1279,3.4006467792377866e-13,qml_diff_pvalue
taxa1279,4.800968210567955e-16,mwu_diff_pvalue
taxa1279,4.800968210567955e-16,mwu_logged_pvalue
taxa1301,0.45145531939743755,logged_relative_abundance_diff
taxa1301,-0.1485446806025621,qml_logged_loads_diff
taxa1301,0.2500456979587521,qml_diff_pvalue
taxa1301,0.21284615907413307,mwu_diff_pvalue
taxa1301,0.21284615907413307,mwu_logged_pvalue
taxa1350,2.2443924228134264,logged_relative_abundance_diff
taxa1350,1.6443924228134268,qml_logged_loads_diff
taxa1350,0.0001773258831616202,qml_diff_pvalue
taxa1350,3.0858984354925733e-06,mwu_diff_pvalue
taxa1350,3.0858984354925733e-06,mwu_logged_pvalue
taxa1357,-0.06636606784351251,logged_relative_abundance_diff
taxa1357,-0.6663660678435122,qml_logged_loads_diff
taxa1357,0.134528101948368,qml_diff_pvalue
taxa1357,0.8424382435737927,mwu_diff_pvalue
taxa1357,0.8424382435737927,mwu_logged_pvalue
taxa1386,3.597845029280835,logged_relative_abundance_diff
taxa1386,2.9978450292808354,qml_logged_loads_diff
taxa1386,7.687538213644003e-25,qml_diff_pvalue
taxa1386,2.1986716396968916e-31,mwu_diff_pvalue
taxa1386,2.1986716396968916e-31,mwu_logged_pvalue
taxa1485,-0.34148521493637674,logged_relative_abundance_diff
taxa1485,-0.9414852149363764,qml_logged_loads_diff
taxa1485,5.097955652193108e-06,qml_diff_pvalue
taxa1485,0.04246729893435346,mwu_diff_pvalue
taxa1485,0.04246729893435346,mwu_logged_pvalue
taxa1505657,2.5469460578892136,logged_relative_abundance_diff
taxa1505657,1.946946057889214,qml_logged_loads_diff
taxa1505657,1.7692727189468821e-06,qml_diff_pvalue
taxa1505657,1.058009877864783e-09,mwu_diff_pvalue
taxa1505657,1.058009877864783e-09,mwu_logged_pvalue
taxa1505663,2.049988079366904,logged_relative_abundance_diff
taxa1505663,1.4499880793669044,qml_logged_loads_diff
taxa1505663,4.719008234946419e-05,qml_diff_pvalue
taxa1505663,3.494332202516867e-09,mwu_diff_pvalue
taxa1505663,3.494332202516867e-09,mwu_logged_pvalue
taxa1506553,2.6062172622923567,logged_relative_abundance_diff
taxa1506553,2.006217262292357,qml_logged_loads_diff
taxa1506553,2.9202346770783135e-20,qml_diff_pvalue
taxa1506553,1.2959116671517529e-27,mwu_diff_pvalue
taxa1506553,1.2959116671517529e-27,mwu_logged_pvalue
taxa1506577,1.5509262126594585,logged_relative_abundance_diff
taxa1506577,0.9509262126594589,qml_logged_loads_diff
taxa1506577,0.022141398263784966,qml_diff_pvalue
taxa1506577,0.003088550056834927,mwu_diff_pvalue
taxa1506577,0.003088550056834927,mwu_logged_pvalue
taxa1508657,-1.4816082684622955,logged_relative_abundance_diff
taxa1508657,-2.081608268462295,qml_logged_loads_diff
taxa1508657,1.8968331611179215e-17,qml_diff_pvalue
taxa1508657,7.205249094623125e-10,mwu_diff_pvalue
taxa1508657,7.205249094623125e-10,mwu_logged_pvalue
taxa1578,0.6140039422403714,logged_relative_abundance_diff
taxa1578,0.014003942240371714,qml_logged_loads_diff
taxa1578,0.8570913257628275,qml_diff_pvalue
taxa1578,0.10685534020754074,mwu_diff_pvalue
taxa1578,0.10685534020754074,mwu_logged_pvalue
taxa162289,2.2613224356461252,logged_relative_abundance_diff
taxa162289,1.6613224356461256,qml_logged_loads_diff
taxa162289,1.506787694939333e-06,qml_diff_pvalue
taxa162289,3.403170287895572e-10,mwu_diff_pvalue
taxa162289,3.403170287895572e-10,mwu_logged_pvalue
taxa1654,0.5972030310203849,logged_relative_abundance_diff
taxa1654,-0.002796968979614789,qml_logged_loads_diff
taxa1654,0.43942946011736905,qml_diff_pvalue
taxa1654,0.08645682124243248,mwu_diff_pvalue
taxa1654,0.08645682124243248,mwu_logged_pvalue
taxa1678,-1.633607731562888,logged_relative_abundance_diff
taxa1678,-2.2336077315628877,qml_logged_loads_diff
taxa1678,1.4442294759358275e-12,qml_diff_pvalue
taxa1678,6.112473642624904e-09,mwu_diff_pvalue
taxa1678,6.112473642624904e-09,mwu_logged_pvalue
taxa1716,4.658555064521044,logged_relative_abundance_diff
taxa1716,4.058555064521045,qml_logged_loads_diff
taxa1716,2.265302882396583e-21,qml_diff_pvalue
taxa1716,1.0135221025687993e-24,mwu_diff_pvalue
taxa1716,1.0135221025687993e-24,mwu_logged_pvalue
taxa1730,-0.9495802368192363,logged_relative_abundance_diff
taxa1730,-1.549580236819236,qml_logged_loads_diff
