,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance
634,taxa629,5,21,0.0117096018735363,0.05412371134020619,1.0061533078490124e-05
635,taxa630749,0,8,0.0,0.020618556701030927,0
636,taxa637,0,15,0.0,0.03865979381443299,0
637,taxa638847,1,73,0.00234192037470726,0.18814432989690721,0
638,taxa64001,0,16,0.0,0.041237113402061855,0
639,taxa642,19,62,0.04449648711943794,0.15979381443298968,8.359509897556755e-06
640,taxa643949,0,3,0.0,0.007731958762886598,0
641,taxa644652,177,134,0.41451990632318503,0.34536082474226804,7.980323545389703e-05
642,taxa648800,7,16,0.01639344262295082,0.041237113402061855,4.538173380179531e-06
643,taxa649461,0,2,0.0,0.005154639175257732,0
644,taxa649462,0,8,0.0,0.020618556701030927,0
645,taxa653683,58,16,0.1358313817330211,0.041237113402061855,1.4056646120080279e-05
646,taxa65502,14,9,0.03278688524590164,0.023195876288659795,4.798866586460486e-06
647,taxa65551,0,48,0.0,0.12371134020618557,0
648,taxa657,0,24,0.0,0.061855670103092786,0
649,taxa658061,3,37,0.00702576112412178,0.09536082474226804,6.37958956570494e-06
650,taxa660514,0,4,0.0,0.010309278350515464,0
651,taxa661182,1,21,0.00234192037470726,0.05412371134020619,0
652,taxa662,0,41,0.0,0.1056701030927835,0
653,taxa666508,1,56,0.00234192037470726,0.14432989690721648,0
654,taxa66831,61,37,0.14285714285714285,0.09536082474226804,0.00046109502599404217
655,taxa670486,26,43,0.06088992974238876,0.11082474226804123,9.31989967510419e-06
656,taxa67572,0,6,0.0,0.015463917525773196,0
657,taxa67575,0,16,0.0,0.041237113402061855,0
658,taxa68,0,22,0.0,0.05670103092783505,0
659,taxa682522,1,32,0.00234192037470726,0.08247422680412371,0
660,taxa68287,1,16,0.00234192037470726,0.041237113402061855,0
661,taxa689697,12,20,0.02810304449648712,0.05154639175257732,2.5988209703098503e-05
662,taxa69278,0,0,0.0,0.0,0
663,taxa693074,0,6,0.0,0.015463917525773196,0
664,taxa69474,0,0,0.0,0.0,0
665,taxa697025,0,2,0.0,0.005154639175257732,0
666,taxa698776,93,49,0.21779859484777517,0.12628865979381443,2.0533411915158807e-05
667,taxa70190,0,0,0.0,0.0,0
668,taxa702,1,50,0.00234192037470726,0.12886597938144329,0
669,taxa704093,4,35,0.00936768149882904,0.09020618556701031,4.742262258347951e-06
670,taxa70994,3,25,0.00702576112412178,0.06443298969072164,7.313632838481112e-06
671,taxa71,0,3,0.0,0.007731958762886598,0
672,taxa713,14,57,0.03278688524590164,0.14690721649484537,8.516248360031024e-05
673,taxa715222,73,20,0.17096018735362997,0.05154639175257732,2.1649141512669566e-05
674,taxa71655,5,12,0.0117096018735363,0.030927835051546393,4.896486971727111e-06
675,taxa724,246,205,0.5761124121779859,0.5283505154639175,0.00046683967980498697
676,taxa73029,0,20,0.0,0.05154639175257732,0
677,taxa74317,0,1,0.0,0.002577319587628866,0
678,taxa74385,0,0,0.0,0.0,0
679,taxa745,2,18,0.00468384074941452,0.04639175257731959,1.539416995585568e-05
680,taxa75,2,36,0.00468384074941452,0.09278350515463918,3.0987732925684695e-05
681,taxa75309,0,39,0.0,0.10051546391752578,0
682,taxa75687,0,28,0.0,0.07216494845360824,0
683,taxa759360,0,3,0.0,0.007731958762886598,0
