,taxa100175,taxa100883,taxa1017280,taxa102106,taxa114627,taxa117563,taxa118966,taxa1263,taxa1279,taxa1301,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa150022,taxa1505657,taxa1505663,taxa1506553,taxa1506577,taxa1508657,taxa1573535,taxa1578,taxa162289,taxa1654,taxa1663,taxa1678,taxa1716,taxa1730,taxa189330,taxa2005359,taxa2039240,taxa2048137,taxa2057233,taxa207244,taxa2147,taxa216851,taxa239759,taxa239934,taxa244127,taxa253238,taxa264995,taxa283168,taxa28453,taxa286,taxa29465,taxa32207,taxa33042,taxa346096,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa420345,taxa44249,taxa44748,taxa459786,taxa469,taxa52784,taxa55080,taxa561,taxa572511,taxa577309,taxa577310,taxa590,taxa61170,taxa620,taxa644652,taxa698776,taxa724,taxa79206,taxa795750,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84111,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,condition
2750,0.004445454229582468,0.00010177322989540023,,0.03533973751940459,0.00014655365722153837,1.2212790912805478e-05,4.070935846530913e-06,0.014203482897977357,4.070935846530913e-06,0.0018807722945901328,2.4425581825610956e-05,1.628372675933639e-05,1.2212790912805478e-05,,0.0008386119197924304,0.013018840932426182,,0.001160215552386202,0.002430354120711602,0.0004681571235474371,,0.2724797896314709,0.047190313871731566,2.4425581825610956e-05,3.663845587235274e-05,0.0002808946066642075,,0.09562614037717646,1.2212790912805478e-05,0.005296280187296748,0.0004233761974176812,3.256738701152374e-05,4.070935846530913e-06,2.849648441856735e-05,6.51349402909201e-05,2.035467923265457e-05,,0.0004152357223747493,0.0018115716060103071,0.3044281613532717,0.0016894312267918068,0.0016975783525496428,0.00014248258836070934,1.2212790912805478e-05,,,8.141871693061825e-06,1.2212790912805478e-05,0.0008467540575140883,,4.478026105826552e-05,0.0021087421747242,0.004359975916274231,0.0003216036325937715,,0.00013434078317479657,4.478026105826552e-05,0.09792629012684802,0.0029229226933154785,,3.256738701152374e-05,,4.070935846530914e-05,0.007193330106615293,4.070935846530913e-06,6.51349402909201e-05,,4.070935846530913e-06,,4.885116365122191e-05,1.2212790912805478e-05,3.256738701152374e-05,3.256738701152374e-05,4.070935846530913e-06,0.018966508764242832,1.628372675933639e-05,0.0001302698805818402,0.0009037473588869683,0.002165738801454532,0.0006513494029092008,,4.070935846530913e-06,2.849648441856735e-05,4.070935846530913e-06,,0.055104165804297556,H2029
2751,0.0008710788713690666,0.0003336980823136605,1.3001180631654992e-05,0.03587899475290009,5.633838641697892e-05,0.00011267698279015577,4.33372687721833e-06,0.010526636882780403,,0.005664177312299655,4.33372687721833e-06,2.1668739364190623e-05,5.200468053538038e-05,2.1668739364190623e-05,0.0005980539311349734,0.015653431306462674,8.66745375443666e-06,0.0005503833763935874,8.667453754436661e-05,0.013443222410789603,,0.07035380245400372,0.09952847589440904,3.466985700898623e-05,0.00017768299092652966,0.0006717275609907423,1.7334928504493114e-05,0.05383801805575819,6.0672302254775385e-05,0.0036489967288894074,0.00013434551219814844,1.3001180631654992e-05,2.6002445245789158e-05,0.0003380315782390611,0.000589386939284172,1.3001180631654992e-05,8.66745375443666e-06,0.0008710788713690666,0.006725946800882183,0.06083690791395728,0.0007540681826973122,0.0008754123672944672,6.933971401797245e-05,0.0005503833763935874,4.33372687721833e-06,,8.66745375443666e-06,5.200468053538038e-05,0.00029902801534847635,8.66745375443666e-06,6.933971401797245e-05,0.0585574134729653,0.01843136176135489,0.0007107311238813271,4.33372687721833e-06,1.7334928504493114e-05,0.00011701068867175431,0.16445638032515073,0.0060628841321802626,,7.3673419899571e-05,,0.0005113798135030025,0.03564069446824265,,0.000580719947433371,,4.33372687721833e-06,5.200468053538038e-05,9.534215926376161e-05,9.967586514536016e-05,,1.7334928504493114e-05,,0.29052478933206527,0.0003466985700898623,1.3001180631654992e-05,0.001785496901116098,0.0006197235103239557,0.0013087871545782797,4.33372687721833e-06,4.33372687721833e-06,9.967586514536016e-05,,3.900356289058477e-05,0.03534150688618373,H2029
2752,0.0008802520069191938,5.679054913699865e-05,4.25928675967406e-05,0.024230695666784395,8.991829570690055e-05,3.31277465699019e-05,,0.01247971640168617,4.732542811015996e-06,0.005485018870505471,4.732542811015996e-06,2.366262554306319e-05,3.786030708332124e-05,1.893024205367741e-05,0.0010837517549481589,0.011405428351572582,,0.0017037147038696239,9.938341673373927e-05,0.0009370430871282933,,0.09914195595195188,0.03368625739581041,1.4197628433047986e-05,7.098805365322315e-05,0.0004921834610110754,4.732542811015995e-05,0.07686118001492412,1.4197628433047986e-05,0.007254993670139773,0.0005016489360859815,4.732542811015996e-06,2.366262554306319e-05,0.005134812224896976,0.0004353941510423119,4.25928675967406e-05,4.732542811015996e-06,0.009990404441646412,0.006649217427268483,0.2974446324034139,0.0013251116330364116,0.0014670884484389922,0.00013251116330364115,4.732542811015995e-05,,,0.0003833366934908333,1.4197628433047986e-05,0.00797433083054523,,0.00015144140535731856,0.019384485723814092,0.04113047205543151,7.098805365322315e-05,,6.1523109650418e-05,7.098805365322315e-05,0.05159896530453628,0.005210525404054209,,0.00019403427295405917,4.732542811015996e-06,0.0003454747931912099,0.05950220328320041,4.732542811015996e-06,0.0020539213494781194,,2.8395186056482546e-05,1.893024205367741e-05,0.00016090634936012372,1.893024205367741e-05,0.00015144140535731856,0.00011358092124996375,,0.14254895707907386,0.00045432333095178786,2.8395186056482546e-05,0.023558535411324938,0.009682772076111132,0.002195894624400028,,,0.0004306605283846911,4.732542811015996e-06,6.1523109650418e-05,0.03298117067010721,H2029
2753,0.0021645681532441873,0.00020042373915470546,,0.018519158200538573,2.505289391552897e-05,,1.0021186957735273e-05,0.008432824930557343,,0.0009570232809849095,5.010593478867636e-06,4.008474783094109e-05,3.507408087326424e-05,1.0021186957735273e-05,0.00043091059830976144,0.014595845357319337,5.010593478867636e-06,0.0009119278661962913,0.00032067768873229185,0.0034422764708423093,5.010593478867636e-06,0.0859968061051236,0.011674680601397315,5.511645478873479e-05,0.0003407197687325256,0.0002555401939434402,,0.027022126002368183,2.505289391552897e-05,0.008487934037465157,0.0004058572635213772,1.0021186957735273e-05,5.511645478873479e-05,0.00022046581915493915,8.518001566194061e-05,1.0021186957735273e-05,1.0021186957735273e-05,0.0016685274080264953,0.02661622906028983,0.16202812218989346,0.001773749062815814,0.00024050789915517284,9.019068261961744e-05,0.0005160901730988469,2.505289391552897e-05,,1.5031706957793698e-05,,0.0008618211966195229,1.5031706957793698e-05,0.0014480601192953717,0.04607738559490596,0.07970349305386969,0.0009069166114081408,,5.010593478867636e-06,5.511645478873479e-05,0.04581183317841951,0.008212359111402404,,0.00011524357653514641,,0.001412987214083055,0.007510871615632382,,0.002359992394220216,,0.00011023305653508799,6.012712174641163e-05,4.008474783094109e-05,8.016949566188218e-05,0.0005712066278875815,0.00015532832436608753,,0.36419036997051735,0.00014530713740835223,0.0029312019612601657,0.005466558881541966,0.001693583681967248,0.0011724778453516978,,5.010593478867636e-06,0.00022046581915493915,5.010593478867636e-06,8.016949566188218e-05,0.05083748981317529,H2029
2754,0.0012996830417475152,2.3847368589711044e-05,,0.019143492248324186,7.154223791533892e-05,1.490463840512085e-05,,0.005675679538784282,,0.0003189586539970395,2.9809276810241697e-06,8.94276982845193e-06,,,0.00033088220614568923,0.00994734528488588,,0.002167131701892732,1.19236975094761e-05,0.0030673777288535682,2.9809276810241697e-06,0.07477347693937508,0.011715038650529874,0.00012221792920502633,0.00013414161349988187,8.94276982845193e-05,8.94276982845193e-06,0.07677073469372167,1.490463840512085e-05,0.00484996397189037,0.00024145490429978728,1.490463840512085e-05,1.19236975094761e-05,0.0002951115496997401,3.8752006994831896e-05,5.9618553620483394e-06,1.19236975094761e-05,0.0010075527104504523,0.00840918987870331,0.39274645238740896,0.00032790230920507027,3.5771052884566565e-05,7.750401398966379e-05,5.3656645399952736e-05,2.9809276810241697e-06,,,5.9618553620483394e-06,0.0006736892859020861,1.19236975094761e-05,0.0003010739865050939,0.009082884450453629,0.02134636949888377,0.00010731329079990547,,1.7885592515386177e-05,1.7885592515386177e-05,0.0034787356528647806,0.0027931214933519877,,5.3656645399952736e-05,2.9809276810241697e-06,0.0010284185963450748,0.00724364712899362,,0.0023579111791952436,5.9618553620483394e-06,1.7885592515386177e-05,5.3656645399952736e-05,4.1732961105097214e-05,2.3847368589711044e-05,1.7885592515386177e-05,,2.9809276810241697e-06,0.30779890691787,3.8752006994831896e-05,0.0013414161349988186,0.0041136717424561835,0.0011118847828476808,0.0012013134061556407,,1.19236975094761e-05,0.00028616921595376726,2.9809276810241697e-06,0.00013116065938961654,0.02142684653821135,H2029
2755,,,,0.0009020390700182421,,1.2027135350053192e-05,4.810876532959863e-05,9.621753065919727e-05,,0.0018161009087635125,,0.0005171693952402247,0.00022851657933324702,8.419028334445114e-05,1.2027135350053192e-05,0.00010824466600925045,,,0.0036682880380589813,0.0008178483388150192,,0.07135733809936697,,,8.419028334445114e-05,0.00025257107396273924,,2.4054382664799316e-05,,0.0011065011547219967,8.419028334445114e-05,,0.0027782806939432025,0.0027421944734112467,0.0002164893320185009,,1.2027135350053192e-05,0.004654517839280446,0.007288476044034414,0.02044620847037548,0.0033796430596805087,,1.2027135350053192e-05,0.0020566458550584353,,4.810876532959863e-05,0.009248910638456453,1.2027135350053192e-05,0.000685549737999741,,1.2027135350053192e-05,0.019327681187985665,0.008034160898960955,0.0011666385109426567,,,1.2027135350053192e-05,0.0017198896481271197,0.015755559624685903,3.6081518014852505e-05,,,,0.0041493779306488255,,0.037681157582770755,1.2027135350053192e-05,0.0002645983212774854,,9.621753065919727e-05,,3.6081518014852505e-05,,,0.7711467457461888,,2.4054382664799316e-05,0.0004329786640370018,0.0026580082207957414,0.002573821968180236,2.4054382664799316e-05,,,,2.4054382664799316e-05,1.2027135350053192e-05,H2029
2756,,,,0.00035198776186753456,3.5198929440799095e-05,5.279831753417583e-05,,0.0004047868456719386,3.5198929440799095e-05,0.0011263635965489324,3.5198929440799095e-05,0.0006511795050115779,5.279831753417583e-05,,1.759938809337673e-05,0.0016015507531671992,,,0.001390354417949583,0.004241458967173708,,0.008623712426078248,3.5198929440799095e-05,1.759938809337673e-05,1.759938809337673e-05,0.00012319602316172837,,,,0.009679678776761765,0.0011087639019474644,1.759938809337673e-05,0.00642379657710844,0.002763109141297698,0.00028159051600211893,0.0002991902106035869,,0.004804636934097033,0.024533673896516953,0.06770503204563168,0.00036958745646900257,,5.279831753417583e-05,0.00156634829888335,,1.759938809337673e-05,0.0004047868456719386,,0.0042942549858972,,,0.02023934228359693,0.008113330477878414,0.0034318944710725694,,,,3.5198929440799095e-05,0.00031678990520505495,,,,1.759938809337673e-05,0.03321015169050955,1.759938809337673e-05,0.0011615614532114117,,0.0002639908214006509,,0.00012319602316172837,,0.0005103834807402902,,,0.7831925399271521,3.5198929440799095e-05,,0.0001935935755352353,0.005068632353119054,0.0008975706318107608,,,1.759938809337673e-05,,1.759938809337673e-05,,H2029
2757,,,,2.9989565236163776e-05,,4.498428497750341e-05,,0.5390309936050754,,0.0006597694291677269,,8.996856995500682e-05,1.4994719741339626e-05,,2.9989565236163776e-05,0.00023991627038234115,,,0.001139600712397564,0.0013345337038302779,,0.010961164149834812,,2.9989565236163776e-05,2.9989565236163776e-05,1.4994719741339626e-05,,1.4994719741339626e-05,,0.0029989565236163782,0.0004948273862595066,,0.0004948273862595066,0.00041985315878538575,,5.9979004718843036e-05,1.4994719741339626e-05,0.020137911504949264,0.014694797680746236,0.011321032896501519,0.0021592502060456065,,2.9989565236163776e-05,0.0005548055107039578,,,7.497372446018266e-05,,0.0019343275236232442,,0.0001799368884030446,0.009461692175700849,0.001949317338978687,0.028579994428117116,,,0.0017843790686750025,0.0013045414977709393,0.029974474818020718,,,,,0.006732640355921615,,0.046648632345198796,1.4994719741339626e-05,8.996856995500682e-05,,1.4994719741339626e-05,,0.00011995800943768607,,1.4994719741339626e-05,0.24705403816401025,,,0.0011096110214079155,0.011381017308620197,0.00013495235191857211,,1.4994719741339626e-05,,1.4994719741339626e-05,4.498428497750341e-05,0.00431848783674276,H2029
2758,,1.976011645358517e-05,,0.00015808093162868135,,1.976011645358517e-05,,0.000691604075875481,,0.0013041676859366213,1.976011645358517e-05,,1.976011645358517e-05,1.976011645358517e-05,9.880058226792583e-05,0.00013832081517509617,,,0.017052968645744866,0.0025688151389660716,,0.0013041676859366213,,,3.952023290717034e-05,5.9280349360755496e-05,,,,0.0035765810780989155,0.005611873072818187,,0.0008892052404113325,0.0005335231442467996,1.976011645358517e-05,0.0014029682682045468,,0.0034382602629238193,0.02930424084696767,0.032268258315005446,3.952023290717034e-05,,,0.001976011645358517,1.976011645358517e-05,,0.001659849782101154,,0.0012251272201222805,,3.952023290717034e-05,0.042721324357854605,0.031102447005341316,0.00047424279488604397,,,,1.976011645358517e-05,0.00021736128098943683,,,,,0.008358529259866526,,0.0047621880653140256,,0.0001778410480822665,,3.952023290717034e-05,,0.0025490550225124864,,,0.7751892499371548,1.976011645358517e-05,3.952023290717034e-05,0.0014029682682045468,0.026853962699324843,0.0001778410480822665,0.00021736128098943683,,,,,0.00015808093162868135,H2029
2759,,,,0.0001123171820021206,,,,0.5198853127684188,,0.0003063200906730221,,9.189591645511414e-05,,1.0210654922861737e-05,5.1053274614308683e-05,0.00032674069173927356,,,0.00608554732171284,9.189591645511414e-05,,0.022575733648003596,,1.0210654922861737e-05,,4.084264184080544e-05,,1.0210654922861737e-05,,0.0019196073781748378,0.00010210654922861737,,0.0001531594916025486,6.126390738781193e-05,,1.0210654922861737e-05,,0.006728820065860147,0.016490197400970005,0.0014805406446900449,0.0038392036816704274,,,0.00013273889053629702,1.0210654922861737e-05,,0.0002246343640042412,,0.00013273889053629702,,1.0210654922861737e-05,0.017746066027746362,0.0035226782740699412,0.15000431548465984,,,0.005033851481561251,0.0007453779644144164,0.008474842921494485,,,,,0.0003369515460063618,,0.022514490671759566,,6.126390738781193e-05,,,,4.084264184080544e-05,,1.0210654922861737e-05,0.207306920852087,1.0210654922861737e-05,1.0210654922861737e-05,0.0002654766736046692,0.0011435935285553824,6.126390738781193e-05,,3.063200906730221e-05,,,4.084264184080544e-05,0.0017460228556343384,H2029
2760,,,,0.00026760279491320425,1.0292404593524481e-05,,,0.6131496559019229,,0.0012762601897951993,2.0584786230251648e-05,0.00010292404593524482,,,1.0292404593524481e-05,0.00022643322245270096,,,0.011599495762110466,0.000483743337290813,,0.017167781734261676,1.0292404593524481e-05,1.0292404593524481e-05,,5.146202296762241e-05,,1.0292404593524481e-05,,0.0015438560976692097,6.17544734747415e-05,,0.0002470174347630198,9.26315954281257e-05,,,,0.016097306275576387,0.014357869743202708,0.011465737982568756,0.0019143902846927984,,,8.233925970499316e-05,,,0.0002881870072235231,,0.0008130999169748393,,1.0292404593524481e-05,0.005599071037347373,0.002151109300181398,0.11255775114347963,,,0.005619651806138095,0.000483743337290813,0.0015232753288784875,,,1.0292404593524481e-05,,0.0005352055898264085,,0.009685151391012291,,3.087723673737075e-05,,,,6.17544734747415e-05,,,0.16691198622052655,,,0.00022643322245270096,0.001739413575576365,9.26315954281257e-05,,,,,1.0292404593524481e-05,0.0013894716357421544,H2029
2761,,,,0.00018123726367648624,,,,0.05459773605602835,,0.003239615822848923,,4.530926767034546e-05,4.530926767034546e-05,2.265473033272494e-05,,0.0029451052934990215,,,0.014929425795318285,0.0009968062046888531,,0.061915145440236435,,4.530926767034546e-05,2.265473033272494e-05,0.00015858272633886576,,,,0.005414458355084252,0.0001359279960061408,,0.001268661038730508,0.0011100788913769558,4.530926767034546e-05,2.265473033272494e-05,2.265473033272494e-05,0.05459773605602835,0.04197913714352203,0.011327326567341586,0.014431015938145204,2.265473033272494e-05,2.265473033272494e-05,0.0011553883520424057,,,0.00036247375537255485,,0.001064769430711506,,0.00015858272633886576,0.018146383992907918,0.008880631131015646,0.026913746297137546,,,0.0001359279960061408,0.0017897188714076596,0.02745741350629789,,,,,0.0022428154080132027,,0.13391177615023095,,0.00022654730332724942,,,,0.00011327326567341585,,,0.504769045863828,,0.00015858272633886576,0.0001359279960061408,0.0012006978127078556,0.00011327326567341585,,0.00015858272633886576,,,0.00018123726367648624,0.0011780421173996085,H2029
2762,,,,7.897826855731731e-05,,,,0.07456678179959293,,0.00019180424277062726,1.1282640725331169e-05,2.2565173190661904e-05,1.1282640725331169e-05,,9.026080102264804e-05,0.0004400216891679104,,,0.002459613079882184,0.00022565173190661905,,0.02039899884195869,,,1.1282640725331169e-05,,,1.1282640725331169e-05,,0.001793933163207629,0.00010154344174797922,,0.0007333694819465173,0.0003271952819145987,,,,0.014881744439791577,0.025555097882674762,0.002132408054567547,0.007006500620150578,,,0.0003384781391599308,2.2565173190661904e-05,,9.026080102264804e-05,,0.0001579567536346355,,,0.0611630028857395,0.006645453518699971,0.22757009911432663,,,0.009669198634848712,0.002617564420516798,0.00928559014930746,,,1.1282640725331169e-05,,0.00034976099640526273,,0.032663124731233256,,5.6412987106654975e-05,,,,3.384781391599307e-05,1.1282640725331169e-05,1.1282640725331169e-05,0.4961978033936137,,4.5130454641324245e-05,0.0005641298710665499,0.0005866955855572139,3.384781391599307e-05,,1.1282640725331169e-05,,,3.384781391599307e-05,0.000778499828327841,H2029
2763,8.402228077764613e-06,2.5206754725924093e-05,5.0413333220272555e-05,0.0015123999966081766,,8.402228077764613e-06,,0.059563276627132414,,0.00015964219249226712,0.00036969859936268504,0.0019493150812330037,1.6804438532371665e-05,,3.360894755737358e-05,0.0019409088350753148,,8.402228077764613e-05,0.00019325025889176258,0.003907036408623696,,0.03007991025532488,6.721771888317153e-05,5.8815526051722045e-05,8.402228077764613e-06,4.2011140388823066e-05,,0.010780050235148999,,0.034516363940307354,0.0007562008794619665,,0.0008654292100392342,0.002285406319122496,,0.00022685938268071176,8.402228077764613e-06,0.08683705150365473,0.007662830879039243,,0.010149881367000896,1.6804438532371665e-05,,8.402228077764613e-06,,,0.00025206754725924093,,0.005755529405437121,,8.402228077764613e-06,0.005923566212803086,0.001798073143024854,5.0413333220272555e-05,0.000319284032521383,,2.5206754725924093e-05,0.00274752075674707,0.028441485296665868,,0.0006469707865689425,,8.402228077764613e-06,0.04061626746768871,0.0017476621008150647,8.402228077764613e-06,0.00010082666644054511,0.00015964219249226712,,3.360894755737358e-05,8.402228077764613e-06,5.0413333220272555e-05,1.6804438532371665e-05,,0.3983750013496695,0.00074779815793579,2.5206754725924093e-05,0.23560751809512864,0.01814039723777194,7.562008794619666e-05,,,0.0020081235580217006,0.00010922885927199461,1.6804438532371665e-05,0.0019829224427061966,H2029
2764,1.4481002287578503e-05,4.827000762526168e-06,,0.004759416638713974,1.4481002287578503e-05,9.654001525052336e-06,,0.0659706396066095,,0.00019308062114228606,0.00014963748138527167,1.4481002287578503e-05,1.4481002287578503e-05,4.827000762526168e-06,3.8615976568147375e-05,0.001969419382445121,,0.00013998300734722788,0.0016218713111828095,0.009625030572262402,,0.024902468273006365,3.8615976568147375e-05,0.00011102091417588498,2.4134929982475922e-05,4.827000762526167e-05,4.827000762526168e-06,0.005386928657426404,9.654001525052336e-06,0.0234688343248032,0.0025679604483676175,,0.0006854332518489188,0.0077087098372345085,,2.896194551103307e-05,0.00014481002287578502,0.03128375622290314,0.017937183797705984,1.4481002287578503e-05,0.07227470121446175,,,6.275105421093314e-05,,,0.0003137545327531165,4.827000762526168e-06,0.003866426148946393,,2.896194551103307e-05,0.003813327501529166,0.007805264913836634,2.896194551103307e-05,0.0002606573619389878,,4.827000762526168e-06,0.004102948433242595,0.02574723290558132,9.654001525052336e-06,0.00022204123771053056,,3.378896103959022e-05,0.04558140870375759,0.0026210590957848447,1.4481002287578503e-05,,0.00015929151244238601,,4.827000762526167e-05,,1.9308062114228605e-05,,,0.26530127868334763,0.00027996542405321644,4.827000762526168e-06,0.31229269568573453,0.0541251818912108,0.00018342659008517177,9.654001525052336e-06,,0.0013563869337152644,4.827000762526167e-05,,0.00046339201413838813,H2029
2765,,3.5369210728748776e-06,,0.0005694437037516447,,7.073831032896724e-06,3.5369210728748776e-06,0.10392529010793254,,0.00015562439385225822,0.001142423517337893,0.00032185933977893353,3.5369210728748776e-06,,0.00012732884746361072,0.000916061368799319,,,0.00020514104438973984,0.000983263013651031,,0.004884487857173117,,5.305376052885801e-05,1.0610752105771603e-05,3.8906098463064555e-05,,0.000813490846604449,1.4147662065793448e-05,0.006907604977252475,0.0032574994962523995,,0.0007533636439925505,0.0005729809248715514,,1.4147662065793448e-05,3.5369210728748776e-06,0.008053562381854364,0.008814003801942638,,0.007823659678339973,,,0.00011318107426928698,3.5369210728748776e-06,,2.4758436397271112e-05,,0.0003536921072874878,,1.768454980010923e-05,0.055543706379082014,0.0018285866277640342,7.073831032896724e-06,0.000767511417186874,3.5369210728748776e-06,,0.0033565372424685757,0.022615100433097658,3.5369210728748776e-06,0.00017684549800109231,,,0.006051670811065053,0.0016729622339117763,0.0009938735657254482,,0.0003678398804818116,,,,0.00010257063332340024,,,0.3675776171502696,0.0003607654382419981,1.768454980010923e-05,0.3522418799668851,0.007317880398320135,7.073831032896724e-06,3.5369210728748776e-06,,0.02641013974333375,2.4758436397271112e-05,,0.001655281684738758,H2029
2766,4.824670996217013e-06,4.824670996217013e-06,,0.0032614794542742483,4.824670996217013e-06,4.8246709962170134e-05,4.824670996217013e-06,0.009528729094260991,4.824670996217013e-06,0.0003618511000627543,0.004129914030821484,0.008679585138095249,2.8948025977302078e-05,9.649341992434026e-06,0.00010131809092055726,0.004641332567944992,,9.649341992434026e-06,0.00018333687757906384,0.0014618754669230504,,0.017860881475404992,3.377269697351909e-05,0.0003425511755235209,1.9298683984868053e-05,0.00027983029750340414,,0.002653576801384141,4.824670996217013e-06,0.005866798690845523,0.0004342203896595312,,0.0012495902532280933,0.0018574975581970713,4.824670996217013e-06,9.649341992434026e-06,0.00027500609171507407,0.07457018811023772,0.03589559563125736,4.824670996217013e-06,0.005948814841326002,9.649341992434026e-06,,0.0001785126717907338,,4.342203896595311e-05,0.00010614276191677429,,0.0039803496951466445,,6.754539394703818e-05,0.024128162129250872,0.0631308812378714,2.4123354981085063e-05,0.00037632371742774424,9.649341992434026e-06,6.754539394703818e-05,0.002214529104550366,0.022704936133580902,1.9298683984868053e-05,0.00013026611689785934,,2.4123354981085063e-05,0.03367143672344582,0.011140162694087056,0.000612733061450265,0.0005741363137577116,9.649341992434027e-05,,4.8246709962170134e-05,,0.0003666753058510844,,,0.5829070331208727,8.201940693568922e-05,2.4123354981085063e-05,0.06149521030713193,0.007512021890198334,9.166874892812324e-05,,,0.0025715451439740932,4.342203896595311e-05,1.4474012988651039e-05,0.0017513526253101581,H2029
2767,4.64733487495828e-06,,,0.011404572369245804,,4.64733487495828e-06,,0.06936612787657082,,0.00026489876630542375,0.0006552748490134502,8.829943280691096e-05,4.182608405732816e-05,,3.253132073047342e-05,0.0017381097468316003,,9.294681447033832e-06,0.00012083122142207525,0.0006924529665514874,4.64733487495828e-06,0.013709606298910292,,0.000232366743747914,,5.112073041301018e-05,,0.0008690525339923457,,0.0026257454910343283,0.000450791693419064,,5.112073041301018e-05,0.0030300680466660273,,,2.7884056038218773e-05,0.008546451946481473,0.013932670325291607,,0.1632379503807966,4.64733487495828e-06,,9.294681447033831e-05,1.3942028019109386e-05,,,,0.0011432446599705516,4.64733487495828e-06,0.00013012575080658458,0.013072932205783133,0.005414151094856205,9.294681447033832e-06,0.00010224146082602035,,,0.00211919013044339,0.012608205736557668,,9.759407916259299e-05,,,0.005976478310601108,0.000450791693419064,0.001645152755869235,,0.00020913042028664075,,4.64733487495828e-05,,3.717870239390079e-05,4.64733487495828e-06,4.64733487495828e-06,0.627074268981845,2.7884056038218773e-05,9.294681447033832e-06,0.02966400637353311,0.005260790190300075,0.0002927823544589516,9.294681447033832e-06,,0.0010317091376447127,9.294681447033832e-06,,0.0022400213518654656,H2029
2768,7.919635238997605e-06,3.959817619498803e-06,,0.01874968047313276,,1.1879452858496409e-05,3.959817619498803e-06,0.34871382646165383,,0.000498936676530274,0.0023600539965836454,0.0002296699768584751,1.1879452858496409e-05,1.9799022034691096e-05,7.523654798303783e-05,0.001069149832385436,,,0.0002415493900792897,0.0007286066533887493,,0.026431727447714076,3.959817619498803e-06,0.0005068562853441504,3.959817619498803e-05,2.7718762974173374e-05,,0.004019208079322585,2.375895856723515e-05,0.022416562411930102,0.0013463334983589946,,0.0002969866517764248,0.004252845788124348,3.959817619498803e-06,3.959817619498803e-06,2.375895856723515e-05,0.01615605483055027,0.028288884963360506,3.1678567381111594e-05,0.03635898484228542,,7.919635238997605e-06,0.00019007061153303453,3.959817619498803e-06,,1.9799022034691096e-05,,0.0016472892033347663,3.959817619498803e-06,2.7718762974173374e-05,0.03787961843986473,0.009642156762296024,0.00011483472417802587,0.00019403041593997274,,1.1879452858496409e-05,0.004233040159809365,0.015997636229151572,,0.0002257101724515369,,3.959817619498803e-06,0.005959525451282895,0.0011127090021178147,0.001243382547546776,,0.00110478807204788,,,3.959817619498803e-06,0.00025738860770704256,3.959817619498803e-06,3.959817619498803e-06,0.3278208044106314,2.7718762974173374e-05,7.919635238997605e-06,0.06142862941942471,0.012227907718770623,0.0008632400032246487,,,0.0022293817724107425,2.7718762974173374e-05,3.959817619498803e-06,0.002510518636510948,H2029
2769,1.1747356500880606e-05,1.1747356500880606e-05,,0.010439484339068978,1.1747356500880606e-05,0.0002662730234471354,,0.03591551469615663,2.349471300176121e-05,0.0043308618879072495,0.0032696804045290713,0.0001879582898733272,1.1747356500880606e-05,,0.0002819359701618971,0.01887799574539314,3.915780618133223e-06,3.915780618133223e-06,0.0004463998399630818,0.0032226944936809736,3.915780618133223e-06,0.040371706521447656,3.915780618133223e-06,0.011022926907221708,2.741044968045162e-05,9.397885200704485e-05,1.1747356500880606e-05,0.011077748685371466,6.265251918309343e-05,0.010729250317940161,0.0012217244902323454,,0.00030543185488213323,0.007107146289088486,3.915780618133223e-06,1.5663093179571015e-05,0.000904546157638188,0.03783039561394973,0.006363148996896838,1.1747356500880606e-05,0.005031783879661161,1.1747356500880606e-05,7.831561236266445e-06,9.006296886354506e-05,3.915780618133223e-06,0.00024277860337499295,9.397885200704485e-05,,0.011120823985809204,3.915780618133223e-06,1.1747356500880606e-05,0.019120834399339977,0.017002367396513042,3.5242069502641814e-05,0.0012373874369471071,1.1747356500880606e-05,4.698942600352242e-05,0.002842852657043019,0.009856027124435309,,1.5663093179571015e-05,,3.5242069502641814e-05,0.012976913929118428,0.0010220197226469938,0.0013078721618116282,4.698942600352242e-05,0.0002662730234471354,,9.789458868573526e-05,,0.00815658129475464,3.915780618133223e-06,,0.26529756781668545,5.0905162682212836e-05,3.915780618133223e-06,0.41806036399675267,0.010631353239352668,0.0001879582898733272,3.915780618133223e-06,,0.009487946411990317,6.265251918309343e-05,,0.0010259347270016373,H2029
