,taxa100883,taxa1016,taxa1017280,taxa102106,taxa114627,taxa117563,taxa118966,taxa123375,taxa1236988,taxa1243,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1505652,taxa1505657,taxa1505663,taxa1506553,taxa1506577,taxa1508657,taxa1573,taxa1573535,taxa1578,taxa162289,taxa1649459,taxa1654,taxa1663,taxa166484,taxa1678,taxa1716,taxa1730,taxa1849822,taxa1849828,taxa1870884,taxa189330,taxa2005359,taxa2039240,taxa204475,taxa2048137,taxa2057233,taxa207244,taxa212791,taxa2132,taxa2147,taxa216851,taxa2172,taxa237,taxa239759,taxa239934,taxa241189,taxa244127,taxa264995,taxa278993,taxa283168,taxa28453,taxa286,taxa292632,taxa29465,taxa32207,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa44249,taxa447020,taxa44748,taxa459786,taxa46123,taxa46205,taxa46255,taxa52225,taxa559173,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa579,taxa588605,taxa61170,taxa644652,taxa698776,taxa724,taxa762551,taxa79206,taxa816,taxa830,taxa836,taxa83660,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,taxa1647,condition
853,0.00029629812998856284,,6.492718275308194e-05,0.00755109649851395,,,,,,6.742438208973893e-05,0.1879598511148041,,9.663075694020556e-05,1.824041254601633e-05,0.00012366565410662262,,,,,0.0024176146795365804,,,,,,,,,,,,,,,0.04618135877610307,,0.11744979923603073,,,,0.021091888466826008,,,,,,0.0025791726192298686,,,,0.05088488801363862,0.007848480367344538,,0.03159847466721562,,,0.0011341627943790868,,,0.006344080627835,,,0.06009911927036613,,,0.136519716257354,0.002257142478685318,0.046368431578583946,0.003917237168141209,,,,0.0006547005217409432,,0.0033024918357867773,,,,5.569840259587129e-05,,0.0010036569855677079,,0.013939475271103563,3.083498311350379e-05,,0.003946986412412689,,,0.00012540283625386226,,,,,,0.23110059826381676,,,,,0.01152533495586146,,,0.00022887374789882394,,,0.0012162446508361601,,,,,UC
854,0.00029902332257370206,,,0.001931140397507407,,,,,,,0.1773431353201118,,,,,,,,,0.0012745571912957834,,,,,,,,,,,,,,,0.01603177142616462,,0.1453235231944613,,,,0.025163814622749983,,,,,,0.0036454577496802284,,,,0.02497371232869423,0.012754063677135429,,0.01368532714861165,3.170258626302028e-05,,,,,0.006004696285260777,,,0.05048455704750192,,,0.15021591159597955,0.0003241589445393824,0.053251287040084645,0.004296606226818192,,,,2.9211668770925833e-05,,0.0004893520636741917,,,,,,0.0008015093148425735,,0.018616211547734983,,,0.0036664041013182956,,,,,,,,,0.277956954001925,,,,,0.011354734164190187,,,,,,5.117703211030418e-05,,,,,UC
855,0.0002866683548247561,,,0.002728460512045237,,,,,,,0.1853299802765505,,,,,,,,,0.0011523401193362583,,,,,,,,,,,,,,,0.018099106583627657,,0.1350530175344366,,,,0.021974240514971922,,,,,,0.0031731297973199173,,,,0.027996164866304216,0.01849655336859206,,0.014986310474939462,1.055561771641544e-05,,0.0005151141445610735,,,0.005756367231940366,,,0.057100225145770296,,,0.14174194581368088,0.0004083357379771236,0.048884843432966875,0.003618132417890905,,,,0.00012633407730067744,,0.0007603378108782194,,,,,,0.000710448628197477,,0.018454553121257267,,,0.004609582700875905,,,,,,,,,0.2763471829334106,,,,,0.011444622951668492,,,,,,0.0002354458309587823,,,,,UC
856,,,3.009941837890553e-05,0.012520466211006066,,,,,,,0.04580083571592527,,0.00012586016055475684,3.076829434288121e-05,,,,,,0.013995003273590448,,,,,,,,,,,,,,,0.0627445786767025,,0.3164786623550922,,,,0.017911606480650037,,,,,,0.005047672462142457,,,,0.08408205636550861,0.02322861299762003,,0.022223961299728562,0.004793834033813687,,0.001085139772223209,,,0.0011635097393356926,,,0.10960535983687453,0.0007452393031962351,,0.09681065448063844,0.0005026602869277223,0.055467988543938425,0.0017448744313578865,,,,0.0009952874343958093,,0.002230143943222241,,,,0.0001264175571914032,,0.0007313043872800752,,0.02338446109722636,8.2494702223667e-06,,0.001131849610374177,,,6.699907572489711e-05,,,,,,0.07875813813024421,0.00025116292447286727,,,,0.014848600482950744,,,0.00017390775063367636,,,0.0011540339965127038,,,,,UC
857,,,,0.002549278925501422,,,,,,,0.05596528124891936,,,,,,,,,0.009030691219255154,,,,,,,,,,,,,,,0.0215238990667395,,0.3701750325914501,,,,0.022226268696707144,,,,,,0.009889640066094567,,,,0.038081395559727775,0.041212738075978764,,0.009349653361423281,0.001648857745544626,,,,,,,,0.09259236420591846,0.0006827821140346487,,0.10761078977106063,,0.06314338037480832,0.0012030603921807602,,,,,,0.00026467328627976724,,,,,,0.0005542541545484025,,0.031299641355001476,,,0.0009073130837109975,,,,,,,,,0.10314991438320965,,,,,0.016939090321905104,,,,,,,,,,,UC
858,,,,0.004174215096176368,,,,,,,0.053651574229362016,,,,,,,,,0.010607810074783994,,,,,,,,,,,,,,,0.025733332666197414,,0.3572221903522605,,,,0.019891782022029215,,,,,,0.005696797666172404,,,,0.04542532299753629,0.036992414781047735,,0.009828075584792139,0.0018997082948227187,,0.0012926534023756941,,,0.0014180904685167507,,,0.10793824633163489,0.0009368217249551456,,0.10352130236721153,,0.05831811235600482,0.0018846977368151153,,,,3.432646986234852e-05,,0.0005688885123966845,,,,,,,,0.03547239215117703,,,0.001347459393240664,,,,,,,,,0.10053722670748295,,,,,0.015606558613145454,,,,,,,,,,,UC
859,,,1.3570672115414253e-05,0.01845558808192015,,0.00020566406190414624,,1.4307065175940607e-05,,0.00014443823887181218,0.01881589468653483,,0.012659753899543153,,,,2.5563359101129172e-05,,,0.000822656247616585,,,,,,,,,0.0003427383701706948,,,,,,0.11943664247685597,,0.10988246851156973,,,,0.05574989903525144,,,,,,0.0014549022895827839,,,,0.081561422597778,,,0.039224081567944935,,,0.00020345488272256715,,,0.0037883215003735086,,,0.14357245103065047,2.4511369014662952e-05,9.46791077819599e-06,0.025866753042066037,,0.01884545560796453,0.009264455895473424,,,,0.0008292837851613221,,0.007696043875560933,,,4.912793703797253e-05,0.00011130055114812618,,,,0.026277975966865676,,0.004483686947527682,0.0012698572333733754,,,0.0008466416215880148,2.545816009248255e-05,,,,,0.2837595979630526,,,,,0.013897209838253368,,0.0003693537193582903,,,,,,,,,UC
860,1.233234434782966e-06,,1.3565578782612626e-05,0.01929919397852733,,,,,,,0.10233574601947894,,7.861869521741409e-05,3.2886251594212435e-06,,,,,,0.002929856708435632,,,,,,,,,0.02034898479113633,8.01602382608928e-06,,,,,0.1591273222061331,,0.057477460071465945,,,,0.022290712408702115,,,,,,0.002192279746899186,,,,0.04327656001586762,,,0.15326740325018937,,,0.0015150285031308738,,,0.006188473163277156,,,0.013467331105974919,2.3636993333340186e-05,,0.01985538270861445,0.006694613129219332,0.019662895367252076,0.02061156095620887,0.00014757705402902827,2.158160260870191e-06,,0.0017837708403773286,,0.0063486908702627114,,,,6.52586555072653e-05,,4.192997078262084e-05,,0.03511676160858989,,0.003967726254841731,0.00019464550162324486,,,0.0003396533172464753,0.0005185750798262374,,0.00022095450289861475,,,0.2646747190023956,4.326597475363573e-05,,,,0.015443383748642158,,0.0003323566801740094,,,,,8.940949652176504e-05,,,,UC
861,,,8.575913456539917e-06,0.015450408033492223,,9.27469159003576e-05,,3.853867281704358e-05,,0.00019057585458977596,0.02602715621227524,,0.007740344209638522,2.7951125339833805e-05,,0.0011397494859216322,0.00013181496609126169,,,0.0012573771383934328,,,,,,,,,0.00022456188199161933,,,,,,0.10419258410059525,,0.0970749994335662,,,,0.06486810350979316,,,,,,0.0014889268017200105,,,,0.0756356392941155,4.7643963647443984e-05,,0.057014684293098035,2.0857468530103255e-05,,0.00045155889990299686,,,0.00383883296428672,,,0.11035612486445291,4.976147314288595e-06,,0.03266692486165781,,0.02419889851391066,0.013212412247759623,,,,0.0027250229696842514,,0.005196791803713645,,,,4.1185559686346015e-05,,,,0.0210902886991271,,0.006874494576952306,0.0031140094639969386,,,0.0004709341117862908,,,1.0799298426753969e-05,,,0.3174411422354421,0.00021820935350529345,,,,0.005252694054393313,,0.00016146009902744907,,,,,,,,,UC
862,,,,0.012365385478821815,,,,,,,0.027843644478752046,,0.00811729067124451,,,0.0011170931589716633,,,,0.0011669455095890417,,,,,,,,,,,,,,,0.08007341470052018,,0.10056009590201032,,,,0.06798332380904,,,,,,0.002146075186619587,,,,0.06744727929479054,,,0.05120437166118362,,,,,,0.0038635044748017975,,,0.11445804592697863,,,0.03386228820392204,,0.021862837949928004,0.013674088729595583,,,,0.0018538118287718258,,0.0038175517795181243,,,,0.00019919861028931438,,,,0.026259119660186143,,0.0062462992797863584,0.0029877683621595155,,,0.00035887368679106635,,,,,,0.3458920503734289,,,,,0.0046396412822994225,,,,,,,,,,,UC
863,,,,0.0016109999082039499,,0.00016157766257350432,,,,,0.00833215299950862,5.607451014761719e-06,0.01979918264132542,8.535786544692837e-05,,,,1.7653086527953556e-05,,6.240885296058876e-05,,,,,,,,,0.024605391211088963,,,,,,0.04839541750795739,,0.06786999104053937,,,,0.007104848119074015,,,,,,0.0003197285495268765,,,,0.032816257121981995,,,0.019955152852884163,,,8.110035634312781e-05,,,0.003575684597079723,,,0.007982933411311515,0.031578983439743365,,0.004258443678969691,0.0005250235616784306,0.014398272738940758,0.009576903283100265,0.00599914185231137,6.957392925722873e-06,,9.657276747645181e-05,,0.00023468220913632376,,,,,,0.00026749618174122574,,0.002149107522250158,,,0.003571842454717756,,,6.386263655700846e-05,2.7102679904681643e-05,,0.003178178625144392,,,0.1139382125356852,,,,0.5613151923293392,0.006032578875029024,,,,,,,,,,,UC
864,,,,0.0032805544869682584,,0.0002656567622673396,,0.00011944336734250769,,3.269621689444179e-05,0.006083846382955462,9.318421814915912e-05,0.04475223164452265,0.0003261447635220569,2.8813541138226832e-05,,,7.724481241311873e-05,,0.000640743675453264,,,,,,,,,0.06950990925267177,,,,,,0.06879641649462838,,0.07749871897243964,,,,0.027619005289123963,,,,,,0.001042089737832537,,,,0.03882164877825988,,,,,,9.073200188207597e-05,,,,,,0.006614853380456756,0.042327500634766396,1.0932797524078976e-05,0.009268662259829683,,0.0066370255025382996,,0.005862022986462234,,,0.000491260658838988,,,,,,0.00014672427331380755,,0.0001412067867128705,,0.008549958542218733,,,0.020290965677657195,,,,3.126575740530997e-05,,0.003223336107402985,,,0.5060495664430552,,,,0.00012363257013210804,0.05026501816428112,,0.0005305982947901133,,4.822691991930165e-05,,,,0.0003081618442301139,,,UC
865,,,0.00012067403524453731,0.0016810742201922911,,9.674506876747554e-05,,,,,0.14977217308207405,,0.018609531499139458,,,,7.037174549974617e-05,,,0.000328830313523494,,,,,,,,,9.803157234151111e-05,,,,,,0.014871466714421681,,0.11503503277882456,,,,0.025374224592133343,,,,,,0.00019516259218119733,,,,0.054167332432266235,,,0.03612244735177098,0.0037654673108447364,,0.0015907616692949936,,,0.007888196664199152,,,0.01742620551174153,9.841752341372179e-05,1.7753749321690994e-05,0.024221517389797463,0.0025458619226590073,0.035540819085949506,0.03685626899040088,,0.011210334843431227,,0.0005143441288994245,,0.001075516987893744,,,,,,,,0.039647209843913664,1.1192581094109535e-05,0.019072415485077456,0.00011694317487983413,,,0.0003463267621303779,,,0.0005714648875866042,,,0.23902850454508845,0.08660896440836403,,,,0.055288648947395644,,,,,,1.3765588242180695e-05,,,,,UC
866,,,0.00015078683854463588,0.0012657532409062337,,5.755585950757394e-05,,,,,0.1154601460158859,3.9242631482436784e-05,0.005449255591064191,,,2.211857410828255e-05,2.6161754321624524e-05,,,0.00015423543343248637,,,,,,,,,,,,,,,0.009922915580061984,,0.21727336964109167,,,,0.014502768508192555,,,,,,8.015010187624967e-05,,,,0.03410422509953953,0.001243991417993246,,0.03636697901422986,0.003438368020252052,,0.000899369763338392,,,0.004260560608341652,,,0.014896740744863197,7.919876535546333e-05,,0.011167620500445822,0.0026177213540087303,0.020000899013012146,0.019007346934115904,,0.014843703733829362,,0.00012058190400966937,,0.0012956014242459055,,,,,,,,0.02740538898842247,,0.002675990715906894,0.0002073913615314235,,,0.00016600822287721743,,,0.0004774520163696475,,,0.13938625951366249,0.28806469849410565,,,,0.01273815817919898,,,7.551233633741623e-05,,,2.5923920191427937e-05,2.9848183339671613e-05,,,,UC
867,8.729510139478285e-06,,4.039936087805067e-05,0.005837098611287195,,0.00011510772672288809,,9.82577420350579e-05,,,0.01691373041303474,,0.0007787535091869466,8.090022768795574e-05,,7.024210484324388e-05,,,,7.156168195735106e-05,,,,,,,,,,,,,,,0.08459534812525142,,0.03705139072769703,,,,0.013809069981336103,,,,,,0.008259943698719836,,,,0.16234960246724378,,,0.07422682170412016,,,,,,,,,0.048860286321842215,0.0001283034978639599,,0.023348191433285072,0.001887705814696252,0.05065379463177759,0.042510684260622156,0.013250584344273201,,,0.0021109173588440746,,0.003943403946611534,,,,4.770778797156738e-05,,,,0.010156277517623715,,0.008457575748040352,0.0006723752926035367,,,0.0003249204878659302,,,,,,0.3662303569527148,,,,,0.022648308033148996,,0.00046164897807380516,,,,,,,,,UC
868,0.0002604661935755798,,9.545881439942715e-06,1.919666267592876e-05,,4.007172208855075e-05,,1.7518265939235532e-05,,,0.061165917175107234,,0.0021905175409767446,3.965212290437743e-05,,,,,,0.011464813408963288,,,,,,,,,,,,,,,0.03578153022997077,,0.18163189885309908,,,,0.012244113993769162,,,,,,0.0007875876686932957,,,,0.03518685328620116,,,0.029850285962089006,0.0133351767724158,,0.0004396350452175816,,,,,,0.004663005733717951,0.006091845855624103,,,,0.04161731568345312,,0.008036583174471335,,,,,0.0038242269645555127,,,,4.542161168676039e-05,,0.004385335973591266,,0.02847463003677682,,,0.006135064571593953,,,0.0017376651214577044,0.00010615859359584646,,0.0001276630517847284,,,0.4840685008256138,,,,,0.024546971873322585,,0.0006818486742816226,,,,,0.0008735006016527803,0.00011948086769334895,,,UC
869,0.00010789524006867213,,,0.00012928623537640453,,0.00028019853194304403,,0.00025187309310148627,,,0.08888405175539561,,0.0758489433729815,0.0003342636849186313,0.00019663261071338616,0.0015647160468782485,1.1283162360122575e-05,2.5034516486521965e-05,,0.011689356205086989,,,,,,,,,0.000205917713072237,,,,,,0.11737239125352761,,0.16793811843629944,,,,0.09187561770906437,,,,,,0.0019528098188899647,,,,0.0177330175771689,,,0.0033540375444876865,0.004870917684276666,,8.403605299466293e-05,,,,,,0.007262595505798899,0.016177351566766997,,,,0.00884423629621733,,0.019214990433406246,,,,,0.0016795457304807462,,,,,,0.005416740663447595,,0.0785779407358949,,,0.0049798707208166,,,0.004356828599243581,0.00022777884014497455,,0.0007718388251971351,,,0.1620602960443231,0.0002036845871884628,,,,0.09731715782311597,,0.0056239512388735965,,,,,0.002147914501367084,0.00042687964262463744,,,UC
870,,,,,,0.0002403433516985761,,0.0002021579593726341,,,0.09322591140137788,,0.08004391201896453,0.0001495496015242001,1.1112776714051232e-05,0.0015994122996212674,,,,0.00962378285539724,,,,,,,,,,,,,,,0.10050572591731244,,0.1743050849701823,,,,0.0934246409509132,,,,,,0.0023144130822444786,,,,0.015175442371267939,,,0.0027163645804122883,0.003958040046664204,,,,,,,,0.009336623976265,0.015928628546217093,,,,0.008545134187961033,,0.018698310810651052,,,,,0.0012713489444990103,,,,0.0002561849695675427,,0.003510218789293714,,0.08196559484329329,,,0.005023684400924393,,,0.0018159932245163932,4.7051969491408405e-05,,0.000778130812041332,,,0.1696589985354779,0.00032132475647650264,,,,0.09896294149052128,,0.004652470370263533,,,,,0.00173146518887228,,,,UC
871,3.111435594383198e-05,,,0.005333754896189622,,3.174292879118213e-05,,,,,0.08043375297904241,,0.0017422991707133656,,,,3.3523885192007526e-06,,,0.005593041195721555,,,,,,,,,0.000592325146486283,,,,,,,,0.05756878708383369,,,,0.006825986835798856,,,,,,6.966682391464064e-05,,,,0.09886968982968085,,,0.02388534915074046,,,0.0001233050402218527,,,0.009319849607660542,,,0.10490776060132628,8.349542655634373e-05,9.847641275152211e-06,0.0012359837421728273,0.002539329541153345,0.012432228061314764,0.01544958725287789,,0.007637055333162989,,7.239063958649125e-05,,0.0019508805938923878,,,,,,,0.0690483082328481,0.03127516583061239,,,3.457150660425776e-06,,,0.0003701246449480081,0.00020983856887372211,,0.000102457374118073,,,0.0983047076020543,,,,0.337586571504928,0.026356792824379992,,,,,,,,,,,UC
872,1.498617314454554e-05,,,0.003471093202282415,,2.6489644079443178e-05,,,,,0.062016267174339106,,0.001536293820177109,,,,,,,0.006588006143486697,,,,,,,,,0.0003401439158089457,,,,,,,,0.06053559105308577,,,,0.005632901446598408,,,,,,8.295163444797743e-05,,,,0.07553611715219229,,,0.027090990660975714,,,0.000779492076377559,,,0.009661754684577462,,,0.0962885897916088,8.643433665762537e-05,,0.0009887708182482195,0.00267112705836935,0.013267828981591383,0.01872511780767906,,0.006741245040711205,,2.3323551161581446e-05,,0.001586740234001706,,,,,,0.0006452497366602214,0.0887872713777496,0.024168581361358743,,,2.1423895410864406e-05,,,0.00037043287138982295,0.0001704413354115567,,0.00012126135875410443,,,0.112844828414122,,,,0.35308690365716444,0.026091349590376168,,,,,,,,,,,UC
873,,,3.924557798416614e-05,0.002574753929717677,,0.00015057694558173588,,4.748104901193157e-05,,,0.030596299955375945,,0.003329773779744666,9.658885773305137e-06,,,3.385693644748011e-05,,,0.0029651762599228527,,,,,,,,,,,,7.727108618644109e-06,,,0.0016182192207149953,,0.39972231211764153,,,,0.020223775032146295,,,,,,0.00010848453810649033,,,,0.0630279915526435,0.011487262013950887,,0.04699769803333901,0.003799093955845471,,0.0009453507360020121,,,0.003970005397792059,,,0.12585019800207473,1.8097701764719103e-05,,0.07541088645898435,0.0005338822020592134,0.031852158450869264,0.0034665232677983013,,0.0007268565725616676,,0.0008759084309160395,,0.002246453485907126,,,,0.0001163133192069587,,,,0.01458979779681832,,0.004822224140443045,0.0004739971102647216,,,0.0003025773059090115,,,,,,0.13130187647749178,5.134460332125362e-05,,,,0.014145184033800813,,,0.00021859583592216886,,,0.0012573835827206805,8.49981948050852e-05,,,,UC
874,,,,0.0005540617022155182,,0.0004508279348145558,,,,,0.053687388720071325,,0.02296744857136611,,,,0.0028859303305666683,,,6.194026044057744e-05,,,,,,,,,0.007169524420251307,,,,,,0.0013087612676620831,,0.06384267659654058,,,,0.020851763597101683,,,,,,0.0014158814827769641,,,,0.05496651582391478,,,0.019060839909931574,,,0.003773012021268585,,,0.001727283105854691,,,0.32745265213621033,0.005513168985175631,,0.1112791999747381,0.0018980439022849886,0.02187802869655831,0.00022468525846091814,0.07836730331538282,,,0.00022638557933575754,,0.0004909069268643411,,,,0.000993716099852558,,,,0.020326850252740555,,,0.0009366338990543789,,,3.2306096621948234e-05,,,0.00255339614804451,,,0.08926344528731779,0.0010634292557209727,,,,0.08139654640540023,,,0.00030484324256048896,,,0.0004216795769601664,,0.0006529232159383222,,,UC
875,,,,,,0.0006036856548949321,,,,,0.06588644992395536,,0.037918896255777726,,,,0.00037824770099769084,,,,,,,,,,,,0.007763316178357213,,,,,,,,0.08044358287378078,,,,0.02553921504828556,,,,,,0.0018570741965112428,,,,0.013595767902097643,,,0.002762660781419079,,,,,,0.005626536231830165,,,0.30528482342397956,0.007619570431465003,,0.1379436247076279,,0.033147513582055706,,0.059132026691853745,,,,,,,,,,,,,0.03805381041272344,,,,,,,,,0.00095822750919415,,,0.08431460819348433,0.005982937368223381,,,,0.08518742493148546,,,,,,,,,,,UC
876,,,7.683731754660531e-05,0.004878125678916685,,0.00011692635278831245,,1.2319026454482919e-05,,0.0015636811714851283,0.08925990734212931,,0.0067733765793801,4.864971464228e-05,,0.00019031851886883356,4.07154264173588e-06,,,0.0042329427679954615,,,,,,,,,0.00010961845573904293,,,2.536884261389279e-05,,,0.008198520902516934,,0.0477497993199271,,,,0.021014066762233077,,,,,,0.00026402388053718055,,,,0.0632657175378776,0.02272265309235229,,0.07793350210399574,0.010150982197023201,,0.0021224221001664213,,,0.005178167052053837,,,0.10141878645270395,4.1655013180836305e-05,,0.05380741958259588,0.0002582819614270402,0.04813074955325259,0.005363265644458907,,0.0019100754916205039,,0.0016231883331720373,,0.004119565965202509,,,,0.00010032698663354308,,1.83741411524491e-05,,0.021226517769308274,,0.009248561309967688,0.00044755649500312095,,,0.0004038135112367791,,,1.8478539681724377e-05,,,0.19972169440065796,0.14314082348933496,,,,0.04025659488119395,,,0.0001269486115987392,,,0.002383522821883894,0.00034180078484726337,,,,UC
877,,,5.7143881570986145e-05,0.0023307777149862833,,,,,,,0.024295622717555213,,0.0017834798973732557,7.1302526024403385e-06,,,,,,0.00017570979627442264,,,,,,,,,,,,,,,2.139075780732102e-06,,0.12868679896884325,,,,0.011315609019321353,,,,,,0.000678290743995003,,,,0.05136267276092752,0.003337365660947932,,0.11094571188645704,,,0.0019314835692496245,,,0.00819979049280639,,,0.11195311471843039,0.0005848844349030347,,0.15496279841635052,0.0005146005163932655,0.05068509504219275,0.0031100124636815486,0.012851159847632613,,,0.0004085634741198314,,0.0015632569527093125,,,,8.831327151879678e-05,,0.00042608352337154197,,0.013648627670839832,1.527911271951501e-06,0.026031635504746502,0.001574869078376144,,,0.00017000559419247036,,,0.0008251739476052741,,,0.2172384246460644,5.856993209147421e-05,,,,0.058078861408669004,,7.435834856830638e-06,4.7059667176106236e-05,,,6.0199704114889153e-05,,,,,UC
878,0.00019481774522503862,,3.688795914334856e-05,0.00430397199063354,,,,0.001180414692587154,,,0.16143876603919802,,0.0006057228945683559,1.5207292348789935e-05,,,,,,0.001177332133327264,,,,,,,,,0.00016471141645344777,0.0009768630294590941,,0.00016964351126927152,,,0.0007986911042374605,,0.08570234006321095,,,,0.009116771763099565,,,,,,0.0013632104566986222,,,,0.03818736062336746,0.044331106732278594,,0.045174597697759784,0.05456962181005208,,0.0034027344150170777,,,0.014815499066857935,,,0.10545332476107853,9.237402582136589e-05,,0.03818643585558949,0.0009425438696989869,0.047270943498435546,0.06006716074611497,,,,0.00046752148774996085,,0.0025267738253317113,,,,,,0.002227662825147066,,0.02664482022668524,,0.00835322183442485,0.00030640639043305124,,,0.0001369683831144391,4.1717301983842664e-05,,0.00014672982077075695,,,0.227177424815609,0.00011138314125735332,,,,0.011885937498233952,,3.935400655126044e-05,0.00012330237039559407,,,7.172087878010387e-05,,,,,UC
879,,,2.9422617165815358e-05,0.0040136352814408435,,0.00012909923858470004,,1.4861423976610819e-05,,,0.050985942894302846,,0.025736233442647357,4.503461811094187e-06,0.00045499975831421615,0.0057489692326491365,0.000588302227922604,,,0.012648873188820247,,,,,,,,,0.027503842203501827,,,,,,0.01292313401311588,,0.08888962945816448,,,,0.03720519963696093,,,,,,0.000517297646701019,,,,0.15413998740832077,,,0.02676002042770277,1.9665116575111285e-05,,0.003296534045720945,,,0.003940378969313711,,,0.24426626747981167,0.006467421506912363,0.0002263740137043345,0.06145754241285275,0.0012567660760826847,0.02740251431275221,0.004404986112824928,0.04402058862647716,,,0.0011910155336407094,,0.0015479899398667756,,,,0.0008834290919429765,,0.0005381636864257555,,0.03019676225114245,4.458427192983246e-05,,0.0013547914281708347,,,8.901842846596176e-05,0.0006554038089079075,,0.007832570897248713,,,0.07034302268153528,0.000184942165042268,,,,0.03947044092794131,,,0.0003356580203202201,1.0357962165516632e-05,,0.0001466627396479674,,0.00012219393047435565,,,UC
880,,,,0.013494709121251098,,0.00016340888910363794,,,,,0.015612833109506053,,0.008233331382786417,,,,,6.1915700923369485e-06,,0.00013378647532853564,,,,,,,,,0.0003921327725146735,,,6.240131426394495e-05,,,0.0007546431312542447,,0.027440917245902217,,,,0.07881674482208706,,,,,,0.00016195204908191161,,,,0.09177910031873232,,,0.0005787296986307889,2.7922767083088203e-06,,0.0001295373585985005,,,0.0014669164985432815,,,0.01963541121616277,0.0005182708377291459,,0.017149799332427343,4.006310059747438e-06,0.018363589877195673,0.0034363214012470074,,0.01845852728527817,,,,0.0015296820228126583,,,,9.032408134703315e-05,,,,0.05787260565307347,,0.004150901431903777,,,,0.0009723193111671888,,,,,,0.02509006306417648,,,,0.5306879708476601,0.06281007929337432,,,,,,,,,,,UC
881,,,,0.004919984076344931,,1.5064114421696398e-05,,,,,0.008410428000289762,,0.011682553030667212,,,0.00011209473378497614,,,,,,,,,,,,,0.0029832484832319787,,,,,,0.0022765642919788686,,0.11212464048272511,,,,0.022717349141201482,,,,,,1.0522726985743808e-05,,,,0.0767103474294307,,,0.0001151961691070901,,,8.418181588595046e-05,,,0.0002535423375828166,,,0.007048344066145641,0.00209856405759897,,0.0049956369450950685,,0.003541949903401366,0.0002921995135620228,,0.016097889273885314,,,,0.00025708683509380396,,,,,,,,0.014436516831157193,,0.0007038042870254332,,,,1.340263121342106e-05,,,0.0022772288852621787,,,0.007549890463950355,,,,0.653361656822194,0.04491011265077683,,,,,,,,,,,UC
882,,,,0.0015041401860390773,,,,,,,0.11084618418355115,,0.001526617591360337,,,0.0085569418914552,,,,0.00011021529662356795,,,,,,,,,0.002922822797257713,,,,,,0.0020270927658805585,,0.08486512688115251,,,,0.012013467331968909,,,,,,0.0018376093248873306,,,,0.04645178411961541,0.008041264607055865,,0.04718126822081456,0.0022235257428185233,,0.0008174391654997237,,,0.009490242851533588,,,0.11179088672603887,,,0.011683690134091297,,0.007492794199917301,0.013480579521802432,,,,,,0.0008082093130731196,,,,,,0.0018376093248873306,,0.031081256580341853,,0.01255075332969641,,,,,,,,,,0.27357174005955753,0.05464278950898054,0.0017487855685936573,,0.11532429140794125,0.01615365337104615,,,,,,,,0.007417217996518282,,,UC
883,,,3.9295469145566703e-05,0.004158481015186504,,,,,,,0.11497941112808607,,0.0022893410062983476,4.645983644834958e-05,,0.007909678604311778,5.3189999672175916e-06,,,0.0033911338566505627,,,,,,,,,0.0035764304473452652,,,,,,0.007438892831703149,,0.07957723285648317,,,,0.012004114517852191,,,,,,0.000852125504952206,,,,0.05987185769221835,0.006386056491253285,,0.05766848909355339,0.0038496533640286668,,0.0007761397911348118,,,0.009548690451352971,,,0.104010547685486,6.06800200341762e-05,1.3134673388435277e-05,0.014816128684194473,0.0005932313228743702,0.009935674836722985,0.012017466293280104,,8.239022398200311e-05,,9.259401983748174e-05,,0.0015727957250003205,,,,5.742348944200216e-05,,0.002364024107878872,,0.02394592075037412,2.0516142730696424e-05,0.014614440889519163,0.000562402833268456,,,0.00018583934579339832,,,0.00027561103911766255,,,0.2563942520932436,0.04915135898278142,0.0022189999455073882,,0.10785205972303426,0.015502496782005019,,,,,,0.00019376357023435516,0.0001213600400683524,0.008976083822229034,,,UC
884,,,8.352951779288636e-05,0.008236136062676029,,9.399687591229568e-05,,2.0411348332848173e-05,,,0.04990522330590781,,0.014332011410676434,0.00012215406925350676,,0.0007372160323499983,,8.583233657915642e-06,,0.0031298447512845802,,,,,,,,,0.020424118509753855,,,,,,0.05063594957622378,,0.108486839756994,,,,0.01945599255728968,,,,,,0.000298843074309136,,,,0.06401731552249545,0.004911075082464465,,0.11991196114432928,,,0.0014357028396581822,,,0.0032979505226822937,,,0.10976385744756194,0.0011364410710242698,0.00018883114047414413,0.0388370388304444,0.0009745110409170076,0.006809539824581733,0.00012351482580902996,,0.00010959323951021557,,8.017996319467538e-05,,0.00209566976908694,,,,0.0001565916774663634,,0.0014866788736997054,,0.020262607173971367,1.5177669273143511e-05,0.012720456954612176,0.00019877513068758295,,,0.00030732163438585764,,,0.002205786376503126,,,0.10405904259890265,0.08253804963181592,0.007200076956016895,,0.0948419057332756,0.004201178854806124,,3.5589017605991686e-06,,,,7.369020116064162e-05,0.0009786979841647713,0.03908637130084873,,,UC
