,taxa100175,taxa100883,taxa1017280,taxa102106,taxa114627,taxa117563,taxa123375,taxa1243,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1486726,taxa1505652,taxa1505657,taxa1505663,taxa1506553,taxa1506577,taxa1508657,taxa1573,taxa1573535,taxa1578,taxa162289,taxa1637257,taxa1654,taxa1663,taxa1678,taxa1716,taxa1730,taxa189330,taxa2005359,taxa2039240,taxa204475,taxa2048137,taxa2057233,taxa207244,taxa2132,taxa2147,taxa216851,taxa2172,taxa2282742,taxa237,taxa239759,taxa239934,taxa241189,taxa244127,taxa246875,taxa264995,taxa278993,taxa283168,taxa28453,taxa286,taxa292632,taxa29465,taxa32207,taxa33042,taxa33986,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa44249,taxa44261,taxa447020,taxa44748,taxa459786,taxa46123,taxa46205,taxa46255,taxa52225,taxa52784,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa79206,taxa816,taxa830,taxa836,taxa83660,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,taxa184869,condition
2745,,0.0033545791300672112,,0.02547963622430336,,,,,0.10949456592039838,,0.01530284021455304,,0.00011307515560532654,0.00015076696304396574,0.00026384238535988335,,7.538361487727839e-05,0.0035430368337074523,,,3.769180743863919e-05,0.017488960245203473,0.009234480820490006,0.011571372348264454,0.03441260072160444,0.004108409944628175,0.00026384238535988335,0.00033922653365834384,0.0012061373046152722,,0.000640758859482729,,0.013832864791947345,3.769180743863919e-05,0.03173642665094753,0.011194456940983971,,0.005691443986782554,0.00011307515560532654,0.00207304540846629,0.0009422938524130246,0.0011684430967813133,,,0.014172093992711595,,,0.0008669107709569283,0.06196513833065491,3.769180743863919e-05,0.0006030673187546807,0.0028645784321789432,,3.769180743863919e-05,,3.769180743863919e-05,,,3.769180743863919e-05,0.00018845877048260493,,0.04583314823062666,,7.538361487727839e-05,0.0015076696304396574,3.769180743863919e-05,3.769180743863919e-05,,0.00011307515560532654,,0.00033922653365834384,0.0012438288453433203,0.00207304540846629,,3.769180743863919e-05,,0.00033922653365834384,7.538361487727839e-05,0.0005653757780266326,,0.1626022455220802,0.0011307515560532652,,0.010930600153252172,0.0008292192302288802,0.00037691807438639197,0.00030153499293029566,,0.36696710223408885,0.00011307515560532654,,0.00037691807438639197,0.00030153499293029566,0.010779828656128157,,0.003505323956132119,,3.769180743863919e-05,,,3.769180743863919e-05,3.769180743863919e-05,0.004711469262065123,,H2029
2746,,0.0005607482585442204,,0.0001246106010126276,,0.0001246106010126276,,,0.4535827206429396,,0.00504673654284757,,,,0.0001246106010126276,,,0.0016822425596830757,,,,0.023115234910560823,0.0014953272121515312,0.002492212020252552,0.01887849441967776,0.0001869157907214621,0.0001869157907214621,0.0001246106010126276,6.230518970883452e-05,,0.0001246106010126276,,0.0007476636060757656,,0.004984424040505104,0.0011214943011388556,,0.0008099694605694757,6.230518970883452e-05,0.001308411864619986,0.0001869157907214621,,,,0.017196256291893853,,,0.00031152705651896537,0.03127724201859805,6.230518970883452e-05,6.230518970883452e-05,0.03333342163892432,,,,6.230518970883452e-05,,,0.0001246106010126276,0.0013707155031641106,,0.007788154253478279,,6.230518970883452e-05,0.00031152705651896537,,0.0001246106010126276,,,6.230518970883452e-05,6.230518970883452e-05,0.003489101260252743,0.004984424040505104,,,,,0.0001869157907214621,6.230518970883452e-05,,0.016635510249299216,6.230518970883452e-05,,0.0029906455605047204,0.0008722730991136005,,,,0.3533331613978051,6.230518970883452e-05,,,0.00037383069506309005,0.0011214943011388556,,0.0004984424040505105,,,0.0001246106010126276,,,,0.005856688275820362,,H2029
2747,0.0018933995503575534,,0.00012215450666938136,0.010622750071369206,1.4094759270869145e-05,4.698253090289716e-06,,4.698253090289716e-06,0.020996431152438152,,0.007310475103779033,9.396506180579432e-06,9.396506180579432e-06,0.0001503439515329684,0.00010336142063007124,,8.926679029596678e-05,0.014592768314704982,0.0003805587029283829,,0.0002912920968277943,0.00013155104968903643,0.001216846242597852,4.698253090289716e-06,0.13336924226650562,0.00279076259350562,0.012892000290790274,9.39650618057943e-05,5.637907392255221e-05,,0.000352369442260174,1.4094759270869145e-05,0.05145055819006877,0.00016443876606245098,0.03997279159298237,0.0002537051879676615,9.396506180579432e-06,7.987024727631174e-05,0.0001832318521017611,0.002076618692978224,0.0011510719150232911,9.396506180579432e-06,7.51719757664842e-05,0.00015974049455262347,0.009664307840834978,0.007940036486671555,,7.51719757664842e-05,0.02931708896846665,0.10067879914306266,0.00034767061816421205,0.0013202074790325449,0.00014564568002314087,0.0006013758061318736,0.0005637907392255222,0.00020672247286938623,4.698253090289716e-06,0.0011980546301215665,9.396506180579432e-06,6.107734543237973e-05,5.637907392255221e-05,0.0006436596971341871,4.698253090289716e-06,0.0027061984954085557,0.018041274183956204,0.07194892504005763,0.00021142129696534814,,0.00010805969213989877,0.00010336142063007124,,0.01265238052338781,0.03061842931491788,9.396506180579432e-06,1.4094759270869145e-05,4.698253090289716e-06,0.0020625277465516818,0.0013202074790325449,1.879308603931011e-05,,0.015325700143801104,0.005933890945363852,,0.005755350365347551,7.047370425665667e-05,0.0001127579636497263,3.2887716373414574e-05,9.866333331562182e-05,0.2685200222302337,0.0001268527781792089,3.75859878832421e-05,0.0007141346907584905,0.024867849609863758,0.006915818086608984,4.698253090289716e-06,0.0012215450666938135,,,,0.0003617652484983165,,,0.07409148567840453,4.698253090289715e-05,H2029
2748,0.0007750943692993916,,1.40926395956774e-05,0.0017968087188288391,9.160207652561655e-05,,,,0.036704214098910816,0.0001127411167654192,0.00362885024934117,,1.40926395956774e-05,1.40926395956774e-05,,,5.63705583827096e-05,0.01703803150768515,8.45558375740644e-05,4.932415773858434e-05,0.0010146694041184804,3.523151814290694e-05,0.003269488505575402,,0.1552303677455231,,0.0035724842183505073,7.0463197978387e-06,0.00013387999531264873,7.0463197978387e-06,6.341679733426174e-05,,0.13381661182398455,7.0463197978387e-06,0.035125932892657655,0.0013387999531264876,4.932415773858434e-05,0.0003664083061024662,0.0001268337563610966,0.0007610028615517259,6.341679733426174e-05,7.0463197978387e-06,0.0001268337563610966,2.113887854722954e-05,0.008631747815823902,0.06656656865869691,,2.81852791913548e-05,0.011929419336894632,0.08821995297360369,0.0002466215971557873,0.0011555958000752545,9.160207652561655e-05,6.341679733426174e-05,7.0463197978387e-06,,7.0463197978387e-06,7.0463197978387e-06,0.00014092639595677405,0.001204920119506412,,0.00947025316152492,,0.00016206608296686918,0.0014022173972310416,0.021110744039506146,9.160207652561655e-05,7.0463197978387e-06,1.40926395956774e-05,7.750943692993915e-05,,0.03363205520957467,0.03179296388287418,,2.113887854722954e-05,,0.0022477693052687605,0.0008666964458250079,2.81852791913548e-05,,0.00603165039372022,0.00031708398667130863,,0.0015854215502822749,7.0463197978387e-06,,0.007074502813334031,0.0006200764655949519,0.08753647846701296,0.001204920119506412,7.750943692993915e-05,0.000725770049868234,0.16468711957719226,0.011386843738523243,,0.0001268337563610966,,,7.0463197978387e-06,9.86484771697418e-05,4.932415773858434e-05,1.40926395956774e-05,0.04370129850823358,,H2029
2749,5.075241806837077e-06,0.00011673053097374235,,0.0014515194014234876,1.0150483613674155e-05,2.0301028394369186e-05,2.0301028394369186e-05,5.075241806837077e-06,0.23495323142180827,,0.000522750181355813,1.0150483613674155e-05,0.001060726363383731,0.0001725582825994815,9.135432193955696e-05,,2.0301028394369186e-05,0.0036389484060856945,3.0451389674001586e-05,,1.0150483613674155e-05,0.0016291530175803375,0.0035628260486027788,,0.04992008783177071,0.00014210674000792774,5.582759870818697e-05,0.004445909620776527,0.0001928596168289551,,3.552672323136998e-05,,0.005217348088092348,4.0601903871186176e-05,0.031887744241773854,0.005785773213113433,5.075241806837077e-06,0.00047199684578212893,0.00030451389674001586,0.0018879965581816477,,0.00012180586453111075,1.0150483613674155e-05,0.00016748294904211312,0.019128609521686348,,,7.612862710255616e-05,0.010094653415367581,5.075241806837077e-06,0.00025883742389922224,0.035973242483780817,,1.522572542051123e-05,,6.0902932265555376e-05,,,2.5376209034185383e-05,0.00021315942188290674,,0.004182004509197547,,,0.0024361142322711703,0.005912664197925253,0.00014210674000792774,8.120380774237237e-05,2.5376209034185383e-05,,0.00012180586453111075,0.005171671615251555,0.026858133032511902,,7.612862710255616e-05,,0.00048722284645423417,0.00033496589808422624,9.135432193955696e-05,,0.08587819147788418,0.002151901669760629,0.001070875501322946,3.552672323136998e-05,0.00025883742389922224,6.0902932265555376e-05,5.075241806837077e-06,,0.17346661285952272,9.642965549692534e-05,5.075241806837077e-06,7.105344646273996e-05,0.22976626805133718,0.0433932608689627,0.002207731868067203,0.0004364710400560722,,,,0.00021823475544027513,4.5677237428554576e-05,5.075241806837077e-06,0.0010099730278100467,2.0301028394369186e-05,H2029
2750,0.00381196782404826,8.727033452038719e-05,,0.03030375196258272,0.00012566945850156085,1.0472442993933612e-05,3.490819083789787e-06,,0.012179457261354984,3.490819083789787e-06,0.0016127583596811385,1.0472442993933612e-05,2.0944885987867224e-05,1.3963262077723398e-05,1.0472442993933612e-05,,0.0007191079898740371,0.011163629221635744,9.774284880149953e-05,3.141740026897959e-05,0.0009948824408595868,0.002084023640946557,0.000401443766912753,,0.2336508570635227,2.0944885987867224e-05,0.04046559671871251,2.0944885987867224e-05,3.141740026897959e-05,3.141740026897959e-05,0.0002408665452963668,,0.08199921794942337,1.0472442993933612e-05,0.004541549326223911,0.0003630442152085069,2.79264671257038e-05,3.490819083789787e-06,6.981638167579576e-05,2.4435676556785512e-05,5.58530768257651e-05,1.745409541894894e-05,0.00011519694422044848,,0.0003560637746655303,0.1423798860718136,,2.0944885987867224e-05,0.0015534189120915377,0.26104651985627103,4.188977197573445e-05,0.0014486837890753893,1.3963262077723398e-05,0.00012217852535828503,1.3963262077723398e-05,1.0472442993933612e-05,,,1.745409541894894e-05,6.981638167579574e-06,1.0472442993933612e-05,0.0007260898561605886,,3.839898140681616e-05,0.0018082420612431328,0.0037386703468598554,0.00027577445098554975,,3.839898140681616e-05,5.934386739468338e-05,7.679796281363232e-05,0.08397159161101524,0.0025064001750267906,,6.981638167579574e-06,,0.0004956953974222618,2.79264671257038e-05,3.490819083789788e-05,,0.006168265715503854,0.0004852233108642219,3.490819083789787e-06,5.58530768257651e-05,3.490819083789787e-06,4.188977197573445e-05,2.79264671257038e-05,2.79264671257038e-05,0.01626374210821953,1.3963262077723398e-05,0.0001117061536515302,1.745409541894894e-05,0.0007749614944228747,0.0018571165509925684,,0.0005585307682576509,,,3.490819083789787e-06,2.4435676556785512e-05,3.490819083789787e-06,,0.047251708412422856,8.028875338255061e-05,H2029
2751,0.0007614606847018092,0.0002917048944636634,1.136508785955553e-05,0.03136391526523498,4.924865899759821e-05,9.849750153011558e-05,1.5153468832899287e-05,,0.00920194530234812,,0.00495138669557829,2.273024913307872e-05,3.7883626198518424e-06,1.8941904866718796e-05,4.5460314731238286e-05,1.8941904866718796e-05,0.0005227937111766998,0.013683574372339073,0.0004811221077816598,1.5153468832899287e-05,0.0004811221077816598,7.576725239703686e-05,0.011751502278352784,,0.06150034899113489,0.0023904505545857694,0.08700362721778622,3.0306937665798573e-05,0.00015532303259535278,7.576725239703685e-06,0.000587196114309576,1.5153468832899287e-05,0.04706294164533425,5.303718679887729e-05,0.0031898001879987533,0.00011743922286191521,1.136508785955553e-05,2.273024913307872e-05,1.5153468832899287e-05,0.0002954930551951042,0.0005152173897138183,1.136508785955553e-05,0.00012880443919591417,7.576725239703685e-06,0.0007614606847018092,0.11788631392498641,,4.924865899759821e-05,0.0058795411352570255,0.05318107817549792,0.0023336281436141582,0.0006591748389053338,0.00016289972112807266,6.061387533159715e-05,6.819056386431701e-05,0.0004811221077816598,3.7883626198518424e-06,,3.788362619851843e-05,7.576725239703685e-06,4.5460314731238286e-05,0.0002613977732629457,,6.061387533159715e-05,0.05118843955818917,0.016111924887731163,0.0006212913962417347,3.7883626198518424e-06,0.0001022858457964755,3.4095281932158505e-05,1.5153468832899287e-05,0.14376088329309628,0.00529991950706114,7.576725239703685e-06,3.7883626198518424e-06,,0.0002841267376515903,6.440221959795709e-05,0.00044702682584950125,3.7883626198518424e-06,0.03115560313198957,0.002776864973383027,,0.0005076410682509368,3.7883626198518424e-06,8.334412446467586e-05,,1.5153468832899287e-05,0.2539646090370081,0.0003030693766579857,1.136508785955553e-05,1.136508785955553e-05,0.0015608066474164096,0.0005417363501830953,3.7883626198518424e-06,0.001144086942767626,,3.7883626198518424e-06,3.7883626198518424e-06,8.71324687310358e-05,,3.4095281932158505e-05,0.03089406587218806,1.8941904866718796e-05,H2029
2752,0.0008129827667682497,5.245059074079877e-05,3.9337902181654036e-05,0.022378975394611256,8.304670054968966e-05,3.0596109808890886e-05,,,0.011526011061576937,4.3708798368035624e-06,0.0050658513494635515,4.3708798368035624e-06,4.3708798368035624e-06,2.1854317436127735e-05,3.496700599527246e-05,1.7483584745526307e-05,0.0010009309757910971,0.010533820570192363,0.0002884784943180635,0.00011364281035858055,0.0015735160872661614,9.178849292245281e-05,0.0008654338479963889,,0.09156548467833579,0.0030596109808890886,0.03111193899524661,1.3112639510410684e-05,6.556311580416336e-05,,0.0004545705874512015,4.370879836803562e-05,0.07098741530201559,1.3112639510410684e-05,0.006700563907237779,0.0004633127068155251,4.3708798368035624e-06,2.1854317436127735e-05,0.00017483584745526306,0.0047424076476037975,0.0004021211411808639,3.9337902181654036e-05,5.245059074079877e-05,4.3708798368035624e-06,0.009226933401185763,0.06939643786543,,4.8079694554417186e-05,0.00614108134758349,0.2747137845877027,0.00025351165181857117,0.0012238460273134369,0.00021417293215801638,0.0001223846027313437,8.304670054968966e-05,4.370879836803562e-05,,,1.3112639510410684e-05,0.0003540419371137871,1.3112639510410684e-05,0.007364929009854728,,0.00013986818747687,0.01790311491737695,0.037987263541880784,6.556311580416336e-05,,6.556311580416336e-05,2.1854317436127735e-05,4.3708798368035624e-06,0.04765574999650265,0.004812334792771576,1.3112639510410684e-05,8.741759673607125e-06,,0.0027755043637320877,0.00017920608965852402,0.00031907345965649333,,0.05495501910105137,0.0012544426276096682,4.3708798368035624e-06,0.001896959789125916,2.6225213622509314e-05,0.00014860981635385302,0.00013986818747687,0.00010490101798581739,0.13165530395287411,0.0004196037449517093,2.6225213622509314e-05,7.430490817692651e-05,0.021758181917402804,0.008942810434450745,,0.0020280834048017602,,,,0.00039774926401980144,4.3708798368035624e-06,5.682148692718034e-05,0.03046073530293129,1.7483584745526307e-05,H2029
2753,0.0021046073656664703,0.00019487179327073065,,0.01800615827059118,2.4358902715471502e-05,,1.9487179327073063e-05,4.871794831768266e-06,0.008199226915367392,,0.0009305127414243691,9.743589663536531e-06,4.871794831768266e-06,3.8974358654146126e-05,3.4102492379008035e-05,9.743589663536531e-06,0.0004189739268718519,0.014191525270804278,4.871794831768266e-06,3.4102492379008035e-05,0.0008866665164950847,0.0003117945834596897,0.0033469218348875112,4.871794831768266e-06,0.08361460519567054,,0.011351279814718965,5.35896717060811e-05,0.0003312814770132835,2.9230768990609593e-05,0.00024846146497681167,,0.026273585026793958,2.4358902715471502e-05,0.00825280944273649,0.00039461459549616144,9.743589663536531e-06,5.35896717060811e-05,1.9487179327073063e-05,0.0002143586868243244,8.28204406966907e-05,9.743589663536531e-06,3.4102492379008035e-05,9.743589663536531e-06,0.0016223074646487233,0.022951039669690896,4.871794831768266e-06,8.769230697182877e-05,0.02587893185187809,0.15753977480213227,0.00010230762002376376,0.0017246143702387884,0.0006041022733657857,8.769230697182877e-05,9.743589663536531e-06,0.0005017939389083236,2.4358902715471502e-05,,1.4615313051934972e-05,1.4615313051934972e-05,,0.0008379478537437038,,0.001407947348957002,0.04480099412363173,0.07749562345685915,0.000881794078672988,,5.35896717060811e-05,0.00014615313051934972,4.3846082042544565e-05,0.044542797785082494,0.007984868228543066,,4.871794831768266e-06,,0.0005553836106144047,0.00011205120968730028,0.0013738459996719113,,0.007302812665493318,0.003040001118117315,,0.0022946181520542767,0.00010717948629890183,3.8974358654146126e-05,0.0005553836106144047,0.0001510255683414464,0.35410191820293335,0.00014128197867790986,0.002850004620403474,0.00010717948629890183,0.005315129518883205,0.0016466696537592066,,0.0011399989904265966,4.871794831768266e-06,,4.871794831768266e-06,0.0002143586868243244,4.871794831768266e-06,7.794871730829225e-05,0.049429238507664994,0.0002728207963525022,H2029
2754,0.0012289915442527824,2.255027834327e-05,,0.01810225212219831,6.765095998840706e-05,1.4093955204193016e-05,2.8187910408386026e-06,,0.00536697174387653,,0.000301610066560184,5.637582081677205e-06,2.8187910408386026e-06,8.456360626656103e-06,,,0.00031288508077322193,0.00940629588153269,8.174491519260006e-05,0.00013530142014242587,0.002049258512542565,1.1275151667494705e-05,0.0029005389550375324,2.8187910408386026e-06,0.0707064476038033,,0.011077842042731467,0.00011557033270750508,0.0001268454718791401,8.456360626656103e-06,8.456360626656103e-05,8.456360626656103e-06,0.07259507183982078,1.4093955204193016e-05,0.004586167950125367,0.0002283218493824521,1.4093955204193016e-05,1.1275151667494705e-05,3.3825417514904996e-05,0.00027906003813410815,3.6644233547463016e-05,5.637582081677205e-06,9.583887039679308e-05,1.1275151667494705e-05,0.0009527505720684265,0.05178959038734816,,2.255027834327e-05,0.007951802803433177,0.3713844479884908,7.892609916004206e-05,0.00031006726440944044,0.00021422776921966208,7.328846709492603e-05,,5.073818875165602e-05,2.8187910408386026e-06,,,,5.637582081677205e-06,0.0006370464253454525,,0.0002846981700336124,0.008588854227122512,0.020185311935246548,0.00010147637750331205,,1.691277123675103e-05,1.9731462310711982e-05,7.610728312748406e-05,0.0032895225718364432,0.0026411998826919828,,1.691277123675103e-05,,0.00016348958046800602,5.073818875165602e-05,0.0009724815345447502,,0.006849655481473564,0.0017251034159001875,,0.002229661239123113,1.691277123675103e-05,3.946304958002103e-05,1.691277123675103e-05,,0.291057313038173,3.6644233547463016e-05,0.0012684547187914008,2.255027834327e-05,0.00388992363900706,0.0010514078836219864,,0.001135972364598727,2.8187910408386026e-06,,1.1275151667494705e-05,0.0002706040898708224,2.8187910408386026e-06,0.00012402665584658207,0.020261411720858206,4.228186561257904e-05,H2029
2755,,,,0.0008887840249322198,,1.1850402183365165e-05,1.1850402183365165e-05,,9.480365874461644e-05,,0.0017894141495902768,,,0.0005095698312314491,0.00022515863435875215,8.295314624182749e-05,1.1850402183365165e-05,0.0001066540609279816,,,,0.0036143842494658724,0.0008058304374126971,,0.0703087751654948,0.012916970372500928,,,8.295314624182749e-05,,0.00024885965936433,,2.370091468615411e-05,,0.0010902416342853938,8.295314624182749e-05,,0.0027374551498133928,7.110274405846233e-05,0.0027018991995280744,0.0002133081218559632,,,1.1850402183365165e-05,0.004586121861917615,,,3.555131686951928e-05,0.007181375274474492,0.020145760935317426,4.740182937230822e-05,0.00332998077495284,1.1850402183365165e-05,1.1850402183365165e-05,,0.0020264243996460556,,4.740182937230822e-05,1.1850402183365165e-05,0.00911300219326366,1.1850402183365165e-05,0.0006754759030762564,,1.1850402183365165e-05,0.019043669891723482,0.007916102636870455,0.0011494952999935766,,1.1850402183365165e-05,1.1850402183365165e-05,,0.0016946166687333926,0.01552403899534498,,,,1.1850402183365165e-05,,,,0.004088404749577429,0.0016590607184480742,,0.03712745047710954,0.000260710171867119,9.480365874461644e-05,3.555131686951928e-05,,0.7598151025584958,,2.370091468615411e-05,,0.0004266162437119264,0.002618950024785503,,0.0025360008500429324,,2.370091468615411e-05,,,,2.370091468615411e-05,1.1850402183365165e-05,,H2029
2756,,,,0.00033488407291280695,3.3488553098449455e-05,5.023275674408981e-05,,1.6744203645640354e-05,0.0003851175586927406,3.3488553098449455e-05,0.00107163165785002,,3.3488553098449455e-05,0.0006195375761890555,5.023275674408981e-05,,1.6744203645640354e-05,0.0015237286556543596,,,,0.0013227947125346252,0.004035359202500412,,0.008204671450937272,0.047051244321826516,3.3488553098449455e-05,1.6744203645640354e-05,1.6744203645640354e-05,,0.00011720971713381996,,,,0.009209326585819069,0.0010548871625900424,1.6744203645640354e-05,0.0061116532855906664,0.00018418653171638135,0.002628844929809273,0.0002679075499445831,0.00028465204520456094,,,0.004571171386246203,,,0.00010046551348817962,0.02334154061035838,0.06441512843468129,8.372116403537051e-05,0.00035162856817278485,,5.023275674408981e-05,,0.0014902367489910285,,1.6744203645640354e-05,3.3488553098449455e-05,0.0003851175586927406,,0.004085589772136971,,,0.019255877934637032,0.007719089836828039,0.003265132833545056,,,,,3.3488553098449455e-05,0.00030139654046453884,,,,,,1.6744203645640354e-05,0.00011720971713381996,0.03159641346949845,0.0009879106396218182,1.6744203645640354e-05,0.001105119190298288,0.00025116305468460525,0.00011720971713381996,0.0004855830721809202,,0.7451358713557651,3.3488553098449455e-05,,1.6744203645640354e-05,0.00018418653171638135,0.004822338815145872,,0.0008539561356136828,,,,1.6744203645640354e-05,,1.6744203645640354e-05,,,H2029
2757,,,,2.9957222760635185e-05,,4.493577133202042e-05,,,0.5384496715157908,,0.0006590578957910564,,,8.987154266404084e-05,1.4978548571385233e-05,,2.9957222760635185e-05,0.00023965753084935202,,,,0.0011383717013111134,0.0013330944657713624,,0.010949342998694767,0.00010485009123542608,,2.9957222760635185e-05,2.9957222760635185e-05,,1.4978548571385233e-05,,1.4978548571385233e-05,,0.002995722276063519,0.0004942937358879541,,0.0004942937358879541,0.0005991431990340566,0.0004194003649417043,,5.9914319903405655e-05,1.4978548571385233e-05,1.4978548571385233e-05,0.020116193620581257,,1.4978548571385233e-05,4.493577133202042e-05,0.014678949964027289,0.011308823642164883,8.987154266404084e-05,0.0021569215461801103,,2.9957222760635185e-05,,0.0005542071764663065,,,1.4978548571385233e-05,7.489286847479089e-05,,0.0019322414333413607,,0.00017974283409235228,0.009451488141556243,0.0019472150828160216,0.028549172114985213,,0.0017824546914488612,,,0.0013031346050355684,0.029942148616868752,,,,5.9914319903405655e-05,,,,0.00672537948854193,0.00016476415990310226,,0.04659832377159375,8.987154266404084e-05,1.4978548571385233e-05,0.00011982863980681131,,0.24678760085087695,,,,0.001108414352932613,0.011368743363636472,,0.00013480681152460238,,,1.4978548571385233e-05,,1.4978548571385233e-05,4.493577133202042e-05,0.004313830530573748,,H2029
2758,,1.9636339237914974e-05,,0.0001570907139033198,,1.9636339237914974e-05,,,0.000687271873327024,,0.0012959983897023882,,1.9636339237914974e-05,,1.9636339237914974e-05,1.9636339237914974e-05,9.818169618957483e-05,0.0001374543746654048,,,,0.016946148982872965,0.0025527241009289463,,0.0012959983897023882,0.00359345008053844,,,3.927267847582995e-05,,5.89090177137449e-05,,,,0.0035541774020626097,0.005576720343567851,,0.0008836352657061737,1.9636339237914974e-05,0.0005301811594237042,1.9636339237914974e-05,0.0013941800858919627,,,0.0034167230273972047,,,1.9636339237914974e-05,0.029120679310380246,0.032066130196067494,0.00039272678475829934,3.927267847582995e-05,,,,0.001963633923791497,1.9636339237914974e-05,,,0.0016494524959848574,,0.0012174530327507282,,3.927267847582995e-05,0.04245371831458155,0.030907621519373468,0.0004712721417099592,,,1.9636339237914974e-05,,1.9636339237914974e-05,0.00021599973161706465,,,,7.85453569516599e-05,,,,0.008306171497638033,0.0021403609769327318,,0.004732357756337508,0.00017672705314123474,3.927267847582995e-05,0.002533087761691031,,0.7703334705089278,1.9636339237914974e-05,3.927267847582995e-05,,0.0013941800858919627,0.026685749685983483,,0.00017672705314123474,,0.00021599973161706465,,,,,0.0001570907139033198,,H2029
2759,,,,0.00011219574929136031,,,,,0.5193232341826798,,0.00030598891000851736,,,9.179656237549758e-05,,1.0199615583342894e-05,5.099807791671448e-05,0.0003263874331620343,,,,0.006078967878616398,9.179656237549758e-05,,0.022551325694693054,,,1.0199615583342894e-05,,,4.07984844587831e-05,,1.0199615583342894e-05,,0.0019175319777474764,0.00010199615583342896,,0.00015299390186897057,0.0002753894658723775,6.119767137464585e-05,,1.0199615583342894e-05,1.0199615583342894e-05,,0.006721545142769572,,,2.039918691586274e-05,0.016472368878782416,0.0014789399451294728,,0.003835052892789192,,,,0.0001325953787154535,1.0199615583342894e-05,,2.039918691586274e-05,0.00022439149858272063,,0.0001325953787154535,1.0199615583342894e-05,1.0199615583342894e-05,0.01772687971212958,0.0035188696994215085,0.14984213699753665,,0.00502840908868712,,,0.000744572092461912,0.008465680270412257,,,,3.059889100085173e-05,,,,0.00033658724787408097,0.0007241724630378187,,0.0224901489318323,6.119767137464585e-05,,4.07984844587831e-05,,0.20708278914837347,1.0199615583342894e-05,1.0199615583342894e-05,,0.00026518965116033094,0.0011423571223376963,,6.119767137464585e-05,,,3.059889100085173e-05,,,4.07984844587831e-05,0.0017441351276426844,,H2029
2760,,,,0.0002673413944712055,1.0282350740720554e-05,,,1.0282350740720554e-05,0.612550717497277,,0.0012750135100741372,,2.056467854706851e-05,0.00010282350740720554,,,1.0282350740720554e-05,0.00022621203737706853,,,,0.011588165113190446,0.00048327080589508233,,0.017151011858091553,2.056467854706851e-05,1.0282350740720554e-05,1.0282350740720554e-05,,,5.141175370360277e-05,,1.0282350740720554e-05,,0.001542348024233564,6.16941503130685e-05,,0.0002467761425648221,0.00058609362527111,9.254111079773979e-05,,,,,0.016081582063963467,,,4.112935709413702e-05,0.014343844652402554,0.011454537991262772,1.0282350740720554e-05,0.0019125202651112054,,,,8.225882886013703e-05,,,2.056467854706851e-05,0.00028790549965895915,,0.0008123056626481786,1.0282350740720554e-05,1.0282350740720554e-05,0.005593601738551673,0.002149008048129687,0.11244780219504347,,0.005614162403583538,,,0.00048327080589508233,0.0015217873592016996,,,,4.112935709413702e-05,,,,0.000534682788942411,0.0002467761425648221,,0.009675690716824429,3.084707515653425e-05,,6.16941503130685e-05,,0.16674894283009006,,,,0.00022621203737706853,0.0017377144771883169,,9.254111079773979e-05,,,,,,1.0282350740720554e-05,0.0013881143685288374,,H2029
2761,,,,0.00017779345213992423,,,,,0.05356028763352542,,0.0031780576966753183,,,4.4448315703012505e-05,4.4448315703012505e-05,2.2224252515443362e-05,,0.0028891433606139266,2.2224252515443362e-05,,,0.014645741702184219,0.0009778652174007659,,0.06073865398461828,0.017623774499744952,,4.4448315703012505e-05,2.2224252515443362e-05,2.2224252515443362e-05,0.00015556938895235512,,,,0.005311574578485428,0.00013334513643691173,,0.0012445543543073438,0.00026669103018532033,0.0010889855333386116,4.4448315703012505e-05,2.2224252515443362e-05,,2.2224252515443362e-05,0.05356028763352542,2.2224252515443362e-05,,0.00017779345213992423,0.0411814632333275,0.011112088392146838,0.00017779345213992423,0.014156802467008237,,2.2224252515443362e-05,,0.0011334340383694981,,,,0.0003555861469683516,,0.001044537028307725,0.00015556938895235512,0.00015556938895235512,0.01780157230642598,0.008711884266708892,0.02640234004375451,,0.00013334513643691173,,,0.0017557112155231701,0.02693567666543534,,,,2.2224252515443362e-05,,,,0.0022001981591107792,0.0005333801670918986,,0.13136722813492396,0.00022224252515443366,,0.00011112088392146838,,0.4951775886315657,,0.00015556938895235512,,0.00013334513643691173,0.001177882543400385,,0.00011112088392146838,,,0.00015556938895235512,,,0.00017779345213992423,0.0011556573442455705,,H2029
