,taxa100175,taxa100883,taxa1017280,taxa102106,taxa114627,taxa117563,taxa118966,taxa1236988,taxa1243,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1486726,taxa1505652,taxa1505657,taxa1505663,taxa1506553,taxa1506577,taxa1508657,taxa1573535,taxa1578,taxa162289,taxa1637257,taxa1654,taxa1663,taxa166484,taxa1678,taxa1716,taxa1730,taxa1870884,taxa189330,taxa2005359,taxa2039240,taxa2048137,taxa2057233,taxa207244,taxa2132,taxa2147,taxa216851,taxa2172,taxa2282742,taxa237,taxa239759,taxa239934,taxa244127,taxa253238,taxa264995,taxa278993,taxa283168,taxa28453,taxa286,taxa292632,taxa29465,taxa32207,taxa33042,taxa33986,taxa35832,taxa36853,taxa375288,taxa397864,taxa39948,taxa40544,taxa420345,taxa44249,taxa44748,taxa459786,taxa46205,taxa46255,taxa52225,taxa52784,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa653683,taxa66831,taxa698776,taxa724,taxa79206,taxa816,taxa830,taxa836,taxa83660,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,taxa1647,taxa184869,condition
2878,,0.00023950975269263953,,0.005796150668557574,,,9.58039010770558e-05,,,0.11017464048488468,,0.016142951932864434,,0.0001916078021541116,0.00023950975269263953,0.00023950975269263953,,,0.008766046922543022,,,0.0003353136537696953,0.00613144349908075,0.003927958401696582,,0.029603406975272945,0.0001916078021541116,4.79019505385279e-05,0.00023950975269263953,,0.0003832159899238994,,4.79019505385279e-05,0.03602228839945085,9.58039010770558e-05,0.034345708562132087,,0.00416746429823246,,0.0030657256056971383,0.005891937602544875,0.0008622366521562071,0.0010538452255416714,0.0003353136537696953,9.58039010770558e-05,0.014753810020642823,,,0.0006706280787707429,0.0613622513346659,0.00014370585161558368,0.0007185292580779185,0.0001916078021541116,,,,,,4.79019505385279e-05,0.00028741170323116737,4.79019505385279e-05,0.04138735930349795,,,,0.006227268994635679,9.58039010770558e-05,,,0.00028741170323116737,9.58039010770558e-05,0.0013412561575414858,0.0009580390107705581,,4.79019505385279e-05,0.00014370585161558368,,,,0.05705106807388486,4.79019505385279e-05,0.0009101378314633825,0.0003353136537696953,0.00014370585161558368,,,,,,0.5197829385245601,9.58039010770558e-05,,,4.79019505385279e-05,0.014658023086655522,9.58039010770558e-05,0.0060835500320871,,,,,4.79019505385279e-05,,0.0031615318204682515,,,H2029
2879,,0.0017514039306864885,,0.0031937359060030274,,0.00015453559604398554,,,,0.1812703106424615,,0.024725680101398098,,0.00010302360348232717,0.00041209594049326683,0.00020604720696465435,5.1511992561658354e-05,,0.020862290200298464,5.1511992561658354e-05,,0.0005666300099732943,0.023386387376844463,0.009787259504665611,5.1511992561658354e-05,0.08957915470320436,0.00020604720696465435,,0.00020604720696465435,,0.0010302360348232718,5.1511992561658354e-05,0.0007211640794533218,0.07118940198176656,0.00020604720696465435,0.09225789280870747,,0.010662934755139587,,0.0008241880645766384,0.0021634960547698605,0.0004636060248499775,0.002678615980386444,,,0.025395345545724403,,,0.00015453559604398554,0.01050840831847935,0.00010302360348232717,0.0005666300099732943,,5.1511992561658354e-05,,,,,,0.0017514039306864885,,0.07469210298366245,,,,0.0006181439107399002,5.1511992561658354e-05,0.00015453559604398554,,5.1511992561658354e-05,0.00015453559604398554,0.000669653995096611,0.0005666300099732943,,,0.0002575591995263127,,0.0004636060248499775,,0.10003611781629523,,0.0013908180745499325,0.0008241880645766384,0.000669653995096611,5.1511992561658354e-05,,5.1511992561658354e-05,0.003966394804173478,,0.19955702029672648,,,0.00010302360348232717,0.00041209594049326683,0.029310256980410437,,0.005872348069979575,,,5.1511992561658354e-05,,,,0.002678615980386444,,,H2029
2880,,0.0001679995603316651,,3.359997327794734e-05,,,,,,0.0441167407353572,0.0003695987878832059,0.020932719386024225,,0.0001007996137757704,0.00023519920082948814,0.00023519920082948814,,3.359997327794734e-05,0.0038975883306158854,,,6.719964049782305e-05,0.013238358253587944,0.006047982947707656,,0.06783807763524687,3.359997327794734e-05,0.00026879917410743546,0.00013439958705371773,,0.0011423954187533497,3.359997327794734e-05,0.0001679995603316651,0.043545330315620745,6.719964049782305e-05,0.038841523812712525,,0.008332767664052925,6.719964049782305e-05,0.001713594658420383,0.0016127944325284695,0.00013439958705371773,0.0007391975757664118,6.719964049782305e-05,,0.015086367495907558,,,0.00013439958705371773,0.02795509941638585,,0.0009407980275502391,,0.00040319784298693833,,,,3.359997327794734e-05,0.00013439958705371773,0.002923191247961915,3.359997327794734e-05,0.05302058215526779,,,,0.0036959878788320583,,0.0001007996137757704,,,0.0001679995603316651,0.00043679995867138704,0.00047039901377511953,0.00013439958705371773,,0.00040319784298693833,,0.0006047982947707657,,0.17058666921116816,6.719964049782305e-05,0.002889592192858182,0.0006047982947707657,0.0008399978016583254,,,,0.1423292456316245,,0.2898327090222552,0.00023519920082948814,,3.359997327794734e-05,0.0012431956446452635,0.00725758565841062,,0.02180633154568986,,3.359997327794734e-05,3.359997327794734e-05,6.719964049782305e-05,,,0.0012431956446452635,,,H2029
2881,8.491468576237113e-05,0.0005519467856645292,8.491468576237113e-05,0.0050099668394682165,,4.2457532625345105e-05,4.2457532625345105e-05,,,0.1555640261227585,8.491468576237113e-05,0.020719189397831666,,8.491468576237113e-05,0.00042457532625345097,0.0003396591225378036,,4.2457532625345105e-05,0.0039060732681391575,,,0.0002972015899124586,0.006368610919385812,0.004882610559589901,,0.04729752664670397,0.0003396591225378036,0.00012737221838771625,0.00046703247939047706,,0.0006368610919385813,,0.0002547444367754325,0.04708539267634647,8.491468576237113e-05,0.03298937496232962,8.491468576237113e-05,0.0014010936432882403,8.491468576237113e-05,0.001146350724466084,0.009043434336317597,0.0013161793370141885,0.001146350724466084,0.0005094896325275032,0.00021228690415008738,0.02059183311795335,,,0.00021228690415008738,0.07374862146219369,,0.0006793182450756072,0.00016982937152474226,4.2457532625345105e-05,,,,,,0.0007217753982126334,,0.04521717168158798,,,,0.004627860051001363,,,,4.2457532625345105e-05,4.2457532625345105e-05,0.0005094896325275032,0.001146350724466084,8.491468576237113e-05,,4.2457532625345105e-05,,8.491468576237113e-05,,0.0671250323412279,4.2457532625345105e-05,0.0024200691134600564,0.0007217753982126334,0.0007217753982126334,4.2457532625345105e-05,,,0.0002972015899124586,,0.4097145636788538,8.491468576237113e-05,8.491468576237113e-05,,0.00046703247939047706,0.009128325873292504,0.00012737221838771625,0.012907042861553347,,,8.491468576237113e-05,,0.00012737221838771625,0.00016982937152474226,0.004797681073783086,0.00012737221838771625,8.491468576237113e-05,H2029
2882,,0.0004432429687228191,4.4324296872281916e-05,0.0039891872332033455,4.4324296872281916e-05,,8.864849080496906e-05,,4.4324296872281916e-05,0.23815435532412194,,0.00890916457603384,,4.4324296872281916e-05,0.00026594547241490723,8.864849080496906e-05,8.864849080496906e-05,4.4324296872281916e-05,0.0038562098647141286,,,8.864849080496906e-05,0.013164327134134566,0.005274573364842264,,0.057799038354364486,0.0002216212270124227,,0.00013297273620745362,,0.00039891872332033457,4.4324296872281916e-05,8.864849080496906e-05,0.04006913431418117,0.00013297273620745362,0.05265720559694353,,0.002615134081632404,4.4324296872281916e-05,0.0005318888860379197,0.005806462250880185,0.0015956718050934955,0.0011967551405650562,0.0002216212270124227,0.00013297273620745362,0.01755243617884609,,,0.00031026971781739174,0.03856209864714128,,0.0010637829190555763,0.0002216212270124227,4.4324296872281916e-05,4.4324296872281916e-05,,,,4.4324296872281916e-05,0.00026594547241490723,4.4324296872281916e-05,0.04250700126668611,,,,0.0014183789410673476,,4.4324296872281916e-05,,,4.4324296872281916e-05,0.0025264825026395923,0.0015513511625768275,,,0.00013297273620745362,4.4324296872281916e-05,,,0.04490050125385676,4.4324296872281916e-05,0.0006648662545271366,0.0005318888860379197,0.00035459447791785,,,,4.4324296872281916e-05,,0.3939096826401323,4.4324296872281916e-05,,,0.0005762146755343253,0.0064270335977893375,,0.003767563432701054,,,4.4324296872281916e-05,,,4.4324296872281916e-05,0.0038562098647141286,4.4324296872281916e-05,,H2029
2883,0.002312419893436125,,,0.006119024226756468,,,,7.11515307114856e-05,,0.040912125745752266,,0.003593156979083102,,,3.557585362278202e-05,,3.557585362278202e-05,7.11515307114856e-05,0.0004980608915144776,,,,0.001387455466743244,0.0012807282589430548,3.557585362278202e-05,0.026824176684306113,,0.0011028489908291447,,,3.557585362278202e-05,,3.557585362278202e-05,0.09281720508980676,,0.011028489908291444,,0.00017787926811391012,,0.0004269088312007568,0.0024547240140635673,0.0002134544156003784,0.0004624857440280094,0.0020634009223939845,7.11515307114856e-05,0.007577637049835786,0.12430170491075082,,0.0004269088312007568,0.0784090232100773,0.047813902076294955,0.016186974560868563,0.004055640957770327,3.557585362278202e-05,,0.002348009163648868,3.557585362278202e-05,,7.11515307114856e-05,,,0.003593156979083102,3.557585362278202e-05,3.557585362278202e-05,,0.03219610869112048,0.07022649214047978,0.005798844368696684,0.0013518785539159914,,0.00010672738433426763,0.005265217156399661,0.01038813019217188,,,0.000533636039000946,0.0003913336837142885,,,0.00960546635542487,,0.0003201816234005676,0.0004269088312007568,0.0002134544156003784,3.557585362278202e-05,0.0005692129518281985,7.11515307114856e-05,,0.00010672738433426763,0.3504219110366931,0.00028460647591409927,,3.557585362278202e-05,0.0003201816234005676,0.003913336837142885,,0.006296917617596653,,,,3.557585362278202e-05,0.011384241383156128,,0.010672738433426763,3.557585362278202e-05,,H2029
2884,4.0286833520160506e-05,6.197979524137161e-06,,0.00103816173722663,6.197979524137161e-06,7.747471066498347e-05,,,,0.011881522941683601,,0.0014999055694173025,,9.296962608859534e-06,3.0989830847223725e-06,6.197979524137161e-06,1.85938717989494e-05,3.718787714482298e-05,0.004859211673421962,4.0286833520160506e-05,4.0286833520160506e-05,4.648487981775976e-05,0.0012674871799400911,0.0006786787912797503,,0.25206848389941183,0.007146269523275141,3.0989830847223725e-06,6.197979524137161e-06,3.0989830847223725e-06,0.001763326877340306,,,0.06408716570475564,6.197979524137161e-06,0.003997700465608884,6.197979524137161e-06,0.0012736850926907664,9.296962608859534e-06,4.958383619309729e-05,0.0003098983084722373,3.0989830847223725e-06,,6.507875161670915e-05,,0.0018562888912542236,0.14130733593227335,3.0989830847223725e-06,,0.0007840446435104683,0.08030416934734834,0.003985307311046017,0.007220641805344759,2.7890874471886185e-05,3.0989830847223725e-06,3.0989830847223725e-06,,3.0989830847223725e-06,0.0001642466910967521,0.005516195766870486,4.648487981775976e-05,0.0006197979524137162,,,,0.003133077614462673,0.2759680414486644,1.549491542361186e-05,,,1.85938717989494e-05,0.06991942697705648,0.00991676723861946,1.85938717989494e-05,,0.0045586109018103576,0.001103240488843339,,,0.0032105481851730073,,0.00019213796620941076,4.958383619309729e-05,6.197979524137161e-06,,,,0.0006074021269123661,6.81777079920467e-05,0.004375771807930823,4.648487981775976e-05,0.00013945504009405178,6.81777079920467e-05,0.004065876170397069,0.010815471264813553,,0.00040596795931156353,,,3.0989830847223725e-06,3.0989830847223725e-06,3.0989830847223725e-06,,0.017087863135097584,,,H2029
2885,0.0007831970142601314,,2.5428398402887355e-05,0.01790672072801009,0.00012205670290905945,3.051407808346483e-05,5.085699209337477e-06,,,0.024289285831778827,,0.0014239942163136931,1.017137888991495e-05,2.0342718722309887e-05,3.051407808346483e-05,3.051407808346483e-05,1.5257078099252427e-05,0.00021359971830985417,0.014072111999651474,0.0026852435582473064,0.00020851442920447676,0.0014443373256112031,5.594267177395224e-05,0.00043228472572508567,,0.14909212297278204,0.019941012129001085,0.00016274214035367923,8.137107017683962e-05,,0.0005238257882498799,1.017137888991495e-05,3.5599953051642355e-05,0.02617107714588851,2.5428398402887355e-05,0.012719315736565064,6.102835145452971e-05,0.00032548389013215836,,4.57713124127973e-05,0.0014341647945244481,5.594267177395224e-05,3.051407808346483e-05,0.0002441134058181189,2.0342718722309887e-05,0.007770942767584784,0.18266792004987617,,3.5599953051642355e-05,0.004190618023255042,0.07976404851600434,0.004699185991312789,0.005894326574876497,0.00012205670290905945,0.00028479962441313884,5.085699209337477e-06,5.085699209337477e-06,,2.0342718722309887e-05,0.000396683796235443,2.0342718722309887e-05,0.004236373907947435,,4.068563273221983e-05,5.085699209337477e-06,0.008259161767717018,0.18812484145815417,0.00027971238243176095,,4.068563273221983e-05,0.00013222806227021437,0.05880597856592778,0.05926861489045309,,,0.003305691792375357,0.001795249614146249,1.5257078099252427e-05,,0.018461064109520236,,0.0003203986010267809,9.662810921857202e-05,0.00012205670290905945,,,0.00013222806227021437,5.085699209337477e-05,8.645674985741707e-05,0.025459058556095666,0.0003356564212189136,1.017137888991495e-05,0.00010679966386732702,0.016609874362338836,0.014855312919663608,1.017137888991495e-05,0.00037634068693793304,,,1.017137888991495e-05,0.0001423994216313693,5.085699209337477e-06,,0.03774089101102224,,9.662810921857202e-05,H2029
2886,0.0025089165909180622,2.7876869091153233e-05,,0.009450266595601017,5.5753738182306466e-05,,,,,0.04178739568648128,,0.008697598127468514,,0.00022301462727208012,0.0010035682636529537,,2.7876869091153233e-05,0.00027876869091153234,0.002397414972782073,5.5753738182306466e-05,,2.7876869091153233e-05,0.0011987058591053075,0.0011429517954658554,2.7876869091153233e-05,0.0491191315374985,2.7876869091153233e-05,0.017785419372698417,0.0002508916590918062,,0.0009478142000135015,2.7876869091153233e-05,2.7876869091153233e-05,0.15120429807533084,,0.019179352327971157,,0.00147747455001684,,0.0002508916590918062,0.00044603088182988904,0.00011150763909318582,,0.0006690455091019691,0.00011150763909318582,0.0053244789045673825,0.1603200272708093,,0.00033452275455098454,0.08850920988834143,0.02439236216011713,0.009282997895539746,0.0017562481227855584,8.363060727345969e-05,,0.0015332286136562922,,,0.00011150763909318582,2.7876869091153233e-05,2.7876869091153233e-05,0.01050958078646478,,,2.7876869091153233e-05,0.030107064182445898,0.03551518557347256,0.01583407596388945,0.00011150763909318582,5.5753738182306466e-05,0.00011150763909318582,0.00195137595452354,0.024643126890922087,5.5753738182306466e-05,,0.00033452275455098454,0.0001672605636326279,,,0.12697922088813227,,5.5753738182306466e-05,0.00041815385001016294,5.5753738182306466e-05,,0.0018956251454555456,8.363060727345969e-05,,,0.09795934630108413,,,0.00013938450818433906,0.0004739079136496151,0.009561768213737006,,0.015165033709358938,2.7876869091153233e-05,,2.7876869091153233e-05,8.363060727345969e-05,0.0006969225409216953,,0.024698942791419237,,,H2029
2887,0.0006745920234971252,,0.00026522418221489546,0.023737613210658023,1.729725789670507e-05,,5.765746362693371e-06,,,0.03459451579341014,5.765746362693371e-06,0.0026926051313023005,5.765746362693371e-06,,5.765746362693371e-06,5.765746362693371e-06,1.729725789670507e-05,0.0001210807112338107,0.009352043308730643,0.00024792777070631333,0.0001441436590673343,0.0008994566582836654,5.765746362693371e-06,0.000455494113121776,5.765746362693371e-06,0.07528340224472672,0.08472777709336128,4.61260837532967e-05,1.1531492725386742e-05,,0.00025945933866619987,6.3423247606877e-05,1.729725789670507e-05,0.08395511878021149,2.882873181346686e-05,0.007685749606720742,4.036029977335342e-05,0.0009513477736719073,,8.072041146045729e-05,0.011012581571504325,6.3423247606877e-05,2.3062947833523576e-05,7.495481556676355e-05,0.0004958536605501312,0.0370219569300974,0.1925119190015119,5.765746362693371e-06,4.61260837532967e-05,0.00738016587707749,0.22794924927915383,0.0014414365906733426,0.0006861235914570117,0.0001210807112338107,0.00020756634241546264,2.882873181346686e-05,,1.1531492725386742e-05,5.765746362693371e-06,0.00476251311622071,1.729725789670507e-05,0.007801065286319607,,9.225197942034385e-05,1.1531492725386742e-05,0.006555652184926867,0.020514567238375917,4.61260837532967e-05,,6.918903158682028e-05,2.3062947833523576e-05,0.05089425826562886,0.004526107509161804,,,0.0005362150888409819,0.00019026993090688052,,5.765746362693371e-06,0.05420382391270378,,0.0006630604555372386,3.459451579341014e-05,4.036029977335342e-05,5.765746362693371e-06,,,0.0009282865186146297,0.00011531492725386744,0.012921036319809348,0.0005535115003495641,1.729725789670507e-05,0.00032288202201432827,0.007518540930871139,0.004895113922153184,,0.002000711053709107,,,,0.00010378354738023042,,,0.01402807436740844,5.765746362693371e-06,9.801776340028714e-05,H2029
2888,0.00030284960204611614,,6.309378451838018e-05,0.016135194766332465,0.00019348737622439566,1.2618756903676036e-05,,,,0.020551800390104707,4.20625752013376e-06,0.002199863836980194,1.682503008053504e-05,,4.2062575201337595e-05,2.5237545120802558e-05,1.2618756903676036e-05,0.00032388128106491606,0.01284588901677492,0.0002439630927350105,2.5237545120802558e-05,0.0008538692589000126,4.20625752013376e-06,0.0007949811839163824,4.20625752013376e-06,0.09055646343070499,0.03630841554006363,0.00011777505399649284,5.468126947811267e-05,,0.00018928197982415025,1.682503008053504e-05,2.1031209317042583e-05,0.19604568512908704,2.1031209317042583e-05,0.008084412706077114,0.00011356887475998531,0.0006309378451838019,8.412499383542277e-06,8.412499383542277e-06,0.002170429193523525,0.00032808824313768564,3.365006016107008e-05,5.0475090241605116e-05,5.0475090241605116e-05,0.00987208193758724,0.15052078170753252,,2.1031209317042583e-05,0.003966490429763849,0.22762999696160768,0.0004332435068866365,0.0005720497702001719,0.00010095002391595781,0.00020610669677018046,3.7856239397577626e-05,,8.412499383542277e-06,1.2618756903676036e-05,0.00038276935604854593,1.2618756903676036e-05,0.0026541437199032038,,4.2062575201337595e-05,1.2618756903676036e-05,0.005968672453827072,0.034710020460015034,1.682503008053504e-05,,0.00010515635971971779,5.468126947811267e-05,0.03190026454792255,0.0044376012923229855,,,0.0008580762209727822,0.00015142511415756297,0.00020189973469741078,4.20625752013376e-06,0.036438836061337056,,0.0005678443737999265,4.2062575201337595e-05,5.888760528187264e-05,,,,0.00014721877835380297,5.468126947811267e-05,0.050946201104164264,0.0004542751859054363,1.682503008053504e-05,7.571247879515525e-05,0.016126740134701292,0.012341147508394015,4.20625752013376e-06,0.0012114015395295133,,,,0.00020610669677018046,4.20625752013376e-06,8.412499383542277e-06,0.016926015958351803,4.20625752013376e-06,4.20625752013376e-06,H2029
2889,0.0011286526342156795,,3.527029604428915e-05,0.021402117347144034,0.0001904591771993712,7.054076768849091e-06,7.054076768849091e-06,,,0.029316756607650072,,0.002031568068791545,7.054076768849091e-06,1.4108153537698182e-05,5.643254391082768e-05,1.4108153537698182e-05,1.4108153537698182e-05,0.0003174337179980779,0.017663419608072457,0.00044440650279765876,7.05407676884909e-05,0.0013543828098589903,1.4108153537698182e-05,0.0007336230708407599,,0.13473289613700276,0.036582378591203,0.000218676327154348,0.00016929780733239563,,0.0002257301756433107,,4.937851982195237e-05,0.1154752049224754,1.4108153537698182e-05,0.013057100260857593,7.759479177736621e-05,0.000536110045152426,6.348674359961559e-05,4.937851982195237e-05,0.0016365455294131287,0.00018340532871040846,5.643254391082768e-05,0.00011286526342156795,0.0001340275112881065,0.01520858550996063,0.07801096357021764,,4.2324495733077055e-05,0.01798792824654901,0.12053300920496467,0.0011286526342156795,0.0021938223880298203,0.00010581106373278006,0.0004232449573307706,3.527029604428915e-05,7.054076768849091e-06,,2.821627195541384e-05,0.00027510887106517576,7.054076768849091e-06,0.004881414170287031,,5.643254391082768e-05,3.527029604428915e-05,0.014051715725789974,0.06430486359239819,7.05407676884909e-05,,0.00019751478168745988,5.643254391082768e-05,0.06225227621406896,0.017635148022144574,7.054076768849091e-06,7.054076768849091e-06,0.001100435484260703,0.0002610011740872502,0.00011991928751044327,,0.04075147171604624,,0.0004585141997755842,0.00011286526342156795,3.527029604428915e-05,2.1162247866538528e-05,,2.1162247866538528e-05,9.875703964390474e-05,0.000218676327154348,0.09037688501510793,0.0007830017662626248,1.4108153537698182e-05,0.00037386626190890563,0.024336567486528047,0.005777289804366942,,0.0014390307477256687,,,,0.00023983787262123614,7.054076768849091e-06,,0.05567781548649207,1.4108153537698182e-05,2.1162247866538528e-05,H2029
2890,0.0015390656720839526,,3.676949613912987e-05,0.008225869684237363,3.151677440919186e-05,5.2527809338798505e-06,1.5758313199668627e-05,,,0.02623237857036922,5.2527809338798505e-06,0.0011240963631330666,1.0505576668745159e-05,,2.101118293946124e-05,5.2527809338798505e-06,1.0505576668745159e-05,0.00013657239308678885,0.006361123128089177,0.0012501637567895432,3.676949613912987e-05,0.0004622451366090197,5.2527809338798505e-06,0.010458302321185572,,0.15822993506129304,0.012716991906340014,8.929730547792836e-05,0.0001050557666874516,5.2527809338798505e-06,7.879186201805234e-05,,2.6263904669399247e-05,0.13113584311743628,1.0505576668745159e-05,0.007343390528149298,7.353899227825974e-05,0.0002994091348725408,5.2527809338798505e-06,3.151677440919186e-05,0.0002573861769541999,0.00017334174121606412,2.6263904669399247e-05,9.980289694765899e-05,0.0006040696593863281,0.0032304630865233447,0.1478973671115911,,2.6263904669399247e-05,0.008089286190411478,0.10153106000998129,0.0011083377539136887,0.00043072791817026394,0.00022061756887419763,0.0005725539210461183,5.7780679078591115e-05,1.0505576668745159e-05,,1.5758313199668627e-05,0.0001103084884173896,,0.001171370710692654,,9.455017521772098e-05,3.151677440919186e-05,0.02468286340255043,0.013993428892419797,0.0001050557666874516,,5.2527809338798495e-05,4.202221786906788e-05,0.06130005740129577,0.015831874097405368,5.2527809338798505e-06,,0.0012606680161705824,7.879186201805234e-05,3.151677440919186e-05,,0.012160193634316181,,0.00032042061383171123,5.2527809338798505e-06,2.6263904669399247e-05,,,1.0505576668745159e-05,4.202221786906788e-05,6.303340080852911e-05,0.16394015525180303,0.0002626390466939925,2.101118293946124e-05,0.00014182526282658145,0.0031621713396104032,0.0011030848841738963,,0.0008089286190411479,,5.2527809338798505e-06,2.101118293946124e-05,0.00022061756887419763,,6.828627054832173e-05,0.06801304435672811,4.727508760886049e-05,0.00028890339539295554,H2029
2891,0.001469319287693543,,,0.016639568936934825,5.9110402874949616e-05,,,,,0.027773488792151364,,0.0010090999658907262,8.444352536307374e-06,4.222169780233487e-06,,1.688870507261475e-05,4.222169780233487e-06,0.0002237748556181304,0.010969204537178989,7.177702899821369e-05,8.444352536307373e-05,0.0009753225557454966,2.5332992729720122e-05,0.005699936340027427,4.222169780233487e-06,0.15036793130727324,0.011940316432714686,0.00013510964058091796,7.177702899821369e-05,1.688870507261475e-05,0.00010555430938503918,8.444352536307374e-06,2.5332992729720122e-05,0.15597089919199147,1.688870507261475e-05,0.005480385120459496,3.377741014522949e-05,0.0018535339219374236,4.222169780233487e-05,1.2666522316540861e-05,8.444352536307373e-05,2.5332992729720122e-05,3.377741014522949e-05,0.00017310938919230616,0.0008782126637759671,0.0008064355050193492,0.08385662810178192,4.222169780233487e-06,1.688870507261475e-05,0.008131907275315872,0.20232708902097707,0.000713547951515978,9.288781302017911e-05,0.00014777665597939403,,2.9555201437474808e-05,4.222169780233487e-06,,4.222169780233487e-06,5.066611521784425e-05,,0.0007093256130498194,4.222169780233487e-06,9.288781302017911e-05,1.2666522316540861e-05,0.005771718689120206,0.011260538105839699,6.33326115827043e-05,,5.9110402874949616e-05,3.377741014522949e-05,0.03959136519485169,0.005159492587367595,,,0.0005488832392559894,2.5332992729720122e-05,0.00042221697802334867,,0.006155933323364085,,0.00036732917313136575,2.5332992729720122e-05,3.377741014522949e-05,,8.444352536307374e-06,3.377741014522949e-05,0.0001899974454729009,3.377741014522949e-05,0.17752506768042478,2.5332992729720122e-05,0.0005953263672156549,4.644390651008956e-05,0.0014397603232623522,0.0005362162238575133,,0.0008697679868436496,,,,0.0001266652231654086,4.222169780233487e-06,1.688870507261475e-05,0.05958337225752947,7.177702899821369e-05,5.488832392559893e-05,H2029
2892,0.00026990065914505803,,0.0014055183257872586,0.0007282208120798099,,0.00022406759709323263,,,,0.020324009666067712,2.5462247333809227e-05,0.0014819047687148722,,,1.018491388721441e-05,0.00012221890683181006,1.527743812242985e-05,1.527743812242985e-05,0.003111489196226292,0.00011712642745766679,5.092449466761846e-06,0.00020879090665533868,1.527743812242985e-05,0.002210125580794682,,0.03257138143823283,0.007226191595367058,3.564720608209579e-05,4.073968545623908e-05,,0.00028008561789334463,2.036976795966595e-05,5.092449466761846e-06,0.005586429685952712,2.036976795966595e-05,0.016168528552337934,,0.0033508379698646337,,0.00010694161824628738,0.007480823040919582,0.000178236030410479,7.638689153833488e-05,,1.018491388721441e-05,0.031827883935715125,0.001807826439398186,,3.564720608209579e-05,0.017192108682010834,0.09560582346031454,0.000855532048748856,0.00015786611291390581,1.018491388721441e-05,9.675665949800083e-05,0.000249530741648485,,,2.5462247333809227e-05,0.0027346561901231917,4.073968545623908e-05,0.004170718924571807,5.092449466761846e-06,0.006503061019607784,,0.036360198055548014,0.08577227644390982,4.073968545623908e-05,,1.527743812242985e-05,4.073968545623908e-05,0.0027091900548297954,0.009950664322111035,5.092449466761846e-06,,0.0003717487512588519,0.00045322842124514436,3.564720608209579e-05,,0.05006899402162011,,0.03786753007996041,8.657170074971425e-05,5.092449466761846e-06,1.527743812242985e-05,,,0.0039262858960892166,1.018491388721441e-05,0.10396762823621657,0.00039721189581410417,1.527743812242985e-05,0.008667353538350641,0.36872361962652417,0.014605165048803775,,0.000356472060820958,,0.00011712642745766679,,7.129441216419158e-05,5.092449466761846e-06,2.5462247333809227e-05,0.010464996514369612,4.073968545623908e-05,4.073968545623908e-05,H2029
2893,4.805779157379798e-06,,0.0001826199545915685,0.003532235312958613,4.805779157379798e-06,0.0005238286835053184,9.611542559707954e-06,4.805779157379798e-06,,0.016185794753787522,,0.004305965899092225,4.805779157379798e-06,,4.805779157379798e-06,0.00011533847920639218,8.650389879242324e-05,2.883458041396894e-05,0.0036283568830258327,1.4417321717087752e-05,9.611542559707954e-06,0.0012927524033829875,0.00021145327460140602,0.001489789805732057,,0.012062492923431466,0.020876231178096987,9.611542559707954e-06,3.844610721862525e-05,,0.0003700451999339159,0.00014897898057320566,2.883458041396894e-05,0.008881075345382995,1.9223053609312626e-05,0.030992392286843293,5.76693183784543e-05,0.0006295561085586034,,0.00012014424260872032,0.0037821419421023997,7.208660858543876e-05,0.00010572695240173587,9.611542559707954e-06,,0.028253061457866484,0.0024845873989789613,,2.883458041396894e-05,0.009991207794174414,0.08220749620967764,0.0005526635790203202,5.76693183784543e-05,4.805779157379798e-06,,9.130966219475139e-05,,3.844610721862525e-05,1.4417321717087752e-05,0.0047817369485742625,9.130966219475139e-05,0.004863442646389145,,0.00520945509054851,,0.04094044699457055,0.022154596068320594,4.3252028171469835e-05,,4.3252028171469835e-05,2.883458041396894e-05,0.0008650389879242324,0.0020568692570047137,9.611542559707954e-06,,0.0004181028339571974,0.00032679285666141315,2.883458041396894e-05,,0.021275149085669846,,0.04621224482446605,7.208660858543876e-05,4.805779157379798e-06,1.9223053609312626e-05,,,0.001254306926366428,,0.10514070693014084,0.00043732557246547717,1.9223053609312626e-05,0.0005718863175286,0.47207176335651907,0.034899487543517585,,0.00017781308833562538,,1.4417321717087752e-05,,3.364034381629709e-05,4.805779157379798e-06,5.286355497612614e-05,0.0022635125143398486,4.805779157379798e-06,3.844610721862525e-05,H2029
