i,changedTaxaCount,changedTaxaRate,MicrobiotaDensityFoldChange,qmd_Density_delta,MicrobiotaDensityFoldChange_ori,changfold,ancomP_FNR,ancomP_FPR,mwu_diff_pvalue_FNR,mwu_diff_pvalue_FPR,mwu_logged_pvalue_FNR,mwu_logged_pvalue_FPR,qmd_diff_pvalue_FNR,qmd_diff_pvalue_FPR,qmd_diff_qvalue_FPR,qmd_diff_qvalue_FNR,ANCOM_BC_diff_qval_FPR,ANCOM_BC_diff_qval_FNR,qmd_logged_Density_diff_MAE,logged_relative_abundance_diff_MAE,ANCOM_BC_diff_MAE,groupsize,DR_inferred_foldchange_MAE
11.0,25.0,0.43103448275862066,7.064050992170322,7.43,-0.3759743399206101,0.7527990182036115,0.5,0.20833333333333334,0.14285714285714285,0.9583333333333334,0.14285714285714285,0.9583333333333334,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.6428571428571429,1.0975182710324822,7.560111423180193,2.808233368586907,27.0,2.4415291246267192
12.0,14.0,0.2413793103448276,2.3906284396188724,2.9800000000000004,-0.1130105248546016,1.9873321689901178,0.42857142857142855,0.034482758620689655,0.07142857142857142,0.7931034482758621,0.07142857142857142,0.7931034482758621,0.2857142857142857,0.1724137931034483,0.13793103448275862,0.2857142857142857,0.0,0.8571428571428571,0.9075491575799376,2.9657814975889356,2.689740768191326,40.0,1.5271078458126368
13.0,39.0,0.6724137931034483,3.0409633480663985,2.24,0.35673325101835474,-0.08162085374918997,0.47058823529411764,0.0,0.11764705882352941,0.5333333333333333,0.11764705882352941,0.5333333333333333,0.17647058823529413,0.06666666666666667,0.0,0.35294117647058826,0.0,0.8235294117647058,0.9304675753967682,2.0869137803551387,2.3553447252106814,17.0,2.490893941818645
14.0,29.0,0.5,3.953331876312703,3.91,0.022257491217970937,0.9671104401234254,0.4090909090909091,0.5161290322580645,0.22727272727272727,1.0,0.22727272727272727,1.0,0.045454545454545456,0.16129032258064516,0.0967741935483871,0.22727272727272727,0.12,0.5625,0.7429114256342043,4.17353439315451,2.258530274892924,95.0,2.4825394341371987
15.0,35.0,0.603448275862069,2.5199647797518523,2.76,-0.06915408533104284,-1.1049837932382123,0.2692307692307692,0.14814814814814814,0.038461538461538464,0.8518518518518519,0.038461538461538464,0.8518518518518519,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.6842105263157895,0.4086955990877793,2.5211096074545076,1.9018631121109646,96.0,2.9257789722534184
16.0,6.0,0.10344827586206896,2.0964331994347987,2.17,-0.2465331095673875,3.4855388299284016,0.5,0.0,0.16666666666666666,0.5128205128205128,0.16666666666666666,0.5128205128205128,0.5,0.07692307692307693,0.02564102564102564,0.6666666666666666,0.21621621621621623,0.6666666666666666,0.7615378198881827,2.223026940959827,2.8810524241660156,41.0,0.547474958044715
17.0,54.0,0.9310344827586207,2.780110744073625,2.5700000000000003,0.10437397600522758,0.2014549357679387,0.24390243902439024,0.8181818181818182,0.1951219512195122,0.7272727272727273,0.1951219512195122,0.7272727272727273,0.04878048780487805,0.09090909090909091,0.09090909090909091,0.04878048780487805,0.125,0.7575757575757576,0.7653890842809435,2.797564923199841,2.6536033550300644,92.0,3.788491505890813
18.0,52.0,0.896551724137931,6.111811153248218,5.77,0.30227420360386503,0.48721961208783504,0.20512820512820512,0.6923076923076923,0.1282051282051282,0.9230769230769231,0.1282051282051282,0.9230769230769231,0.05128205128205128,0.15384615384615385,0.15384615384615385,0.05128205128205128,0.16666666666666666,0.8125,0.5759016387174765,5.972122782246112,2.9715839107128232,88.0,3.731579216257362
19.0,35.0,0.603448275862069,1.668634287018314,2.1799999999999997,-0.20647449997994727,0.10922351490528588,0.4444444444444444,0.045454545454545456,0.18518518518518517,0.5909090909090909,0.18518518518518517,0.5909090909090909,0.1111111111111111,0.045454545454545456,0.045454545454545456,0.2222222222222222,0.08333333333333333,0.8076923076923077,0.752480466008259,2.3483809356417176,2.92102210069609,70.0,2.0736384593138117
20.0,44.0,0.7586206896551724,1.4547139171463783,2.1999999999999993,0.027337134740946567,-0.8658675141385617,0.18181818181818182,0.3,0.030303030303030304,0.55,0.030303030303030304,0.55,0.06060606060606061,0.2,0.15,0.06060606060606061,0.09090909090909091,0.6785714285714286,0.7369937125408949,1.794750567311202,2.241683416293551,91.0,3.278852946823579
21.0,51.0,0.8793103448275862,7.630430647767582,6.920000000000002,0.2653722760043138,-0.3765098537979885,0.55,0.25,0.125,1.0,0.125,1.0,0.2,0.25,0.25,0.2,0.0,0.8787878787878788,0.5787499330613944,7.24706439880536,1.7935090107269596,62.0,4.132701599846599
22.0,29.0,0.5,1.2949673490021354,1.67,0.10831543222001727,-1.1257272656011987,0.47058823529411764,0.0,0.11764705882352941,0.5416666666666666,0.11764705882352941,0.5416666666666666,0.23529411764705882,0.08333333333333333,0.041666666666666664,0.29411764705882354,0.045454545454545456,0.8571428571428571,0.8467655754607221,1.6201923684381445,2.9777268189049058,38.0,2.414527251562345
23.0,21.0,0.3620689655172414,2.334280682513956,2.3000000000000007,0.22397592918912326,-0.606222404353483,0.6666666666666666,0.0,0.06666666666666667,0.7777777777777778,0.06666666666666667,0.7777777777777778,0.06666666666666667,0.05555555555555555,0.05555555555555555,0.06666666666666667,0.07692307692307693,0.9090909090909091,0.744508424906059,2.558877682389146,2.479974152387366,86.0,1.6005711463374546
24.0,4.0,0.06896551724137931,1.62763159853386,1.0600000000000005,0.06449850782369282,2.950516181583948,0.5,0.0,0.0,0.19047619047619047,0.0,0.19047619047619047,0.0,0.047619047619047616,0.0,0.5,0.0,1.0,0.5738190533493194,1.3861909791284845,2.7523532028074467,12.0,0.6442453025694219
25.0,22.0,0.3793103448275862,2.9088087819065223,2.6400000000000006,0.046982874959816456,0.4960709417814379,0.5625,0.2631578947368421,0.1875,0.7631578947368421,0.1875,0.7631578947368421,0.0625,0.07894736842105263,0.02631578947368421,0.0625,0.043478260869565216,0.8666666666666667,0.6398132265447621,2.541420716877158,2.010307285893179,98.0,1.4785518571674625
26.0,24.0,0.41379310344827586,0.9244636375957144,1.0,-0.0103325847425495,-0.6539435535301343,0.2857142857142857,0.0,0.0,0.2,0.0,0.2,0.0,0.03333333333333333,0.03333333333333333,0.047619047619047616,0.047619047619047616,0.9473684210526315,0.5931294004476613,1.243832230478763,2.1851897794889417,83.0,1.551877220114395
