item,value,type
qml_loads_delta,-0.8499999999999996,qml_loads_delta
taxa100175,-0.6612275007749986,logged_relative_abundance_diff
taxa100175,-1.5112275007749982,qml_logged_loads_diff
taxa100175,2.218284352412715e-06,qml_diff_pvalue
taxa100175,0.026340266850044747,mwu_diff_pvalue
taxa100175,0.026340266850044747,mwu_logged_pvalue
taxa100883,1.2701447157051629,logged_relative_abundance_diff
taxa100883,0.4201447157051632,qml_logged_loads_diff
taxa100883,0.04932132280107444,qml_diff_pvalue
taxa100883,1.4808018401775472e-06,mwu_diff_pvalue
taxa100883,1.4808018401775472e-06,mwu_logged_pvalue
taxa1017280,1.8328178226426388,logged_relative_abundance_diff
taxa1017280,0.9828178226426392,qml_logged_loads_diff
taxa1017280,0.0001641958891488472,qml_diff_pvalue
taxa1017280,7.243172541906768e-12,mwu_diff_pvalue
taxa1017280,7.243172541906768e-12,mwu_logged_pvalue
taxa102106,-2.518603928231917,logged_relative_abundance_diff
taxa102106,-3.3686039282319165,qml_logged_loads_diff
taxa102106,3.414832750024208e-45,qml_diff_pvalue
taxa102106,2.0940756418480967e-30,mwu_diff_pvalue
taxa102106,2.0940756418480967e-30,mwu_logged_pvalue
taxa114627,1.1005212210872966,logged_relative_abundance_diff
taxa114627,0.2505212210872969,qml_logged_loads_diff
taxa114627,0.37647151487209396,qml_diff_pvalue
taxa114627,1.652272653257992e-07,mwu_diff_pvalue
taxa114627,1.652272653257992e-07,mwu_logged_pvalue
taxa117563,2.117315736997627,logged_relative_abundance_diff
taxa117563,1.2673157369976273,qml_logged_loads_diff
taxa117563,3.402694668920135e-07,qml_diff_pvalue
taxa117563,1.9819275333039997e-16,mwu_diff_pvalue
taxa117563,1.9819275333039997e-16,mwu_logged_pvalue
taxa118966,2.256767025343832,logged_relative_abundance_diff
taxa118966,1.4067670253438322,qml_logged_loads_diff
taxa118966,5.007917310770723e-07,qml_diff_pvalue
taxa118966,2.4246724601017107e-14,mwu_diff_pvalue
taxa118966,2.4246724601017107e-14,mwu_logged_pvalue
taxa1236988,3.487173989433259,logged_relative_abundance_diff
taxa1236988,2.6371739894332595,qml_logged_loads_diff
taxa1236988,8.697214068771047e-08,qml_diff_pvalue
taxa1236988,5.270284018289033e-13,mwu_diff_pvalue
taxa1236988,5.270284018289033e-13,mwu_logged_pvalue
taxa1243,1.7898546161019002,logged_relative_abundance_diff
taxa1243,0.9398546161019006,qml_logged_loads_diff
taxa1243,0.002559514559704344,qml_diff_pvalue
taxa1243,6.09660115759846e-07,mwu_diff_pvalue
taxa1243,6.09660115759846e-07,mwu_logged_pvalue
taxa1263,-1.6176238028677208,logged_relative_abundance_diff
taxa1263,-2.4676238028677204,qml_logged_loads_diff
taxa1263,1.006801576567356e-59,qml_diff_pvalue
taxa1263,1.9734213018281164e-29,mwu_diff_pvalue
taxa1263,1.9734213018281164e-29,mwu_logged_pvalue
taxa1279,3.6271799734114207,logged_relative_abundance_diff
taxa1279,2.777179973411421,qml_logged_loads_diff
taxa1279,4.25912229636874e-15,qml_diff_pvalue
taxa1279,3.2613511212445706e-22,mwu_diff_pvalue
taxa1279,3.2613511212445706e-22,mwu_logged_pvalue
taxa1301,0.6157238538252603,logged_relative_abundance_diff
taxa1301,-0.23427614617473935,qml_logged_loads_diff
taxa1301,0.08157611324805197,qml_diff_pvalue
taxa1301,0.00040450131303041635,mwu_diff_pvalue
taxa1301,0.00040450131303041635,mwu_logged_pvalue
taxa133925,2.6404788187242065,logged_relative_abundance_diff
taxa133925,1.7904788187242069,qml_logged_loads_diff
taxa133925,8.170862826311365e-10,qml_diff_pvalue
taxa133925,1.575008982500156e-16,mwu_diff_pvalue
taxa133925,1.575008982500156e-16,mwu_logged_pvalue
taxa1350,1.3781445415603528,logged_relative_abundance_diff
taxa1350,0.5281445415603532,qml_logged_loads_diff
taxa1350,0.011847741184187882,qml_diff_pvalue
taxa1350,2.482006348954333e-07,mwu_diff_pvalue
taxa1350,2.482006348954333e-07,mwu_logged_pvalue
taxa1357,0.16692114156735727,logged_relative_abundance_diff
taxa1357,-0.6830788584326424,qml_logged_loads_diff
taxa1357,0.004882608244263641,qml_diff_pvalue
taxa1357,0.24654617589105354,mwu_diff_pvalue
taxa1357,0.24654617589105354,mwu_logged_pvalue
taxa1378,1.7284613417858967,logged_relative_abundance_diff
taxa1378,0.8784613417858971,qml_logged_loads_diff
taxa1378,2.6640300193287287e-05,qml_diff_pvalue
taxa1378,1.010657631623907e-16,mwu_diff_pvalue
taxa1378,1.010657631623907e-16,mwu_logged_pvalue
taxa1380,2.9782494089455156,logged_relative_abundance_diff
taxa1380,2.128249408945516,qml_logged_loads_diff
taxa1380,7.946879196015948e-18,qml_diff_pvalue
taxa1380,1.200950793386156e-27,mwu_diff_pvalue
taxa1380,1.200950793386156e-27,mwu_logged_pvalue
taxa1386,2.8348060196899176,logged_relative_abundance_diff
taxa1386,1.984806019689918,qml_logged_loads_diff
taxa1386,3.3453437039591476e-24,qml_diff_pvalue
taxa1386,3.879367312572512e-43,mwu_diff_pvalue
taxa1386,3.879367312572512e-43,mwu_logged_pvalue
taxa1485,-0.152798207070882,logged_relative_abundance_diff
taxa1485,-1.0027982070708816,qml_logged_loads_diff
taxa1485,2.495292658532802e-13,qml_diff_pvalue
taxa1485,0.07284029375368135,mwu_diff_pvalue
taxa1485,0.07284029375368135,mwu_logged_pvalue
taxa1486726,0.9161640055462907,logged_relative_abundance_diff
taxa1486726,0.0661640055462911,qml_logged_loads_diff
taxa1486726,0.7896102886672286,qml_diff_pvalue
