item,value,type
qml_loads_delta,-0.09999999999999964,qml_loads_delta
taxa100883,3.2963645446467584,logged_relative_abundance_diff
taxa100883,3.196364544646759,qml_logged_loads_diff
taxa100883,2.7570942373746244e-13,qml_diff_pvalue
taxa100883,7.869361936658579e-14,mwu_diff_pvalue
taxa100883,7.869361936658579e-14,mwu_logged_pvalue
taxa102106,-1.4458062214208525,logged_relative_abundance_diff
taxa102106,-1.5458062214208521,qml_logged_loads_diff
taxa102106,1.7278847229390448e-08,qml_diff_pvalue
taxa102106,8.713501630947496e-08,mwu_diff_pvalue
taxa102106,8.713501630947496e-08,mwu_logged_pvalue
taxa117563,2.6860090994500503,logged_relative_abundance_diff
taxa117563,2.5860090994500506,qml_logged_loads_diff
taxa117563,4.054519488886083e-10,qml_diff_pvalue
taxa117563,9.772036398976019e-11,mwu_diff_pvalue
taxa117563,9.772036398976019e-11,mwu_logged_pvalue
taxa1263,-3.214231438027901,logged_relative_abundance_diff
taxa1263,-3.3142314380279005,qml_logged_loads_diff
taxa1263,1.9853865299654054e-24,qml_diff_pvalue
taxa1263,3.019441330293949e-23,mwu_diff_pvalue
taxa1263,3.019441330293949e-23,mwu_logged_pvalue
taxa1301,0.9887631707571742,logged_relative_abundance_diff
taxa1301,0.8887631707571746,qml_logged_loads_diff
taxa1301,0.005131915066363084,qml_diff_pvalue
taxa1301,0.001751356493163109,mwu_diff_pvalue
taxa1301,0.001751356493163109,mwu_logged_pvalue
taxa1350,3.222879044325772,logged_relative_abundance_diff
taxa1350,3.1228790443257726,qml_logged_loads_diff
taxa1350,1.8426873871708348e-10,qml_diff_pvalue
taxa1350,6.561818913675645e-11,mwu_diff_pvalue
taxa1350,6.561818913675645e-11,mwu_logged_pvalue
taxa1357,0.5557013791764636,logged_relative_abundance_diff
taxa1357,0.4557013791764639,qml_logged_loads_diff
taxa1357,0.21529871059252959,qml_diff_pvalue
taxa1357,0.1330230375975503,mwu_diff_pvalue
taxa1357,0.1330230375975503,mwu_logged_pvalue
taxa1378,2.457539908796127,logged_relative_abundance_diff
taxa1378,2.3575399087961273,qml_logged_loads_diff
taxa1378,1.7488689647209605e-08,qml_diff_pvalue
taxa1378,4.283850703689109e-09,mwu_diff_pvalue
taxa1378,4.283850703689109e-09,mwu_logged_pvalue
taxa1380,3.2170678549428615,logged_relative_abundance_diff
taxa1380,3.117067854942862,qml_logged_loads_diff
taxa1380,7.819120588624312e-12,qml_diff_pvalue
taxa1380,1.94805485985679e-12,mwu_diff_pvalue
taxa1380,1.94805485985679e-12,mwu_logged_pvalue
taxa1386,2.3110295223838424,logged_relative_abundance_diff
taxa1386,2.2110295223838428,qml_logged_loads_diff
taxa1386,1.6817989492744902e-06,qml_diff_pvalue
taxa1386,4.4515478650227983e-07,mwu_diff_pvalue
taxa1386,4.4515478650227983e-07,mwu_logged_pvalue
taxa1485,0.9774858676980669,logged_relative_abundance_diff
taxa1485,0.8774858676980672,qml_logged_loads_diff
taxa1485,2.9955036906795122e-05,qml_diff_pvalue
taxa1485,5.619437143113851e-06,mwu_diff_pvalue
taxa1485,5.619437143113851e-06,mwu_logged_pvalue
taxa1505663,0.19377286877387156,logged_relative_abundance_diff
taxa1505663,0.09377286877387192,qml_logged_loads_diff
taxa1505663,0.4898324393926168,qml_diff_pvalue
taxa1505663,0.6292437015111896,mwu_diff_pvalue
taxa1505663,0.6292437015111896,mwu_logged_pvalue
taxa1506553,1.8407158577932545,logged_relative_abundance_diff
taxa1506553,1.7407158577932549,qml_logged_loads_diff
taxa1506553,2.4032109719735785e-09,qml_diff_pvalue
taxa1506553,5.087724406791113e-10,mwu_diff_pvalue
taxa1506553,5.087724406791113e-10,mwu_logged_pvalue
taxa1578,1.8129343400817284,logged_relative_abundance_diff
taxa1578,1.7129343400817287,qml_logged_loads_diff
taxa1578,0.001440436465857861,qml_diff_pvalue
taxa1578,0.0007134810017686964,mwu_diff_pvalue
taxa1578,0.0007134810017686964,mwu_logged_pvalue
taxa162289,2.6752000593259933,logged_relative_abundance_diff
taxa162289,2.5752000593259936,qml_logged_loads_diff
taxa162289,3.4182141396724625e-10,qml_diff_pvalue
taxa162289,9.652009769744695e-11,mwu_diff_pvalue
taxa162289,9.652009769744695e-11,mwu_logged_pvalue
taxa1654,1.7663103642367073,logged_relative_abundance_diff
taxa1654,1.6663103642367076,qml_logged_loads_diff
taxa1654,1.4896504385718455e-05,qml_diff_pvalue
taxa1654,3.675929886240802e-06,mwu_diff_pvalue
taxa1654,3.675929886240802e-06,mwu_logged_pvalue
taxa1678,-0.3440981218503598,logged_relative_abundance_diff
taxa1678,-0.44409812185035946,qml_logged_loads_diff
taxa1678,0.02961578662427777,qml_diff_pvalue
taxa1678,0.06098073352951969,mwu_diff_pvalue
taxa1678,0.06098073352951969,mwu_logged_pvalue
taxa1716,3.8769816965326083,logged_relative_abundance_diff
taxa1716,3.7769816965326086,qml_logged_loads_diff
taxa1716,5.330653539827658e-13,qml_diff_pvalue
taxa1716,1.591799373821024e-13,mwu_diff_pvalue
taxa1716,1.591799373821024e-13,mwu_logged_pvalue
taxa1730,-1.5856124562339735,logged_relative_abundance_diff
taxa1730,-1.6856124562339732,qml_logged_loads_diff
taxa1730,7.899095880893764e-12,qml_diff_pvalue
taxa1730,1.818744918712068e-10,mwu_diff_pvalue
taxa1730,1.818744918712068e-10,mwu_logged_pvalue
taxa189330,-0.5348823167006636,logged_relative_abundance_diff
taxa189330,-0.6348823167006632,qml_logged_loads_diff
taxa189330,0.007941031469852937,qml_diff_pvalue
