,taxa100175,taxa102106,taxa117563,taxa1236988,taxa1257,taxa1263,taxa1279,taxa1301,taxa1350,taxa1357,taxa1386,taxa1485,taxa150022,taxa1501226,taxa1505652,taxa1505657,taxa1505663,taxa1506553,taxa1508657,taxa1573,taxa1573535,taxa1578,taxa158846,taxa162289,taxa1649459,taxa1654,taxa166484,taxa1678,taxa1716,taxa1730,taxa1870884,taxa189330,taxa195950,taxa2039240,taxa204475,taxa2048137,taxa2057233,taxa207244,taxa2147,taxa216851,taxa237,taxa239759,taxa239934,taxa241189,taxa244127,taxa253238,taxa2723,taxa283168,taxa286,taxa29465,taxa33042,taxa346096,taxa35832,taxa375288,taxa390876,taxa397864,taxa39948,taxa40544,taxa44249,taxa44748,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa590,taxa620,taxa644652,taxa698776,taxa724,taxa762551,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,condition
2712,,0.0006863919161744157,,,3.612579037714743e-05,0.05960774402315471,,0.0026010720992235307,3.612579037714743e-05,0.0001083776085075191,3.612579037714743e-05,0.0014450363626074335,,,,,0.0017340441098810738,0.004551852436033498,0.00827284112802613,0.02507142385630887,3.612579037714743e-05,0.0016256653144931708,,0.0004696366991593774,3.612579037714743e-05,0.00014450363626074335,7.225181813037167e-05,0.007694806643392705,3.612579037714743e-05,0.007333567729707373,,0.0013005313020902293,,0.0027816915560661955,0.0001083776085075191,0.0018785467966375097,0.0010115259285773572,0.0001083776085075191,3.612579037714743e-05,0.009573353440030213,0.0006863919161744157,0.05765698742395242,,0.00036125790377147424,0.00133665756721953,0.00018062942663789078,3.612579037714743e-05,,,0.00014450363626074335,0.016690173074004853,,7.225181813037167e-05,0.012138296900363674,,3.612579037714743e-05,3.612579037714743e-05,,3.612579037714743e-05,0.01340270431108537,0.004046098966787892,0.00021675545439111502,,,0.009934616091323227,,0.021783907618174024,,,3.612579037714743e-05,,0.0001083776085075191,3.612579037714743e-05,0.714352444261546,0.00018062942663789078,0.002492686182553323,0.0027816915560661955,0.00036125790377147424,,,,,3.612579037714743e-05,0.002384300265883116,H2029
2713,,0.000559596946195177,,,,0.022034162033648316,3.497478687705152e-05,0.0012590926837362073,,6.994957375410304e-05,,0.0021684410603254275,,,,3.497478687705152e-05,0.002413267061601257,0.007974261380513622,0.006610230801976857,0.00041969815484932366,,,,6.994957375410304e-05,3.497478687705152e-05,,6.994957375410304e-05,0.0027979758269170664,,0.019096178785867807,,0.0019935653451284055,,0.0009792951010445007,0.00013989914750820609,0.0004896466601163685,0.00010492436063115455,0.00013989914750820609,,0.010702286921351882,0.00034974786877051513,0.06050646321464026,3.497478687705152e-05,0.00034974786877051513,0.0019236150590495973,,,,0.00010492436063115455,0.000664520594501626,0.016403181812421862,,0.0002448242204640661,0.0025181924907194697,,,3.497478687705152e-05,,,0.0020285404881678092,0.012625901980401479,0.00020984907742466183,,,0.0178371448689198,,0.01297565341079552,,,3.497478687705152e-05,,0.002308341632483044,0.0002448242204640661,0.7729435379237792,0.00017487393438525757,0.0008743696719262879,0.009198373578775136,0.0006994957375410303,,,,,6.994957375410304e-05,0.004441807549769067,H2029
2714,,9.686789978156316e-05,,,,0.032095606035010237,,0.002776875364502263,,6.457859985437544e-05,6.457859985437544e-05,0.0019696471252032247,,,,3.228929992718772e-05,0.0016467558294836096,0.0021956744393114794,0.007523414889730371,0.0001291571997087509,0.0001291571997087509,,3.228929992718772e-05,6.457859985437544e-05,,9.686789978156316e-05,,0.004229903230763151,,0.013787546911945192,,0.00041976038798776185,,0.0009363898682436701,6.457859985437544e-05,0.00038747125841580033,3.228929992718772e-05,6.457859985437544e-05,,0.011753318120493524,0.00035518212884383876,0.0623183267132929,,6.457859985437544e-05,0.004229903230763151,,,,,0.0017113374957320564,0.005876659060246762,,0.00019373648098403108,0.008233779147418048,,6.457859985437544e-05,9.686789978156316e-05,,,0.0021633921239485655,0.010397154235843996,0.00019373648098403108,,,0.01475622079910404,,0.017952885511982514,,,9.686789978156316e-05,3.228929992718772e-05,0.002066511106814586,0.000871811609099747,0.778140084427178,0.00022602561055599265,0.00035518212884383876,0.005586050079890059,0.0005812077393998315,,,,,,0.00284145703075071,H2029
2715,,,,,,0.01939351291474296,,0.00032407716181091924,,,,0.0006652113898365921,,,,,0.0004264171936763077,0.00028996421209297863,0.0015862764074713554,,,,,1.7056711401283643e-05,,,,8.528355700641822e-05,,0.0017056711401283644,,1.7056711401283643e-05,,0.00020468006373077708,,,1.7056711401283643e-05,1.7056711401283643e-05,,0.003240771618109192,8.528355700641822e-05,0.009671150751952715,5.117013420385094e-05,,0.00276318086036549,,,,1.7056711401283643e-05,0.0007675514217019806,0.0010575156337949592,,0.00010234015013654518,0.0010745715172981465,,,6.822684560513457e-05,,1.7056711401283643e-05,0.0037013076750612743,0.006907958064471559,,,,0.009705260153535957,,0.01511221531449426,,,,,0.00027290714587822494,0.00010234015013654518,0.9173773229698348,8.528355700641822e-05,0.0006822684560513458,0.0011427985994455943,,,,3.4113422802567286e-05,,1.7056711401283643e-05,0.0011939709808014218,H2029
2716,,0.0013417839530963937,2.8548672046115103e-05,,,0.06663233897451948,5.709711702529169e-05,0.003911159895907983,2.8548672046115103e-05,2.8548672046115103e-05,8.564578907140679e-05,0.00579536135173853,,,,8.564578907140679e-05,0.0014845273133269692,0.0062521519119571765,0.008507471572103154,0.024608833595872178,0.00017129157814281358,,,2.8548672046115103e-05,,5.709711702529169e-05,,0.0007708127828434767,,0.032003041381804445,,0.001113395484995227,,0.009335380336637231,8.564578907140679e-05,0.0027406752412303123,0.00039968095451173443,8.564578907140679e-05,,0.012761230064848582,5.709711702529169e-05,0.041738082236928944,8.564578907140679e-05,0.0001427429060966985,0.0021696927176304698,,,,0.00017129157814281358,0.0028548672046115105,0.013874607384488728,,5.709711702529169e-05,0.007251337268216123,,,,,,0.001455978187146977,0.020212408945655267,8.564578907140679e-05,,,0.014502674536432246,,0.03268810233531622,,,,,0.001370333079276386,,0.6748315879315012,0.0003711318283317423,0.0004282278100223413,0.005281486163176212,0.00039968095451173443,0.0002854867204611511,2.8548672046115103e-05,,,8.564578907140679e-05,0.0011704914666858261,H2029
2717,,0.003115628946397137,,,,0.14591530823930712,0.00017309045276986106,0.010616200629864436,0.00011539390069311976,5.769695034655988e-05,,0.0024232687283969666,,,,,0.005769695034655987,0.01119317411602822,0.017424463870407976,0.11320102707206792,0.00017309045276986106,0.00011539390069311976,,0.0024809660770133447,5.769695034655988e-05,0.0004038774576164634,,0.007846751792467384,,0.04736901741137712,,0.0030002342491643797,,0.0032310236436298937,0.00017309045276986106,0.002250176682547831,0.00069236021800017,0.0005769695034655988,,0.017828309466438954,0.00046157480623284185,0.051984964608614834,0.00017309045276986106,0.0003461809055397221,0.0020770846366986954,0.00017309045276986106,,5.769695034655988e-05,,0.0015578164645476606,0.01609742883492946,,,0.0032310236436298937,,,0.00011539390069311976,,0.00017309045276986106,0.0016732071790822325,0.008135258449040204,5.769695034655988e-05,,,0.030521646508078502,5.769695034655988e-05,0.005942783097806938,,,0.00017309045276986106,,0.0007500575666165484,,0.46422728322452467,,0.0008077549152329268,0.012924094574519575,0.0005192721548492203,,,,0.00011539390069311976,,0.001442421767314904,H2029
2718,,0.0021872340989356905,,,,0.05564209167143218,,0.002220376105098326,,0.00013256007195214253,,0.0014581600999345765,,,,3.313993154566171e-05,0.012328082888084804,0.0038773726823814114,0.008318142181052849,0.0006296600824455554,0.00013256007195214253,3.313993154566171e-05,,0.00013256007195214253,,9.941996752173298e-05,3.313993154566171e-05,0.009610593979021725,3.313993154566171e-05,0.006859980352270794,,0.0027506136267509305,,0.0009941996752173298,9.941996752173298e-05,3.313993154566171e-05,0.00016570000349780425,0.0002319802123586234,,0.00934547521819542,0.001226179887575953,0.12079526486102425,0.0153106732694994,0.00019883993504346594,0.003976798700869319,,,,,3.313993154566171e-05,0.015078696514835734,,6.628003597607127e-05,0.00404308271319459,,,9.941996752173298e-05,,,0.0019883993504346597,0.002120967375085203,6.628003597607127e-05,0.00013256007195214253,,0.05020711385330603,,0.0062634588182929165,3.313993154566171e-05,,,,9.941996752173298e-05,0.0004639604247172468,0.6537533009057792,6.628003597607127e-05,0.0022535181112609617,0.0023529441297488692,0.0009279191205870149,,,3.313993154566171e-05,,6.628003597607127e-05,0.0009610593979021724,H2029
2719,,0.006181605262866891,,,,0.19923216340263653,0.00019197550646408133,0.01965827047094345,,0.00015358025016417462,7.679012508208731e-05,0.004645795010870623,,,3.8395101292816265e-05,0.0004991344567215262,0.007870988789708266,0.00886927320386036,0.021078910454749043,0.2387023938746864,0.00038395101292816266,7.679012508208731e-05,,0.00015358025016417462,0.00015358025016417462,0.00042234781929897366,0.00015358025016417462,0.05812998401820552,,0.03478595495097956,3.8395101292816265e-05,0.002918027853261127,,0.0026492610591617796,0.000345555756628256,0.006258411276175748,0.00126703958271966,0.0008830870197205932,0.00015358025016417462,0.015588404304571426,0.00042234781929897366,0.038471868554352515,3.8395101292816265e-05,0.00019197550646408133,0.0013054309638423063,0.00023037037524626194,,,0.0010750633012201268,0.0012286443264197533,0.03117680860914285,,,0.0013822214764421194,,,3.8395101292816265e-05,,0.00015358025016417462,0.001689383526841373,0.0035323480788823727,0.00023037037524626194,,0.00019197550646408133,0.04031501911490203,3.8395101292816265e-05,0.00414667217968088,,,0.00030716050032834923,,0.004645795010870623,,0.22272968824116243,,0.0002687656315461687,0.008254941352707332,0.0012286443264197533,3.8395101292816265e-05,,3.8395101292816265e-05,,3.8395101292816265e-05,0.00502974757386969,H2029
2720,,0.00045422997059093174,,,,0.11940881393110038,,0.007000461869698032,,0.00021375507128332588,2.6719375835618205e-05,0.0008282998111252209,5.3438687072856155e-05,2.6719375835618205e-05,,,0.015363658870035036,0.000961898951246621,0.014081122628480859,0.08619684869133763,2.6719375835618205e-05,5.3438687072856155e-05,,,,0.00016031638421046973,,,2.6719375835618205e-05,0.013813911428562007,5.3438687072856155e-05,0.0011489338715137657,,0.00154972483203994,0.0002939132633885607,0.008576920741405907,0.00018703556625094717,0.0004007909605261743,2.6719375835618205e-05,0.011970273656125408,2.6719375835618205e-05,0.021428929988802282,0.10220174338295966,0.0002939132633885607,0.00037406984053428924,,,0.0006412648908580764,,0.00013359687917809105,0.013920789448691523,,5.3438687072856155e-05,0.02383370159131143,,0.004649177726038832,0.023806957861886458,2.6719375835618205e-05,0.0002671937583561821,0.0002939132633885607,0.0002671937583561821,2.6719375835618205e-05,,,0.037406984053428925,,0.00010687737414571231,,,0.00016031638421046973,,2.6719375835618205e-05,,0.481590614547327,,5.3438687072856155e-05,0.0032864748945899865,0.0007748608010604635,,2.6719375835618205e-05,,5.3438687072856155e-05,,0.001362689911772795,H2029
2721,7.90819827459922e-06,0.0005456661749640724,,,,0.01176737102400316,,0.0007038299256661759,7.90819827459922e-06,,2.372461630278575e-05,0.0009489835781620252,,7.90819827459922e-06,,,0.0021114919248973363,0.0003637767340097783,0.027979174265083343,7.117384890835726e-05,7.90819827459922e-06,7.90819827459922e-06,,7.90819827459922e-06,,6.326560767578184e-05,,2.372461630278575e-05,,0.001059699170207962,,3.9540991372996097e-05,,0.0005140329952438898,7.90819827459922e-06,0.00024515472644525446,,7.90819827459922e-06,,0.004183441032707689,3.9540991372996097e-05,0.018521009251412444,0.0008699022397856762,,0.020442734316470826,,,0.0007117384890835725,7.90819827459922e-06,0.0008382690600654934,0.000189796930422286,,7.90819827459922e-06,0.007757942013365107,,0.0035745117201514665,0.26312189998858,,0.013230412298245385,0.0012336778998460495,0.010976622077203955,3.9540991372996097e-05,,,0.0006247475133404216,,0.024365119727844893,,,,,7.90819827459922e-06,,0.5811419456548478,,0.0002609707793306433,0.0003163275014042068,5.535736644320643e-05,,2.372461630278575e-05,,7.90819827459922e-06,7.117384890835726e-05,0.0008540851129508822,H2029
2722,0.0017077975220012702,0.01660357937204767,9.48776871721609e-06,,,0.01631895456973304,9.48776871721609e-06,0.0034820159688522135,9.48776871721609e-06,4.7438737698877206e-05,0.0003320707403433275,0.007258144233429545,,3.795103251398306e-05,6.641435984307198e-05,0.0013947017684789178,9.48776871721609e-06,0.0023719368849438598,0.3107048204731466,8.538977021286028e-05,0.006859648332748414,6.641435984307198e-05,,0.00013282871968614397,,0.0003036082601118645,4.7438737698877206e-05,0.019146291138380307,,0.015142463031951273,6.641435984307198e-05,0.00014231642487103812,,9.48776871721609e-05,7.590206502796613e-05,0.00017077975220012703,0.00038899781855031827,2.8463327329088915e-05,0.00034156035149788,0.0033871410347473367,0.0007779956371006365,0.009136710283587398,0.12379632947519063,0.00032258324693283983,0.0018026745738502115,0.004658486329193331,,3.795103251398306e-05,9.48776871721609e-06,2.8463327329088915e-05,0.0011100684951880287,9.48776871721609e-06,0.00024668118190487366,0.003605353383188553,,0.01684076670730986,0.000237193688494386,9.48776871721609e-06,0.00017077975220012703,0.07408991143168168,0.011565572128994183,0.002011405782113134,0.00011385309754194918,,0.009459306236984627,,0.0005882415334027536,,,0.00011385309754194918,0.00013282871968614397,0.00014231642487103812,9.48776871721609e-06,0.20411960878732527,0.00019924307952921594,0.0018311370540816745,0.002115770327372564,0.000977239351953072,,,0.0003036082601118645,9.48776871721609e-06,3.795103251398306e-05,0.12253436578695187,H2029
2723,0.0004966141473739944,0.005332340561351855,1.0032606448960331e-05,,,0.036062271196392826,5.016303224480166e-06,0.002984697397876329,1.0032606448960331e-05,0.00012039131400194057,7.524463990324399e-05,0.005131675251182673,,5.016303224480166e-06,,0.00032606053341558425,0.0005768747792791775,0.0016152504804141951,0.28628995410607494,,0.025051400764748398,2.508160765844233e-05,,7.524463990324399e-05,5.016303224480166e-06,0.00019062014497532844,1.0032606448960331e-05,0.028944062465439322,,0.014848262670479612,,0.0014246303354388664,,0.0001153749558558355,0.00021068484527141673,0.0010383757011350177,0.0003110101774726881,3.5114140878569454e-05,6.019574853701178e-05,0.002819163620433601,0.0001605218130266151,0.023431212830255867,0.16965143473341823,6.521192361103384e-05,0.0021469778533063444,0.003145215000245035,,2.508160765844233e-05,,5.016303224480165e-05,0.0024680313652520555,,0.0002157010203454388,0.006390771809178812,,0.036568831650035855,0.0001856039699013064,,1.0032606448960331e-05,0.06223736840655537,0.015881631350144757,0.002202155779120587,7.022828175713891e-05,,0.006445949734993054,,0.0019563632004935055,,5.016303224480166e-06,4.013049902467452e-05,3.0097782732464395e-05,0.00040632116532076724,5.016303224480165e-05,0.09794338132944283,0.00018058706253895235,0.033764716554824326,0.017210936051968908,0.0005618262540571113,,1.0032606448960331e-05,0.0001605218130266151,1.0032606448960331e-05,5.016303224480166e-06,0.10210698971296414,H2029
2724,0.0008550856651228535,0.006561205388476518,3.327176342741556e-06,3.327176342741556e-06,,0.013604858343566834,,0.0014573014175639466,1.3308718957211413e-05,1.9963085228939715e-05,0.00014639586777058996,0.0031242250121282953,,1.3308718957211413e-05,9.981542614469857e-06,0.00029944627843409575,6.321639127082513e-05,0.003859526187929628,0.10967387737776821,,0.006621093557263722,9.981542614469858e-05,3.327176342741556e-06,5.323484865635527e-05,,9.648829056069259e-05,3.327176342741556e-06,0.013421851620889056,,0.012160844273796418,,0.0003160826356663851,,5.988925568681914e-05,7.652520533175287e-05,0.0006920534401199743,9.981542614469858e-05,1.3308718957211413e-05,4.990771307234929e-05,0.0021460289448619815,3.327176342741557e-05,0.026817074201210298,0.20237527381730439,4.3253306041885425e-05,0.0011911305708434672,0.0007386338817458656,,0.00014639586777058996,,1.663594964493372e-05,0.0019896512627520183,6.6543662717283004e-06,0.0020262526072875736,0.007595960994459059,,0.07670155479428868,0.0001164513757896323,,4.990771307234929e-05,0.017627473818729127,0.020881379541173636,0.0008018506806040464,0.00041589806181108364,,0.0038961275324651827,,0.005523121152423,,1.3308718957211413e-05,5.6562120102813144e-05,3.327176342741556e-06,0.0003426994486135292,0.00018632176650356565,0.3758145626339311,4.3253306041885425e-05,0.02288439966919031,0.0031674700305606165,0.00051904075940224,,3.327176342741556e-06,0.0003027735498805536,1.3308718957211413e-05,2.994462784340957e-05,0.052003798979901435,H2029
2725,2.309276837342148e-05,0.010845889154577572,6.927810707247474e-05,,7.697582856214171e-06,0.035770599582630604,,0.0003771820154644106,9.237087544589622e-05,0.0001154636438193177,0.0002078353114563727,0.001023776361155577,7.697582856214171e-06,,,7.697582856214171e-06,0.0002078353114563727,0.0003079029181529874,0.03570128285623914,0.005372897900834148,8.467335200401896e-05,0.007997783695826119,,2.309276837342148e-05,,0.0003771820154644106,,0.039442405603481306,1.539514590764937e-05,0.00265566242150978,7.697582856214171e-06,0.00024632193842681057,,0.0001308586907030722,0.0001308586907030722,0.0002078353114563727,3.8487815257176e-05,4.618553674684296e-05,2.309276837342148e-05,0.01533357284983478,1.539514590764937e-05,1.539514590764937e-05,3.079029181529874e-05,4.618553674684296e-05,0.6959458744039921,7.697582856214171e-06,,,7.697582856214171e-06,5.388306018872022e-05,0.01490250203079575,,3.8487815257176e-05,6.158058363059748e-05,,2.309276837342148e-05,0.00030020480056774105,,8.467335200401896e-05,0.039357641149494034,0.050411480483246,0.0029481790068817586,,7.697582856214171e-06,0.017373425474082795,0.000161648982518371,0.00013855641219273916,7.697582856214171e-06,,0.00010006839888777348,7.697582856214171e-06,1.539514590764937e-05,9.237087544589622e-05,0.0007081773058952402,6.158058363059748e-05,0.008428834710086182,0.005419082645389832,0.00020013719387112635,2.309276837342148e-05,7.697582856214171e-06,3.079029181529874e-05,7.697582856214171e-06,,0.006057984814929443,H2029
2726,2.221009499750446e-05,0.058864110140404206,2.96133869967022e-05,,7.4033576991711135e-06,0.16293286795785036,7.4033576991711135e-06,0.0004071843449545443,0.0002739228989698726,0.0001184535479868088,3.7016678995899944e-05,0.014836302286349667,,7.403357699171112e-05,0.0002739228989698726,0.0003035382569657759,0.008869211705011378,0.004249518077527965,0.05634692516070361,7.4033576991711135e-06,7.403357699171112e-05,0.00010364696398841334,,0.00015547022698270875,,0.0001924871249785199,,0.1774508100732421,4.442018999500892e-05,0.02715555099294547,2.221009499750446e-05,0.0029021211236730875,,0.0005108304329433127,0.0010882915888789613,0.00887661390201102,7.4033576991711135e-06,0.000148066934983511,,0.03717961492985655,4.442018999500892e-05,0.001051276223882529,2.221009499750446e-05,0.000325747037963813,0.12622716883589985,,,,1.48066934983511e-05,0.00012585683998600657,0.04026685667849405,,2.221009499750446e-05,0.00028132728596862654,7.4033576991711135e-06,0.0007699489379139023,0.00047381506794688026,1.48066934983511e-05,4.442018999500892e-05,0.0218102668595682,0.035906130446042475,0.0007403357699171112,1.48066934983511e-05,0.0001184535479868088,0.11977871644967364,5.92267739934044e-05,0.0001184535479868088,2.96133869967022e-05,,0.00034795800896096233,3.7016678995899944e-05,,1.48066934983511e-05,0.01750891150305162,0.00017027702998101548,0.010838502706791762,0.05209000488617601,0.001021663055885738,3.7016678995899944e-05,,0.0006811072439244169,4.442018999500892e-05,,0.005367425024402829,H2029
2727,2.191325975641346e-05,0.036206242488174355,3.8348221191950796e-05,,1.643493927790101e-05,0.13284367126134505,,0.007176592514831316,0.004585345576879113,0.008535210143886413,0.00011504444199948911,0.0025583650056422384,5.478320478512447e-06,2.739149160438059e-05,1.0956618799388564e-05,2.191325975641346e-05,0.010890877092404964,0.0013805337471465957,0.02205021610655354,6.026145879072793e-05,1.0956618799388564e-05,0.001999584869681592,,0.000361568309591641,5.478320478512447e-06,0.00026843754834365553,,0.11095214814616883,5.478320478512447e-06,0.024931772395668246,,0.007351903733454252,,0.000662876711427097,0.0006135715390712127,0.00012600117158705933,,0.00010956618799388564,1.643493927790101e-05,0.04806124265246015,8.217469638950505e-05,0.0013038373047626942,,0.00023008932715170481,0.20162385491453175,,,,,4.3826475197554256e-05,0.04632452711711313,,,0.001024445021018738,5.478320478512447e-06,0.0017092334190100692,0.00024104627831563825,2.739149160438059e-05,0.00015887113877340663,0.04715189325758083,0.018933035512732534,0.001243577397006509,0.0032650828163068657,2.191325975641346e-05,0.17274758009984742,0.00012600117158705933,4.930472920315773e-05,4.3826475197554256e-05,0.00013695790117462952,0.0005861802690431954,,5.478320478512447e-06,0.00030130618607182325,0.04439614802753349,5.478320478512445e-05,0.005889189528932707,0.026476602800419392,0.000619048906771363,5.478320478512447e-06,5.478320478512447e-06,0.00046565602200355984,3.2869967186347335e-05,1.643493927790101e-05,0.0026295796487987248,H2029
2728,2.8251389571011397e-05,0.0599778049889897,5.650285441442774e-05,,,0.12335980449188744,,0.0052547665896278545,0.006469550296929231,0.020948385570262452,0.0004944004465787737,0.010396511663221813,,0.00015538256736815772,5.650285441442774e-05,0.0002542622803218877,0.0010311754935247012,0.004477842461926323,0.05435570906320106,0.03723530164672066,4.2377234901327e-05,0.008192912008281898,,0.00031076513473631543,4.2377234901327e-05,0.00024013666080878695,,0.19167139379502476,1.4125694785505698e-05,0.030836394501837925,2.8251389571011397e-05,0.002754510859535636,,0.0006497815084988323,0.003926923730090107,0.0026273795311936793,2.8251389571011397e-05,0.00016950818688125848,0.00018363380639435921,0.06836841996887533,,0.0012289349194321607,4.2377234901327e-05,0.0015255759401034748,0.019083812827221748,1.4125694785505698e-05,,1.4125694785505698e-05,,0.00022601104129568622,0.09126590919293844,,,0.0010876787243011537,2.8251389571011397e-05,0.0016950818688125846,0.00021188542178258546,0.0002825138957101139,0.00015538256736815772,0.015142737885000854,0.039396447665268224,0.0005932782777223799,1.4125694785505698e-05,9.887971295372998e-05,0.09236789720142077,0.0005509036773552262,0.0017233353660109348,0.00011300533246683072,2.8251389571011397e-05,0.0005509036773552262,0.00012713132834195624,4.2377234901327e-05,4.2377234901327e-05,0.013009743745904957,0.0012289349194321607,0.021146163814271143,0.056615763021854205,0.00036726798915074325,2.8251389571011397e-05,1.4125694785505698e-05,0.002118854217825855,0.0002825138957101139,4.2377234901327e-05,0.0028533886906792418,H2029
2729,1.8032339065967207e-05,0.010242367349588588,2.704844217676581e-05,,,0.06351887129615288,,0.00038769522349610993,0.0009557133948373253,0.005562968697610868,0.00014425857968336766,0.004048255050082849,,2.704844217676581e-05,,1.8032339065967207e-05,0.0005409688435353161,0.0009827627226432244,0.0414022763558314,0.014903721307973928,0.00012622628489885712,0.0003155651587289345,,0.00015327472707562294,9.016169532983604e-06,0.00014425857968336766,,0.03142123602277144,,0.009836638502864266,,0.0011270206381047423,,0.0021819112114423085,0.0009917784272209132,0.00014425857968336766,,9.917784272209132e-05,8.114554793758078e-05,0.05040934604946965,5.409710576081496e-05,0.03223269371622009,,0.0003065494541512459,0.07092118100012788,9.016169532983604e-06,,6.311325315307022e-05,1.8032339065967207e-05,9.016169532983603e-05,0.015291427601834206,,9.016169532983604e-06,0.0074112988396787,9.016169532983604e-06,0.02153962970066041,6.311325315307022e-05,0.00027048442176765805,6.311325315307022e-05,0.018951976358056778,0.10805871026422458,0.0003155651587289345,1.8032339065967207e-05,7.21294005453255e-05,0.03510899573411676,0.00038769522349610993,0.00022540368480638174,4.508073696127635e-05,9.016169532983604e-06,8.114554793758078e-05,9.016169532983604e-06,9.016169532983604e-06,2.704844217676581e-05,0.42133363205426877,0.0002073718328364379,0.018320854896890244,0.0033269544024110945,0.00027048442176765805,,,0.002353227311001059,2.704844217676581e-05,,0.0026687769712201593,H2029
2730,,0.0019510297131738793,3.6581772269746695e-05,,,0.027814336852704513,,0.00017681250340967713,9.755148565869397e-05,1.2193942677789456e-05,0.0005548243360757986,0.0027131511305357207,,,6.096971338894728e-06,6.096971338894728e-06,6.706662896422033e-05,0.006103063514562159,0.01585206414114245,0.0016461839344102263,,0.0006157934918285292,,0.00010974545621829425,3.048485669447364e-05,2.4387941119200578e-05,,0.007901677308806919,1.2193942677789456e-05,0.00642010758556609,,0.0005060478962011807,,0.0005304361161384897,0.0008352846830832259,0.0006767640416718014,,1.2193942677789456e-05,6.096971338894728e-05,0.011194031236721955,0.00012193942677789456,0.012047618934527767,,0.00013413339733749484,0.006560339153160346,6.096971338894728e-06,,9.145457008342091e-05,6.096971338894728e-06,0.00021339343922509874,0.006865184931923999,,3.6581772269746695e-05,0.011065997961367981,,0.024101316103817553,0.00023778165916240774,0.001999808941229581,,0.0021827136203066894,0.02240638082316246,4.877574282934699e-05,6.096971338894728e-06,0.000567018446044453,0.01034656359639441,0.002170515328066409,0.0004755633183248155,6.706662896422033e-05,,6.096971338894728e-06,6.096971338894728e-06,3.6581772269746695e-05,4.877574282934699e-05,0.3221757182881005,0.0003414308968506997,0.4632353756641533,0.021699158691334583,6.096971338894728e-05,,,0.003950838654403459,7.316368394854757e-05,1.8290886134873347e-05,0.0006218912438581272,H2029
2731,1.9211502873593728e-05,0.0007300348893683944,,,,0.03355603249045926,,0.000115268601023781,0.00010886481297900326,0.0003650174446841972,1.2807631585259697e-05,0.0007876685655536129,,,6.403815792629849e-06,3.201907896314925e-05,4.482665505270477e-05,0.0015753426806776442,1.2807631585259697e-05,0.0012103210738156332,3.201907896314925e-05,3.201907896314925e-05,,6.403815792629849e-06,6.403815792629849e-06,1.9211502873593728e-05,,0.0006788040300531304,6.403815792629849e-06,0.010214081472109754,,0.00021772907100096469,,0.0003137865853689333,0.0012935701796584836,0.003003385888531219,,6.403815792629849e-06,0.00016009539481574622,0.024532985947569412,4.482665505270477e-05,0.008408209636261653,6.40381579262985e-05,0.0010822439255274733,0.03994705652327524,1.9211502873593728e-05,,3.8422867007927e-05,,3.8422867007927e-05,0.0027984680008405816,1.2807631585259697e-05,1.9211502873593728e-05,0.0035220903615907897,,0.0020108035974647823,2.561529091837149e-05,0.0007108236639733216,1.9211502873593728e-05,0.003579736524309449,0.05484862427086379,0.00018571082447337817,,0.0002497487049211558,0.017642500577118834,0.0018891292660465774,3.201907896314925e-05,1.9211502873593728e-05,,6.403815792629849e-06,,6.403815792629849e-06,,0.6319920161833283,0.0003522104235516835,0.13861051042035238,0.010053990239471821,1.9211502873593728e-05,,,0.0018699138784736909,1.9211502873593728e-05,1.9211502873593728e-05,0.0007428419105009081,H2029
2732,2.4108012733450606e-05,0.007371032193624115,,6.027011926322641e-06,6.027011926322641e-06,0.04987946103444852,,0.00021697228946025525,0.0002109448928436931,5.424307236506381e-05,4.821602546690121e-05,0.003772901981904222,,4.218897856873862e-05,1.8080965835288008e-05,0.00010245909783196501,0.00024710752395106823,0.006503136041415102,0.025458100614984595,4.218897856873862e-05,1.8080965835288008e-05,0.0006207816338899527,1.2054023852645282e-05,7.232403820035182e-05,1.2054023852645282e-05,8.437813199667701e-05,,0.09921056361837374,2.4108012733450606e-05,0.018370357810930896,1.2054023852645282e-05,0.008793406868348898,,0.0011571849609240288,0.0004821602546690122,0.0015549686573291617,,5.424307236506381e-05,3.0135059631613204e-05,0.021305544338508862,3.0135059631613204e-05,0.018267890319857344,1.2054023852645282e-05,0.0003977819478131353,0.21346985968857723,6.027011926322641e-06,,3.61621065297758e-05,,0.0010969162405344004,0.009950590080680928,,3.0135059631613204e-05,0.004622717692855546,,0.015212173345868111,1.2054023852645282e-05,0.0004821602546690122,4.218897856873862e-05,0.022414501383540408,0.07915263967032529,0.001018565330295086,3.0135059631613204e-05,0.00021697228946025525,0.03863304188192665,0.001018565330295086,0.0001325941574635782,,,6.6297166161389e-05,,0.00010848614473012763,0.00047613285805244993,0.2021092574785963,0.0002229996860768174,0.11923229171206684,0.02113068513872464,0.00019286445158600446,,,0.002320399067056617,9.04051788948396e-05,,0.0019467249571177329,H2029
