,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance
400,taxa32008,2,8,0.00468384074941452,0.026936026936026935,2.7749562988496295e-05
401,taxa32012,0,2,0.0,0.006734006734006734,0
402,taxa32067,14,17,0.03278688524590164,0.05723905723905724,1.6695506600556534e-05
403,taxa32199,1,18,0.00234192037470726,0.06060606060606061,0
404,taxa32205,0,8,0.0,0.026936026936026935,0
405,taxa32207,85,44,0.1990632318501171,0.14814814814814814,2.3124557831084002e-05
406,taxa32257,0,2,0.0,0.006734006734006734,0
407,taxa323449,4,3,0.00936768149882904,0.010101010101010102,4.517936165457081e-06
408,taxa323620,1,1,0.00234192037470726,0.003367003367003367,0
409,taxa326319,0,1,0.0,0.003367003367003367,0
410,taxa32636,71,2,0.16627634660421545,0.006734006734006734,1.787582247984483e-05
411,taxa329857,1,1,0.00234192037470726,0.003367003367003367,0
412,taxa33024,49,7,0.11475409836065574,0.02356902356902357,1.4689460915181331e-05
413,taxa33042,400,162,0.936768149882904,0.5454545454545454,0.007116410098313602
414,taxa33057,1,1,0.00234192037470726,0.003367003367003367,0
415,taxa332102,1,7,0.00234192037470726,0.02356902356902357,0
416,taxa332162,7,19,0.01639344262295082,0.06397306397306397,4.85610960308323e-06
417,taxa332248,6,2,0.01405152224824356,0.006734006734006734,5.081362775952715e-06
418,taxa335058,1,2,0.00234192037470726,0.006734006734006734,0
419,taxa335405,8,3,0.01873536299765808,0.010101010101010102,5.280501428628099e-06
420,taxa336260,7,3,0.01639344262295082,0.010101010101010102,4.348735742728757e-06
421,taxa338,2,3,0.00468384074941452,0.010101010101010102,0.00023685807290958015
422,taxa33870,41,4,0.09601873536299765,0.013468013468013467,7.254844238970882e-06
423,taxa33877,5,3,0.0117096018735363,0.010101010101010102,1.3764060912997417e-05
424,taxa33882,12,16,0.02810304449648712,0.05387205387205387,7.948312384325722e-06
425,taxa33886,1,11,0.00234192037470726,0.037037037037037035,0
426,taxa33926,0,2,0.0,0.006734006734006734,0
427,taxa33951,8,18,0.01873536299765808,0.06060606060606061,9.208604626180178e-06
428,taxa33973,1,2,0.00234192037470726,0.006734006734006734,0
429,taxa33981,2,1,0.00468384074941452,0.003367003367003367,2.5410835865319477e-05
430,taxa33986,51,11,0.11943793911007025,0.037037037037037035,2.0392787612057446e-05
431,taxa34008,0,1,0.0,0.003367003367003367,0
432,taxa34019,1,1,0.00234192037470726,0.003367003367003367,0
433,taxa34037,11,15,0.02576112412177986,0.050505050505050504,1.121628144674626e-05
434,taxa34067,0,1,0.0,0.003367003367003367,0
435,taxa34069,0,4,0.0,0.013468013468013467,0
436,taxa34072,1,3,0.00234192037470726,0.010101010101010102,0
437,taxa34084,1,2,0.00234192037470726,0.006734006734006734,0
438,taxa34098,5,4,0.0117096018735363,0.013468013468013467,1.0198159341073782e-05
439,taxa34104,0,2,0.0,0.006734006734006734,0
440,taxa343331,0,1,0.0,0.003367003367003367,0
441,taxa346096,48,25,0.11241217798594848,0.08417508417508418,9.767002237764674e-06
442,taxa349,0,3,0.0,0.010101010101010102,0
443,taxa352449,0,1,0.0,0.003367003367003367,0
444,taxa354354,0,2,0.0,0.006734006734006734,0
445,taxa356797,4,2,0.00936768149882904,0.006734006734006734,2.1903416712175176e-05
446,taxa357,11,5,0.02576112412177986,0.016835016835016835,1.031918313691427e-05
447,taxa35829,0,3,0.0,0.010101010101010102,0
448,taxa35832,257,126,0.6018735362997658,0.42424242424242425,0.00020015493555043643
449,taxa35836,1,12,0.00234192037470726,0.04040404040404041,0
450,taxa35838,0,5,0.0,0.016835016835016835,0
451,taxa359336,0,1,0.0,0.003367003367003367,0
452,taxa359337,0,1,0.0,0.003367003367003367,0
453,taxa361177,0,5,0.0,0.016835016835016835,0
454,taxa363276,1,4,0.00234192037470726,0.013468013468013467,0
455,taxa363408,7,2,0.01639344262295082,0.006734006734006734,2.8664784549709404e-05
456,taxa364316,0,1,0.0,0.003367003367003367,0
457,taxa36739,1,1,0.00234192037470726,0.003367003367003367,0
458,taxa36853,78,2,0.18266978922716628,0.006734006734006734,3.598748798773294e-05
459,taxa373053,1,4,0.00234192037470726,0.013468013468013467,0
460,taxa374,1,18,0.00234192037470726,0.06060606060606061,0
461,taxa375288,422,217,0.9882903981264637,0.7306397306397306,0.017105784092577538
462,taxa375928,3,4,0.00702576112412178,0.013468013468013467,4.601460344843577e-06
463,taxa376488,0,1,0.0,0.003367003367003367,0
464,taxa379,0,4,0.0,0.013468013468013467,0
465,taxa379074,0,1,0.0,0.003367003367003367,0
466,taxa37914,10,10,0.0234192037470726,0.03367003367003367,9.800021149852444e-06
467,taxa37924,0,1,0.0,0.003367003367003367,0
468,taxa379899,0,1,0.0,0.003367003367003367,0
469,taxa386607,2,1,0.00468384074941452,0.003367003367003367,2.655808112269292e-05
470,taxa390876,38,11,0.08899297423887588,0.037037037037037035,9.68814880094557e-06
471,taxa390988,0,1,0.0,0.003367003367003367,0
472,taxa392332,0,1,0.0,0.003367003367003367,0
473,taxa392733,0,1,0.0,0.003367003367003367,0
474,taxa396388,0,1,0.0,0.003367003367003367,0
475,taxa39643,0,1,0.0,0.003367003367003367,0
476,taxa396811,3,5,0.00702576112412178,0.016835016835016835,1.8021246348527155e-05
477,taxa39773,0,1,0.0,0.003367003367003367,0
478,taxa397864,329,119,0.7704918032786885,0.4006734006734007,0.02251616538273646
479,taxa39948,248,174,0.5807962529274004,0.5858585858585859,0.0018275128105337739
480,taxa400634,27,4,0.06323185011709602,0.013468013468013467,1.0824547311303907e-05
481,taxa40222,0,10,0.0,0.03367003367003367,0
482,taxa40323,2,17,0.00468384074941452,0.05723905723905724,4.595090763489039e-06
483,taxa40544,153,106,0.3583138173302108,0.3569023569023569,0.0007839338023933751
484,taxa407,13,21,0.03044496487119438,0.0707070707070707,5.049796153382804e-06
485,taxa411566,0,2,0.0,0.006734006734006734,0
486,taxa412033,0,2,0.0,0.006734006734006734,0
487,taxa41273,16,10,0.03747072599531616,0.03367003367003367,7.47828440769173e-06
488,taxa41275,23,24,0.053864168618266976,0.08080808080808081,6.974862878830457e-06
489,taxa413,0,11,0.0,0.037037037037037035,0
490,taxa413496,4,6,0.00936768149882904,0.020202020202020204,8.693464447192473e-06
491,taxa414371,0,3,0.0,0.010101010101010102,0
492,taxa414715,0,1,0.0,0.003367003367003367,0
493,taxa416,1,1,0.00234192037470726,0.003367003367003367,0
494,taxa416916,35,26,0.08196721311475409,0.08754208754208755,1.634622165153403e-05
495,taxa416949,1,2,0.00234192037470726,0.006734006734006734,0
496,taxa419014,35,12,0.08196721311475409,0.04040404040404041,3.0535247365466345e-05
497,taxa420345,131,18,0.30679156908665106,0.06060606060606061,4.2484388489040764e-05
498,taxa42054,0,1,0.0,0.003367003367003367,0
499,taxa42255,7,10,0.01639344262295082,0.03367003367003367,1.775884204291384e-05
500,taxa423349,6,1,0.01405152224824356,0.003367003367003367,4.67268823149129e-06
501,taxa423604,0,3,0.0,0.010101010101010102,0
502,taxa425,0,1,0.0,0.003367003367003367,0
503,taxa427922,1,1,0.00234192037470726,0.003367003367003367,0
504,taxa42837,0,1,0.0,0.003367003367003367,0
505,taxa429,0,2,0.0,0.006734006734006734,0
506,taxa434,1,3,0.00234192037470726,0.010101010101010102,0
507,taxa43668,0,1,0.0,0.003367003367003367,0
508,taxa437504,2,2,0.00468384074941452,0.006734006734006734,4.883087516998548e-06
509,taxa43773,1,1,0.00234192037470726,0.003367003367003367,0
510,taxa43996,11,4,0.02576112412177986,0.013468013468013467,5.6166301363170925e-06
511,taxa44000,4,1,0.00936768149882904,0.003367003367003367,1.7632885900259584e-05
512,taxa44013,0,3,0.0,0.010101010101010102,0
513,taxa44249,174,37,0.40749414519906324,0.12457912457912458,8.391697555067093e-05
514,taxa44260,20,5,0.0468384074941452,0.016835016835016835,7.211571438150577e-06
515,taxa44261,117,3,0.27400468384074944,0.010101010101010102,3.0369284828792056e-05
516,taxa44262,0,1,0.0,0.003367003367003367,0
517,taxa442869,0,1,0.0,0.003367003367003367,0
518,taxa444459,0,1,0.0,0.003367003367003367,0
519,taxa44471,0,2,0.0,0.006734006734006734,0
520,taxa445,0,3,0.0,0.010101010101010102,0
521,taxa44675,0,1,0.0,0.003367003367003367,0
522,taxa447020,213,18,0.49882903981264637,0.06060606060606061,0.00016428442398751722
523,taxa44748,205,38,0.48009367681498827,0.12794612794612795,0.002361794388886327
524,taxa448125,5,7,0.0117096018735363,0.02356902356902357,5.944253716576973e-06
525,taxa453229,0,2,0.0,0.006734006734006734,0
526,taxa453850,0,1,0.0,0.003367003367003367,0
527,taxa455358,0,1,0.0,0.003367003367003367,0
528,taxa456826,0,7,0.0,0.02356902356902357,0
529,taxa458032,0,1,0.0,0.003367003367003367,0
530,taxa459532,4,1,0.00936768149882904,0.003367003367003367,5.187993890904471e-06
531,taxa459786,347,191,0.8126463700234192,0.6430976430976431,0.004586702746076996
532,taxa46123,61,11,0.14285714285714285,0.037037037037037035,1.514936906925385e-05
533,taxa46205,117,10,0.27400468384074944,0.03367003367003367,2.426168792385319e-05
534,taxa46255,73,17,0.17096018735362997,0.05723905723905724,8.771298455958131e-05
535,taxa46352,1,2,0.00234192037470726,0.006734006734006734,0
536,taxa467975,13,4,0.03044496487119438,0.013468013468013467,9.42746473402494e-06
537,taxa469,36,35,0.08430913348946135,0.11784511784511785,2.4554965521856032e-05
538,taxa46913,0,11,0.0,0.037037037037037035,0
539,taxa469322,0,4,0.0,0.013468013468013467,0
540,taxa47251,0,2,0.0,0.006734006734006734,0
541,taxa47420,0,2,0.0,0.006734006734006734,0
542,taxa47494,0,1,0.0,0.003367003367003367,0
543,taxa475,8,26,0.01873536299765808,0.08754208754208755,1.6096624450449855e-05
544,taxa475794,0,1,0.0,0.003367003367003367,0
545,taxa47670,13,3,0.03044496487119438,0.010101010101010102,5.087770161581434e-06
546,taxa48073,0,1,0.0,0.003367003367003367,0
547,taxa48075,0,12,0.0,0.04040404040404041,0
548,taxa482,32,19,0.07494145199063232,0.06397306397306397,2.202740479837756e-05
549,taxa48463,0,2,0.0,0.006734006734006734,0
550,taxa48736,3,2,0.00702576112412178,0.006734006734006734,1.4035214617246987e-05
551,taxa489140,0,1,0.0,0.003367003367003367,0
552,taxa490567,0,1,0.0,0.003367003367003367,0
553,taxa49082,1,1,0.00234192037470726,0.003367003367003367,0
554,taxa49184,36,10,0.08430913348946135,0.03367003367003367,3.313970990364216e-05
555,taxa497,4,19,0.00936768149882904,0.06397306397306397,8.812100005612186e-06
556,taxa49894,1,2,0.00234192037470726,0.006734006734006734,0
557,taxa499228,1,3,0.00234192037470726,0.010101010101010102,0
558,taxa50,0,2,0.0,0.006734006734006734,0
559,taxa501783,5,5,0.0117096018735363,0.016835016835016835,1.2100687884094676e-05
560,taxa504481,1,4,0.00234192037470726,0.013468013468013467,0
561,taxa507,0,7,0.0,0.02356902356902357,0
562,taxa50709,0,3,0.0,0.010101010101010102,0
563,taxa511434,1,2,0.00234192037470726,0.006734006734006734,0
564,taxa511678,0,1,0.0,0.003367003367003367,0
565,taxa511745,0,1,0.0,0.003367003367003367,0
566,taxa51228,0,2,0.0,0.006734006734006734,0
567,taxa51366,0,1,0.0,0.003367003367003367,0
568,taxa51668,2,5,0.00468384074941452,0.016835016835016835,1.7578638935276513e-05
569,taxa517,1,1,0.00234192037470726,0.003367003367003367,0
570,taxa519427,12,1,0.02810304449648712,0.003367003367003367,1.9931297817231437e-05
571,taxa522,0,1,0.0,0.003367003367003367,0
572,taxa52225,209,42,0.4894613583138173,0.1414141414141414,0.00033289872315799294
573,taxa526215,0,1,0.0,0.003367003367003367,0
574,taxa52784,154,5,0.36065573770491804,0.016835016835016835,0.00018253716343971118
575,taxa528,0,13,0.0,0.04377104377104377,0
576,taxa52959,0,1,0.0,0.003367003367003367,0
577,taxa53,0,1,0.0,0.003367003367003367,0
578,taxa532,0,1,0.0,0.003367003367003367,0
579,taxa53246,0,12,0.0,0.04040404040404041,0
580,taxa53335,31,27,0.07259953161592506,0.09090909090909091,1.549196229685443e-05
581,taxa53452,0,1,0.0,0.003367003367003367,0
582,taxa53457,1,9,0.00234192037470726,0.030303030303030304,0
583,taxa53460,5,2,0.0117096018735363,0.006734006734006734,4.5125373611767375e-06
584,taxa53572,0,1,0.0,0.003367003367003367,0
585,taxa53634,2,6,0.00468384074941452,0.020202020202020204,2.658835457523237e-05
586,taxa538,1,8,0.00234192037470726,0.026936026936026935,0
587,taxa53945,0,1,0.0,0.003367003367003367,0
588,taxa541,1,1,0.00234192037470726,0.003367003367003367,0
589,taxa54298,6,1,0.01405152224824356,0.003367003367003367,6.622549367012116e-06
590,taxa543311,25,26,0.0585480093676815,0.08754208754208755,1.964060518642033e-05
591,taxa544,18,17,0.04215456674473068,0.05723905723905724,6.833708653739161e-05
592,taxa545865,2,3,0.00468384074941452,0.010101010101010102,3.010556182650513e-06
593,taxa547,32,18,0.07494145199063232,0.06060606060606061,0.0006713528343774324
594,taxa55080,32,9,0.07494145199063232,0.030303030303030304,9.5043247927245e-06
595,taxa553372,131,3,0.30679156908665106,0.010101010101010102,3.436245277171e-05
596,taxa559173,74,13,0.17330210772833723,0.04377104377104377,4.43158677906033e-05
597,taxa55968,2,14,0.00468384074941452,0.04713804713804714,2.470573961240721e-05
598,taxa561,208,203,0.48711943793911006,0.6835016835016835,0.0008119073296721639
599,taxa568,0,1,0.0,0.003367003367003367,0
600,taxa568987,0,7,0.0,0.02356902356902357,0
601,taxa570,87,59,0.20374707259953162,0.19865319865319866,0.00011716655613060626
602,taxa572511,427,284,1.0,0.9562289562289562,0.013860005604347015
603,taxa574697,215,21,0.5035128805620609,0.0707070707070707,0.0012480872720303786
604,taxa57493,6,12,0.01405152224824356,0.04040404040404041,2.0266248117357456e-05
605,taxa57494,1,10,0.00234192037470726,0.03367003367003367,0
606,taxa577309,85,68,0.1990632318501171,0.22895622895622897,0.00042423575716867625
607,taxa577310,277,105,0.6487119437939111,0.35353535353535354,0.0006596374808286239
608,taxa577469,0,3,0.0,0.010101010101010102,0
609,taxa579,52,2,0.12177985948477751,0.006734006734006734,3.2079156295390376e-05
610,taxa580596,0,17,0.0,0.05723905723905724,0
611,taxa581,1,29,0.00234192037470726,0.09764309764309764,0
612,taxa58108,0,1,0.0,0.003367003367003367,0
613,taxa58113,0,1,0.0,0.003367003367003367,0
614,taxa582472,0,2,0.0,0.006734006734006734,0
615,taxa583,1,43,0.00234192037470726,0.1447811447811448,0
616,taxa586,3,30,0.00702576112412178,0.10101010101010101,5.944253716576973e-06
617,taxa588605,96,3,0.22482435597189696,0.010101010101010102,2.7602082353670295e-05
618,taxa590,50,42,0.117096018735363,0.1414141414141414,2.5201112294230607e-05
619,taxa59282,0,1,0.0,0.003367003367003367,0
620,taxa596495,0,1,0.0,0.003367003367003367,0
621,taxa596499,5,1,0.0117096018735363,0.003367003367003367,5.333739114773692e-06
622,taxa59732,2,11,0.00468384074941452,0.037037037037037035,6.8509790907702455e-06
623,taxa59734,0,2,0.0,0.006734006734006734,0
624,taxa59735,88,1,0.20608899297423888,0.003367003367003367,0.0001923024580620457
625,taxa59753,0,4,0.0,0.013468013468013467,0
626,taxa60136,0,1,0.0,0.003367003367003367,0
627,taxa60892,0,1,0.0,0.003367003367003367,0
628,taxa60919,2,1,0.00468384074941452,0.003367003367003367,5.377344703777886e-06
629,taxa61170,279,92,0.6533957845433255,0.30976430976430974,0.0002937229939260293
630,taxa61434,15,2,0.0351288056206089,0.006734006734006734,3.516184135207622e-05
631,taxa620,44,25,0.10304449648711944,0.08417508417508418,1.5170933663945364e-05
632,taxa626,5,18,0.0117096018735363,0.06060606060606061,3.337680323752273e-05
633,taxa626119,0,1,0.0,0.003367003367003367,0
634,taxa629,5,24,0.0117096018735363,0.08080808080808081,1.0061533078490124e-05
635,taxa630749,0,3,0.0,0.010101010101010102,0
636,taxa637,0,3,0.0,0.010101010101010102,0
637,taxa638847,1,3,0.00234192037470726,0.010101010101010102,0
638,taxa64001,0,3,0.0,0.010101010101010102,0
639,taxa642,19,27,0.04449648711943794,0.09090909090909091,8.359509897556755e-06
640,taxa643949,0,1,0.0,0.003367003367003367,0
641,taxa644652,177,43,0.41451990632318503,0.1447811447811448,7.980323545389703e-05
642,taxa648800,7,3,0.01639344262295082,0.010101010101010102,4.538173380179531e-06
643,taxa649461,0,1,0.0,0.003367003367003367,0
644,taxa649462,0,1,0.0,0.003367003367003367,0
645,taxa653683,58,6,0.1358313817330211,0.020202020202020204,1.4056646120080279e-05
646,taxa65502,14,1,0.03278688524590164,0.003367003367003367,4.798866586460486e-06
647,taxa65551,0,1,0.0,0.003367003367003367,0
648,taxa657,0,11,0.0,0.037037037037037035,0
649,taxa658061,3,5,0.00702576112412178,0.016835016835016835,6.37958956570494e-06
650,taxa660514,0,1,0.0,0.003367003367003367,0
651,taxa661182,1,5,0.00234192037470726,0.016835016835016835,0
652,taxa662,0,23,0.0,0.07744107744107744,0
653,taxa666508,1,1,0.00234192037470726,0.003367003367003367,0
654,taxa66831,61,9,0.14285714285714285,0.030303030303030304,0.00046109502599404217
655,taxa670486,26,2,0.06088992974238876,0.006734006734006734,9.31989967510419e-06
656,taxa67572,0,2,0.0,0.006734006734006734,0
657,taxa67575,0,7,0.0,0.02356902356902357,0
658,taxa68,0,3,0.0,0.010101010101010102,0
659,taxa682522,1,9,0.00234192037470726,0.030303030303030304,0
660,taxa68287,1,12,0.00234192037470726,0.04040404040404041,0
661,taxa689697,12,4,0.02810304449648712,0.013468013468013467,2.5988209703098503e-05
662,taxa69278,0,4,0.0,0.013468013468013467,0
663,taxa693074,0,4,0.0,0.013468013468013467,0
664,taxa69474,0,1,0.0,0.003367003367003367,0
665,taxa697025,0,1,0.0,0.003367003367003367,0
666,taxa698776,93,37,0.21779859484777517,0.12457912457912458,2.0533411915158807e-05
667,taxa70190,0,1,0.0,0.003367003367003367,0
668,taxa702,1,7,0.00234192037470726,0.02356902356902357,0
669,taxa704093,4,1,0.00936768149882904,0.003367003367003367,4.742262258347951e-06
670,taxa70994,3,4,0.00702576112412178,0.013468013468013467,7.313632838481112e-06
671,taxa71,0,4,0.0,0.013468013468013467,0
672,taxa713,14,26,0.03278688524590164,0.08754208754208755,8.516248360031024e-05
673,taxa715222,73,9,0.17096018735362997,0.030303030303030304,2.1649141512669566e-05
674,taxa71655,5,9,0.0117096018735363,0.030303030303030304,4.896486971727111e-06
675,taxa724,246,134,0.5761124121779859,0.4511784511784512,0.00046683967980498697
676,taxa73029,0,3,0.0,0.010101010101010102,0
677,taxa74317,0,1,0.0,0.003367003367003367,0
678,taxa74385,0,4,0.0,0.013468013468013467,0
679,taxa745,2,12,0.00468384074941452,0.04040404040404041,1.539416995585568e-05
680,taxa75,2,14,0.00468384074941452,0.04713804713804714,3.0987732925684695e-05
681,taxa75309,0,4,0.0,0.013468013468013467,0
682,taxa75687,0,10,0.0,0.03367003367003367,0
683,taxa759360,0,7,0.0,0.02356902356902357,0
684,taxa75984,1,3,0.00234192037470726,0.010101010101010102,0
685,taxa762551,134,12,0.31381733021077285,0.04040404040404041,7.392050723398674e-05
686,taxa76632,5,1,0.0117096018735363,0.003367003367003367,5.171788074068457e-06
687,taxa76634,0,2,0.0,0.006734006734006734,0
688,taxa768,0,5,0.0,0.016835016835016835,0
689,taxa76831,1,13,0.00234192037470726,0.04377104377104377,0
690,taxa76833,0,1,0.0,0.003367003367003367,0
691,taxa76890,0,1,0.0,0.003367003367003367,0
692,taxa773,0,2,0.0,0.006734006734006734,0
693,taxa776,2,7,0.00468384074941452,0.02356902356902357,3.474763234838418e-06
694,taxa780,2,1,0.00468384074941452,0.003367003367003367,7.86208037771463e-06
695,taxa78119,33,2,0.07728337236533958,0.006734006734006734,1.629885942827237e-05
696,taxa79206,84,9,0.19672131147540983,0.030303030303030304,5.163686424575731e-05
697,taxa79328,0,10,0.0,0.03367003367003367,0
698,taxa795750,48,8,0.11241217798594848,0.026936026936026935,9.684359073888764e-06
699,taxa80865,8,15,0.01873536299765808,0.050505050505050504,1.1225696540898017e-05
700,taxa81,2,5,0.00468384074941452,0.016835016835016835,0.0005397538031120395
701,taxa816,420,266,0.9836065573770492,0.8956228956228957,0.2782361355976045
702,taxa81682,0,1,0.0,0.003367003367003367,0
703,taxa81894,26,1,0.06088992974238876,0.003367003367003367,2.339919961617179e-05
704,taxa82800,2,3,0.00468384074941452,0.010101010101010102,1.7586492802070958e-05
705,taxa82802,11,4,0.02576112412177986,0.013468013468013467,9.66407839572468e-06
706,taxa830,177,29,0.41451990632318503,0.09764309764309764,0.00014064709894189673
707,taxa832,8,4,0.01873536299765808,0.013468013468013467,5.06346853153306e-06
708,taxa83461,0,1,0.0,0.003367003367003367,0
709,taxa836,153,33,0.3583138173302108,0.1111111111111111,4.4001552229319355e-05
710,taxa83618,1,3,0.00234192037470726,0.010101010101010102,0
711,taxa83660,144,11,0.3372365339578454,0.037037037037037035,0.0001470634136185339
712,taxa83681,113,9,0.2646370023419204,0.030303030303030304,8.55229646907334e-05
713,taxa83768,0,2,0.0,0.006734006734006734,0
714,taxa83770,12,3,0.02810304449648712,0.010101010101010102,6.227871884144848e-06
715,taxa838,290,139,0.6791569086651054,0.468013468013468,0.0023466091312196544
716,taxa84034,0,1,0.0,0.003367003367003367,0
717,taxa84036,5,6,0.0117096018735363,0.020202020202020204,6.731602924583152e-06
718,taxa841,427,235,1.0,0.7912457912457912,0.010569763562453097
719,taxa84108,64,28,0.14988290398126464,0.09427609427609428,0.000657705952740404
720,taxa84111,247,113,0.5784543325526932,0.38047138047138046,0.0006234454734493562
721,taxa84162,2,5,0.00468384074941452,0.016835016835016835,7.89563376412902e-06
722,taxa84406,2,1,0.00468384074941452,0.003367003367003367,6.685095527611684e-06
723,taxa84565,0,3,0.0,0.010101010101010102,0
724,taxa84567,35,7,0.08196721311475409,0.02356902356902357,1.1267893500671092e-05
725,taxa846,67,15,0.15690866510538642,0.050505050505050504,0.00026839164966889267
726,taxa848,65,81,0.1522248243559719,0.2727272727272727,3.6404873575808485e-05
727,taxa85,52,4,0.12177985948477751,0.013468013468013467,3.180440495489223e-05
728,taxa85076,0,8,0.0,0.026936026936026935,0
729,taxa85079,1,1,0.00234192037470726,0.003367003367003367,0
730,taxa85274,0,2,0.0,0.006734006734006734,0
731,taxa85413,0,6,0.0,0.020202020202020204,0
732,taxa862,42,8,0.09836065573770492,0.026936026936026935,1.861120884703697e-05
733,taxa862261,27,7,0.06323185011709602,0.02356902356902357,5.944253716576973e-06
734,taxa86331,86,14,0.20140515222482436,0.04713804713804714,1.943464285862468e-05
735,taxa864,0,2,0.0,0.006734006734006734,0
736,taxa866,0,8,0.0,0.026936026936026935,0
737,taxa866673,0,9,0.0,0.030303030303030304,0
738,taxa86795,0,2,0.0,0.006734006734006734,0
739,taxa869806,0,1,0.0,0.003367003367003367,0
740,taxa872,193,59,0.4519906323185012,0.19865319865319866,0.0002371446086425934
741,taxa890,0,1,0.0,0.003367003367003367,0
742,taxa89092,0,1,0.0,0.003367003367003367,0
743,taxa893,1,2,0.00234192037470726,0.006734006734006734,0
744,taxa89404,0,4,0.0,0.013468013468013467,0
745,taxa896,1,1,0.00234192037470726,0.003367003367003367,0
746,taxa89966,4,8,0.00936768149882904,0.026936026936026935,1.5641293850115723e-05
747,taxa904,202,73,0.47306791569086654,0.24579124579124578,7.50543082321829e-05
748,taxa904708,0,1,0.0,0.003367003367003367,0
749,taxa906,117,76,0.27400468384074944,0.2558922558922559,3.399919611028378e-05
750,taxa909656,0,1,0.0,0.003367003367003367,0
751,taxa914,0,3,0.0,0.010101010101010102,0
752,taxa919,2,1,0.00468384074941452,0.003367003367003367,2.760642635803244e-05
753,taxa92944,0,2,0.0,0.006734006734006734,0
754,taxa929509,3,1,0.00702576112412178,0.003367003367003367,4.85610960308323e-06
755,taxa93,0,2,0.0,0.006734006734006734,0
756,taxa93217,0,4,0.0,0.013468013468013467,0
757,taxa940557,0,1,0.0,0.003367003367003367,0
758,taxa946234,37,135,0.08665105386416862,0.45454545454545453,0.00031109046613912765
759,taxa958,1,5,0.00234192037470726,0.016835016835016835,0
760,taxa963,28,1,0.06557377049180328,0.003367003367003367,1.4572705786490472e-05
761,taxa965,0,1,0.0,0.003367003367003367,0
762,taxa970,28,8,0.06557377049180328,0.026936026936026935,8.60599924399566e-06
763,taxa978,5,1,0.0117096018735363,0.003367003367003367,4.852319876026423e-06
764,taxa984996,0,5,0.0,0.016835016835016835,0
765,taxa986106,0,2,0.0,0.006734006734006734,0
766,taxa987053,0,1,0.0,0.003367003367003367,0
767,taxa990721,204,23,0.477751756440281,0.07744107744107744,0.003417365247273947
768,taxa992,0,1,0.0,0.003367003367003367,0
769,taxa999488,0,15,0.0,0.050505050505050504,0
770,taxa10,0,0,0.0,0.0,0
771,taxa1007,0,0,0.0,0.0,0
772,taxa100715,0,0,0.0,0.0,0
773,taxa1013,0,0,0.0,0.0,0
774,taxa102115,0,0,0.0,0.0,0
775,taxa102234,21,0,0.04918032786885246,0.0,5.15958355688047e-06
776,taxa1023,0,0,0.0,0.0,0
777,taxa1030,3,0,0.00702576112412178,0.0,1.7181226385855e-05
778,taxa1041,0,0,0.0,0.0,0
779,taxa104267,0,0,0.0,0.0,0
780,taxa105,0,0,0.0,0.0,0
781,taxa1056,0,0,0.0,0.0,0
782,taxa105850,0,0,0.0,0.0,0
783,taxa1068904,0,0,0.0,0.0,0
784,taxa1073531,0,0,0.0,0.0,0
785,taxa1073987,0,0,0.0,0.0,0
786,taxa1078830,0,0,0.0,0.0,0
787,taxa1080709,0,0,0.0,0.0,0
788,taxa1084558,0,0,0.0,0.0,0
789,taxa109168,0,0,0.0,0.0,0
790,taxa109262,0,0,0.0,0.0,0
791,taxa1099,1,0,0.00234192037470726,0.0,0
792,taxa1101,0,0,0.0,0.0,0
793,taxa1107,2,0,0.00468384074941452,0.0,1.8077813529523047e-05
794,taxa110932,2,0,0.00468384074941452,0.0,0.00022056550288435638
795,taxa111142,1,0,0.00234192037470726,0.0,0
796,taxa111500,0,0,0.0,0.0,0
797,taxa112008,0,0,0.0,0.0,0
798,taxa112040,0,0,0.0,0.0,0
799,taxa1120752,3,0,0.00702576112412178,0.0,2.251601837000222e-05
800,taxa1123967,0,0,0.0,0.0,0
801,taxa1125,0,0,0.0,0.0,0
802,taxa1129704,1,0,0.00234192037470726,0.0,0
803,taxa113,1,0,0.00234192037470726,0.0,0
804,taxa114185,0,0,0.0,0.0,0
805,taxa1142,1,0,0.00234192037470726,0.0,0
806,taxa1152,0,0,0.0,0.0,0
807,taxa1154,2,0,0.00468384074941452,0.0,1.2763019917472847e-05
808,taxa1155934,1,0,0.00234192037470726,0.0,0
809,taxa1158,0,0,0.0,0.0,0
810,taxa1163,0,0,0.0,0.0,0
811,taxa1167830,0,0,0.0,0.0,0
812,taxa1177,0,0,0.0,0.0,0
813,taxa117999,0,0,0.0,0.0,0
814,taxa1184396,0,0,0.0,0.0,0
815,taxa1186,0,0,0.0,0.0,0
816,taxa119044,0,0,0.0,0.0,0
817,taxa119541,0,0,0.0,0.0,0
818,taxa1205,0,0,0.0,0.0,0
819,taxa121038,2,0,0.00468384074941452,0.0,1.7504645631130173e-05
820,taxa1218,0,0,0.0,0.0,0
821,taxa1222,0,0,0.0,0.0,0
822,taxa122277,0,0,0.0,0.0,0
823,taxa123,0,0,0.0,0.0,0
824,taxa1233041,0,0,0.0,0.0,0
825,taxa1247519,0,0,0.0,0.0,0
826,taxa125216,1,0,0.00234192037470726,0.0,0
827,taxa1263978,0,0,0.0,0.0,0
828,taxa12914,0,0,0.0,0.0,0
829,taxa1291539,0,0,0.0,0.0,0
