,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa100175,130,259,0.3044496487119438,0.31701346389228885,0.0005646600745155623,-12.772814002367099,-12.100567608425132,-0.6722463939419658,-1.1185279989384072,-0.2225950775968554,0
1,taxa100883,143,352,0.33489461358313816,0.43084455324357407,7.256805666378799e-05,-12.077909898935431,-13.35457774897751,1.276667850042079,0.8457222002700733,1.6771087287432764,1
2,taxa1017280,76,280,0.17798594847775176,0.3427172582619339,3.784728718453205e-05,-12.7445841741991,-14.566448962895581,1.8218647886964814,1.4302983298917038,2.249014550772924,2
3,taxa102106,381,344,0.892271662763466,0.42105263157894735,0.004381220057187657,-10.810154293261643,-8.298596954540537,-2.511557338721108,-2.806606168519986,-2.208994919137796,3
4,taxa114627,90,126,0.2107728337236534,0.15422276621787026,3.3674328616855525e-05,-13.723833184590314,-14.819340052434406,1.0955068678440902,0.7666670162957849,1.4080109364479927,4
5,taxa117563,137,219,0.32084309133489464,0.26805385556915545,3.760210350137727e-05,-12.146724784624656,-14.258961968528185,2.112237183903529,1.6771007572703776,2.517741248559371,5
6,taxa118966,72,99,0.1686182669789227,0.1211750305997552,2.4478451400882634e-05,-13.084247022505824,-15.326948197081563,2.2427011745757373,1.8736566318674681,2.635263576393998,6
7,taxa1236988,70,85,0.16393442622950818,0.10403916768665851,3.250149656758816e-05,-11.464114413577636,-14.939242052671364,3.475127639093729,2.771696552183057,4.24969167695858,7
8,taxa1243,63,121,0.14754098360655737,0.1481028151774786,2.8282394202074816e-05,-13.059007249834359,-14.855172710887125,1.7961654610527689,1.246183349309615,2.3566759583802757,8
9,taxa1263,408,760,0.955503512880562,0.9302325581395349,0.030020269367458503,-6.83408278989114,-5.208429122945672,-1.6256536669454682,-1.8386401742535712,-1.3940440904776326,9
10,taxa1279,62,329,0.1451990632318501,0.40269277845777235,2.1439310531994225e-05,-11.918039637023139,-15.52719536632023,3.609155729297092,3.143225189610522,4.099209649980844,10
11,taxa1301,336,712,0.7868852459016393,0.8714810281517748,0.0015731972938730929,-8.69453734354321,-9.308313480408334,0.6137761368651218,0.3706969066444644,0.858828397318189,11
12,taxa133925,76,161,0.17798594847775176,0.19706242350061198,1.8498362147977234e-05,-12.712300753454507,-15.359489942495923,2.647189189041414,2.2245616287327996,3.0589715689162995,12
13,taxa1350,177,368,0.41451990632318503,0.4504283965728274,9.148873061077383e-05,-11.19562202636084,-12.57121451467296,1.3755924883121202,0.8396625094875162,1.878227109966221,13
14,taxa1357,203,327,0.47540983606557374,0.40024479804161567,0.00014890434255624845,-12.142435322789018,-12.294691735434194,0.15225641264517573,-0.24401614000212674,0.517688467995302,14
15,taxa1378,149,243,0.34894613583138173,0.2974296205630355,3.517523718956414e-05,-12.791316865087191,-14.504806872643142,1.7134900075559523,1.410810936833118,1.992825120857833,15
16,taxa1380,82,240,0.1920374707259953,0.2937576499388005,1.8731383494632474e-05,-12.64805167805034,-15.622908127118416,2.9748564490680756,2.6537483276381417,3.3135325819359083,16
17,taxa1386,185,661,0.4332552693208431,0.8090575275397797,7.334064126478773e-05,-10.735160761591935,-13.564560500343944,2.8293997387520093,2.5934043160111826,3.0539858949796717,17
18,taxa1485,304,733,0.711943793911007,0.8971848225214198,0.0026700351330684324,-8.818501100277302,-8.663205429283177,-0.155295670994123,-0.39005536984769346,0.0849295246915461,18
19,taxa1486726,127,79,0.297423887587822,0.0966952264381885,4.494857836670351e-05,-13.33402336152166,-14.255027108043839,0.9210037465221793,0.519281775720593,1.316021166563057,19
20,taxa1505652,66,161,0.15456674473067916,0.19706242350061198,3.13892166291249e-05,-13.172226370466321,-14.998353308041064,1.8261269375747455,1.428520896780698,2.240334399416923,20
21,taxa1505657,126,578,0.29508196721311475,0.7074663402692778,7.113738410708942e-05,-9.87302465612144,-13.255988566365806,3.382963910244365,2.9541105994846535,3.7601117787866993,21
22,taxa1505663,203,709,0.47540983606557374,0.8678090575275398,0.0012649196039655043,-7.741434638757346,-9.98340852691909,2.241973888161745,1.8934801519810422,2.6103155368593747,22
23,taxa1506553,205,710,0.48009367681498827,0.8690330477356181,0.001857412869186636,-6.361806149490634,-9.14723465541925,2.785428505928616,2.5902389477544245,2.9870935298790093,23
24,taxa1506577,77,387,0.18032786885245902,0.47368421052631576,3.329787182575071e-05,-11.493688531612811,-13.382183687219767,1.8884951556069547,1.0719754237469454,2.66183302189376,24
25,taxa1508657,205,711,0.48009367681498827,0.8702570379436965,0.03435303867395901,-6.43145420768877,-4.8943246013129205,-1.5371296063758506,-1.7719170759987188,-1.3081903568123845,25
26,taxa1562,143,73,0.33489461358313816,0.08935128518971848,0.0001472470705447316,-13.694719004148869,-12.394794909389597,-1.2999240947592718,-1.7119211308472884,-0.9106419586122845,26
27,taxa1573,187,90,0.4379391100702576,0.11015911872705018,0.0015605822661363044,-7.982622954917845,-9.627944670476412,1.6453217155585669,0.9821988016866301,2.373303015287345,27
28,taxa1573535,147,287,0.3442622950819672,0.35128518971848227,0.00010548525758982052,-9.518503219830036,-11.987688381655884,2.469185161825846,1.8616998486186613,3.0055367447091905,28
29,taxa1578,240,619,0.5620608899297423,0.7576499388004896,0.0004994517762783282,-10.465363347964493,-10.967246092300519,0.5018827443360275,0.10641256176593368,0.908010691877959,29
30,taxa162289,186,318,0.43559718969555034,0.38922888616891066,7.008415586207016e-05,-11.489319398760344,-13.620893842824518,2.1315744440641726,1.7797483376448529,2.4797413764424023,30
31,taxa1637257,55,93,0.1288056206088993,0.11383108935128519,1.1888507433153946e-05,-13.947935662444586,-16.293381988208026,2.3454463257634366,2.0407456958666934,2.665752740319827,31
32,taxa1654,203,475,0.47540983606557374,0.5813953488372093,0.0001504447989791494,-12.473655247035241,-12.64395327760422,0.17029803056897788,-0.07173051110698836,0.4179169041953473,32
33,taxa1663,72,173,0.1686182669789227,0.211750305997552,1.7222263554659466e-05,-12.637640935793184,-15.745249452638808,3.107608516845623,2.7235921628677855,3.456001700192054,33
34,taxa166484,89,107,0.20843091334894615,0.13096695226438188,3.561442884004383e-05,-12.542049401478613,-14.432654228475858,1.8906048269972453,1.4797059866317197,2.3068236808321574,34
35,taxa1678,353,700,0.8266978922716628,0.8567931456548348,0.017071967785042247,-8.333915789651162,-7.020281979862222,-1.313633809788941,-1.6754846676363924,-0.9472534125092208,35
36,taxa1716,99,357,0.23185011709601874,0.4369645042839657,2.3561537095604435e-05,-11.581172989401505,-15.317406668365185,3.736233678963681,3.3901805692829092,4.06186563001449,36
37,taxa1730,427,790,1.0,0.966952264381885,0.026706728631412328,-5.96987622269261,-5.234710189551395,-0.735166033141215,-0.964866425147339,-0.5237130986345179,37
38,taxa1870884,84,108,0.19672131147540983,0.13219094247246022,2.829741106923397e-05,-13.781019754738146,-15.194992499473425,1.4139727447352797,1.0692381882116537,1.7563566722611916,38
39,taxa189330,423,717,0.990632318501171,0.8776009791921665,0.0026492520591222504,-9.055825940350797,-8.696075836863734,-0.3597501034870627,-0.5871736435788103,-0.1400260880682903,39
40,taxa2005359,76,474,0.17798594847775176,0.5801713586291309,1.7631802743809553e-05,-12.569289239133298,-15.776044005407096,3.2067547662738,2.8932825512030727,3.4900480031832535,40
41,taxa2039240,205,659,0.48009367681498827,0.806609547123623,0.000589826426691949,-9.721904828796122,-11.12734762521736,1.405442796421238,1.108543897764021,1.6972895197744655,41
42,taxa204475,201,84,0.4707259953161593,0.10281517747858017,0.000255605621984468,-9.48096760671492,-11.945204574679972,2.4642369679650518,1.93983793084448,2.9751501904323177,42
43,taxa2048137,204,687,0.477751756440281,0.8408812729498164,0.0010938006041688528,-9.234774283324175,-9.99598265788512,0.7612083745609463,0.48953027968768587,1.0488036920662327,43
44,taxa2057233,162,186,0.3793911007025761,0.22766217870257038,0.00012537644759178066,-11.32835792737361,-13.113869290460356,1.7855113630867478,1.3686664875946872,2.218325846780536,44
