,taxa100175,taxa100883,taxa1017280,taxa102106,taxa114627,taxa117563,taxa118966,taxa1236988,taxa1243,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1486726,taxa1505652,taxa1505657,taxa1505663,taxa1506553,taxa1506577,taxa1508657,taxa1562,taxa1573,taxa1573535,taxa1578,taxa162289,taxa1637257,taxa1654,taxa1663,taxa166484,taxa1678,taxa1716,taxa1730,taxa1870884,taxa189330,taxa2005359,taxa2039240,taxa204475,taxa2048137,taxa2057233,taxa207244,taxa2132,taxa2147,taxa216851,taxa2172,taxa2282742,taxa237,taxa239759,taxa239934,taxa241189,taxa244127,taxa246875,taxa253238,taxa264995,taxa278993,taxa283168,taxa28453,taxa286,taxa292632,taxa29465,taxa32207,taxa33042,taxa33986,taxa35832,taxa36853,taxa375288,taxa397864,taxa39948,taxa40544,taxa420345,taxa44249,taxa44261,taxa44748,taxa459786,taxa46205,taxa46255,taxa52225,taxa52784,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa588605,taxa61170,taxa644652,taxa653683,taxa66831,taxa698776,taxa724,taxa762551,taxa79206,taxa816,taxa830,taxa836,taxa83660,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,taxa1647,taxa184869,condition
2036,,,,0.0001825598864769518,,0.00012170635377912086,,,6.085317688956043e-05,0.00024341199594170068,0.0035903367248675245,0.0018255988647695183,,0.024828123212369213,0.0032252240680790308,0.00012170635377912086,0.001217061758749856,0.0012779156472559575,0.0004259718824186525,,,0.0001825598864769518,0.01856020471898511,0.0054767788038950285,,0.08598551617321956,,,6.085317688956043e-05,0.005841909251097047,0.004929100923505526,,0.0021298683073000253,,,0.00012170635377912086,0.02908785982696926,0.08562027898353639,,,,0.00024341199594170068,,0.00012170635377912086,0.00012170635377912086,0.001338769535762059,,,0.43923819378478696,,,,0.0012779156472559575,0.010223332294213069,,0.00012170635377912086,,,,,,,0.0006085317688956041,,0.000669383878360353,0.00030426588444780207,0.0007910898763312035,,,,0.00012170635377912086,,0.011501235488179561,,,6.085317688956043e-05,,0.00030426588444780207,6.085317688956043e-05,,0.02695799151966924,,0.0004259718824186525,,0.0007302377668664546,0.07156336164031855,,,0.023124157404875095,,0.001521327643197658,0.001156209649285107,,0.00048682577092475386,,0.0005476778803895028,,,0.05318568656410739,6.085317688956043e-05,0.001338769535762059,,0.005233370366036032,0.0025558241783465046,,0.003164363063407519,,6.085317688956043e-05,0.00030426588444780207,0.0001825598864769518,0.06468683310021932,,,,0.00048682577092475386,IBS
2037,,0.0001540513147487414,0.00010270105540434113,,,,,,,0.0042620903106291436,0.00010270105540434113,0.0002567529068686232,,,0.0003081026294974828,5.1350474030616505e-05,,0.0035945342555742366,0.0010783581298101088,,,0.0015918660904095175,0.005135047403061651,0.04565055498972253,0.0003594534255574237,0.0021567162596202176,,,,0.00020540211080868225,0.0001540513147487414,,,,,0.00020540211080868225,5.1350474030616505e-05,0.0009756597579834703,,0.0001540513147487414,0.0003081026294974828,0.002721577163141729,,0.0001540513147487414,,,,5.1350474030616505e-05,0.017664596557581812,0.0002567529068686232,5.1350474030616505e-05,,0.06901507058819831,0.01432676261075322,,0.0012837591671877098,,,,,0.003081026294974828,0.0001540513147487414,0.00010270105540434113,,5.1350474030616505e-05,,5.1350474030616505e-05,,0.0372804761344738,,0.025469835977930653,0.005494507269205561,0.00010270105540434113,,5.1350474030616505e-05,0.00020540211080868225,,0.000821608443234729,0.029577856725482677,,,,0.0012837591671877098,,,0.006983667473770872,,,0.02973189408562736,5.1350474030616505e-05,0.00020540211080868225,,5.1350474030616505e-05,,,5.1350474030616505e-05,,5.1350474030616505e-05,0.6342818384014919,,0.0003594534255574237,,0.0003594534255574237,0.0024134702399199216,,0.00010270105540434113,0.0003594534255574237,0.00010270105540434113,,5.1350474030616505e-05,0.04868031421626175,,5.1350474030616505e-05,,,IBS
2038,,,0.0006928406929201655,,,,7.698241576036502e-05,,,0.0014626648505238157,7.698241576036502e-05,0.0036951463663432832,,,,,,0.003156269605866888,0.0003849113295710252,,,,0.0033872274922253404,0.004695923914920586,7.698241576036502e-05,0.005080833746030012,,,,0.00046189479425451,7.698241576036502e-05,,7.698241576036502e-05,0.0005388767604763952,,0.0003849113295710252,0.00015396543090536992,0.004772899887296072,,0.00015396543090536992,7.698241576036502e-05,0.003156269605866888,,0.0010007700562693056,,,,,0.0673595950595494,,,,0.07952275771030004,0.00015396543090536992,,0.0015396543090536994,,,,,0.011701321801113725,0.0003079293633491402,0.0005388767604763952,,0.000230947397127255,,0.0003079293633491402,,,,0.032486497634870694,0.008929947041740263,0.008006160450154445,,,,,0.0009237880900474204,0.020015401125386106,,7.698241576036502e-05,,0.0003849113295710252,0.0008468061238255353,0.00015396543090536992,0.006158587266982802,,,0.03464203464600827,,0.0006928406929201655,,,,,0.0003079293633491402,,,0.6799074708533399,,0.00015396543090536992,,0.0013086994196184459,0.004234023126819678,,0.00015396543090536992,,,,0.005080833746030012,,,0.000230947397127255,,,IBS
2039,,,,0.00011006557665553623,,,,,5.503272215085356e-05,0.014968953366563814,5.503272215085356e-05,0.009355576001028015,0.00033019633290512127,,5.503272215085356e-05,,0.00016509816645256063,0.00033019633290512127,0.0008805248779519483,,,0.00011006557665553623,0.013923358116463423,0.015684325812993262,,0.0009905903222536551,,,,0.01948155717063633,0.09977440467179498,0.00016509816645256063,0.0013207866551587766,,,5.503272215085356e-05,0.0730284752357143,0.042650359666911504,,0.0019261452752798742,0.00044026177720682847,0.0036321596619563346,,0.003742225106258041,,0.0003852290550559748,,,0.10120528191848298,,,,0.02448956135712983,0.014033344148467655,,0.0006603939893485339,,,,,0.003797257828408895,0.00022013088860341423,0.00011006557665553623,,0.004677781382822552,0.00011006557665553623,0.003191897884749506,,5.503272215085356e-05,,0.00495294499357682,0.0070992343928430205,0.00880524877951948,,,0.0002751636107542677,,0.0030818324404477985,0.01326291250912153,,,,5.503272215085356e-05,,,0.037752473866251364,,0.03549610578730054,0.011336753998458744,5.503272215085356e-05,0.00022013088860341423,,,0.0027516361075426775,,0.010786426776950209,,,0.22062589192434778,0.00011006557665553623,0.1095152494340277,5.503272215085356e-05,0.05101538637537289,0.008695183335217772,5.503272215085356e-05,0.0009355576001028018,,0.006879103504239608,0.0005503272215085354,0.00011006557665553623,0.0013207866551587766,5.503272215085356e-05,0.0005503272215085354,,0.007429430725748143,IBS
2040,,,9.915701506912515e-05,,,,,,,0.0052553297572075905,0.00019831365115996667,0.006346048206467443,9.915701506912515e-05,0.00039662730231993334,0.00019831365115996667,,,0.005057010421373368,0.0021814558474338884,,,0.00019831365115996667,0.0007932564995312849,0.01100643890508655,,0.025185949285692278,,,0.0016856707720882623,9.915701506912515e-05,,,,0.0007932564995312849,,0.0002974714241856591,9.915701506912515e-05,0.0012890415748769105,,0.0002974714241856591,9.915701506912515e-05,0.001487355226036877,,0.0002974714241856591,,9.915701506912515e-05,0.009519081784158254,0.008527504053901331,0.06544367542301663,0.0006940987265055925,,,0.0008924142725569773,0.0002974714241856591,,0.0020822961795167773,,,,,0.0005949428483713182,9.915701506912515e-05,0.012493796026014845,,0.0002974714241856591,0.00019831365115996667,0.0010907279237169442,,0.003668812968362184,,0.031730335776908127,0.0005949428483713182,0.0019831365115996666,,,0.014774392592451663,,0.013782833811108921,0.02121956256900785,0.00019831365115996667,,,0.0008924142725569773,,0.0002974714241856591,0.013782833811108921,,0.0029747142418565906,,,9.915701506912515e-05,,,,,0.0020822961795167773,,,0.09945451302179065,0.015071871596202994,,,0.6072387987843535,0.0007932564995312849,9.915701506912515e-05,9.915701506912515e-05,,9.915701506912515e-05,0.0002974714241856591,0.0015865129990625699,0.0008924142725569773,,0.00039662730231993334,,9.915701506912515e-05,IBS
2041,,0.026734081513593647,0.00013300532128282465,,,,,,,0.015694577516001753,6.650252802201349e-05,0.0006650252802201348,0.0002660106425656493,0.0011970465653514334,6.650252802201349e-05,,,0.00039901596384847387,0.0007980306015029594,,,0.006051728193331643,0.016559123376989015,0.06084989138558765,6.650252802201349e-05,0.004788183609017757,,,,0.0007315286039585413,0.00013300532128282465,,,,,0.009576367218035514,6.650252802201349e-05,0.00904435123768017,,0.0006650252802201348,0.001596061203005919,6.650252802201349e-05,,0.0002660106425656493,0.00013300532128282465,,,,0.00392365100997038,,,,0.012169965015177647,0.10307895821994055,,0.004056655005059215,,,6.650252802201349e-05,,0.00239409843547882,0.0003325126401100674,6.650252802201349e-05,,,0.00013300532128282465,0.0003325126401100674,,0.010440899817082891,,0.14663859548277713,0.05353460534600224,,,,,,0.024605938020532965,0.022743829041529728,,,,0.037174941544856885,,,0.0223449098898424,,6.650252802201349e-05,0.007248777411071053,,0.0004655179613928921,0.0005985232826757167,6.650252802201349e-05,,6.650252802201349e-05,,,,0.37986307026912425,,6.650252802201349e-05,,0.00039901596384847387,0.004854692237532117,,0.004854692237532117,,,,0.00013300532128282465,0.00013300532128282465,0.0003325126401100674,0.00019950731882724282,,,IBS
2042,,,,0.00024254108990981528,,,,,,0.000727625385663788,,0.031045411855728993,,0.00024254108990981528,,0.0013339802263726687,,0.014673771910427642,0.02643711845183645,,0.007882617161084132,0.11144795455151449,0.06597144729506557,0.006791175908686935,,0.008731508859834142,,,,0.0191608011171683,,,0.003274323757191586,,,0.032379296865056265,0.00012127096814177608,0.008610223503338838,0.00024254108990981528,0.0019403350670815491,,,,0.0711859558880004,,0.00048508429575397274,,,0.24351230377288827,,,,0.0019403350670815491,0.00048508429575397274,,,,,,,0.00048508429575397274,0.00012127096814177608,0.00012127096814177608,,0.04438510832273857,0.00363811634864723,0.0026679604527453374,0.00012127096814177608,0.001576521316282484,,0.05639091978042087,0.0009701664755736033,0.00012127096814177608,,,,,0.00024254108990981528,,,,,,0.000727625385663788,,0.09495509272774809,,,,,,0.000363811634864723,,,,0.06754781838000976,,,0.05845247461003312,,,,0.000363811634864723,0.006063548407088804,,0.00048508429575397274,,0.00048508429575397274,0.00012127096814177608,0.00048508429575397274,0.00012127096814177608,0.00012127096814177608,,,,IBS
2043,,0.014569530970874227,5.7587123892623546e-05,0.00011517424778524709,,5.7587123892623546e-05,,,,0.0055859432219493,0.00011517424778524709,0.0016124440696961917,0.0002879349804766272,,5.7587123892623546e-05,0.0024762515670720357,,0.0007486327384014043,0.0027641788797107764,5.7587123892623546e-05,,0.00017276149947516878,0.011690181166107955,0.009041173211452676,,0.01215087764605975,,,0.006334579794269647,5.7587123892623546e-05,0.00927152784129348,,0.0009789809783773023,,,0.0024186533248144763,0.004549379336990212,0.011747766628635704,,0.007255972754173241,,0.0020155423073904286,,0.0021883114747034836,,0.00017276149947516878,,5.7587123892623546e-05,0.06518863498142291,,,,0.04077168320478829,0.10308091726252568,,0.00040310973945106686,,,5.7587123892623546e-05,,0.013993676345596746,5.7587123892623546e-05,0.00017276149947516878,,,,0.010941544593787607,5.7587123892623546e-05,0.00460696479951796,,0.0431327382873452,0.05021590353501596,0.01048084811383581,0.001497260364910884,,,,0.008868416823869432,0.04497557532607163,,,,0.001497260364910884,0.00017276149947516878,,0.012669159588539295,,5.7587123892623546e-05,0.00040310973945106686,,0.000230348239975898,,,0.000460696479951796,,,,5.7587123892623546e-05,0.4191764157692836,,0.00760149830906954,,0.021767969381438965,0.000230348239975898,0.0022458969372312317,,,0.0008062194789021337,0.0019003713823349323,0.010768788206204362,,,0.002936948047023832,,0.00990498070882852,IBS
2044,,0.0028992268141180702,0.00047014513722877716,0.00015671504574292573,0.00031343009148585146,,0.00047014513722877716,,,0.022723727596505903,0.03949223442674685,0.009167843965095656,,,,,0.00047014513722877716,0.002350725686143886,0.0019589457324168504,,,7.835752287146286e-05,0.00031343009148585146,0.03455572427497919,7.835752287146286e-05,0.02515276024536141,,,,0.0009402918065836101,0.006817118278951771,,7.835752287146286e-05,,,0.0003917876143573143,0.005093246647275365,0.0671524721750204,,0.0016455033839225526,0.00015671504574292573,0.004466377271547328,,0.004623098445794476,,,0.00023507256861438858,7.835752287146286e-05,0.252390189423026,0.004388024345054032,7.835752287146286e-05,,0.17583444679317667,,,0.0016455033839225526,,,,7.835752287146286e-05,0.009167843965095656,7.835752287146286e-05,7.835752287146286e-05,,0.00015671504574292573,7.835752287146286e-05,0.02530949674086912,,7.835752287146286e-05,,0.08337247787728716,0.0007052177058431658,0.00047014513722877716,,,7.835752287146286e-05,,0.007052177058431657,0.013634221236642983,,7.835752287146286e-05,,0.003761170290586552,,,0.0850962729026608,,,7.835752287146286e-05,,0.006190248903223733,,,0.0009402918065836101,,,,,0.07130545306185511,0.00015671504574292573,0.00015671504574292573,,0.0003917876143573143,0.008149194635640584,,0.0010970068523265357,,0.00031343009148585146,0.00023507256861438858,0.00054850266010024,0.013712574163136282,0.00023507256861438858,0.0003917876143573143,7.835752287146286e-05,7.835752287146286e-05,IBS
2045,,0.005688749873690765,0.0009142629795262053,,0.00010158474056680158,,0.00040633927669219745,,,0.0466273396380885,0.0741568197385163,0.014932954662344892,0.00010158474056680158,,0.00010158474056680158,,0.0006095081289758182,0.001828522814802499,0.003657045629604998,,,0.00020316885228362084,0.002031688522836208,0.018488346692310028,0.00020316885228362084,0.0162535710676879,,,,0.0012190162579516365,0.004266558474955684,,0.0006095081289758182,,0.00010158474056680158,0.002641201368186894,0.013510763263609813,0.01442503253163584,,0.004672889891023103,0.00040633927669219745,0.001422186682360213,,0.004672889891023103,,0.00020316885228362084,,0.00010158474056680158,0.4838481812613992,0.021434351646920938,,,0.007822029111168605,,,0.0010158474056680157,,,,,0.001320600684093447,,,,,0.00020316885228362084,0.06389681785219273,,,,0.009244204788654129,0.0006095081289758182,0.00010158474056680158,,,0.00020316885228362084,,0.020215325956219565,0.01798055033159744,,0.00010158474056680158,,0.009650551925971106,,,0.08776922088051642,,,,,0.00579032486708284,,0.00030475485055038714,0.002133279237477842,,,,0.00010158474056680158,0.017675715302674307,,,,,0.0058919155817244735,,0.002031688522836208,,0.00010158474056680158,0.00010158474056680158,0.00010158474056680158,0.0025396106535452607,0.00010158474056680158,0.002641201368186894,,0.0005079237028340079,IBS
2046,,9.36944349219862e-05,,,,,,,,0.0014991109587517793,,9.36944349219862e-05,,,,,,0.003466699168476653,0.0003747777396879448,,,0.00028108330476595857,0.0014991109587517793,0.0044036435176965155,0.0005621666095319171,0.005621666095319172,,,,9.36944349219862e-05,,,,0.00046847217460993095,,,9.36944349219862e-05,0.015365880558721515,,0.0012180276539858206,0.00028108330476595857,0.005153185460103967,,0.00046847217460993095,,,,,0.02361101113730896,,,,0.04553548521935896,0.002904525790460517,,0.0011243332190638343,,,,,0.003466699168476653,0.00028108330476595857,0.2305819518872553,,,9.36944349219862e-05,0.0007495554793758896,,0.005434280609717308,,0.07898431895681847,,,0.0003747777396879448,,0.0008432499142978757,,0.0031856040188633114,0.0025297548192567913,0.0003747777396879448,,,0.0001873888698439724,0.00046847217460993095,,0.014522628952302585,,0.00028108330476595857,0.001967581441240655,,0.0012180276539858206,,,,,0.0001873888698439724,,,0.5107278215888882,0.0008432499142978757,,,0.00028108330476595857,0.00028108330476595857,,,,0.003841470139680379,,0.004309950774895584,0.01967581441240655,9.36944349219862e-05,,,,IBS
2047,8.992005270337758e-05,,0.0005395205856565613,,0.00017984064427934655,,,,,0.006923839208306753,0.0002697596192375414,0.0024278365731378727,0.0015286333517411398,0.0012588804684109905,8.992005270337758e-05,,,0.00044960026351688803,0.009441600145128733,,,0.00017984064427934655,0.02131106380702491,0.007643193702335269,0.0003596799413772147,0.09945149638130174,,,0.04325153080076466,0.0011689601462713175,,8.992005270337758e-05,0.0003596799413772147,,,0.0964841944569479,0.00017984064427934655,0.027605499828616823,,0.003506875050088038,,0.0014387224598718155,,0.0014387224598718155,8.992005270337758e-05,0.0003596799413772147,0.0002697596192375414,0.0015286333517411398,0.07418403000847174,0.0003596799413772147,,,0.044780177624320586,,,0.06806944271424804,,,,,0.0034169641582187144,0.0002697596192375414,,,8.992005270337758e-05,8.992005270337758e-05,0.011060157860553983,,0.0020681660620310073,,0.05251326874671038,0.035698288405743066,,0.0010790398241316442,,0.0005395205856565613,,0.005485116748434938,0.12417955129017491,,,,0.0012588804684109905,,,0.013218234814454315,,0.01663526633174695,0.0017084820791093572,,0.00044960026351688803,,,,,,,0.0008092802048941028,0.18910116976196173,8.992005270337758e-05,,,0.004675837890722312,0.0022480013175844404,0.0032371154308504973,8.992005270337758e-05,0.0003596799413772147,,,0.010880322605000551,0.0005395205856565613,,0.0008092802048941028,8.992005270337758e-05,,IBS
2048,,0.0021453467732292296,,,,,,,,0.00035755779553820497,,0.00026816794900491207,,,8.938936935480291e-05,,,0.00017877810247161915,0.00017877810247161915,,,,0.0011620616425529412,0.016358314875478168,,0.0021453467732292296,,,,,,,8.938936935480291e-05,,,0.001609014056409339,8.938936935480291e-05,0.0027710709271773805,,0.0005363358980098241,8.938936935480291e-05,0.0016984054935375986,,0.007061764473635839,,0.00017877810247161915,,,0.027174360649004244,,,,0.04415841558438023,0.08965754366618768,,0.00026816794900491207,,,,,0.015106802943783202,0.00017877810247161915,0.09305441827706155,,,8.938936935480291e-05,0.00035755779553820497,,0.026727403463362946,,0.01162061642552941,0.044515981332893265,0.045588519518935715,0.0022347382103574892,,,,8.938936935480291e-05,0.00759809719045573,,,,0.0014302311821528199,0.0005363358980098241,,0.005989083134046391,,0.01868233318131625,0.0008045038470147362,,0.0005363358980098241,,,,,,,,0.5080901125912541,,,,0.0004469476420714979,0.000983283540081322,0.00017877810247161915,0.00017877810247161915,,,,0.0006257257445431169,0.011888790736914191,0.0042013021093302,,,,IBS
2049,,,0.0001300981422550781,,,,,,,0.0336303583333918,6.504919823360452e-05,0.0003252453556376953,0.0006504919823360452,0.0002601962845101562,6.504919823360452e-05,,6.504919823360452e-05,0.0013009814225507811,0.014896195343204837,,6.504919823360452e-05,0.0001300981422550781,0.002341764018470096,0.01327000034153273,,0.025239070102940867,,,0.007480649534970264,0.0002601962845101562,,,0.0001300981422550781,,,0.0002601962845101562,0.0002601962845101562,0.05041306190035913,6.504919823360452e-05,0.0013009814225507811,6.504919823360452e-05,0.0013660343068602843,,0.0014310871911697878,,0.0001300981422550781,0.010928261744275726,0.00045534476895342816,0.11682826901961085,0.00019514721338261717,,,0.00403305003627135,6.504919823360452e-05,,0.005724323343466055,,6.504919823360452e-05,,,0.0026019628451015623,,,,0.0015611802491822468,0.0001300981422550781,0.03291487829083963,,0.0007155410534635842,6.504919823360452e-05,0.004293248862902815,0.002797108787423525,0.06739087327782879,0.0013660343068602843,,0.00039029442676523433,,0.004488394805224777,0.026409971178085738,0.00019514721338261717,,0.00039029442676523433,0.00019514721338261717,,,0.007415609361267308,,0.0026019628451015623,0.0007155410534635842,,6.504919823360452e-05,,,6.504919823360452e-05,,0.0019514721338261716,,,0.008586485015199083,0.005138885516500168,0.00039029442676523433,,0.5192219221572985,0.006569959997063409,6.504919823360452e-05,0.00039029442676523433,0.0003252453556376953,,,0.0053990843431316335,,,0.0011058354802288184,6.504919823360452e-05,0.0001300981422550781,IBS
2050,9.54061509479452e-05,,,,,,,,9.54061509479452e-05,0.023660700750531456,,0.0006678429464366926,4.7703130573434545e-05,0.00014310983251599924,,,,0.0006678429464366926,0.0007632498687771051,,,0.0013833932110059275,0.0004770313057343454,0.008014117561218788,0.0020512317494856647,0.06993278809826796,,,,0.0008586556891282787,,,,9.54061509479452e-05,,0.0008109527789526916,4.7703130573434545e-05,0.03262890957493915,,0.0006678429464366926,,0.0003339214732183463,,0.0022420411862095336,,,9.54061509479452e-05,,0.11129099523061085,,,,0.12879829826977982,0.18389555623870854,,0.00190812742691586,,,,,,9.54061509479452e-05,,,,4.7703130573434545e-05,0.0002385156528671727,,0.0036254343972154613,,0.06955116922482023,4.7703130573434545e-05,4.7703130573434545e-05,,9.54061509479452e-05,9.54061509479452e-05,,0.002862185630427595,0.004245578841433523,0.0002385156528671727,,,0.00014310983251599924,,,0.009922244988134649,,,0.0004770313057343454,,0.0010017655216442779,0.00014310983251599924,,,,,,,0.3240950351746458,,0.00014310983251599924,,9.54061509479452e-05,0.0006678429464366926,,0.00014310983251599924,,,,4.7703130573434545e-05,0.010113054424858518,,0.00014310983251599924,,,IBS
2051,,6.22780008354343e-05,,6.22780008354343e-05,6.22780008354343e-05,,,,0.0016192222215040638,0.0027402363106033816,6.22780008354343e-05,0.002366564947570276,,0.0002491116980671463,0.0014323956982252388,0.009715379120213023,0.0006850590776508454,0.0008718932327944439,0.003985802432803887,,,0.00037366831028719667,0.014884456394937275,0.00579185270395973,0.0008096141634979412,0.02914609156945043,,,,0.0003113907673636488,0.001183282473785138,0.00012455615430816407,0.0002491116980671463,,0.00012455615430816407,0.0002491116980671463,0.00012455615430816407,0.05548976239412416,,0.004172630482455667,0.006352367380374162,0.0023042889310196826,,0.0003113907673636488,,0.005480472621206763,6.22780008354343e-05,0.002428840964120869,0.1659716895991496,,,,0.039048283475585685,,,0.008033865618428818,,,,0.00012455615430816407,0.007597918238845119,0.0004982249225072472,,,0.0031139076736364877,0.0002491116980671463,0.006539195430025942,,0.00012455615430816407,6.22780008354343e-05,0.054991554261719415,,0.004608577862039365,,,0.0016192222215040638,,0.017126515100595003,0.04639715870314662,6.22780008354343e-05,,,0.0008718932327944439,0.00043594585321074465,,0.0037989591194225597,,,,,0.0005605024654307949,0.00012455615430816407,,,0.0003113907673636488,0.006539195430025942,,6.22780008354343e-05,0.4192564913243675,0.00018683415514359833,6.22780008354343e-05,6.22780008354343e-05,0.000622780008354343,0.0037989591194225597,6.22780008354343e-05,0.0026156842775021958,,0.0475181270010573,,0.0003113907673636488,,,0.0002491116980671463,,0.002491116980671462,IBS
2052,,0.0004503480399934325,,0.00015011646418007732,0.0006004645041735098,0.0004503480399934325,,,,0.020640946197420657,,0.010733310958313935,,7.505809683535871e-05,0.00015011646418007732,,,0.0014260982944299379,0.0049538379077553535,,,0.005479234712011228,0.03107408644452721,0.007355690514262194,0.00022517469627011597,0.035877791657540896,,,,0.0004503480399934325,,7.505809683535871e-05,,,,0.009982728637413547,,0.04000589974421706,,0.00037528980790339377,,0.004503480399934325,,0.0008256392004436259,,0.0005254062720834711,,0.07783528117871974,0.21061317742697336,,7.505809683535871e-05,,0.0899946769059956,0.005554301059382065,,0.005479234712011228,,,,,0.01268481958246774,0.00037528980790339377,0.00022517469627011597,,0.0008256392004436259,7.505809683535871e-05,0.021166410629016506,,,,0.02597011584203019,0.0337762044405174,0.008106272835162583,0.00570442022865574,,7.505809683535871e-05,,0.0024018526065068407,0.025069454928260106,,,,0.00015011646418007732,,,0.017338432677143738,,,0.0004503480399934325,,0.00022517469627011597,7.505809683535871e-05,,,,0.004803718738481677,,,0.2643552719572937,,,,0.0004503480399934325,0.009157093494610321,7.505809683535871e-05,,,,,,,,0.0004503480399934325,7.505809683535871e-05,,IBS
2053,,,0.00015407098365214126,,,,,7.703564008101292e-05,,0.005315458572570122,0.0002311072167529233,0.002311072167529233,0.0003081419673042825,0.00015407098365214126,7.703564008101292e-05,,,0.0013096041023179124,0.002156990806031133,,,0.0007703549182607064,0.0060087728100817785,0.02526768283033501,7.703564008101292e-05,0.030506122960397418,,,,0.0003081419673042825,,,7.703564008101292e-05,,7.703564008101292e-05,0.007934663812107102,0.0002311072167529233,0.053770881520705166,,0.0010784983681144116,7.703564008101292e-05,0.013481222188683034,,0.0024651387035331063,,0.000616283934608565,,0.00015407098365214126,0.2073034032225327,,,,0.08003987823111153,0.001155533118665771,,0.0052384253045681855,,,7.703564008101292e-05,,0.003543634106548673,0.0003081419673042825,,,0.0009244273844622704,0.0002311072167529233,0.04468062973560366,7.703564008101292e-05,0.014482684323696662,,0.09398340380626578,0.0052384253045681855,0.04668355400563092,0.0016947763725252865,,7.703564008101292e-05,7.703564008101292e-05,0.013404188920681095,0.021261834290280487,7.703564008101292e-05,,,0.00046221295095642394,,,0.021569908060311328,,7.703564008101292e-05,0.0005392491840572058,,0.0013866403354186943,,7.703564008101292e-05,,7.703564008101292e-05,0.0005392491840572058,,7.703564008101292e-05,0.21916676370273855,0.00015407098365214126,,,0.0008473911513614885,0.054310084745730264,7.703564008101292e-05,,7.703564008101292e-05,0.00015407098365214126,,0.004776210871062339,7.703564008101292e-05,,,,,IBS
2054,,9.565717418238992e-05,9.565717418238992e-05,,9.565717418238992e-05,,0.0001913150246225882,,,0.04792419303884837,,0.010617940755118361,,,,,0.0002869716916116219,0.0005739433832232438,0.0022957769141820164,,,0.00038262835860065555,0.0072699405040569775,0.005739433832232437,9.565717418238992e-05,0.04371533350422131,,,,0.0004782850255896893,0.0002869716916116219,,0.0001913150246225882,,,0.0018174935792368483,9.565717418238992e-05,0.04888075970873871,,0.0009565717418238993,,0.002200120247192983,,0.0028697169161162185,,9.565717418238992e-05,0.01243543433435521,,0.18681791019715818,,,,0.20088069132149156,0.0009565717418238993,,0.0014348567674135884,,,,,0.00870480741533769,9.565717418238992e-05,,,0.0002869716916116219,0.00038262835860065555,0.048976450188618154,,0.0017218369122478146,,0.016740001255306936,0.0445762096942322,0.06026403833199538,,,0.0001913150246225882,,0.013105031003278448,0.035871419185339704,,,,0.0008609150748348657,0.0004782850255896893,,0.01913150246225882,,,0.011000567423074497,,0.00239143358117105,,,,9.565717418238992e-05,0.0016261717920361767,,0.0002869716916116219,0.14587709341608468,,0.0004782850255896893,,0.0014348567674135884,0.0009565717418238993,,0.0027740602491271847,,,,0.0012435434334355211,,9.565717418238992e-05,0.0005739433832232438,,,IBS
2055,,,,0.00017355051003656825,,,,,,,0.0005206511974826197,0.006942027054004432,,0.0005206511974826197,0.008677542133182666,,,0.0010413023949652394,0.0005206511974826197,,,,0.003297462019084392,0.009718831223064503,0.00034709968956479607,0.002950359003248745,,,,0.00017355051003656825,0.0008677542133182667,,0.00017355051003656825,0.0008677542133182667,,0.0008677542133182667,0.006247834327416541,0.02047898479871935,,0.0006942027054004431,,0.00034709968956479607,,0.0008677542133182667,,0.00017355051003656825,,,0.11575821713718491,,,0.1124608848426637,0.005900704701414086,0.00017355051003656825,,,,,,,0.0017355051003656822,0.0038181265216504154,0.4776125789425108,,0.0005206511974826197,,0.0010413023949652394,,,,0.02412354650736854,0.00034709968956479607,0.00017355051003656825,,,0.00034709968956479607,,0.0010413023949652394,0.0006942027054004431,,,,0.0006942027054004431,,0.0027768108216017725,0.009371734859770556,,0.0031239105111665684,0.00017355051003656825,,,,,0.00017355051003656825,,0.0005206511974826197,,,0.1594930241663922,,,,0.00034709968956479607,0.0017355051003656822,,0.0005206511974826197,,,0.00017355051003656825,0.0013884054108008863,0.006768462241003205,,0.00034709968956479607,,0.00017355051003656825,IBS
