,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa100175,130,47,0.3044496487119438,0.4895833333333333,0.0005646600745155623,-12.311102619951214,-11.995288228876849,-0.3158143910743661,-1.0529473632614057,0.4350150237293929,0
1,taxa100883,143,50,0.33489461358313816,0.5208333333333334,7.256805666378799e-05,-12.125823893639925,-13.257493502283415,1.1316696086434892,0.4305853387047848,1.8368023902620016,1
2,taxa1017280,76,44,0.17798594847775176,0.4583333333333333,3.784728718453205e-05,-13.175284875978253,-14.429866646187415,1.2545817702091604,0.672575414247383,1.8236822266014068,2
3,taxa102106,381,61,0.892271662763466,0.6354166666666666,0.004381220057187657,-10.936706977841514,-8.155953165173154,-2.78075381266836,-3.4148952097680283,-2.126636166828331,3
4,taxa114627,90,31,0.2107728337236534,0.3229166666666667,3.3674328616855525e-05,-14.402349971627679,-14.711473155388507,0.3091231837608317,-0.15097531238235815,0.7937651185555797,4
5,taxa117563,137,39,0.32084309133489464,0.40625,3.760210350137727e-05,-12.991939803594253,-14.189871698111002,1.1979318945167505,0.658276958376809,1.7524657104209043,5
6,taxa118966,72,33,0.1686182669789227,0.34375,2.4478451400882634e-05,-13.868248654352623,-15.192720932287168,1.3244722779345466,0.8513215814367814,1.8634375683426774,6
7,taxa1263,408,93,0.955503512880562,0.96875,0.030020269367458503,-7.177295187825353,-5.072274343539642,-2.1050208442857095,-2.5451420019110493,-1.6609716895822273,7
8,taxa1279,62,56,0.1451990632318501,0.5833333333333334,2.1439310531994225e-05,-13.348472996543823,-15.425923281480317,2.0774502849364973,1.4508063448634998,2.6791432166343814,8
9,taxa1301,336,89,0.7868852459016393,0.9270833333333334,0.0015731972938730929,-7.922753284188302,-9.182830069325478,1.2600767851371752,0.7653783070293951,1.7737447357520313,9
10,taxa1350,177,56,0.41451990632318503,0.5833333333333334,9.148873061077383e-05,-11.990964249985394,-12.467550692767848,0.4765864427824526,-0.2416494664631037,1.1712736558048265,10
11,taxa1357,203,47,0.47540983606557374,0.4895833333333333,0.00014890434255624845,-12.442348182975401,-12.187628797419919,-0.25471938555548274,-0.8178088687150683,0.3343253165997808,11
12,taxa1378,149,40,0.34894613583138173,0.4166666666666667,3.517523718956414e-05,-13.490461909279864,-14.409694623573403,0.9192327142935379,0.38327714870312396,1.4727680754183272,12
13,taxa1380,82,39,0.1920374707259953,0.40625,1.8731383494632474e-05,-13.359664970284056,-15.512149193612746,2.152484223328688,1.6193770359847586,2.6495810226973737,13
14,taxa1386,185,87,0.4332552693208431,0.90625,7.334064126478773e-05,-10.785738838578206,-13.472685766145819,2.686946927567612,2.202358705386485,3.1763143150517816,14
15,taxa1485,304,87,0.711943793911007,0.90625,0.0026700351330684324,-8.60694323891078,-8.544505844287116,-0.06243739462366349,-0.5243218816858777,0.3983171303676311,15
16,taxa150022,34,38,0.07962529274004684,0.3958333333333333,1.2794354126071244e-05,-13.739873894016874,-16.04713323252875,2.307259338511876,1.4141116378845562,3.1582031974471367,16
17,taxa1505657,126,76,0.29508196721311475,0.7916666666666666,7.113738410708942e-05,-9.346438656634835,-13.163343731927867,3.8169050752930334,3.084809006230597,4.573024938369269,17
18,taxa1505663,203,89,0.47540983606557374,0.9270833333333334,0.0012649196039655043,-8.410820273342681,-9.890537258558677,1.4797169852159984,0.9849002792619349,1.969734068046225,18
19,taxa1506553,205,89,0.48009367681498827,0.9270833333333334,0.001857412869186636,-6.689569611716899,-9.054496185109263,2.364926573392363,2.033965020105787,2.7059099191160283,19
20,taxa1506577,77,64,0.18032786885245902,0.6666666666666666,3.329787182575071e-05,-12.020198406354316,-13.287476911864907,1.267278505510592,0.3615003490783269,2.1712040005273807,20
21,taxa1508657,205,89,0.48009367681498827,0.9270833333333334,0.03435303867395901,-6.083227987728664,-4.801586131002934,-1.2816418567257302,-1.72238530975894,-0.8675179267252241,21
22,taxa1573535,147,38,0.3442622950819672,0.3958333333333333,0.00010548525758982052,-11.894074525722875,-11.885449566578263,-0.00862495914461246,-0.9453197941423584,0.9217121338167927,22
23,taxa1578,240,82,0.5620608899297423,0.8541666666666666,0.0004994517762783282,-10.041130299274698,-10.836617953995741,0.795487654721042,0.18259213191084234,1.4233052300574107,23
24,taxa162289,186,53,0.43559718969555034,0.5520833333333334,7.008415586207016e-05,-10.893675818848223,-13.523962511485221,2.630286692636996,1.8399507792437382,3.434518355238232,24
25,taxa1654,203,66,0.47540983606557374,0.6875,0.0001504447989791494,-12.33846329013965,-12.547403272048923,0.20893998190927282,-0.19197122537206823,0.5990326995183567,25
26,taxa1663,72,36,0.1686182669789227,0.375,1.7222263554659466e-05,-13.088307889892521,-15.624872356959553,2.53656446706703,1.842999195087833,3.1979063709683904,26
27,taxa1678,353,82,0.8266978922716628,0.8541666666666666,0.017071967785042247,-9.958981265153726,-6.8724510832220895,-3.0865301819316375,-3.827988693970291,-2.3507548421721958,27
