,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa100175,130,70,0.3044496487119438,0.18041237113402062,0.0005646600745155623,-15.557073210854588,-12.094670519208952,-3.462402691645634,-4.114247989493065,-2.7436297162006147,0
1,taxa100883,143,246,0.33489461358313816,0.634020618556701,7.256805666378799e-05,-11.762601938023865,-13.35317823605311,1.5905762980292442,1.0801922564552122,2.098432233177346,1
2,taxa1017280,76,112,0.17798594847775176,0.28865979381443296,3.784728718453205e-05,-14.845180190054684,-14.561495023787653,-0.2836851662670301,-0.821530073204939,0.25147376628078666,2
3,taxa102106,381,301,0.892271662763466,0.7757731958762887,0.004381220057187657,-9.082370644631814,-8.296993299164882,-0.7853773454669308,-1.1544952273285685,-0.4199531978473465,3
4,taxa114627,90,64,0.2107728337236534,0.16494845360824742,3.3674328616855525e-05,-16.26510586077976,-14.812984807673008,-1.452121053106754,-1.9149113744808315,-1.0179259476823548,4
5,taxa117563,137,227,0.32084309133489464,0.5850515463917526,3.760210350137727e-05,-13.958411444057347,-14.255250785407258,0.29683934134991097,-0.07914396173938225,0.6389873771505632,5
6,taxa123375,77,109,0.18032786885245902,0.2809278350515464,1.942443841233292e-05,-13.784106328992825,-15.583403383740933,1.7992970547481069,1.2805768465404268,2.3341561640903774,6
7,taxa1243,63,105,0.14754098360655737,0.2706185567010309,2.8282394202074816e-05,-13.545451316236996,-14.853115977428116,1.3076646611911216,0.6322826347498602,1.9669319977181585,7
8,taxa1263,408,355,0.955503512880562,0.9149484536082474,0.030020269367458503,-6.485902829113911,-5.206914797051985,-1.278988032061926,-1.6241349652765857,-0.9188713206688341,8
9,taxa1279,62,81,0.1451990632318501,0.20876288659793815,2.1439310531994225e-05,-13.536263147296523,-15.524228864514592,1.987965717218068,1.4223861487334981,2.6007294472781526,9
10,taxa1301,336,376,0.7868852459016393,0.9690721649484536,0.0015731972938730929,-8.70998241564061,-9.306278841593244,0.596296425952633,0.3101811444493947,0.9069713248948582,10
11,taxa133925,76,142,0.17798594847775176,0.36597938144329895,1.8498362147977234e-05,-12.905821991923084,-15.356014549599948,2.450192557676864,1.8920202771903034,2.9543404240298115,11
12,taxa1350,177,156,0.41451990632318503,0.4020618556701031,9.148873061077383e-05,-12.181101697977988,-12.568526219470689,0.38742452149269957,-0.1546629671048857,0.9699789794662089,12
13,taxa1357,203,111,0.47540983606557374,0.2860824742268041,0.00014890434255624845,-12.444938726636225,-12.291917513771782,-0.15302121286444287,-0.8057642752329112,0.4602270004745266,13
14,taxa1378,149,154,0.34894613583138173,0.39690721649484534,3.517523718956414e-05,-14.601299530288244,-14.50135173820959,-0.09994779207865498,-0.46154264542445,0.2237365876960643,14
15,taxa1380,82,99,0.1920374707259953,0.2551546391752577,1.8731383494632474e-05,-14.815507789351853,-15.618679472451124,0.8031716830992698,0.3661877741823823,1.278415873292271,15
16,taxa1386,185,117,0.4332552693208431,0.3015463917525773,7.334064126478773e-05,-10.901465666259678,-13.56031533531527,2.658849669055593,2.2673881397597424,3.05188549881104,16
17,taxa1485,304,378,0.711943793911007,0.9742268041237113,0.0026700351330684324,-7.9406980520796955,-8.660778259131344,0.7200802070516479,0.44661210739384977,0.9924899147231392,17
18,taxa1486726,127,51,0.297423887587822,0.13144329896907217,4.494857836670351e-05,-16.035548400769958,-14.249576775010937,-1.7859716257590208,-2.363882123452041,-1.2652101945915684,18
19,taxa1505652,66,54,0.15456674473067916,0.13917525773195877,3.13892166291249e-05,-15.214469310064732,-14.993011793378225,-0.22145751668650912,-0.8763530898767856,0.4086706005815998,19
20,taxa1505657,126,77,0.29508196721311475,0.19845360824742267,7.113738410708942e-05,-12.22275332656815,-13.25061791415804,1.027864587589891,0.39899523458730285,1.6140699549217352,20
21,taxa1505663,203,126,0.47540983606557374,0.3247422680412371,0.0012649196039655043,-10.363160674046979,-9.979457760302143,-0.3837029137448391,-0.8265223511090839,0.06837411094936446,21
22,taxa1506553,205,128,0.48009367681498827,0.32989690721649484,0.001857412869186636,-8.027504277922022,-9.14328442352076,1.1157801455987373,0.8201775901431889,1.4007758657278937,22
23,taxa1506577,77,87,0.18032786885245902,0.22422680412371135,3.329787182575071e-05,-14.563014309289523,-13.379069027830871,-1.1839452814586497,-2.0640962445696154,-0.33427339862918387,23
24,taxa1508657,205,128,0.48009367681498827,0.32989690721649484,0.03435303867395901,-8.182506626964638,-4.890374369414428,-3.29213225755021,-3.6514984139983535,-2.882872020211538,24
25,taxa1573,187,65,0.4379391100702576,0.16752577319587628,0.0015605822661363044,-12.288947819301269,-9.623851042204853,-2.6650967770964162,-3.436855016674931,-1.7705424959159386,25
26,taxa1573535,147,101,0.3442622950819672,0.2603092783505155,0.00010548525758982052,-10.52217683261508,-11.98361717273936,1.4614403401242788,0.7370549609409696,2.2220533601717185,26
27,taxa1578,240,235,0.5620608899297423,0.6056701030927835,0.0004994517762783282,-8.864098303511213,-10.964453976139547,2.100355672628332,1.6239914573395708,2.592140672888876,27
28,taxa162289,186,105,0.43559718969555034,0.2706185567010309,7.008415586207016e-05,-14.133707383086938,-13.616718108506742,-0.5169892745801942,-1.0438548363119071,-0.03876395404164508,28
29,taxa1637257,55,51,0.1288056206088993,0.13144329896907217,1.1888507433153946e-05,-16.8105778986983,-16.28667662926458,-0.5239012694337191,-0.9979952576288763,-0.04319728725238404,29
