,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa100175,130,212,0.3044496487119438,0.4335378323108384,0.0005646600745155623,-14.156845059641427,-12.002058592786675,-2.1547864668547527,-2.614334555446596,-1.7018679035585742,0
1,taxa100883,143,273,0.33489461358313816,0.558282208588957,7.256805666378799e-05,-12.516487489999209,-13.281137579347735,0.7646500893485267,0.32014806866809414,1.1909638098780322,1
2,taxa1017280,76,159,0.17798594847775176,0.32515337423312884,3.784728718453205e-05,-13.847694569516534,-14.476010865195699,0.6283162956791634,0.20891112882860274,1.071164309439077,2
3,taxa102106,381,424,0.892271662763466,0.8670756646216768,0.004381220057187657,-8.2879799276639,-8.229095077007434,-0.05888485065646214,-0.338640454621048,0.2398806535477681,3
4,taxa114627,90,100,0.2107728337236534,0.20449897750511248,3.3674328616855525e-05,-15.315487774112627,-14.718384767558637,-0.5971030065539898,-0.8918164301759564,-0.2952690830035552,4
5,taxa117563,137,306,0.32084309133489464,0.6257668711656442,3.760210350137727e-05,-13.008083690857273,-14.203730578590235,1.195646887732963,0.8457017079640294,1.5634608995465598,5
6,taxa118966,72,69,0.1686182669789227,0.1411042944785276,2.4478451400882634e-05,-15.227147679592635,-15.199876762266086,-0.027270917326549324,-0.4524213597967083,0.4188339272538626,6
7,taxa1236988,70,66,0.16393442622950818,0.13496932515337423,3.250149656758816e-05,-15.272506448944194,-14.854202153840955,-0.418304295103238,-0.9165677065723659,0.1088231508075633,7
8,taxa1243,63,100,0.14754098360655737,0.20449897750511248,2.8282394202074816e-05,-14.24774922477383,-14.7808486294678,0.5330994046939685,-0.0851555620920445,1.1499538355634709,8
9,taxa1263,408,461,0.955503512880562,0.9427402862985685,0.030020269367458503,-6.3460236390764955,-5.1429976453410635,-1.2030259937354317,-1.475135751055677,-0.944032852602069,9
10,taxa1279,62,161,0.1451990632318501,0.3292433537832311,2.1439310531994225e-05,-13.878107430123192,-15.43095251361599,1.552845083492798,1.0676204426982983,2.051937112435543,10
11,taxa1301,336,474,0.7868852459016393,0.9693251533742331,0.0015731972938730929,-7.105192405939903,-9.236660620603775,2.131468214663873,1.8187298267740701,2.439170051702856,11
12,taxa133925,76,238,0.17798594847775176,0.4867075664621677,1.8498362147977234e-05,-13.512673025909411,-15.286309057934261,1.7736360320248492,1.3345084412585062,2.183694491425327,12
13,taxa1350,177,296,0.41451990632318503,0.6053169734151329,9.148873061077383e-05,-12.273991626189988,-12.495885037622823,0.22189341143283617,-0.31600808013014925,0.7522687953109155,13
14,taxa1357,203,286,0.47540983606557374,0.5848670756646217,0.00014890434255624845,-12.114662631263688,-12.210558361884125,0.09589573062043905,-0.3405721698074398,0.5064147154200406,14
15,taxa1378,149,275,0.34894613583138173,0.5623721881390593,3.517523718956414e-05,-13.395176510451801,-14.416688935848505,1.0215124253967074,0.7243065635011575,1.3188156246895602,15
16,taxa1380,82,268,0.1920374707259953,0.5480572597137015,1.8731383494632474e-05,-13.929349416028709,-15.518465549586853,1.5891161335581465,1.264500607311184,1.9206079511164886,16
17,taxa1386,185,361,0.4332552693208431,0.7382413087934561,7.334064126478773e-05,-11.458536225335399,-13.47774149829816,2.0192052729627616,1.7429156080089416,2.2956310919182337,17
18,taxa1485,304,469,0.711943793911007,0.9591002044989775,0.0026700351330684324,-8.035344899618806,-8.59118572392271,0.5558408243039009,0.30592156238185325,0.801952052753022,18
19,taxa1486726,127,100,0.297423887587822,0.20449897750511248,4.494857836670351e-05,-14.950024845584506,-14.172322885211566,-0.7777019603729401,-1.1048364445330763,-0.43181770459032726,19
20,taxa1505652,66,193,0.15456674473067916,0.3946830265848671,3.13892166291249e-05,-13.568398268833382,-14.904872262349134,1.3364739935157512,0.8983981460352154,1.707914097057004,20
21,taxa1505657,126,316,0.29508196721311475,0.6462167689161554,7.113738410708942e-05,-9.387964654073922,-13.16985658315777,3.7818919290838466,3.3120549322873134,4.236511387824894,21
22,taxa1505663,203,369,0.47540983606557374,0.754601226993865,0.0012649196039655043,-7.753402086899536,-9.895294461893194,2.1418923749936574,1.776162126507083,2.5049071554817592,22
23,taxa1506553,205,373,0.48009367681498827,0.7627811860940695,0.001857412869186636,-5.855182912110946,-9.059183149089565,3.204000236978617,2.987801342912931,3.433560833007195,23
24,taxa1506577,77,285,0.18032786885245902,0.5828220858895705,3.329787182575071e-05,-11.857709263800869,-13.293021097526271,1.4353118337254014,0.5922914217270672,2.2476305892272315,24
25,taxa1508657,205,372,0.48009367681498827,0.7607361963190185,0.03435303867395901,-7.059510235977024,-4.806273094983233,-2.2532371409937912,-2.5212601168786244,-2.0078015112221443,25
26,taxa1562,143,144,0.33489461358313816,0.294478527607362,0.0001472470705447316,-14.375407268052426,-12.299410339031656,-2.075996929020771,-2.454155840073528,-1.6767667684292114,26
27,taxa1573535,147,171,0.3442622950819672,0.3496932515337423,0.00010548525758982052,-9.845483470353807,-11.891305840208371,2.045822369854565,1.374406386871181,2.7361869087276545,27
