,taxa100175,taxa100883,taxa1017280,taxa102106,taxa114627,taxa117563,taxa118966,taxa1236988,taxa1243,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1486726,taxa1505652,taxa1505657,taxa1505663,taxa1506553,taxa1506577,taxa1508657,taxa1562,taxa1573535,taxa1578,taxa162289,taxa1637257,taxa1654,taxa1663,taxa1678,taxa1716,taxa1730,taxa1870884,taxa189330,taxa2005359,taxa2039240,taxa2048137,taxa2057233,taxa207244,taxa2132,taxa2147,taxa216851,taxa2282742,taxa239759,taxa239934,taxa244127,taxa253238,taxa264995,taxa278993,taxa283168,taxa286,taxa292632,taxa29465,taxa32207,taxa33042,taxa35832,taxa36853,taxa375288,taxa397864,taxa39948,taxa40544,taxa420345,taxa44249,taxa447020,taxa44748,taxa459786,taxa46123,taxa46205,taxa46255,taxa52225,taxa52784,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa588605,taxa61170,taxa644652,taxa698776,taxa724,taxa79206,taxa816,taxa830,taxa836,taxa83660,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,taxa1647,condition
2764,1.4419334712641034e-05,4.806444904213678e-06,,0.004739148588450748,1.4419334712641034e-05,9.612889808427356e-06,,,,0.06568970260509385,,0.00019225838429453147,1.922583842945315e-05,0.0001490002478282619,1.4419334712641034e-05,1.4419334712641034e-05,4.806444904213678e-06,3.8451529827410205e-05,0.001961032579174299,1.922583842945315e-05,,0.00013938688751904705,0.0016149645468142208,0.00958404222889341,,0.024796420722024974,0.00012977396830432048,3.8451529827410205e-05,0.00011054812987486732,2.4032151005320342e-05,,4.806444904213677e-05,4.806444904213678e-06,0.005363988337407975,9.612889808427356e-06,0.02336889192643335,4.806444904213678e-06,0.002557024748597581,,0.0006825143236156649,0.007675882175715068,,2.8838610612683626e-05,9.612889808427356e-06,0.00014419334712641033,0.031150533857289938,,0.017860798019702133,1.4419334712641034e-05,0.07196691826790085,,,,6.248382786422664e-05,,3.8451529827410205e-05,0.0003124184041636527,4.806444904213678e-06,0.0038499609126633446,2.8838610612683626e-05,4.806444904213678e-06,0.003797088386667387,0.0077720260710119424,2.8838610612683626e-05,0.0002595473484826566,,4.806444904213678e-06,4.806444904213677e-05,0.004085475963109184,0.02563758791118757,,7.690305965482041e-05,,0.001018966496131095,0.00022109567162375022,3.3645070220046914e-05,4.806444904213677e-05,0.04538729956122913,0.002609897274593538,1.4419334712641034e-05,9.612889808427356e-06,0.00015861316704298848,4.806444904213677e-05,,1.922583842945315e-05,,0.2641714890348614,0.0002787731869121097,4.806444904213678e-06,0.00011054812987486732,0.31096279235230684,0.053894688956813326,0.002730066116352425,0.0001826454650798049,,9.612889808427356e-06,,0.0013506107387242009,4.806444904213677e-05,,0.00046141865199191457,,H2029
2765,,3.5334342807070567e-06,,0.000568882330793259,,7.066857459516433e-06,3.5334342807070567e-06,,3.5334342807070567e-06,0.10382283775456624,,0.00015547097512833832,7.066857459516433e-06,0.0011412972854286945,0.00032154204216274185,3.5334342807070567e-06,,0.00012720332325231898,0.0009151582908000759,1.060029174022349e-05,,,0.0002049388108164881,0.0009822936864581798,,0.004879672597331776,6.713517362015031e-05,,5.3001458701117443e-05,1.060029174022349e-05,3.5334342807070567e-06,3.886774378208458e-05,,0.0008126888853918317,1.4133714919032865e-05,0.0069007952740001745,,0.003254288165409503,,0.0007526209577976168,0.0005724160648252034,,1.4133714919032865e-05,1.060029174022349e-05,3.5334342807070567e-06,0.008045622962891508,,0.008805314719322319,,0.007815946903661641,,,,0.00011306949731430932,,2.1200627888037703e-05,2.4734028863051716e-05,,0.00035334342807070567,1.7667115894046877e-05,,0.055488949895580134,0.0018267839577579752,7.066857459516433e-06,0.0007667547837356263,3.5334342807070567e-06,,7.066857459516433e-06,0.0033532282775448757,0.022592805857267466,,3.1800830813079744e-05,3.5334342807070567e-06,0.00040281126375885546,0.0001766711589404688,,,0.006045704910794313,0.0016713129826296373,0.000992893778364245,,0.0003674772540087154,,,0.00010246951642722088,,0.3672152492234377,0.0003604097859448265,1.7667115894046877e-05,0.0003321421340688071,0.3518946304233015,0.007310666234494541,9.186920248320204e-05,7.066857459516433e-06,,3.5334342807070567e-06,,0.02638410391541711,2.4734028863051716e-05,,0.0016536498634187554,,H2029
2766,4.80542777455083e-06,4.80542777455083e-06,,0.003248471029005973,4.80542777455083e-06,4.805427774550829e-05,4.80542777455083e-06,,0.00018260563762972714,0.009490723716007914,4.80542777455083e-06,0.00036040785534531767,1.4416283323652487e-05,0.004113441850393079,0.008644966574277355,2.8832566647304973e-05,9.61085554910166e-06,0.0001009139832655674,0.0046228205924130905,9.61085554910166e-06,,9.61085554910166e-06,0.00018260563762972714,0.001456044770139702,,0.01778964327042601,0.002474796076147682,3.3637994421855804e-05,0.00034118490864070556,1.922171109820332e-05,,0.00027871419312074374,,0.0026429929985430107,4.80542777455083e-06,0.0058433989382473996,2.4027138872754143e-05,0.00043248849970957463,,0.0012446062569610678,0.0018500889209480634,4.80542777455083e-06,9.61085554910166e-06,4.80542777455083e-06,0.00027390922869859616,0.07427276458423575,4.80542777455083e-06,0.03575242588888247,4.80542777455083e-06,0.00592508796694794,9.61085554910166e-06,,,0.00017780067320757957,4.324884997095746e-05,1.4416283323652487e-05,0.00010571941104011824,,0.003964474052734407,6.727598884371161e-05,,0.024031926847588172,0.06287908343806403,2.4027138872754143e-05,0.0003748227486117602,9.61085554910166e-06,6.727598884371161e-05,9.61085554910166e-06,0.0022056964453952667,0.022614377395114044,1.4416283323652487e-05,,0.0002835207020509022,2.4027138872754143e-05,0.00012974654991287237,2.4027138872754143e-05,0.0003075470686696508,0.03353713804873905,0.011095730105774245,0.0006102891729171542,,9.610855549101658e-05,4.805427774550829e-05,,0.00036521281976746524,,0.5805821058340344,8.16922721673641e-05,2.4027138872754143e-05,0.0001489682610110757,0.06124993638808613,0.007482060157572906,0.0010619990748233297,9.130312771646574e-05,,,,0.00256128852476236,4.324884997095746e-05,1.4416283323652487e-05,0.0017443673475967302,,H2029
2767,4.633896857943065e-06,,,0.011371595439097092,,4.633896857943065e-06,,9.267805379180563e-06,,0.06916555201281982,,0.0002641327973738318,2.7803427800836125e-05,0.0006533800867878715,8.804411028068484e-05,4.1705141701254186e-05,,3.2437254679012594e-05,0.0017330839096624112,0.00012048183149147473,,9.267805379180563e-06,0.00012048183149147473,0.0006904507018132833,4.633896857943065e-06,0.013669964240037073,0.0008804411028068482,,0.00023169484289715323,,,5.0972912090551455e-05,,0.000866539622172319,,0.0026181530077002196,,0.00044948820515977703,,5.0972912090551455e-05,0.003021306443066562,,,9.267805379180563e-06,2.7803427800836125e-05,0.008521739424193616,4.633896857943065e-06,0.013892383264871773,,0.16276593912837622,4.633896857943065e-06,,,9.267805379180563e-05,,4.633896857943065e-06,,,0.0011399389069730605,0.0001297494852478277,,0.013035131124056342,0.005398495787783832,9.267805379180563e-06,0.00010194582418110291,,,3.2437254679012594e-05,0.0021130623789906546,0.012571748436238695,,3.707119819013339e-05,2.3169484289715326e-05,9.267805379180563e-05,9.731188066998211e-05,,,0.005959197004349287,0.00044948820515977703,0.0016403957088044487,,0.0002085257085062709,4.633896857943065e-05,,3.707119819013339e-05,4.633896857943065e-06,0.6252610502396821,2.7803427800836125e-05,9.267805379180563e-06,0.0011816433488766487,0.02957823131468488,0.005245578334474565,0.0004911938133928086,0.0002919357586428906,,9.267805379180563e-06,,0.001028725895567382,9.267805379180563e-06,,0.0022335442104821296,,H2029
2768,7.906454542106526e-06,3.953227271053263e-06,,0.018718475266369695,,1.1859681813159789e-05,3.953227271053263e-06,,,0.34813345992839645,,0.0004981062931978694,1.1859681813159789e-05,0.0023561261444241957,0.0002292877357250645,1.1859681813159789e-05,1.976607040241212e-05,7.511133134058284e-05,0.0010673704398444224,0.00014231570689736726,,,0.00024114737796651173,0.000727394028922934,,0.026387736963647282,0.00016998820546074424,3.953227271053263e-06,0.0005060127213588341,3.953227271053263e-05,3.953227271053263e-06,2.767263046908536e-05,,0.00401251888697508,2.3719416388602933e-05,0.022379254391348965,,0.001344092787364024,,0.00029649237509326567,0.00424576775112313,3.953227271053263e-06,3.953227271053263e-06,3.953227271053263e-06,2.3719416388602933e-05,0.016129166210651646,,0.02824180360079312,3.162584454956778e-05,0.036298472363615476,,7.906454542106526e-06,,0.00018975427586315636,,1.1859681813159789e-05,1.976607040241212e-05,,0.0016445476099373596,2.767263046908536e-05,,0.03781657516148909,0.0096261092624018,0.00011464360405111548,0.00019370748994363874,,1.1859681813159789e-05,0.0001344092787364024,0.004225995085435298,0.01597101126629067,3.953227271053263e-06,1.1859681813159789e-05,7.906454542106526e-06,0.000458574152393045,0.00022533452164458207,3.953227271053263e-06,,0.005949606976982306,0.001110857113786813,0.0012413131784427328,,0.001102949366568764,,3.953227271053263e-06,0.00025696023428844144,3.953227271053263e-06,0.3272752102605057,2.767263046908536e-05,7.906454542106526e-06,4.743870087149748e-05,0.0613263933794585,0.01220755673789974,0.0006641412845781311,0.0008618033076593363,,,,0.0022256713988253597,2.767263046908536e-05,3.953227271053263e-06,0.0025063403651400242,3.953227271053263e-06,H2029
2769,1.1653716722465674e-05,1.1653716722465674e-05,,0.010356269787760922,1.1653716722465674e-05,0.0002641505249163728,,,7.769134795155885e-06,0.03562922723756505,2.3307433444931347e-05,0.004296339998025138,8.934506467402454e-05,0.0032436173367618847,0.0001864600487487245,1.1653716722465674e-05,,0.00027968862014990246,0.018727516670514963,8.157601705725972e-05,,3.884567397577943e-06,0.00044284152604833247,0.0031970059570076642,3.884567397577943e-06,0.040049898150975746,0.000567147740889754,3.884567397577943e-06,0.010935061655750122,2.719195725331376e-05,3.884567397577943e-06,9.322973377972539e-05,1.1653716722465674e-05,0.010989446442040661,6.215310742071077e-05,0.010643726002554402,7.769134795155885e-06,0.0012119859579471561,,0.0003029972159733812,0.00705049425817218,3.884567397577943e-06,1.5538240530848087e-05,7.769134795155885e-06,0.0008973358970352201,0.03752884437879534,7.769134795155885e-06,0.0063124274697135985,1.1653716722465674e-05,0.004991674845131735,1.1653716722465674e-05,7.769134795155885e-06,3.884567397577943e-06,8.934506467402454e-05,0.00024084338206607832,3.884567397577943e-06,9.322973377972539e-05,,0.011032178383392644,1.1653716722465674e-05,3.884567397577943e-06,0.018968419624481602,0.016866839210625487,3.496115016739702e-05,0.001227524053180686,1.1653716722465674e-05,4.6614866889862694e-05,0.000295226715383432,0.002820191891376134,0.009777463390039874,1.1653716722465674e-05,7.769134795155885e-06,0.00010876797431057347,0.000283573870444877,1.5538240530848087e-05,3.496115016739702e-05,3.107662635901461e-05,0.01287347318100278,0.0010138730642598767,0.0012974469347047538,1.1653716722465674e-05,0.0002641505249163728,9.71142575881078e-05,,0.008091564074496878,3.884567397577943e-06,0.26318284477559,5.049939069824511e-05,3.884567397577943e-06,0.000466148668898627,0.4147279479041801,0.010546609274911882,0.006028850693322353,0.0001864600487487245,,3.884567397577943e-06,,0.009412316699078743,6.215310742071077e-05,,0.0010177568615816668,,H2029
2770,1.8120038356108856e-05,,,0.03385728176987443,7.248009528337834e-05,0.0010872028827771023,0.000154020311491661,,9.060033713318698e-06,0.2891959435622864,,0.0014133625847890913,0.00010872028827771022,3.624019299433188e-05,0.00026274059976937123,7.248009528337834e-05,4.530002321395079e-05,0.00021744057655542044,0.002310304672374915,4.530002321395079e-05,,2.7180072069427555e-05,0.00013590036034713779,0.00032615970201198903,1.8120038356108856e-05,0.14512356693715378,0.008036227839182522,6.342026506375942e-05,0.00022650040677503936,5.436014413885511e-05,6.342026506375942e-05,0.00177576451473241,2.7180072069427555e-05,0.022604748794037975,9.060033713318698e-06,0.005997744236871862,,0.0002899206718387988,,0.00020838045563051613,0.0006432610273307861,,,9.060033713318698e-06,3.624019299433188e-05,0.0899206681759122,1.8120038356108856e-05,0.026165336200195986,9.060033713318698e-06,0.0028901454346419416,,9.060033713318698e-06,,0.00032615970201198903,1.8120038356108856e-05,,1.8120038356108856e-05,,0.014813120381994465,1.8120038356108856e-05,1.8120038356108856e-05,0.008280856336850077,0.009340884089547603,9.060033713318697e-05,1.8120038356108856e-05,,0.00012684023942223345,,0.020557195186822707,0.018391847797961693,,9.060033713318698e-06,9.060033713318698e-06,0.003796145898920958,0.0009060033713318698,,,0.004629685163760146,0.010437133720806482,0.00017214055334146964,,0.002455264862941671,5.436014413885511e-05,9.060033713318698e-06,,1.8120038356108856e-05,0.17505778088049984,0.00017214055334146964,9.060033713318698e-06,0.004149498173329647,0.0486794721567735,0.002183464142247396,0.020221953851694695,0.001766703230986364,,,2.7180072069427555e-05,0.00018120038356108856,1.8120038356108856e-05,,0.019415624601569332,9.060033713318698e-06,H2029
2771,7.630039513323874e-05,6.936409461333055e-06,1.3872791687309895e-05,0.11954197019000906,0.00013179161635319076,0.0005687859026535849,0.0002913284347860144,,4.85549207000438e-05,0.252353278279753,,0.0002982652800130468,0.0003953756661202586,0.0004508649808652758,0.0008184959896130258,6.936409461333053e-05,6.936409461333055e-06,0.00031907309215852296,0.0031283074851488008,2.774547443319495e-05,4.161834782657348e-05,1.3872791687309895e-05,0.0005687859026535849,0.00023583748591962444,,0.07119512761142001,0.0009780325356922874,3.468204730666526e-05,0.01214563433781053,6.936409461333053e-05,,0.0009572220000111901,1.3872791687309895e-05,0.017791877740055428,4.161834782657348e-05,0.004071658518241547,2.0809201148642952e-05,0.002247393506170589,,0.00023583748591962444,0.0005063570191459143,2.774547443319495e-05,1.3872791687309895e-05,1.3872791687309895e-05,0.00011791874295981222,0.09519519585842925,,0.00468900233748436,6.936409461333055e-06,0.027766445657477695,2.774547443319495e-05,1.3872791687309895e-05,1.3872791687309895e-05,6.936409461333055e-06,6.936409461333055e-06,6.936409461333055e-06,,2.0809201148642952e-05,0.004314434483509577,2.0809201148642952e-05,,0.001761844299170151,0.019990696988423057,3.468204730666526e-05,2.0809201148642952e-05,2.0809201148642952e-05,7.630039513323874e-05,,0.016265853496176923,0.022314390345019763,,,8.323669565314696e-05,0.0013179161635319076,2.774547443319495e-05,,,0.022737518839119397,0.01025198725579114,4.85549207000438e-05,,0.00031907309215852296,0.0003260099373855554,2.0809201148642952e-05,,1.3872791687309895e-05,0.024069300522498508,0.00012485531583328256,1.3872791687309895e-05,0.0029479821916734116,0.2262999365279696,0.004217340438616092,0.004938723318586284,0.0006589567199981432,,,2.0809201148642952e-05,0.0005618490574265527,4.161834782657348e-05,,0.01849245280788014,,H2029
2772,2.1714321600061427e-05,2.1714321600061427e-05,,0.006918200953994627,,9.554324048843296e-05,,8.685756821044906e-06,8.685756821044906e-06,0.14304967733128082,4.342878410522453e-06,0.0007252611031820446,3.040013478314701e-05,0.0024016147341165625,5.645743342730206e-05,2.6057298644155058e-05,,0.00021280052076672398,0.0022409265561565217,9.120040434944102e-05,,3.040013478314701e-05,0.0002822864626110019,0.0012941781326889555,,0.01623804482312615,0.0013810348554687943,1.3028635231567361e-05,0.00418653010969427,4.777162024421648e-05,,0.00011725770299359608,1.3028635231567361e-05,0.007652147447644451,4.342878410522453e-06,0.009219928061527645,1.737148546106948e-05,0.010596627267017633,4.342878410522453e-06,0.00019542973983116291,0.011999365735298763,,1.737148546106948e-05,2.1714321600061427e-05,7.382891888837155e-05,0.032910359169641336,8.685756821044906e-06,0.014314126564737519,4.342878410522453e-06,0.005107218134605443,4.342878410522453e-06,4.342878410522453e-06,,0.0002909732621297993,8.685756821044906e-06,4.342878410522453e-06,2.6057298644155058e-05,,0.01136530686823248,4.342878410522454e-05,8.685756821044906e-06,0.03182031730301658,0.032293617539571974,3.474297092213895e-05,0.0010162329562608274,8.685756821044906e-06,9.120040434944102e-05,6.514310570528596e-05,0.007843242946547826,0.02631346411901594,,4.777162024421648e-05,9.120040434944102e-05,0.0006470883618189693,0.000160686768909024,4.342878410522453e-06,5.2114597288310116e-05,0.027295009057344295,0.005602316390391304,0.002397274856984706,8.685756821044906e-06,0.0007643467693380739,3.040013478314701e-05,,0.0006557751613377666,,0.3819303233686326,3.908594796623259e-05,3.908594796623259e-05,0.0002779437673771116,0.18532825309146167,0.004012822300338659,0.003921614428018829,0.00014765727415633637,,,,0.0016025278119583832,4.342878410522454e-05,,0.0019933844735186756,,H2029
2773,5.9984956821078674e-05,0.00021225454443690573,,0.04160654723160194,6.921352629156907e-05,0.000604464810465172,,,0.0004106671921872159,0.15479360806864015,,0.0013842683980110704,9.689880913897802e-05,0.001956432896156479,0.004609624808764278,4.1528030662129004e-05,4.614220900635865e-06,0.00018456926158949677,0.020999373535655338,0.00016149815708631744,1.8456926158949677e-05,3.2299673973669704e-05,0.019910397656932793,0.00032760985417077125,9.228463079474838e-06,0.07177435803576107,0.00014765540927159742,4.6142209006358654e-05,0.0034145345311361566,0.0001338126614568774,1.3842683980110702e-05,0.0004937224023833494,2.768528284740897e-05,0.2172419424636707,2.3071104503179327e-05,0.02817446873688944,2.3071104503179327e-05,0.022102095133586436,,0.00021686957390925976,0.001591909615231871,,0.00021686957390925976,0.0002860833129828599,7.382770463579871e-05,0.0732970262502553,4.614220900635865e-06,0.002671648625984717,1.3842683980110702e-05,0.010391253044783198,4.6142209006358654e-05,0.00014765540927159742,4.614220900635865e-06,4.1528030662129004e-05,4.614220900635865e-06,8.767045245051875e-05,4.614220900635865e-06,1.3842683980110702e-05,0.006436847944360462,9.228463079474838e-06,,0.002459377271767355,0.009223845709400142,2.3071104503179327e-05,7.382770463579871e-05,9.228463079474838e-06,0.00032760985417077125,0.00019379761827795604,0.0064045476320406984,0.010797304994716029,,2.768528284740897e-05,0.00026301135735155623,0.0013242851434462403,2.768528284740897e-05,,4.614220900635865e-06,0.146275730581997,0.008056438374017087,9.689880913897802e-05,1.3842683980110702e-05,0.0001661123354305471,0.0005998495682107869,9.228463079474838e-06,2.3071104503179327e-05,,0.016675834167694237,2.3071104503179327e-05,2.3071104503179327e-05,0.0014027272392083,0.08532176439132542,0.006782916639728462,0.0051264085276773765,0.000987444804766699,,,9.228463079474838e-06,0.0003414534531136157,1.8456926158949677e-05,9.228463079474838e-06,0.01020668591101401,,H2029
2774,5.1722688548051566e-05,,6.465336068506446e-06,0.06723955657879843,3.8792016411038676e-05,0.003523618913944008,0.0001422377008387988,,5.8188024616558005e-05,0.32827016280143506,6.465336068506446e-06,0.002818892057838636,4.5257352479545115e-05,0.0002715447295405847,0.000594812762292535,0.00014870303690730523,1.9396038938685035e-05,0.001293070287017859,0.002237011811673056,1.9396038938685035e-05,1.293070287017859e-05,7.11186967535709e-05,0.0004461103400485438,0.0008017022871581132,6.465336068506446e-06,0.05192306878842167,0.0005818802461655801,6.465336068506446e-06,0.00024568338526655896,0.00021982173366087615,6.465336068506446e-06,0.001448238967325328,6.465336068506446e-06,0.013318616887655838,2.586140574035718e-05,0.007221802209069348,,0.00031680361867841486,,0.0010732482460253257,0.0013189322459551988,1.293070287017859e-05,,1.293070287017859e-05,0.00011637635656477301,0.07635562818901082,,0.008126955405293389,2.586140574035718e-05,0.012840193697189327,1.293070287017859e-05,,6.465336068506446e-06,5.8188024616558005e-05,1.293070287017859e-05,1.293070287017859e-05,9.051501229074723e-05,1.9396038938685035e-05,0.0066787164379680615,1.293070287017859e-05,1.293070287017859e-05,0.003601189424173177,0.0067368943206399376,3.8792016411038676e-05,0.0002586140574035718,,9.051501229074723e-05,6.465336068506446e-06,0.030335417070437017,0.031822349093379824,1.293070287017859e-05,,5.8188024616558005e-05,0.0013447911315759683,9.698034835925368e-05,,,0.038973034757017196,0.02319121610476254,0.0007435151845365262,,0.0012736745861439969,2.586140574035718e-05,1.9396038938685035e-05,6.465336068506446e-06,,0.08849768729413764,0.00012284169263327948,7.11186967535709e-05,0.001887883049310394,0.1535908395803825,0.007208863546309252,0.006827403493629203,0.0027477724390900945,,,1.293070287017859e-05,0.0030968889081864756,1.9396038938685035e-05,,0.007034299165127921,,H2029
2775,0.0033478069859734045,,3.678911919221084e-05,0.012692219559361905,3.678911919221084e-05,,3.678911919221084e-05,7.357803406172297e-05,,0.047825814085334345,,0.001140459834440754,,0.00018394518731565678,0.00018394518731565678,,,3.678911919221084e-05,0.00643808564250196,0.0001103671532539338,3.678911919221084e-05,0.0003678911919221084,0.0004046794938235244,0.000993304583608103,,0.03734079047870806,0.00014715627244614462,3.678911919221084e-05,0.04028405895352003,7.357803406172297e-05,,0.00018394518731565678,3.678911919221084e-05,0.16750047923327094,,0.013943042256279922,0.00018394518731565678,0.0003678911919221084,3.678911919221084e-05,0.00025752424299087327,0.0017290849242253326,0.00014715627244614462,0.00029431254489228925,0.002280915582427534,7.357803406172297e-05,0.0058862508978457856,,0.051394310018176514,0.1261128733840578,0.007504956613777962,0.002170560892858221,,3.678911919221084e-05,0.0007725706857456328,,3.678911919221084e-05,0.0001103671532539338,,0.008314319687878984,,,0.02486934159529438,0.04473543326745644,0.01210360672893925,0.0001103671532539338,,0.0001103671532539338,,0.0035317587116154197,0.026488190337115643,,3.678911919221084e-05,,0.00025752424299087327,3.678911919221084e-05,,,0.022036611700480543,,0.0001103671532539338,,0.00025752424299087327,0.0004046794938235244,,,7.357803406172297e-05,0.29431254489228925,0.00025752424299087327,0.0001103671532539338,,0.0005150464427547594,0.005040109737978281,,0.009417989177191334,,,,0.00014715627244614462,0.004892936098102748,3.678911919221084e-05,0.00890295295057151,,H2029
2776,0.0011793239947506945,2.2251368964580698e-05,,0.0022918876442200053,,2.2251368964580698e-05,,0.0003337713342619978,,0.03217552399129047,,0.0005117829258132733,,,2.2251368964580698e-05,,,2.2251368964580698e-05,0.0009345584562643341,2.2251368964580698e-05,,,0.0003115194854214447,0.004205521051122377,,0.039295923669878496,4.4502737929161395e-05,,0.004183270801868398,,,2.2251368964580698e-05,,0.03379990415789112,,0.02627896800099998,,0.00026701738732691325,,0.0007787987135536118,0.0014240895332370545,0.00017801159155127547,2.2251368964580698e-05,0.000823302411234718,0.00026701738732691325,0.023452978399490013,,0.10867591188463648,0.005429348743554178,0.009790621539454406,0.000823302411234718,,2.2251368964580698e-05,0.005718617979721645,,,4.4502737929161395e-05,,0.003471214838143849,0.00011125700478156097,,0.03704850453243495,0.08557884149801565,0.006541909193850339,0.001513095329012692,4.4502737929161395e-05,4.4502737929161395e-05,,0.0012238276924318007,0.028837826644536237,4.4502737929161395e-05,2.2251368964580698e-05,,0.00024476553848636014,0.00011125700478156097,,,0.007988255374687671,2.2251368964580698e-05,0.0009123082070103558,,0.00017801159155127547,4.4502737929161395e-05,,,,0.5011680693036111,8.900563581698028e-05,4.4502737929161395e-05,2.2251368964580698e-05,0.00026701738732691325,0.0037604840743113155,,0.0017578656662587764,,,,4.4502737929161395e-05,0.010324643517415633,,0.005140079507386711,,H2029
2777,0.0009990256743338836,,,0.0014236071533765598,,,2.4975606397953295e-05,0.0002747315285359111,,0.016184265568760226,,0.0006493663337130864,2.4975606397953295e-05,,4.995121279590659e-05,,,4.995121279590659e-05,0.0018731740258858764,0.00012487817383134166,,2.4975606397953295e-05,0.0001998051348667767,0.0016733617989403411,,0.02689869447414239,0.0001998051348667767,,0.0023477050156255575,2.4975606397953295e-05,,4.995121279590659e-05,,0.0565947884938373,,0.014510818664874778,,4.995121279590659e-05,,0.000524487592515444,0.0011488784616721524,2.4975606397953295e-05,0.00012487817383134166,0.000574439940043952,0.000524487592515444,0.010289953807520864,2.4975606397953295e-05,0.14258624344218032,0.04178425858062298,0.0035964924276019813,0.0013486835965389292,,2.4975606397953295e-05,0.0033717160834260814,,2.4975606397953295e-05,2.4975606397953295e-05,,0.0036214707289898623,2.4975606397953295e-05,2.4975606397953295e-05,0.07520156632496908,0.06403749962629,0.02345208603902521,0.0018232174231101136,,7.492681919385989e-05,,0.0010240011388902618,0.024925678163492573,,,,0.00014985420575402048,7.492681919385989e-05,,,0.010090155764732845,,0.00022478059942315483,,0.00014985420575402048,,,,2.4975606397953295e-05,0.4476137140191909,0.0001998051348667767,7.492681919385989e-05,,0.0001998051348667767,0.002597459661189339,,0.004120980020117425,,,,2.4975606397953295e-05,0.005045077882366422,,0.004945178860972413,,H2029
2778,0.004206329438614248,,,0.00812846067563952,2.842112719288029e-05,2.842112719288029e-05,2.842112719288029e-05,0.0001421059627228971,,0.034531674440726995,,0.0004263185416856826,2.842112719288029e-05,5.684241776500841e-05,2.842112719288029e-05,,,5.684241776500841e-05,0.0022736999781852933,,,5.684241776500841e-05,0.0002557914517699052,0.0016200081710961245,,0.028847547029699622,0.00019894854386715336,2.842112719288029e-05,0.011340055563880392,8.526354495788871e-05,2.842112719288029e-05,,,0.08938462310498865,,0.013386380642869723,,0.00019894854386715336,,0.0005115812697473322,0.0019326457983537381,8.526354495788871e-05,0.00011368483553001681,0.000852635449578887,0.0007105298136144856,0.004746346866445261,2.842112719288029e-05,0.12559322214537602,0.030694876184839927,0.011993752272346996,0.0027000217874559316,2.842112719288029e-05,5.684241776500841e-05,0.003296862517679957,,,,,0.007588459585733289,0.00011368483553001681,,0.0566149938520381,0.07875516924159177,0.01395480972189724,0.0013926381732775955,,0.00011368483553001681,,0.0023589512696995944,0.04348436708371128,,,,0.00019894854386715336,0.0002557914517699052,,,0.009663212653843909,,0.0003978970877343067,,0.00034105417983155484,0.0001421059627228971,2.842112719288029e-05,,,0.3707548932933888,0.00017052708991577742,0.0002557914517699052,,0.0005115812697473322,0.0035242210789511383,,0.004035810517660862,,,,8.526354495788871e-05,0.015205347160587872,2.842112719288029e-05,0.011283215923562597,,H2029
2779,6.87457883287641e-05,,,0.0007562044803428134,,,,0.00011457647562655514,,0.005751743087736054,,0.0003895602759227381,,4.58305255525094e-05,0.0002749831533150564,,2.29152627762547e-05,4.58305255525094e-05,0.006164209730444556,,,2.29152627762547e-05,0.0008020350058953228,0.0024290259415470803,,0.008616154978399933,2.29152627762547e-05,,0.0007332900262929668,6.87457883287641e-05,2.29152627762547e-05,4.58305255525094e-05,2.29152627762547e-05,0.04954290325669573,,0.031050241716305736,,0.00043539080147524757,,0.0009166121285030045,0.002543590124532231,9.166121285030046e-05,0.00020623817371270053,0.0003895602759227381,2.29152627762547e-05,0.03636648563322784,,0.1449621059806048,0.005362179576907682,0.0015582394862381365,,,,0.007012078496798022,,4.58305255525094e-05,2.29152627762547e-05,,0.007241239211824649,6.87457883287641e-05,,0.1009188657902102,0.05055106159715379,0.004858035708565997,0.004078924861437419,6.87457883287641e-05,6.87457883287641e-05,,0.0007103739547903039,0.0036435389123206205,,,,0.00011457647562655514,9.166121285030046e-05,,,0.014917848198237934,,0.0018103017156920805,,0.00013749173840280985,,,4.58305255525094e-05,,0.48371867417626846,0.0003437297503702287,0.0001833221022100376,0.00020623817371270053,9.166121285030046e-05,0.011732630715970572,,0.003483119941990715,,,,4.58305255525094e-05,0.002681089788453841,,0.0012374258073705703,,H2029
