,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,ncbi_taxon_id_644652,26,97,0.3561643835616438,0.5271739130434783,0.0,-11.231955634263038,-12.528721077539132,1.2967654432760938,0.7264646667050998,1.8939064413256748,0
1,ncbi_taxon_id_1263,61,140,0.8356164383561644,0.7608695652173914,0.025837784497329302,-4.745557944829108,-5.066355885826494,0.3207979409973851,-0.18381971230133679,0.8817855929829608,1
2,ncbi_taxon_id_29465,44,128,0.6027397260273972,0.6956521739130435,3.320002656002125e-05,-9.74794538974773,-11.605817693830048,1.8578723040823175,0.9275795849118055,2.691463236863234,2
3,ncbi_taxon_id_1301,41,163,0.5616438356164384,0.8858695652173914,8.980001796000359e-05,-7.0223179875374235,-10.01591429365155,2.993596306114125,2.3975928063196825,3.6239810521774203,3
4,ncbi_taxon_id_570,11,21,0.1506849315068493,0.11413043478260869,0.0,-8.818759996408167,-8.898889659013836,0.08012966260566794,-2.257514813088681,2.389633190457139,4
5,ncbi_taxon_id_724,25,99,0.3424657534246575,0.5380434782608695,0.0,-9.824385979106486,-11.970957205971695,2.1465712268652086,1.270072552518927,3.060541674888166,5
6,ncbi_taxon_id_561,42,118,0.5753424657534246,0.6413043478260869,0.00021229993631001912,-8.83494067727511,-9.363248879454483,0.528308202179374,-0.2837943681428412,1.3995526865601466,6
7,ncbi_taxon_id_40544,18,15,0.2465753424657534,0.08152173913043478,0.0,-5.898713982556807,-7.802363340472688,1.9036493579158813,1.1090784238707556,2.7902225898669535,7
8,ncbi_taxon_id_-1,72,180,0.9863013698630136,0.9782608695652174,0.012828798717120128,-5.856158524281876,-6.229566795334038,0.37340827105216035,-0.22714362883220918,0.8614857524031668,8
9,ncbi_taxon_id_841,71,158,0.9726027397260274,0.8586956521739131,0.011605596518321042,-6.209182176590843,-6.478443026081099,0.26926084949025647,-0.23911132221301667,0.8000554375789252,9
10,ncbi_taxon_id_1678,64,153,0.8767123287671232,0.8315217391304348,0.009696407757126206,-5.950435779790647,-6.415702461598562,0.4652666818079159,-0.1390182023891628,1.074325147008689,10
11,ncbi_taxon_id_61170,51,107,0.6986301369863014,0.5815217391304348,0.000136,-11.262920944445122,-11.602568111708955,0.3396471672638325,-0.19219001739593258,0.8310304326800368,11
12,ncbi_taxon_id_1578,10,59,0.136986301369863,0.32065217391304346,0.0,-9.878523059937747,-7.7716655807596915,-2.106857479178055,-3.9347227207707927,-0.5106621354930823,12
13,ncbi_taxon_id_459786,68,152,0.9315068493150684,0.8260869565217391,0.004105295484174968,-8.054084346842412,-7.7195756480481155,-0.33450869879429584,-0.7293003745396278,0.04054606864142188,13
14,ncbi_taxon_id_397864,18,14,0.2465753424657534,0.07608695652173914,0.0,-6.4992927739025665,-6.648679610911133,0.14938683700856553,-1.4854765246475767,1.429511250238924,14
15,ncbi_taxon_id_207244,60,150,0.821917808219178,0.8152173913043478,0.00014409997118000574,-9.468554483416833,-11.456886447252508,1.9883319638356738,1.3237529796428185,2.6496413945275337,15
16,ncbi_taxon_id_84111,40,137,0.547945205479452,0.7445652173913043,7.429997771000669e-05,-9.5855112962781,-10.818259436290637,1.232748140012538,0.5139198682002739,1.9554770460599713,16
17,ncbi_taxon_id_239934,46,69,0.6301369863013698,0.375,0.0007375991886408925,-8.496921591444119,-7.143423016301939,-1.3534985751421804,-2.5074585402958087,-0.1885842041479115,17
18,ncbi_taxon_id_292632,72,168,0.9863013698630136,0.9130434782608695,0.04711763769411015,-5.946435511205777,-4.775242271622747,-1.1711932395830318,-1.6367311085616878,-0.717826959515042,18
19,ncbi_taxon_id_375288,71,126,0.9726027397260274,0.6847826086956522,0.021947215363050755,-5.906129251154795,-5.759302735971485,-0.14682651518330964,-0.6485857083440797,0.3251192619312574,19
20,ncbi_taxon_id_838,16,45,0.2191780821917808,0.24456521739130435,0.0,-6.05678765364481,-6.288348555768038,0.23156090212322777,-1.983093758816944,2.667488037665039,20
21,ncbi_taxon_id_946234,42,122,0.5753424657534246,0.6630434782608695,1.6999996600000683e-05,-10.673050257829667,-12.36679596606792,1.6937457082382548,0.8805609571401426,2.526255573163296,21
22,ncbi_taxon_id_216851,73,152,1.0,0.8260869565217391,0.0814541081454108,-4.172542315352408,-3.7627380944485176,-0.4098042209038914,-0.8415120890194382,-0.0024443644348831933,22
23,ncbi_taxon_id_872,9,15,0.1232876712328767,0.08152173913043478,0.0,-13.386891588154192,-10.11256027320855,-3.274331314945642,-4.394994780357194,-2.160858094813946,23
24,ncbi_taxon_id_100883,10,103,0.136986301369863,0.5597826086956522,0.0,-10.063766275365037,-10.445295724424692,0.3815294490596557,-0.39881577793694567,1.1866124403206457,24
25,ncbi_taxon_id_35832,50,83,0.684931506849315,0.45108695652173914,0.0015004001500400147,-8.395339514355596,-8.896195381666711,0.5008558673111175,-0.2672285867704645,1.2890505097828189,25
26,ncbi_taxon_id_39948,36,85,0.4931506849315068,0.46195652173913043,0.0,-5.227111711924308,-5.226445272025763,-0.000666439898544045,-0.6963422778552734,0.8113549024711008,26
27,ncbi_taxon_id_830,6,6,0.0821917808219178,0.03260869565217391,0.0,-13.736522342850956,-7.8688468270323195,-5.867675515818638,-7.144357406132296,-4.524735504922158,27
28,ncbi_taxon_id_1730,71,159,0.9726027397260274,0.8641304347826086,0.07679307696207692,-4.015187105408367,-4.074712452389727,0.0595253469813607,-0.37369633685431647,0.5033568492835867,28
