,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,ncbi_taxon_id_644652,14,29,0.10218978102189781,0.08895705521472393,0.0,-13.985974592366118,-13.85697505876363,-0.12899953360248834,-1.2522449303452499,1.0543727277153643,0
1,ncbi_taxon_id_1263,116,286,0.8467153284671532,0.8773006134969326,0.021453719308347382,-5.174532290932415,-5.749705697162487,0.5751734062300716,0.1868006086995028,0.9843221400441847,1
2,ncbi_taxon_id_29465,82,132,0.5985401459854015,0.4049079754601227,0.00012300003690001108,-10.545135503646998,-10.08332026225861,-0.4618152413883849,-1.097754601828874,0.1650789458351624,2
3,ncbi_taxon_id_1301,75,156,0.5474452554744526,0.4785276073619632,7.669996165001918e-05,-10.067353569439152,-9.652540680651219,-0.41481288878793465,-0.9951156419284308,0.18714132435245834,3
4,ncbi_taxon_id_570,11,13,0.08029197080291971,0.03987730061349693,0.0,-9.435458266644295,-8.32294597701772,-1.1125122896265758,-3.906440354309517,1.8494599819553013,4
5,ncbi_taxon_id_906,15,35,0.10948905109489052,0.10736196319018405,0.0,-7.140777164447078,-10.975832701739824,3.8350555372927473,2.3662337600768923,5.355693287221339,5
6,ncbi_taxon_id_674963,6,22,0.043795620437956206,0.06748466257668712,0.0,-9.026613432557584,-10.873960338514193,1.8473469059566079,0.40988047275214456,3.4998993499643927,6
7,ncbi_taxon_id_724,47,90,0.34306569343065696,0.27607361963190186,0.0,-10.372856600851666,-10.089963556480162,-0.2828930443715018,-1.0313964228915162,0.5023846817276856,7
8,ncbi_taxon_id_117563,17,19,0.12408759124087591,0.05828220858895705,0.0,-14.63940158734761,-14.92374164829297,0.28434006094536146,-0.5858193001359102,1.1228140561553648,8
9,ncbi_taxon_id_561,58,148,0.4233576642335766,0.4539877300613497,0.0,-9.108119524260847,-9.997432971924475,0.8893134476636266,0.08462442400551123,1.7538872181688678,9
10,ncbi_taxon_id_40544,39,135,0.2846715328467153,0.41411042944785276,0.0,-8.480359136812897,-9.17202480424822,0.6916656674353229,-0.162285876552273,1.52285841009355,10
11,ncbi_taxon_id_-1,128,314,0.9343065693430657,0.9631901840490797,0.015117587905929677,-6.3961462531451545,-6.946971376268449,0.5508251231232955,-0.35897251003641817,1.563324366853709,11
12,ncbi_taxon_id_841,134,321,0.9781021897810219,0.9846625766871165,0.027856225070602567,-5.190995381585293,-5.443018550313103,0.2520231687278104,-0.13354983744786553,0.6330198468052574,12
13,ncbi_taxon_id_846,28,45,0.20437956204379562,0.13803680981595093,0.0,-12.727279455618234,-12.209263398073592,-0.5180160575446436,-1.2262422921016325,0.13292075182185575,13
14,ncbi_taxon_id_2172,60,121,0.43795620437956206,0.37116564417177916,0.0,-7.723573989757458,-7.262387848631609,-0.4611861411258502,-1.1572132602373137,0.3003599198146522,14
15,ncbi_taxon_id_1678,75,163,0.5474452554744526,0.5,0.00019199999999999995,-8.434589700807553,-8.084341217698665,-0.3502484831088906,-0.923358695040392,0.237210808388041,15
16,ncbi_taxon_id_61170,45,109,0.3284671532846715,0.3343558282208589,0.0,-11.758074341611675,-11.748377249913139,-0.009697091698535132,-0.57447678069554,0.5290903160877329,16
17,ncbi_taxon_id_191303,18,33,0.13138686131386862,0.10122699386503067,0.0,-12.696110531678794,-10.998948732126802,-1.6971617995519936,-3.042112362130921,-0.30457024839473157,17
18,ncbi_taxon_id_52225,18,50,0.13138686131386862,0.15337423312883436,0.0,-10.048802903402466,-11.224269060118615,1.175466156716148,-0.15140348932382552,2.5721257168175655,18
19,ncbi_taxon_id_1578,19,54,0.1386861313868613,0.1656441717791411,0.0,-10.084567205304914,-11.242344292994591,1.1577770876896787,0.12903583293961543,2.198814121806507,19
20,ncbi_taxon_id_459786,67,147,0.48905109489051096,0.450920245398773,0.0,-9.827901854994474,-9.644189510853012,-0.1837123441414642,-0.6279889705945731,0.24817660914723694,20
21,ncbi_taxon_id_397864,100,239,0.7299270072992701,0.7331288343558282,0.00453470090694018,-6.237808177120037,-6.473034341946286,0.23522616482625014,-0.15063916186646703,0.660646335496478,21
22,ncbi_taxon_id_577309,52,119,0.3795620437956204,0.36503067484662577,0.0,-6.845284652669569,-6.863752189244884,0.0184675365753138,-0.47996843784229976,0.6060778716155302,22
23,ncbi_taxon_id_207244,78,192,0.5693430656934306,0.588957055214724,6.239997504000998e-05,-10.959814285651909,-11.056215928320329,0.09640164266841904,-0.4079272318798125,0.6145090211631641,23
24,ncbi_taxon_id_158846,7,20,0.051094890510948905,0.06134969325153374,0.0,-4.459637809867718,-6.315938666802602,1.8563008569348842,0.15558407360200271,3.5488801881913554,24
25,ncbi_taxon_id_84111,14,37,0.10218978102189781,0.11349693251533742,0.0,-13.054127744257439,-13.432795395934244,0.37866765167680855,-0.795847595689125,1.6257641337217545,25
26,ncbi_taxon_id_239934,65,142,0.4744525547445255,0.43558282208588955,0.0,-8.793305035420154,-7.527188088181016,-1.2661169472391383,-1.967497114353293,-0.5276379828891835,26
27,ncbi_taxon_id_292632,131,321,0.9562043795620438,0.9846625766871165,0.08547165128299075,-3.92222310928353,-3.648508570201313,-0.2737145390822173,-0.5977158298755183,0.08211700797498106,27
28,ncbi_taxon_id_33024,27,81,0.19708029197080293,0.24846625766871167,0.0,-6.029205976804147,-7.084119363603015,1.0549133867988685,-0.5053338588306951,2.7178586977522894,28
