,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,ncbi_taxon_id_644652,12,58,0.5714285714285714,0.4715447154471545,2.216457703749819e-05,-13.25743246147046,-13.950998068557492,0.693565607087033,0.043905174485249825,1.3180979506965513,0
1,ncbi_taxon_id_1654,15,90,0.7142857142857143,0.7317073170731707,3.752199246183171e-05,-12.83759369760741,-14.306550226839187,1.4689565292317754,0.9401340558610256,2.0158960317544654,1
2,ncbi_taxon_id_1263,21,109,1.0,0.8861788617886179,0.01627789619422787,-8.739592541733915,-6.535770779355326,-2.2038217623785896,-3.2451699021175853,-1.1159037919680903,2
3,ncbi_taxon_id_52784,7,38,0.3333333333333333,0.3089430894308943,0.0,-13.313401585455054,-14.03826418753958,0.7248626020845261,-0.25877891535453834,1.5985521932140285,3
4,ncbi_taxon_id_1508657,20,121,0.9523809523809523,0.983739837398374,0.006300727731738016,-8.102789100657686,-7.672033355405021,-0.4307557452526645,-1.449990075869922,0.585927317036641,4
5,ncbi_taxon_id_117563,12,90,0.5714285714285714,0.7317073170731707,2.216457703749819e-05,-12.160390143327556,-14.506556394864889,2.346166251537332,1.7355697992660795,3.0277138132069985,5
6,ncbi_taxon_id_841,21,118,1.0,0.959349593495935,0.0034745395875721507,-9.892858978199222,-8.188708166390812,-1.7041508118084074,-2.6071996039611247,-0.8168863202271857,6
7,ncbi_taxon_id_2172,6,48,0.2857142857142857,0.3902439024390244,0.0,-10.113962070590198,-13.05889503071384,2.944932960123644,0.6961771883140631,5.179656566009925,7
8,ncbi_taxon_id_1378,12,73,0.5714285714285714,0.5934959349593496,1.8921093188406448e-05,-12.91010474230834,-15.040313738796861,2.1302089964885207,1.621533109152786,2.623307013647363,8
9,ncbi_taxon_id_459786,20,102,0.9523809523809523,0.8292682926829268,0.004608769480591681,-8.686042216366328,-7.998458990392839,-0.68758322597349,-1.5474418192352928,0.21826794252929022,9
10,ncbi_taxon_id_1505652,12,60,0.5714285714285714,0.4878048780487805,2.4225998197585735e-05,-12.659299916044459,-13.282341071116727,0.6230411550722679,-0.46936271724390416,1.6821499553978085,10
11,ncbi_taxon_id_83660,12,32,0.5714285714285714,0.2601626016260163,4.556328577514219e-05,-12.721835141382487,-13.28259643818146,0.5607612967989763,-0.2386848962355086,1.341566001317719,11
12,ncbi_taxon_id_375288,21,116,1.0,0.943089430894309,0.0101059951794403,-7.329326304252647,-6.972272482337897,-0.3570538219147511,-1.2064746786312082,0.49789035227268563,12
13,ncbi_taxon_id_838,21,116,1.0,0.943089430894309,0.000821472608157566,-9.094999886759481,-8.601336151742483,-0.4936637350169987,-2.324818233115786,1.1862985398557566,13
14,ncbi_taxon_id_482,6,45,0.2857142857142857,0.36585365853658536,0.0,-13.685420261584161,-14.977982295637128,1.2925620340529669,0.6758900685014526,1.936251299905725,14
15,ncbi_taxon_id_216851,21,120,1.0,0.975609756097561,0.02944397690120012,-8.023150212836558,-4.988854915914652,-3.0342952969219086,-3.6628907635919004,-2.4067597543484527,15
16,ncbi_taxon_id_1573,12,59,0.5714285714285714,0.4796747967479675,2.4225998197585735e-05,-13.522405375264238,-13.856820577188339,0.33441520192410046,-0.5105720858860612,1.090973420343725,16
17,ncbi_taxon_id_239759,21,121,1.0,0.983739837398374,0.016868308670310653,-8.107587197656247,-6.314915326126806,-1.7926718715294403,-2.8437577120083875,-0.655301913086083,17
18,ncbi_taxon_id_59735,10,25,0.47619047619047616,0.2032520325203252,0.0,-12.108634175580836,-13.34403896797012,1.235404792389286,0.5977614520063871,1.8937743621173588,18
