accession_id,ncbi_taxon_id_644652,ncbi_taxon_id_270497,ncbi_taxon_id_101,ncbi_taxon_id_1654,ncbi_taxon_id_123,ncbi_taxon_id_33886,ncbi_taxon_id_453229,ncbi_taxon_id_1263,ncbi_taxon_id_80865,ncbi_taxon_id_52784,ncbi_taxon_id_47670,ncbi_taxon_id_278993,ncbi_taxon_id_186650,ncbi_taxon_id_511434,ncbi_taxon_id_1508657,ncbi_taxon_id_51228,ncbi_taxon_id_233189,ncbi_taxon_id_504481,ncbi_taxon_id_106633,ncbi_taxon_id_233191,ncbi_taxon_id_117563,ncbi_taxon_id_84034,ncbi_taxon_id_2373,ncbi_taxon_id_992,ncbi_taxon_id_12916,ncbi_taxon_id_846,ncbi_taxon_id_841,ncbi_taxon_id_2747,ncbi_taxon_id_2172,ncbi_taxon_id_118966,ncbi_taxon_id_100175,ncbi_taxon_id_252965,ncbi_taxon_id_1378,ncbi_taxon_id_66831,ncbi_taxon_id_243627,ncbi_taxon_id_459786,ncbi_taxon_id_1233041,ncbi_taxon_id_33882,ncbi_taxon_id_2005359,ncbi_taxon_id_13687,ncbi_taxon_id_49184,ncbi_taxon_id_113,ncbi_taxon_id_46255,ncbi_taxon_id_160795,ncbi_taxon_id_1505652,ncbi_taxon_id_286,ncbi_taxon_id_2147,ncbi_taxon_id_88138,ncbi_taxon_id_157,ncbi_taxon_id_638847,ncbi_taxon_id_375288,ncbi_taxon_id_838,ncbi_taxon_id_482,ncbi_taxon_id_1648517,ncbi_taxon_id_51668,ncbi_taxon_id_216851,ncbi_taxon_id_33973,ncbi_taxon_id_106589,ncbi_taxon_id_79206,ncbi_taxon_id_2132,ncbi_taxon_id_1164882,ncbi_taxon_id_1210119,ncbi_taxon_id_100883,ncbi_taxon_id_1649,ncbi_taxon_id_204476,ncbi_taxon_id_1649482,ncbi_taxon_id_44261,ncbi_taxon_id_174708,ncbi_taxon_id_1822464,ncbi_taxon_id_2040476,ncbi_taxon_id_265980,ncbi_taxon_id_31983,ncbi_taxon_id_239759,ncbi_taxon_id_59739,ncbi_taxon_id_84108,ncbi_taxon_id_1234,ncbi_taxon_id_2070447,ncbi_taxon_id_40323,ncbi_taxon_id_187144,ncbi_taxon_id_120831,ncbi_taxon_id_547,ncbi_taxon_id_1354333,ncbi_taxon_id_33870,ncbi_taxon_id_363276,ncbi_taxon_id_86795,ncbi_taxon_id_82802,ncbi_taxon_id_577310,ncbi_taxon_id_702,ncbi_taxon_id_43994,ncbi_taxon_id_32207,ncbi_taxon_id_81466,ncbi_taxon_id_1257,ncbi_taxon_id_2077,ncbi_taxon_id_237,ncbi_taxon_id_2740,ncbi_taxon_id_267986,ncbi_taxon_id_1866885,ncbi_taxon_id_59753,ncbi_taxon_id_359407,ncbi_taxon_id_362865,ncbi_taxon_id_1854,ncbi_taxon_id_65551,ncbi_taxon_id_374,ncbi_taxon_id_55080,ncbi_taxon_id_1344362,ncbi_taxon_id_963,ncbi_taxon_id_581,ncbi_taxon_id_1016,ncbi_taxon_id_1740,ncbi_taxon_id_1236988,ncbi_taxon_id_906,ncbi_taxon_id_2375,ncbi_taxon_id_642,ncbi_taxon_id_1551504,ncbi_taxon_id_196081,ncbi_taxon_id_172900,ncbi_taxon_id_538,ncbi_taxon_id_41275,ncbi_taxon_id_270,ncbi_taxon_id_41273,ncbi_taxon_id_46123,ncbi_taxon_id_1678,ncbi_taxon_id_379072,ncbi_taxon_id_173479,ncbi_taxon_id_419014,ncbi_taxon_id_48075,ncbi_taxon_id_469322,ncbi_taxon_id_416949,ncbi_taxon_id_2282741,ncbi_taxon_id_1565532,ncbi_taxon_id_1080709,ncbi_taxon_id_397864,ncbi_taxon_id_1573535,ncbi_taxon_id_54247,ncbi_taxon_id_234,ncbi_taxon_id_1505660,ncbi_taxon_id_861914,ncbi_taxon_id_990721,ncbi_taxon_id_22,ncbi_taxon_id_84111,ncbi_taxon_id_162289,ncbi_taxon_id_179,ncbi_taxon_id_239934,ncbi_taxon_id_2050,ncbi_taxon_id_1573534,ncbi_taxon_id_28138,ncbi_taxon_id_142841,ncbi_taxon_id_1763,ncbi_taxon_id_1647,ncbi_taxon_id_56112,ncbi_taxon_id_872,ncbi_taxon_id_271159,ncbi_taxon_id_970,ncbi_taxon_id_795750,ncbi_taxon_id_84567,ncbi_taxon_id_191,ncbi_taxon_id_1279,ncbi_taxon_id_420345,ncbi_taxon_id_357,ncbi_taxon_id_20,ncbi_taxon_id_44260,ncbi_taxon_id_1433993,ncbi_taxon_id_830,ncbi_taxon_id_46913,ncbi_taxon_id_59732,ncbi_taxon_id_586,ncbi_taxon_id_1017280,ncbi_taxon_id_407,ncbi_taxon_id_816,ncbi_taxon_id_150247,ncbi_taxon_id_53246,ncbi_taxon_id_1350,ncbi_taxon_id_1134403,ncbi_taxon_id_447020,ncbi_taxon_id_1485,ncbi_taxon_id_1865,ncbi_taxon_id_445,ncbi_taxon_id_189330,ncbi_taxon_id_102106,ncbi_taxon_id_68287,ncbi_taxon_id_1883,ncbi_taxon_id_33042,ncbi_taxon_id_32067,ncbi_taxon_id_572511,ncbi_taxon_id_203804,ncbi_taxon_id_1434010,ncbi_taxon_id_629,ncbi_taxon_id_1030,ncbi_taxon_id_28453,ncbi_taxon_id_82373,ncbi_taxon_id_637,ncbi_taxon_id_836,ncbi_taxon_id_146813,ncbi_taxon_id_2745,ncbi_taxon_id_226,ncbi_taxon_id_29465,ncbi_taxon_id_570,ncbi_taxon_id_1742989,ncbi_taxon_id_1506553,ncbi_taxon_id_698776,ncbi_taxon_id_1637257,ncbi_taxon_id_338191,ncbi_taxon_id_75984,ncbi_taxon_id_76831,ncbi_taxon_id_400634,ncbi_taxon_id_232115,ncbi_taxon_id_44249,ncbi_taxon_id_541,ncbi_taxon_id_34037,ncbi_taxon_id_467975,ncbi_taxon_id_48736,ncbi_taxon_id_864,ncbi_taxon_id_682522,ncbi_taxon_id_713,ncbi_taxon_id_1243,ncbi_taxon_id_34102,ncbi_taxon_id_590,ncbi_taxon_id_2263,ncbi_taxon_id_1142,ncbi_taxon_id_1778601,ncbi_taxon_id_1578,ncbi_taxon_id_1827,ncbi_taxon_id_195950,ncbi_taxon_id_89966,ncbi_taxon_id_588605,ncbi_taxon_id_295418,ncbi_taxon_id_2039240,ncbi_taxon_id_2057233,ncbi_taxon_id_165779,ncbi_taxon_id_1298,ncbi_taxon_id_151037,ncbi_taxon_id_207244,ncbi_taxon_id_1084558,ncbi_taxon_id_177971,ncbi_taxon_id_1569,ncbi_taxon_id_1380,ncbi_taxon_id_2268,ncbi_taxon_id_1930924,ncbi_taxon_id_165695,ncbi_taxon_id_194,ncbi_taxon_id_946234,ncbi_taxon_id_2742,ncbi_taxon_id_43947,ncbi_taxon_id_252356,ncbi_taxon_id_1506577,ncbi_taxon_id_471826,ncbi_taxon_id_1372,ncbi_taxon_id_114627,ncbi_taxon_id_469,ncbi_taxon_id_127,ncbi_taxon_id_42418,ncbi_taxon_id_354354,ncbi_taxon_id_299566,ncbi_taxon_id_1960084,ncbi_taxon_id_1434011,ncbi_taxon_id_2733,ncbi_taxon_id_44748,ncbi_taxon_id_33057,ncbi_taxon_id_73918,ncbi_taxon_id_1505663,ncbi_taxon_id_44000,ncbi_taxon_id_264995,ncbi_taxon_id_2299,ncbi_taxon_id_33951,ncbi_taxon_id_244127,ncbi_taxon_id_1357,ncbi_taxon_id_475,ncbi_taxon_id_28231,ncbi_taxon_id_1505664,ncbi_taxon_id_1839,ncbi_taxon_id_715222,ncbi_taxon_id_848,ncbi_taxon_id_269773,ncbi_taxon_id_167375,ncbi_taxon_id_262406,ncbi_taxon_id_886360,ncbi_taxon_id_283,ncbi_taxon_id_294702,ncbi_taxon_id_28186,ncbi_taxon_id_48463,ncbi_taxon_id_2349,ncbi_taxon_id_1716,ncbi_taxon_id_416916,ncbi_taxon_id_1283313,ncbi_taxon_id_1849822,ncbi_taxon_id_544,ncbi_taxon_id_156454,ncbi_taxon_id_78119,ncbi_taxon_id_1301,ncbi_taxon_id_119977,ncbi_taxon_id_1269,ncbi_taxon_id_662,ncbi_taxon_id_1663,ncbi_taxon_id_620,ncbi_taxon_id_724,ncbi_taxon_id_866673,ncbi_taxon_id_561,ncbi_taxon_id_40544,ncbi_taxon_id_-1,ncbi_taxon_id_2282742,ncbi_taxon_id_216431,ncbi_taxon_id_1054211,ncbi_taxon_id_137583,ncbi_taxon_id_1912217,ncbi_taxon_id_28063,ncbi_taxon_id_61170,ncbi_taxon_id_46205,ncbi_taxon_id_543311,ncbi_taxon_id_2220,ncbi_taxon_id_697331,ncbi_taxon_id_52225,ncbi_taxon_id_1486726,ncbi_taxon_id_53634,ncbi_taxon_id_2048137,ncbi_taxon_id_2282523,ncbi_taxon_id_84162,ncbi_taxon_id_165696,ncbi_taxon_id_28196,ncbi_taxon_id_577309,ncbi_taxon_id_53460,ncbi_taxon_id_28250,ncbi_taxon_id_65502,ncbi_taxon_id_497,ncbi_taxon_id_832,ncbi_taxon_id_109262,ncbi_taxon_id_1505657,ncbi_taxon_id_904,ncbi_taxon_id_33981,ncbi_taxon_id_79328,ncbi_taxon_id_658061,ncbi_taxon_id_29407,ncbi_taxon_id_35832,ncbi_taxon_id_583,ncbi_taxon_id_1200657,ncbi_taxon_id_1279388,ncbi_taxon_id_125216,ncbi_taxon_id_1562,ncbi_taxon_id_39948,ncbi_taxon_id_2737,ncbi_taxon_id_253238,ncbi_taxon_id_346096,ncbi_taxon_id_32008,ncbi_taxon_id_1730,ncbi_taxon_id_29580,ncbi_taxon_id_1549126,ncbi_taxon_id_332162,ncbi_taxon_id_75,ncbi_taxon_id_898,ncbi_taxon_id_150333,ncbi_taxon_id_283168,ncbi_taxon_id_156973,ncbi_taxon_id_1386,ncbi_taxon_id_107,ncbi_taxon_id_2717,ncbi_taxon_id_55506,ncbi_taxon_id_140458,ncbi_taxon_id_1870884,ncbi_taxon_id_93217,ncbi_taxon_id_133925,ncbi_taxon_id_13334,ncbi_taxon_id_86331,ncbi_taxon_id_579,ncbi_taxon_id_265,ncbi_taxon_id_178440,ncbi_taxon_id_36853,ncbi_taxon_id_1912216,ncbi_taxon_id_53335,group
SRR6450947,0.0,0.0,3.52485e-05,3.52485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010574600000000001,0.0,3.52485e-05,0.0,0.0,0.0,0.00024674,0.000281988,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000317237,0.00038773400000000004,0.0,3.52485e-05,0.0,0.0,0.0,0.0,0.117448,0.0332393,0.0,0.0,3.52485e-05,0.00310187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52485e-05,0.0,7.0497e-05,0.0,3.52485e-05,3.52485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021149099999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,0.0004229819999999999,0.0,0.0,0.0,0.0025378899999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0497e-05,0.00010574600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,0.005534010000000001,0.0,3.52485e-05,0.0,0.000176243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226542,0.0,0.0,3.52485e-05,0.0,0.0,3.52485e-05,0.0,0.0,0.00045823099999999997,0.00024674,0.0,0.0,0.0,0.000176243,0.0004229819999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17973199999999998,0.000176243,0.0,0.0151569,0.0,0.0,7.0497e-05,0.0,0.0,0.0,0.0,0.0,7.0497e-05,0.0,0.0,0.0,0.20884699999999998,0.0,0.0,0.0,0.0,7.0497e-05,0.0,0.0,0.0,0.0008812130000000002,0.0,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,7.0497e-05,0.0,0.0,0.0,0.005393020000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00264364,0.0,0.0,3.52485e-05,0.0,0.0,0.0,0.0,0.000140994,3.52485e-05,0.0,0.0,0.0,0.0,0.0,0.11300700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,0.0,0.0,0.00761368,0.0,0.0,0.0,0.0,7.0497e-05,0.00021149099999999996,0.0,0.0013394400000000001,0.00035248500000000004,0.058442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010574600000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123017,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,0.0,0.0,3.52485e-05,0.0,3.52485e-05,0.0,0.000176243,0.0,0.0,0.0,0.0,0.0,0.0,3.52485e-05,0.0,0.0,3.52485e-05,0.0,0.0,0.0,0.0,0.0, Crohn’s disease
SRR6450955,0.0,0.0,0.0,0.000251233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14041e-05,0.0,0.0,0.0,3.14041e-05,0.0,9.42122e-05,0.0,0.0,0.0,3.14041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14041e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.14041e-05,0.0,0.0,3.14041e-05,0.0,0.0,0.0,0.0,0.00207267,0.000439657,0.0,0.0,0.0,0.0035486599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14041e-05,0.0,3.14041e-05,0.0,3.14041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14041e-05,0.0,0.0,0.0,0.00018842400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000125616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184028,0.0,0.0,0.0,0.0,0.0,0.010049299999999999,0.0,0.0,0.0035486599999999995,0.0,0.0,0.0,0.0,0.0,0.171184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14041e-05,0.0,0.0,0.0,0.00521308,0.0009735260000000002,0.0,9.42122e-05,0.0014759900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000125616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14041e-05,0.0,0.0,9.42122e-05,0.0,6.28082e-05,3.14041e-05,0.0,0.0,0.0,0.0,3.14041e-05,0.0,0.0,9.42122e-05,0.0,0.0,0.0,3.14041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033916399999999996,0.0,0.0,0.00662626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37829300000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42122e-05,0.0,0.0,0.0,0.0,0.0,0.0110228,0.0,3.14041e-05,0.0,0.0,0.00069089,0.00204126,0.0,0.00631222,0.0102691,0.188896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060923900000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.00119335,0.0,0.0,0.0,0.0,0.00015702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28082e-05,0.0,0.000502465,0.0,0.0,0.0,0.0,0.0,3.14041e-05,0.0,0.0,6.28082e-05,0.0,0.0,0.0,0.0,0.0,0.0, Crohn’s disease
SRR6450975,0.0,0.0,3.25669e-05,0.000195402,0.0,0.0,0.0,0.00319156,0.0,6.51339e-05,0.0,0.0,0.0,0.0,0.0007816060000000001,0.0,0.0,0.0,0.0,0.0,6.51339e-05,3.25669e-05,0.0,0.0,0.0,0.0,0.00315899,0.0,0.0,0.0,0.0,0.0,3.25669e-05,0.0,0.0,0.00045593699999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042337,0.0,0.0,0.0,0.0,0.0,0.0,0.030938599999999997,0.000195402,0.0,0.0,0.0,0.019703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25669e-05,0.00465707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025988400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000195402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000586205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25669e-05,3.25669e-05,0.0,0.0,0.0,0.0,3.25669e-05,0.364945,0.0,0.0,0.0,0.0,0.0,0.000651338,0.0,0.0,0.0005536380000000001,0.00211685,0.0,0.0,0.00035823599999999995,0.0,0.017749,0.0,0.0,0.0,3.25669e-05,0.0,6.51339e-05,0.0,0.0,0.0,0.0,0.0,0.011528700000000001,3.25669e-05,0.0,0.0395688,9.77008e-05,0.0,9.77008e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000293102,0.0,0.0,0.0,0.0,0.0,0.00042337,0.0,0.0,0.0,0.0,6.51339e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25669e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.77008e-05,0.0,0.0,0.00084674,0.0,0.0,0.0,3.25669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016283499999999998,0.0,0.0,0.0,0.0,0.0,0.00042337,0.0,3.25669e-05,0.00198658,0.0603791,0.0,0.0,0.0,0.0,0.0,0.0,9.77008e-05,0.0,0.0,0.0,0.0,0.000130268,0.0,0.0,0.0055038100000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51339e-05,0.0,3.25669e-05,0.00182375,0.0,0.0,3.25669e-05,0.0,0.0013352400000000001,0.0,0.0,0.0,0.0,0.0,0.0213965,0.0,0.0,0.0,0.0,0.00371263,0.0,0.0,0.0,0.0,0.0,0.0,0.000130268,0.0,0.000130268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Crohn’s disease
SRR6450977,0.0,0.0,6.94324e-05,6.94324e-05,0.0,0.0,0.0,0.00031244599999999997,6.94324e-05,0.0,0.0,0.0,0.0,0.0,0.000520743,0.0,0.0,0.0,0.0,0.0,0.0005554590000000001,3.47162e-05,0.0,0.0,0.0,0.0,3.47162e-05,3.47162e-05,0.0,0.0,0.0,0.0,0.000104149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104149,0.0,0.0,0.0,0.0,0.0,0.0,0.103211,0.000243013,0.0,0.0,3.47162e-05,0.0014233599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007290399999999999,0.0,0.000590175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00173581,3.47162e-05,0.0,0.0,3.47162e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.47162e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47162e-05,0.0,0.0,0.0,0.0085749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94324e-05,0.000173581,0.0,0.0,3.47162e-05,3.47162e-05,0.0,0.0,0.0,0.0,0.0,0.00027773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47162e-05,0.0,0.000173581,0.0,0.0,0.0,0.0,0.0,0.0024648499999999998,0.0,0.000173581,0.0,0.0,3.47162e-05,0.000138865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50217,0.0,0.0,6.94324e-05,0.0,0.0,6.94324e-05,0.0,0.0,0.0022912699999999998,0.0,0.0,0.0,0.000347162,0.0,0.00402708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000173581,0.00031244599999999997,0.0,0.07026560000000001,0.0,0.0,3.47162e-05,0.0,0.0,3.47162e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.07328589999999999,0.0,0.0,0.0,0.0,6.94324e-05,0.0,0.0,0.0,3.47162e-05,0.0,3.47162e-05,0.0,0.0,0.0,0.0007290399999999999,0.0,0.0,0.0,0.0,3.47162e-05,0.0,0.0,3.47162e-05,6.94324e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47162e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000937337,0.0,0.0,0.00444367,3.47162e-05,0.0,0.0,0.0,0.000104149,3.47162e-05,0.0,0.0,0.0,0.0,0.0,0.0361396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47162e-05,0.0,0.0,0.0,0.0,3.47162e-05,0.0,3.47162e-05,0.033639999999999996,0.0,0.0,0.0,0.0,0.000104149,0.000104149,0.0,0.00104149,0.00968582,0.0909217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049296999999999995,0.0,0.0,0.0,0.0,0.000347162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035966,0.0,0.0,0.0,0.0,0.0010762,0.0,0.0,0.0,0.0,0.0,0.0014580799999999998,0.0,0.0,3.47162e-05,0.0,0.0013886500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0010762,0.0,6.94324e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47162e-05,0.0,0.0,0.0,0.0,0.0,0.0, Crohn’s disease
SRR6450964,6.21813e-05,0.0,0.0,0.00018654400000000002,0.0,0.0,0.0,0.0019898,3.10907e-05,0.0,0.0,0.0,0.0,0.0,0.013275700000000001,0.0,0.0,3.10907e-05,0.0,0.0,6.21813e-05,0.0,0.0,0.0,0.0,0.0,0.0054719600000000005,0.0,0.0,0.0,0.0,0.0,3.10907e-05,0.0,0.0,0.00817684,0.0,0.0,0.000155453,0.00021763499999999999,0.0,0.0,0.0,0.0,3.10907e-05,3.10907e-05,0.0,0.0,0.0,0.0,0.037775199999999995,0.000839448,0.0,0.0,0.0,0.098775,0.0,0.0,0.0,0.0,0.0,0.0,0.0006839950000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00771048,0.0,0.0012436300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018654400000000002,0.0,0.0,3.10907e-05,0.0,3.10907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123741,0.0,0.0,0.0,0.0,0.0,0.0,6.21813e-05,0.0,0.0,0.0,0.0019587100000000002,0.0,3.10907e-05,0.0,6.21813e-05,0.0,0.0,0.0,0.0,0.0,0.00121254,3.10907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00096381,0.0,0.0,0.00335779,3.10907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10907e-05,0.0,0.0,0.0,0.489616,0.0,0.0,0.0,0.0,0.0,0.000621813,0.0,0.0,0.0007150850000000001,6.21813e-05,0.0,0.0,0.00693322,0.0,0.018374599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10907e-05,0.0,0.0,0.0,0.00118145,3.10907e-05,0.0,0.011192600000000002,0.0,0.0,6.21813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007461760000000001,0.0,0.0,0.0,0.0,3.10907e-05,0.0,0.0,0.0,0.00018654400000000002,0.0,3.10907e-05,0.0,0.0,0.0,0.0022385300000000003,3.10907e-05,0.0,0.0,3.10907e-05,0.00329561,0.0,0.0,0.0,6.21813e-05,0.0,0.0,0.0,0.0,3.10907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000124363,0.0,0.0,3.10907e-05,0.0,0.0,0.0,0.0,9.327200000000001e-05,0.0,0.0,0.009482649999999999,0.0,0.0,0.0,0.0,0.00152344,6.21813e-05,3.10907e-05,0.0,0.0,3.10907e-05,0.0,0.00419724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00596941,0.0,0.0,0.0,0.0,0.0,0.00323343,0.0,9.327200000000001e-05,0.0543776,0.111989,0.0,3.10907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026738,0.0,0.0,0.0,0.0,0.015079,0.0,0.0,0.0,0.0,0.0,0.0,0.013524399999999999,0.023877599999999995,0.0,0.0,0.0,0.0,0.0006839950000000001,0.0,0.0,0.0,0.0,0.0,0.0003419969999999999,0.0,0.0,0.0,0.0,0.010259899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.00938938,0.0,0.000155453,0.0,0.0,0.0,0.0,9.327200000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy
