,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,ncbi_taxon_id_644652,12,26,0.6,0.7027027027027027,1.6925853614120894e-06,-16.74225641593979,-17.21456726318901,0.4723108472492238,-0.6628566869176118,1.4992826658388563,0
1,ncbi_taxon_id_2735,14,22,0.7,0.5945945945945946,1.0560745673241694e-05,-16.101715794221352,-15.459639708739683,-0.6420760854816695,-1.5772611597473074,0.26937467204045584,1
2,ncbi_taxon_id_412592,20,37,1.0,1.0,0.00017435301782239908,-13.688006476413836,-12.75088829574956,-0.937118180664279,-1.5651843200443483,-0.37771694601416655,2
3,ncbi_taxon_id_270497,7,12,0.35,0.32432432432432434,0.0,-18.20071244169089,-16.278955559842192,-1.9217568818487016,-3.405838086474949,-0.4360652534218334,3
4,ncbi_taxon_id_1654,20,37,1.0,1.0,0.0008128430986189257,-10.623381576334253,-9.905004376693363,-0.7183771996408904,-1.8156553052728128,0.3764353575086572,4
5,ncbi_taxon_id_182709,7,10,0.35,0.2702702702702703,0.0,-17.91826676528587,-17.484365468602796,-0.43390129668307836,-2.628368987167639,1.4829217236416994,5
6,ncbi_taxon_id_453229,9,15,0.45,0.40540540540540543,0.0,-18.894788134733318,-18.78906650734308,-0.1057216273902442,-0.7157639849419111,0.4602238332410794,6
7,ncbi_taxon_id_1263,20,37,1.0,1.0,0.0008516203004986301,-10.825781610657865,-10.732657636823516,-0.09312397383434623,-1.2218759650718078,1.0430774266473044,7
8,ncbi_taxon_id_52784,11,22,0.55,0.5945945945945946,1.2151031733042021e-06,-17.371702893408774,-16.929018987231952,-0.4426839061768201,-2.183226835014774,1.18831611371766,8
9,ncbi_taxon_id_47670,10,29,0.5,0.7837837837837838,4.6033245193208537e-07,-17.346033647743248,-17.661596432135116,0.31556278439187213,-0.8129052136945278,1.42921018092485,9
10,ncbi_taxon_id_28073,9,16,0.45,0.43243243243243246,0.0,-16.378146611901848,-16.65483596874126,0.2766893568394122,-1.0855811795860728,1.5570964168412034,10
11,ncbi_taxon_id_278993,19,35,0.95,0.9459459459459459,5.5563545370552295e-06,-17.390707963849543,-17.312594985164054,-0.0781129786854892,-0.5683933921433558,0.4897841616150256,11
12,ncbi_taxon_id_42054,12,27,0.6,0.7297297297297297,1.9596405927841277e-06,-18.212626865997244,-17.67008945303847,-0.5425374129587733,-1.096380802741551,0.00887157215702081,12
13,ncbi_taxon_id_192992,6,11,0.3,0.2972972972972973,0.0,-18.647495430126035,-18.099645934223858,-0.5478494959021782,-1.382639903866583,0.2767774639818899,13
14,ncbi_taxon_id_1508657,20,37,1.0,1.0,0.001711685592284957,-9.543365186702976,-9.517309052050136,-0.026056134652841186,-1.2072316346019882,1.0868790080368114,14
