group,Dialister,Acidaminococcus,Clostridium_XI,Catenibacterium,Rothia,Anaerostipes,Paraeggerthella,Anaerotruncus,Coprobacillus,Treponema,Serratia,Senegalimassilia,Alloscardovia,Parabacteroides,Holdemania,Ruminococcus2,Comamonas,Erysipelotrichaceae_incertae_sedis,Roseburia,Coprococcus,Pseudomonas,Bulleidia,Sphingobium,Lactococcus,Corynebacterium,Lactobacillus,Catonella,Novosphingobium,Oceanobacillus,Lachnoanaerobaculum,Sphingomonas,Olsenella,Fusobacterium,Vibrionimonas,Collinsella,Enterococcus,Anaerosporobacter,Atopobium,Enterobacter,Dorea,Pseudobutyrivibrio,Gardnerella,Vagococcus,Herbaspirillum,Adlercreutzia,Schlegelella,Methanobrevibacter,Leptotrichia,Aggregatibacter,Burkholderia,Propionibacterium,Peptostreptococcus,Clostridium_III,Haemophilus,Eikenella,Kluyvera,Clostridium_XVIII,Clostridium_XlVb,Leuconostoc,Succinivibrio,Pseudoflavonifractor,Weissella,Mobilitalea,Howardella,Parvimonas,Holdemanella,Ruminococcus,Hydrogenophaga,Asaccharobacter,Gemella,Vogesella,Abiotrophia,Akkermansia,Parasutterella,Arthrobacter,Rhodopseudomonas,Aeromonas,Alistipes,Neisseria,Acinetobacter,Rummeliibacillus,Hungatella,Acetatifactor,Allobaculum,Cetobacterium,Lachnospiracea_incertae_sedis,Pelomonas,Helicobacter,Actinomyces,Staphylococcus,Oscillibacter,Microbacterium,Citrobacter,Arcanobacterium,Gordonibacter,Obesumbacterium,Caulobacter,Eubacterium,Plesiomonas,Acetanaerobacterium,Veillonella,Stenotrophomonas,Enterorhabdus,Clostridium_sensu_stricto,Campylobacter,Anaerosalibacter,Blautia,Finegoldia,Buttiauxella,Solibacillus,Peptococcus,Delftia,Escherichia/Shigella,Devosia,Enhydrobacter,Mucispirillum,Negativicoccus,Scardovia,Alloprevotella,Paracoccus,Methyloversatilis,Porphyromonas,Lautropia,Ezakiella,Sphingosinicella,Bifidobacterium,Flavisolibacter,Intestinimonas,Lacibacterium,Phyllobacterium,Dolosigranulum,Pediococcus,Robinsoniella,Bacillus,Intestinibacter,Faecalitalea,Oribacterium,Shinella,Flavonifractor,Shewanella,Deinococcus,Megamonas,Rikenella,Butyricicoccus,Varibaculum,Rhodococcus,Brachybacterium,Psychrobacter,Terrisporobacter,Diaphorobacter,Streptobacillus,Sphaerotilus,Succiniclasticum,Sneathia,Pseudochrobactrum,Vulcaniibacterium,Ramlibacter,Stomatobaculum,Micrococcus,Gemmiger,Limnohabitans,Undibacterium,Tepidimonas,Turicibacter,Propionispira,Barnesiella,Shuttleworthia,Murdochiella,Faecalicoccus,Eisenbergiella,Ornatilinea,Flavobacterium,Sporobacter,Christensenella,Odoribacter,Sphingobacterium,Brevibacterium,Cloacibacillus,Mogibacterium,Morganella,Succinatimonas,Empedobacter,Coprothermobacter,Curvibacter,Catabacter,Parvibacter,Cellvibrio,Hydrogenoanaerobacterium,Gemmatimonas,Bilophila,Cronobacter,Allisonella,Rhizobacter,Sphingopyxis,Massilia,Actinotignum,Pseudoruegeria,Dietzia,Eggerthella,Thauera,Filifactor,Gluconacetobacter,Tepidimicrobium,Nitrospira,Thermomonas,Roseomonas,Eggerthia,Selenomonas,Pseudocitrobacter,Tsukamurella,Granulicatella,Thiothrix,Yaniella,Bosea,Klebsiella,Photobacterium,Acidovorax,Streptococcus,Proteus,Porphyrobacter,Exiguobacterium,Carnobacterium,Brevundimonas,Providencia,Schwartzia,Mobiluncus,Ethanoligenens,Pedobacter,Anaerofilum,Anoxybacillus,Blastococcus,Murimonas,Fretibacterium,Chryseobacterium,Parascardovia,Limnobacter,Anaeroglobus,Victivallis,Methylophaga,Aeromicrobium,Desulfovibrio,Celeribacter,Cellulosilyticum,Paraprevotella,Luteolibacter,Faecalibacterium,Clostridium_XlVa,Sandaracinobacter,Methylophilus,Sphingorhabdus,Kocuria,Achromobacter,Lysinibacillus,Actinobacillus,Mitsuokella,Gluconobacter,Anaerococcus,Bacteroides,Clostridium_IV,Methylobacterium,Prevotella,Phascolarctobacterium,Solobacterium,Sutterella,Fusicatenibacter,Tissierella,Sediminibacterium,Ralstonia,Peptostreptococcaceae_incertae_sedis,Megasphaera,Oxalobacter,Raoultella,Romboutsia,Bradyrhizobium,Mycoplasma,Butyrivibrio,Coprobacter,Cloacibacterium,Butyricimonas,Pyramidobacter,Slackia,Lactonifactor,Peptoniphilus
yControl(Fudan cohort),60.8365936,0.163459992,0.005359344,0,0.002679672,0.008039016,0,0,0,0,0,0.050913768,0,0.522536042,0.021437376,0.243850153,0,0.002679672,0.798542258,0.758347178,0,0,0,0.008039016,0,0.048234096,0,0,0,0,0,0.002679672,0,0,0.171499009,0.002679672,0,0,0.592207514,0.420708505,0,0,0,0,0,0.002679672,0,0,0,0.002679672,0,0,0,0.05359344,0,0,0.061632456,0.123264912,0.037515408,0.002679672,0.002679672,0.008039016,0,0,0,0.937885203,0.176858353,0,0,0.005359344,0,0.008039016,0.643121282,0.002679672,0,0,0,1.219250764,0,0,0,0.005359344,0.002679672,0,0,1.238008468,0,0,0.018757704,0,0.305482609,0,0.391232113,0,0.021437376,0.267967201,0,2.336673991,0,0.01339836,0.037515408,0.002679672,0,0.144702288,0,0,0.431427193,0,0.10718688,0,0,0.005359344,2.111581542,0,0,0,0,0,0.002679672,0,0,0,0,0,0,0.152741304,0,0.010718688,0,0,0,0,0,0,0.016078032,0,0,0,0.042874752,0,0,4.330349965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.436304196,0,0,0,0,0,0.281365561,0,0,0,0,0,0,0,0,0.024117048,0,0,0,0,0,0,0,0,0,0,0.002679672,0,0,0,0.326919985,0.029476392,0.970041267,0,0,0,0,0,0,0.002679672,0,0,0,0,0,0,0,0,0,0.002679672,0,0.002679672,0,0,0,4.788573879,0,0,0.096468192,0,0,0,0,0.005359344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010718688,0,0,0.259928185,0,7.11184951,1.264805188,0,0,0,0,0,0,0,0,0,0,1.203172732,0.04019508,0,0.214373761,0.337638673,0,0.058952784,0.166139665,0,0,0.002679672,0,0.905729139,0,0.048234096,0.353716705,0,0.010718688,0,0.002679672,0,0.085749504,0,0.008039016,0,0
oControl(Fudan cohort),0.05914535,0.020700872,0.000985756,0,0.002957267,0.135048548,0,0.002957267,0.000985756,0,0,0,0,1.30908374,0.010843314,2.423973582,0,0.079846222,5.888905318,0.006900291,0,0,0,0,0.000985756,0.031544187,0,0,0,0,0.000985756,0.005914535,0.014786337,0,0.121247967,0,0,0.001971512,0,0.150820642,0,0.000985756,0,0,0,0,0,0,0.000985756,0.018729361,0,0,0,0.539208438,0,0,0.299669772,1.104046528,0,0,0.032529942,0.005914535,0,0,0.000985756,0.000985756,0.146877618,0,0.004928779,0.001971512,0,0.000985756,0.140963083,0.022672384,0,0,0,0.861550594,0.000985756,0,0,0.039430233,0.030558431,0.001971512,0,7.144758243,0,0.003943023,0.006900291,0,0.781704372,0,0,0,0,0,0,0.232638375,0,0.002957267,0.022672384,0.004928779,0,0.278968899,0,0,0.908866874,0,0,0,0,0.000985756,0.57173838,0,0,0.009857558,0,0,0.022672384,0,0,0,0,0,0,0.13702006,0,0.009857558,0,0,0,0,0,0,0.044359012,0,0,0,0.3213564,0,0,0.024643896,0.003943023,0.031544187,0,0,0,0,0,0,0,0,0,0,0,0.000985756,0,0.001971512,0,0.192222387,0,0,0,0.008871802,0,0.095618315,0,0,0,0.017743605,0,0,0,0,0.307555818,0,0,0,0,0.000985756,0,0,0,0,0,0,0,0,0,0.352900587,0,0.209965991,0,0,0,0,0,0,0.001971512,0,0,0.003943023,0,0,0,0,0,0,0,0,0.001971512,0,0,0,0.009857558,0,0.000985756,0.040415989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054216571,0,0,0.000985756,0,14.47976736,1.61861107,0,0,0,0,0,0,0,0,0,0,52.39982256,0.08970378,0.001971512,0.026615407,0.010843314,0,5.263936123,0.251367736,0,0,0.000985756,0,0.000985756,0,0,0.451476169,0.002957267,0,0.000985756,0.001971512,0,0.000985756,0,0,0,0
yControl(Fudan cohort),0.045032562,0,0.003464043,0,0,1.094637661,0,0.090065124,0.280587502,0,0,0,0,1.143134266,0.01039213,1.572675627,0,0.065816821,1.409865595,0.737841208,0.003464043,0,0,0.01039213,0.006928086,0.051960648,0,0,0,0,0,0,0.038104476,0,0.013856173,0,0,0.006928086,0.381044755,1.745877789,0,0,0,0,0,0,0,0.003464043,0.003464043,0.006928086,0,0.003464043,0,0,0,0,0.336012193,0.086601081,0.003464043,0,0,0.003464043,0,0,0,0.003464043,4.499792157,0,0.748233338,0.003464043,0,0.003464043,0.259803242,1.035748926,0,0,0,1.337120687,0.003464043,0.003464043,0,0.100457254,0,0,0,3.024109741,0,0,0.048496605,0,0.252875156,0,0.484966052,0,0.020784259,0,0,1.205487044,0.003464043,0.003464043,0.013856173,0,0,0.426077317,0,0,2.587640294,0,0.003464043,0,0,0,7.232922267,0,0.006928086,0,0,0,0,0,0,0,0,0,0,0.204378551,0,0.329084107,0,0,0,0,0,0,0.090065124,0,0,0,0.419149231,0,0,0.114313427,0,0,0,0,0,0,0.003464043,0,0,0,0,0,0,0,0,0.003464043,0,5.064431204,0,0,0,0.006928086,0,1.250519606,0,0,0,0.013856173,0,0,0,0.017320216,0.1281696,0,0,0.013856173,0.003464043,0,0,0,0,0,0,0,0,0,0,0.145489816,0.065816821,0,0,0,0,0,0,0,0.200914507,0,0,0,0.003464043,0.003464043,0,0,0,0,0.017320216,0,0,0,0,0,5.019398642,0,0.003464043,0.048496605,0,0,0,0,0,0,0,0,0,0,0.058888735,0,0,0,0.003464043,0,0,0,0,0,0,0,0.048496605,0,0,0,0,34.81709852,4.939725648,0,0,0,0,0,0,0,0,0,0,7.250242483,0.384508799,0,0.01039213,5.916585839,0,0,0,0,0,0.006928086,0,0,0.006928086,0,0.772481641,0.006928086,0,0,0,0,0.131633643,0,0,0.003464043,0
yControl(Fudan cohort),5.733015495,0,0,0.47079857,0,0.035756853,0,0.002979738,0.002979738,0,0,0.047675805,0,1.293206198,0.002979738,0.521454112,0,0,5.560190703,0.402264601,0.002979738,0,0,0,0.002979738,0.023837902,0,0,0,0.002979738,0,0,0.002979738,0,1.033969011,0.008939213,0,0.002979738,0.05363528,0.357568534,0,0,0,0,0,0.002979738,0,0,0,0.005959476,0,0.002979738,0,0.458879619,0,0,0.047675805,0.348629321,0.002979738,0,0,0.005959476,0,0,0,0,1.02205006,0,0.041716329,0.011918951,0,0,0.381406436,0.002979738,0,0,0,0.446960667,0,0,0,0.002979738,0,0.002979738,0,6.594159714,0,0,0.020858164,0,0.512514899,0,0.113230036,0,0.005959476,0,0,5.163885578,0,0.02681764,0.1340882,0,0,0.011918951,0,0,0.39034565,0,0,0,0,0.005959476,1.111442193,0,0,0,0,0,0.002979738,0,0,0,0,0,0,1.108462455,0,0.21454112,0,0,0,0,0,0,0.002979738,0,0.005959476,0,0.032777116,0,0,24.27294398,0,0,0,0,0.005959476,0,0,0,0,0,0,0,0,0,0,0,0,4.851013111,0,0,0.002979738,0,0,0.059594756,0,0,0,0.002979738,0,0,0,0,0.05363528,0,0,0,0,0,0,0,0.002979738,0,0,0,0,0,0,0.008939213,0.005959476,0,0,0,0,0,0,0,0.002979738,0,0,0,0.005959476,0,0,0,0,0,0,0,0.017878427,0,0,0,0.309892729,0,0,0.458879619,0,0,0,0,0.011918951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435041716,0,0,0.39034565,0,15.46781883,3.468414779,0,0,0,0,0,0,0,0,0,0,4.645411204,0.062574493,0,10.54529201,0.864123957,0,0.008939213,0.059594756,0,0,0.002979738,0,0,0,0,0.083432658,0,0.011918951,0,0,0,0.062574493,0,0.002979738,0,0
yControl(Fudan cohort),1.852986217,0,0,0.003828484,0,0.026799387,0,0.015313936,0,0,0,0,0,0.535987749,0.026799387,6.033690658,0,0,3.296324655,3.415007657,0.003828484,0,0,0,0.007656968,0.049770291,0,0,0,0,0.003828484,0,0.015313936,0,0.007656968,0.003828484,0,0.003828484,0.10719755,0.428790199,0,0.01914242,0,0,0.022970904,0.003828484,0,0,0,0.022970904,0.003828484,0.003828484,0.007656968,0,0,0,0.122511485,0.153139357,0,0,0.01914242,0,0,0,0,0,6.860643185,0,0,0,0,0,0.022970904,1.43568147,0,0,0,0.853751914,0,0,0,0.01914242,0,0,0,2.044410413,0,0,0,0.003828484,0.907350689,0,0.011485452,0,0.003828484,0,0,0.689127106,0,0.003828484,0.011485452,0,0,0.080398162,0,0,0.696784074,0,0,0,0,0,3.430321593,0,0,0,0,0,0,0.003828484,0,0,0,0,0,0.551301685,0,0.057427259,0,0,0,0,0,0,0.428790199,0,0,0,0.091883614,0,0,0.022970904,0,0,0,0,0,0,0.003828484,0,0,0,0,0,0,0,0,0,0,24.85834609,0,0,0.003828484,0,0,0.072741194,0,0,0,0,0,0,0,0,0,0,0,0,0.003828484,0,0,0,0.011485452,0,0,0,0,0,0,0.034456355,0,0.003828484,0,0,0,0,0,0,0,0,0,0,0,0.003828484,0,0,0,0,0,0,0,0,0,0,0.65467075,0,0,0.049770291,0,0,0,0,0.011485452,0,0,0,0,0,0.122511485,0,0,0,0,0,0,0,0,0,0,0,1.565849923,0,0,0,0,26.10260337,1.098774885,0,0,0,0,0,0,0,0,0,0,9.709035222,0.501531394,0.003828484,0.034456355,0.007656968,0,0,0.080398162,0,0,0,0,0.003828484,0,0,0.474732006,0,0.011485452,0,0,0,0.122511485,0,0,0,0
yControl(Fudan cohort),0.103159952,0.002714736,0.005429471,0,0.02443262,2.209794766,0,0.002714736,0,0,0,0,0,0.165598871,0,1.509392985,0,0.019003149,9.661743946,1.02074058,0,0,0,0,0,0.035291563,0,0,0,0.002714736,0,0,0.81170594,0,1.590835053,0.002714736,0,0.027147356,0.051579976,1.06960582,0,0,0,0,0,0,0,0,0,0.002714736,0,0.152025193,0,0.374633511,0,0,1.927462265,0.152025193,0.002714736,0,0,0.002714736,0,0,0.005429471,0,0.065153654,0,0,0.124877837,0,0.016288414,0.081442068,0,0.002714736,0,0,0.021717885,0,0,0,0.849712238,0,0,0,15.38983603,0,0.008144207,0.114018895,0.002714736,0.008144207,0,0.057009447,0,0,0,0,0.358345097,0,0.002714736,2.988923879,0,0,0.105874688,0.005429471,0,6.889998914,0.027147356,0.002714736,0,0,0.002714736,12.33847323,0,0,0,0,0,0.005429471,0,0,0.019003149,0,0.046150505,0,2.109349549,0,0,0,0,0,0,0,0,0.043435769,0,0.008144207,0,0.181887284,0,0,9.67803236,0,0.062438918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005429471,0,1.778151808,0,0,0,0,0,0,0,0,0,0.013573678,0,0,0,0,0,0,0,0,0,0.135736779,0,0,0,0,0,0,0,0,0,0.005429471,0,0,0,0,0,0,0,0,0.048865241,0,0,0,0,0,0,0,0,0,0.002714736,0,0.09230101,0,0,0,6.040286676,0,0,1.498534043,0,0,0,0,0.002714736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089586274,0,0,0,0,2.796177652,5.470192203,0,0,0,0,0,0,0,0.005429471,0,0.035291563,5.003257683,0.062438918,0,0.157454664,2.055054838,0.016288414,0.708545988,0.002714736,0,0,0,0,0.008144207,0,0.008144207,0.274188294,0,0.002714736,0,0,0,0,0,1.06960582,0.005429471,0.051579976
yControl(Fudan cohort),0.012383134,0.002063856,0.002063856,0,0,0.590262729,0,0.002063856,0,0,0,0.076362661,0,0.138278332,0.030957835,0.967948321,0,0.008255423,0.229087982,0.142406043,0,0,0,0.002063856,0,0.097001218,0,0,0,0,0,0,0.010319278,0,0.004127711,0,0,0,0.113512063,0.34053619,0,0,0,0,0,0,0,0,0,0.008255423,0,0.002063856,0,1.27546282,0,0,0.123831342,0.035085547,0.035085547,0,0,0.030957835,0,0,0,0,1.26101583,0,0,0.006191567,0,0,0.045404825,0.365302458,0,0,0,0.037149403,0,0,0,0.033021691,0,0,0,4.831486182,0,0.012383134,0.072234949,0,0.061915671,0,0.039213258,0,0,0,0,0.945245908,0,0.002063856,0.169236167,0,0,0.049532537,0,0,0.72854106,0,0,0,0,0,40.5134873,0,0,0,0,0,0,0,0,0.002063856,0,0,0,0.024766268,0,0.012383134,0,0,0,0,0,0,0,0,0,0,0.035085547,0,0,0.004127711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.140218356,0,0,0,0.006191567,0,0.016510846,0,0,0,0.012383134,0,0,0,0,0,0,0,0,0,0,0,0,0.002063856,0,0,0.002063856,0,0,0,0.008255423,0.004127711,0,0,0,0,0,0,0,0.010319278,0,0,0,0,0,0,0,0,0,0.010319278,0,0.002063856,0,0,0,1.688233959,0,0,0.511836212,0,0,0,0,0,0,0,0,0,0,0.002063856,0,0,0,0,0,0,0,0,0,0,0,0.002063856,0,0,0,0,38.42899304,1.8120653,0,0,0,0,0,0,0,0,0,0,1.161950756,0.012383134,0,0.016510846,0.371494025,0,0,0.047468681,0,0,0,0,0.002063856,0,0.004127711,0.156853033,0,0,0,0,0,0.035085547,0,0,0,0
yControl(Fudan cohort),0.574374866,0,0,0,0.005343022,6.392925839,0,0.008014533,0.002671511,0,0,0,0,0.459499893,0,2.561979055,0,0,0.921671297,1.162107288,0,0,0,0,0,0.05343022,0,0,0,0,0,0,0.008014533,0,0.005343022,0.002671511,0,0,0.005343022,0.611776021,0,0.002671511,0,0,0.002671511,0,0.018700577,0,0,0,0,0.008014533,0.002671511,0.042744176,0,0,0.184334259,0.31790981,0,0,0,0,0,0.002671511,0,0.002671511,2.690211584,0,0,0,0,0,4.37860654,0.39805514,0,0,0,0.494229536,0,0,0,0.016029066,0.002671511,0,0,17.2579611,0,0.021372088,0.008014533,0,1.309040393,0,0.005343022,0,0.002671511,0,0,0.440799316,0,0.702607395,0.02671511,0,0,0.018700577,0,0,4.490810002,0,0,0,0,0,0.256465057,0,0,0,0,0.002671511,0.013357555,0,0,0,0,0,0,0.018700577,0,0.13357555,0,0,0,0,0,0,0.002671511,0,0,0,0.088159863,0,0,0.037401154,0,0,0,0,0,0,0.018700577,0,0,0,0,0,0,0,0,0,0,2.78638598,0,0,0,0.002671511,0,1.493374653,0,0,0,0.002671511,0,0,0,0,0.056101731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195020303,0,0.002671511,0,0,0,0,0,0,0.002671511,0,0,0,0.008014533,0,0,0,0,0,0,0,0,0,0,0,0.045415687,0,0,0.064116264,0.002671511,0,0,0,0,0,0,0,0,0,0.008014533,0,0,0,0,0,0,0,0,0,0,0,0.534302201,0,0,0.024043599,0,26.6029066,0.87625561,0,0,0,0,0,0,0,0.005343022,0,0,1.16745031,0.173648215,0,9.574695448,8.978948493,0,0,0.283180167,0,0,0,0,0.005343022,0,0,0.018700577,0,0,0,0.042744176,0,0.844197478,0,0,0.002671511,0
yControl(Fudan cohort),0.017599437,0,0,0.002514205,0,1.324986172,0,0.010056821,0,0,0,0,0,0.598380852,0.010056821,0.258963142,0,0.015085232,1.040880978,0.507869462,0,0,0,0,0,0.040227284,0,0,0,0.002514205,0,0.002514205,0,0,0.005028411,0,0,0.005028411,0,0.251420526,0,0.020113642,0,0,0.002514205,0,0.020113642,0,0,0,0,0.005028411,0,0.005028411,0,0,0.138281289,0.201136421,0,0,0.002514205,0,0,0,0,0,1.752401066,0,0.007542616,0.005028411,0,0,3.891989742,0.022627847,0,0,0,1.20933273,0,0.002514205,0,0.005028411,0,0,0,33.32076231,0,0.010056821,0.007542616,0,0.462613768,0,0,0,0.022627847,0,0,2.091818776,0,0.175994368,0.005028411,0,0,0.025142053,0,0,0.633579725,0,0,0,0,0,0.540554131,0,0,0,0,0,0.015085232,0,0,0,0,0,0,2.448835923,0,0.113139237,0,0,0,0,0,0,0,0,0.002514205,0,0.025142053,0,0,0.022627847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005682104,0,0,0,0,0,0.082968774,0,0,0,0.015085232,0,0,0.002514205,0.002514205,0.072911953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070397747,0,0.040227284,0,0,0,0,0,0,0.002514205,0,0,0,0,0,0,0,0,0,0,0,0.005028411,0,0,0,0.010056821,0,0,0.067883542,0,0,0,0,0,0,0,0,0,0,0.025142053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.90340423,0.932770151,0,0,0,0,0,0,0,0,0,0,6.499220596,0.193593805,0,1.518579977,3.683310705,0,0.042741489,0.060340926,0,0,0,0,0,0,0,0.304218836,0,0,0,0.020113642,0,0.814602504,0.012571026,0.301704631,0.002514205,0
yControl(Fudan cohort),0.004670278,0,0,0,0,3.56342238,0,0,0,0,0,0,0,0.87801233,0.009340557,2.923594246,0,0.004670278,2.03624136,0.471698113,0,0,0,0,0,0.004670278,0,0,0,0,0,0,0.070054175,0,0.018681113,0,0,0,0,0.476368392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233513917,0,0,1.335699608,0.392303381,0,0,0.004670278,0,0,0,0,0,0.471698113,0,0,0.004670278,0,0,0,2.022230525,0,0,0,0,0,0,0,0,0,0,0,3.750233514,0,0,0,0,0.121427237,0,0,0,0,0,0,0.172800299,0,0,0.275546423,0,0,0,0,0,4.343358864,0,0,0.023351392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.457126845,0,0,0,0,0,0,0,0.004670278,0,0,0,0,0.060713619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583784794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023351392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08406501,0,0,0,0,0,0,0,0,0,0,0,0.004670278,0,0,0,0,0,0,0.121427237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.48944517,1.078834299,0,0,0,0,0,0,0,0,0,0,56.4916869,0.018681113,0,0.023351392,0.238184196,0,0,5.651036802,0,0,0,0,0,0,0,0.032691948,0,0,0,0,0,0.014010835,0,0,0.009340557,0
yControl(Fudan cohort),0.116802461,0,0.002848841,0,0.002848841,0.074069854,0,0.014244203,0,0,0,0,0,0.837559113,0.014244203,1.603897214,0,0.008546522,8.549370406,1.125292006,0,0,0,0.002848841,0,0.028488405,0,0,0,0,0,0,0,0,0.173779272,0.002848841,0,0.002848841,0.002848841,0.276337531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022790724,0,0,0.170930431,0.301977095,0,0,0.005697681,0.028488405,0,0,0,0,15.87943707,0,0.008546522,0.008546522,0,0,0.05697681,0.190872315,0,0,0,0.715058971,0,0,0,0.017093043,0,0,0,6.726112472,0,0.008546522,0,0,0.706512449,0,0.002848841,0,0.002848841,0,0,2.370235314,0,0.002848841,0.002848841,0,0,0.205116518,0,0,0.794826506,0,0,0,0,0,1.276280554,0,0,0,0,0,0,0,0,0,0,0,0,0.27063985,0,0.378895789,0,0,0,0,0,0,0.045581448,0,0,0,0.048430289,0,0,0.014244203,0,0,0,0,0,0,0.014244203,0,0,0,0,0,0,0,0,0,0,4.635063529,0,0,0,0.096860578,0,0.017093043,0,0,0,0.005697681,0,0,0,0.002848841,0.094011737,0,0,0,0,0,0,0,0.008546522,0,0.008546522,0,0,0,0,0.034186086,0,0,0,0,0,0,0,0,0.008546522,0,0,0,0,0,0,0,0,0,0,0,0.002848841,0,0,0,0.025639565,0,0,0.022790724,0,0,0,0,0.002848841,0,0,0,0,0,0.034186086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.82468235,1.213606062,0,0,0,0,0,0,0,0,0,0,15.01623839,1.586804171,0,2.757677625,3.994074412,0,0,0.094011737,0,0,0,0,0.005697681,0.025639565,0,0.230756082,0,0,0,0.002848841,0,0.128197823,0.002848841,0,0,0
yControl(Fudan cohort),1.717222734,0,0,0,0.005941947,0.219852046,0,0.044564604,0.005941947,0,0,0,0,0.843756499,0.026738762,1.963813542,0,0.014854868,4.723848005,1.770700258,0,0,0,0,0,0.044564604,0,0,0,0,0,0,0.005941947,0,0.002970974,0,0,0,0.047535577,0.353545857,0.026738762,0,0,0,0.059419472,0,0,0,0.005941947,0,0,0,0,0.023767789,0,0,0.427820197,0.136664785,0,0,0.008912921,0.002970974,0,0,0.002970974,0,8.612852432,0,0,0.008912921,0,0.002970974,0.068332393,3.262129,0,0,0,3.285896788,0,0,0,0.077245313,0,0,0,6.132089486,0,0.011883894,0.047535577,0.005941947,1.179476514,0,0.023767789,0,0.020796815,0,0,6.132089486,0,0.671440031,0.525862325,0,0,1.146795805,0,0,1.660774236,0,0,0,0,0,1.625122553,0,0,0,0,0,0.008912921,0,0,0,0,0,0,1.687512998,0,0.216881072,0,0,0,0,0,0,0.656585163,0,0,0,0.427820197,0,0,0.026738762,0,0,0,0,0,0,0.08318726,0,0,0,0,0,0,0,0,0,0,16.37303544,0,0,0,0.038622657,0,0,0,0,0,0.112896996,0,0,0,0.014854868,0.086158234,0,0,0,0.032680709,0,0,0,0.002970974,0,0.008912921,0,0,0.020796815,0,0.368400725,0,0.002970974,0,0,0,0,0,0,0.062390445,0.002970974,0,0,0,0,0,0,0,0,0,0,0.002970974,0,0,0,0.341661963,0,0,0.493181616,0,0,0,0,0.002970974,0,0,0,0,0,0.623904453,0,0,0,0,0,0,0,0,0,0,0,0.151519653,0,0,0,0,15.0955168,1.304257405,0,0,0,0,0,0,0,0,0,0,10.74601147,0.89426305,0,0.017825842,1.824177783,0,0,0.46347188,0,0,0.002970974,0,0.002970974,0,0,0.43079117,0,0,0,0,0,0.359487804,0.005941947,0.002970974,0.005941947,0.002970974
oControl(Fudan cohort),0,0,0,0,0,0.069551777,0,0.011591963,0,0,0,0,0,0.49072643,0.003863988,0.455950541,0,0.003863988,5.544822257,0.220247295,0,0,0,0,0,0.027047913,0,0,0,0,0,0.054095827,2.472952087,0,0.220247295,0,0,0.015455951,0.003863988,0.340030912,0,0,0,0,0.007727975,0,0,0,0,0.019319938,0,0,0,0.13137558,0,0,0.170015456,0.220247295,0,0,0.027047913,0.007727975,0,0,0,0,9.289026275,0,0.007727975,0.003863988,0,0,0.108191654,0.247295209,0,0,0,0.390262751,0,0,0,0.027047913,0.019319938,0,0,24.43585781,0,0.003863988,0.042503864,0,0.908037094,0,0,0,0.003863988,0,0,0.459814529,0,0.007727975,0.003863988,0.015455951,0.007727975,0.023183926,0,0,0.668469861,0,0,0,0,0,0.401854714,0,0,0.011591963,0,0,0.023183926,0,0,0,0,0,0,0.023183926,0,0.239567233,0,0,0,0,0,0,0.011591963,0,0.003863988,0,0.351622875,0,0,0.023183926,0.003863988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007727975,0,4.153786708,0,0,0,0.015455951,0,0.139103555,0,0,0,0.003863988,0,0,0,0,0.069551777,0,0,0,0,0,0,0,0,0,0,0,0,0.011591963,0,0.297527048,0,0,0,0,0,0,0,0,0.003863988,0,0,0.003863988,0,0,0,0,0,0,0,0,0.011591963,0,0,0,0.826893354,0,0,0.162287481,0,0,0,0,0,0,0,0,0,0,0.019319938,0,0,0,0,0,0,0,0,0,0,0,0.06568779,0,0,0,0,23.79829985,1.615146832,0,0,0,0,0,0,0,0,0,0,16.56491499,0.44049459,0,0.069551777,2.001545595,0,0.289799073,0.127511592,0,0,0,0,0,0,0,0.923493045,0,0,0,0.007727975,0,0.085007728,0,0,0,0
