,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,ncbi_taxon_id_1730,20,20,1.0,1.0,0.08663288069369546,-4.440826381765586,-3.1538529663606987,-1.2869734154048869,-1.816603406173922,-0.7330694236867746,0
1,ncbi_taxon_id_239934,19,17,0.95,0.85,0.0010939002192000878,-9.86184265628601,-9.913228635368949,0.05138597908294023,-1.6375653736443319,1.681277639850844,1
2,ncbi_taxon_id_239759,20,19,1.0,0.95,0.06988381527660342,-6.519150802928249,-4.150689696862916,-2.3684611060653324,-4.044966886706879,-0.8592131369917694,2
3,ncbi_taxon_id_292632,20,20,1.0,1.0,0.04600397060849987,-7.18923235664981,-4.444767486802031,-2.7444648698477776,-4.0093392389883675,-1.6228240486062453,3
4,ncbi_taxon_id_841,20,20,1.0,1.0,0.019439126641223263,-5.817470501774669,-5.320752089303091,-0.4967184124715776,-1.41996664475877,0.3371148598320785,4
5,ncbi_taxon_id_2172,8,13,0.4,0.65,0.0,-8.259150018540181,-12.242706439153045,3.9835564206128637,2.289018403693331,5.487239652359625,5
6,ncbi_taxon_id_375288,20,20,1.0,1.0,0.019532799999999996,-4.8077716935265435,-5.854566143446335,1.0467944499197923,0.008665289646822207,2.1828867168396053,6
7,ncbi_taxon_id_1678,20,16,1.0,0.8,0.010845098405349817,-6.936859880238011,-6.372989003917391,-0.5638708763206192,-1.9233505445697505,0.7344423295380079,7
8,ncbi_taxon_id_838,12,14,0.6,0.7,0.014631396989881381,-6.510476338277793,-4.165248543012467,-2.3452277952653264,-4.523914923002298,-0.17804879047090624,8
9,ncbi_taxon_id_61170,12,8,0.6,0.4,8.229995633003053e-05,-13.053162645039562,-11.864682975525113,-1.1884796695144482,-2.647213865753139,0.2755012659355563,9
10,ncbi_taxon_id_946234,16,17,0.8,0.85,7.710001542000615e-05,-11.673335953338919,-12.54899274434387,0.8756567910049525,-0.17497848138373726,1.9293942942594202,10
11,ncbi_taxon_id_216851,20,20,1.0,1.0,0.12094243407444483,-6.115580011524132,-3.2397111451364453,-2.8758688663876875,-4.357911070771954,-1.549163586378253,11
12,ncbi_taxon_id_283168,18,14,0.9,0.7,0.00656225137508055,-6.505184452049316,-7.1074975340458115,0.6023130819964958,-0.611482296582664,1.8585346354413825,12
13,ncbi_taxon_id_1263,20,14,1.0,0.7,0.013233305342004273,-6.801079509562079,-5.9731571763821245,-0.827922333179955,-2.2138846318769296,0.6154042557684717,13
14,ncbi_taxon_id_29465,20,17,1.0,0.85,0.000261249857220157,-9.236449339349393,-11.84889775138986,2.612448412040464,1.4647707974768964,3.7085898616009887,14
15,ncbi_taxon_id_577310,6,12,0.3,0.6,0.0,-10.577645792174568,-12.74618752733902,2.168541735164454,0.9797929639390266,3.4591198111368717,15
16,ncbi_taxon_id_1301,20,15,1.0,0.75,0.0008971499407203108,-8.242453804688802,-9.719824346201833,1.4773705415130312,0.4209835131874192,2.47542739123317,16
17,ncbi_taxon_id_816,20,20,1.0,1.0,0.22614253366151912,-2.282797640812214,-2.2417756716264834,-0.041021969185730624,-0.544352097404878,0.48519614256441357,17
18,ncbi_taxon_id_570,7,8,0.35,0.4,0.0,-7.780570026863083,-12.91959918879025,5.139029161927167,2.578189827990958,7.518945123207129,18
19,ncbi_taxon_id_35832,18,12,0.9,0.6,0.003595701557971378,-8.632938487932163,-8.080590447001459,-0.5523480409307049,-1.3770000928739674,0.21297606109186443,19
20,ncbi_taxon_id_459786,20,18,1.0,0.9,0.0044256001020758955,-10.738642141199099,-7.670924714751759,-3.067717426447339,-4.101467019866913,-2.0769916585574846,20
21,ncbi_taxon_id_447020,20,6,1.0,0.3,0.00016110000008010315,-13.164207510742692,-12.67385052083368,-0.4903569899090118,-1.2665302793084467,0.2827240439838005,21
22,ncbi_taxon_id_1485,15,20,0.75,1.0,0.00016330005754502068,-8.420545745618513,-11.813552075147145,3.393006329528631,2.43742285779802,4.477116954341174,22
23,ncbi_taxon_id_189330,20,18,1.0,0.9,0.00501885,-9.126970612702669,-7.724967421711493,-1.4020031909911777,-2.5949792790245403,-0.34637034978046544,23
24,ncbi_taxon_id_102106,20,15,1.0,0.75,0.003843651338940476,-9.724893856440723,-7.880755644518665,-1.8441382119220575,-2.807077734279935,-0.8435364455801108,24
25,ncbi_taxon_id_397864,20,14,1.0,0.7,0.010823043606765082,-9.322235421292236,-7.088029520630962,-2.2342059006612742,-3.43602913024463,-1.0551459224028439,25
26,ncbi_taxon_id_33042,20,12,1.0,0.6,0.01251214497592402,-7.4963608949979195,-6.350706861590685,-1.1456540334072358,-2.2548295294815124,-0.0853018184069654,26
