,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa102106,15,16,0.8333333333333334,0.8888888888888888,-21.33012387623735,-7.399116055627561,-13.931007820609787,-15.23578507583853,-12.41322593365481,0
1,taxa1263,17,16,0.9444444444444444,0.8888888888888888,-9.608709934160427,-5.995053040120988,-3.61365689403944,-4.8723573175923605,-2.218947764597769,1
2,taxa1301,12,8,0.6666666666666666,0.4444444444444444,-15.112335618158593,-8.98264539545102,-6.129690222707573,-7.933275542532774,-4.578074204131828,2
3,taxa1350,4,4,0.2222222222222222,0.2222222222222222,-19.760358423117108,-6.810436399587837,-12.949922023529268,-14.423898379216034,-11.404520434801572,3
4,taxa1485,5,6,0.2777777777777778,0.3333333333333333,-16.16689429211936,-9.698304636975772,-6.468589655143587,-9.841474385654227,-3.293326223564667,4
5,taxa1578,5,7,0.2777777777777778,0.3888888888888889,-6.548362531126652,-7.003578102131448,0.4552155710047956,-1.8754487618570888,2.7501740997418,5
6,taxa1678,14,10,0.7777777777777778,0.5555555555555556,-9.985562242465392,-6.742466027034131,-3.2430962154312613,-5.083295181944355,-1.3606221275304515,6
7,taxa1730,18,18,1.0,1.0,-8.845967475087168,-3.087160163316164,-5.758807311771001,-7.510346315438709,-4.277364715717572,7
8,taxa189330,18,18,1.0,1.0,-11.51359422473571,-6.415473945702174,-5.098120279033537,-6.395542544614596,-3.8674349935947183,8
9,taxa207244,11,9,0.6111111111111112,0.5,-14.46050585173017,-9.949703677480223,-4.510802174249948,-7.07303702487353,-2.0091931485707333,9
10,taxa216851,18,18,1.0,1.0,-0.31255796998919133,-5.301020249086703,4.98846227909751,4.426525052208546,5.64664226413109,10
11,taxa2172,6,7,0.3333333333333333,0.3888888888888889,-7.746949899845819,-5.398090547556264,-2.3488593522895553,-4.5130544551885885,-0.16727393018679285,11
12,taxa239759,18,17,1.0,0.9444444444444444,-9.764126405842726,-4.427412865902441,-5.336713539940286,-6.931884664458711,-4.181786802821696,12
13,taxa239934,9,7,0.5,0.3888888888888889,-6.63951071921927,-5.040611593772147,-1.598899125447123,-2.8533607932486325,-0.41084732527410195,13
14,taxa283168,9,4,0.5,0.2222222222222222,-11.678643005212681,-6.789743375575752,-4.88889962963693,-6.405817830654594,-3.1364035643133175,14
15,taxa292632,18,18,1.0,1.0,-8.769689901542838,-3.9053606210982994,-4.864329280444541,-6.030802591531641,-3.835192457582929,15
16,taxa29465,5,4,0.2777777777777778,0.2222222222222222,-15.837502925088124,-10.694730638369805,-5.1427722867183165,-7.847337830629521,-2.367382584596432,16
17,taxa33042,18,16,1.0,0.8888888888888888,-10.652249375538505,-5.680472580851081,-4.971776794687423,-6.188288034713872,-3.636159487786492,17
18,taxa35832,9,6,0.5,0.3333333333333333,-14.74013406250962,-9.841989300550146,-4.898144761959471,-6.946792759829493,-3.087908207826916,18
19,taxa375288,18,17,1.0,0.9444444444444444,-10.549180526600987,-6.046635448636003,-4.502545077964983,-5.302535081511204,-3.825695173302474,19
20,taxa397864,16,11,0.8888888888888888,0.6111111111111112,-8.888016226576532,-5.088491235559639,-3.7995249910168916,-4.77016337827692,-2.7378014518958094,20
21,taxa40544,6,4,0.3333333333333333,0.2222222222222222,-10.553748736112611,-7.762892437277362,-2.7908562988352505,-4.867789806020453,-1.089520215141533,21
22,taxa447020,13,8,0.7222222222222222,0.4444444444444444,-14.905905677250884,-10.710436662604213,-4.195469014646667,-5.388869808673112,-3.0481212148537606,22
23,taxa459786,9,9,0.5,0.5,-11.436469313366947,-10.552053281342385,-0.8844160320245636,-2.188012232937598,0.5504780934914326,23
24,taxa561,9,9,0.5,0.5,-13.657753755888345,-7.755293769431347,-5.902459986456997,-7.297136572471204,-4.558427196452348,24
25,taxa572511,18,18,1.0,1.0,-11.264257476224898,-5.989195427255988,-5.27506204896891,-6.595471394476376,-4.048078667490723,25
26,taxa61170,6,4,0.3333333333333333,0.2222222222222222,-21.813758145642648,-10.592460528669253,-11.221297616973391,-13.285981268086989,-8.875351860825328,26
27,taxa724,6,7,0.3333333333333333,0.3888888888888889,-14.600021490883963,-10.161156133576267,-4.438865357307695,-6.319541443050632,-2.590472042598684,27
28,taxa816,18,17,1.0,0.9444444444444444,-13.885343031853271,-2.1084061184400094,-11.77693691341326,-12.488625199991485,-11.08096897893947,28
29,taxa838,7,6,0.3888888888888889,0.3333333333333333,-2.747323127259545,-5.309432775528737,2.562109648269193,0.8294774808150966,4.3401694119080805,29
30,taxa841,18,18,1.0,1.0,-11.445993088887027,-5.952171507936359,-5.49382158095067,-6.469602478557627,-4.504123611275994,30
31,taxa904,4,5,0.2222222222222222,0.2777777777777778,-11.831418686759186,-6.593042517836805,-5.23837616892238,-7.554488964367394,-3.330235256810436,31
