item,value,type
MicrobiotaLoads_ori,-0.11304022411604109,MicrobiotaLoadsFoldChange_ori
taxa239759,-4.684634748826692,TaxaFoldChange
taxa906,-4.810416997000358,TaxaFoldChange
taxa84111,6.48076228128766,TaxaFoldChange
taxa1578,7.44185585254359,TaxaFoldChange
taxa1357,5.756549603991697,TaxaFoldChange
taxa207244,-2.1763930107379137,TaxaFoldChange
taxa216851,7.715651682135295,TaxaFoldChange
taxa946234,-3.32077030169428,TaxaFoldChange
taxa447020,-2.347583089840488,TaxaFoldChange
taxa713,-4.485831972911094,TaxaFoldChange
taxa644652,-3.5740053298336445,TaxaFoldChange
taxa1301,2.7817019735087563,TaxaFoldChange
taxa1348911,3.4455289910662223,TaxaFoldChange
taxa33024,4.417113000369238,TaxaFoldChange
taxa1017280,7.351591280702799,TaxaFoldChange
taxa1263,-1.7634301550302425,TaxaFoldChange
taxa577310,-9.523603581448683,TaxaFoldChange
taxa39948,-9.542766359163439,TaxaFoldChange
taxa40544,-4.719537687254176,TaxaFoldChange
taxa841,1.7665946026832202,TaxaFoldChange
taxa100883,3.3415935375181878,TaxaFoldChange
taxa244127,7.597258113134657,TaxaFoldChange
taxa117563,-4.350844218396224,TaxaFoldChange
taxa577309,1.7004487389149148,TaxaFoldChange
taxa1350,-7.846006208608736,TaxaFoldChange
taxa135858,-2.0613727012916705,TaxaFoldChange
taxa33042,0.04375441198077468,TaxaFoldChange
taxa375288,1.2906913323081426,TaxaFoldChange
taxa1730,9.331304015713144,TaxaFoldChange
taxa838,7.773932649990016,TaxaFoldChange
taxa35832,1.6284750263118433,TaxaFoldChange
taxa816,6.626787194458764,TaxaFoldChange
taxa1485,-8.861512010254016,TaxaFoldChange
taxa61170,5.241598024100236,TaxaFoldChange
taxa848,-7.813287084898497,TaxaFoldChange
taxa846,-2.7386438991986006,TaxaFoldChange
taxa459786,5.012955086228022,TaxaFoldChange
taxa239934,0.40185553329402524,TaxaFoldChange
taxa2172,2.8893872947499233,TaxaFoldChange
taxa1678,7.889608383003729,TaxaFoldChange
taxa191303,-2.066377291257684,TaxaFoldChange
taxa724,8.227042872001999,TaxaFoldChange
taxa283168,4.70190890560276,TaxaFoldChange
taxa292632,-1.585762706148092,TaxaFoldChange
taxa570,8.448629590112017,TaxaFoldChange
taxa1253,-6.04953967956269,TaxaFoldChange
changedTaxaCount,47,changedTaxaCount
totalTaxaCount,58,totalTaxaCount
MicrobiotaLoads,6.828914964236006,MicrobiotaLoadsFoldChange
taxa100883,0.010845950917060442,ranksums_on_loads
taxa1017280,0.010515245935858907,ranksums_on_loads
taxa102106,0.8444805004096843,ranksums_on_loads
taxa117563,0.0832645166635504,ranksums_on_loads
taxa1253,0.24821307898992362,ranksums_on_loads
taxa1263,0.00022448510795693358,ranksums_on_loads
taxa1301,0.000644339839116003,ranksums_on_loads
taxa1348911,0.000348575174213053,ranksums_on_loads
taxa1350,0.0011937454448720057,ranksums_on_loads
taxa1357,0.016703403847161492,ranksums_on_loads
taxa135858,0.3545394797735013,ranksums_on_loads
taxa1485,5.3778360166061935e-09,ranksums_on_loads
taxa1578,6.276668955151818e-06,ranksums_on_loads
taxa1678,1.7037210856554075e-13,ranksums_on_loads
taxa1730,3.1285611749471338e-18,ranksums_on_loads
taxa189330,0.29124290754204796,ranksums_on_loads
taxa191303,0.15729920705028516,ranksums_on_loads
taxa207244,0.007325222258264122,ranksums_on_loads
taxa216851,5.1011188384780225e-19,ranksums_on_loads
taxa2172,0.040085901392037375,ranksums_on_loads
taxa239759,6.308323322970754e-15,ranksums_on_loads
taxa239934,0.5556897902827946,ranksums_on_loads
taxa244127,0.0002338436799707993,ranksums_on_loads
taxa283168,4.1371158255531256e-08,ranksums_on_loads
taxa292632,9.134506913393932e-07,ranksums_on_loads
taxa29465,0.4056928208369327,ranksums_on_loads
taxa32207,0.03389485352468927,ranksums_on_loads
taxa33024,0.025347318677468252,ranksums_on_loads
taxa33042,0.5003740985988332,ranksums_on_loads
taxa35832,0.0013345459131799931,ranksums_on_loads
taxa375288,0.0707728049474255,ranksums_on_loads
taxa397864,0.1096225556598621,ranksums_on_loads
taxa39948,7.228793882618055e-05,ranksums_on_loads
taxa40544,1.5730140505054172e-05,ranksums_on_loads
taxa447020,0.002217375786359282,ranksums_on_loads
taxa459786,9.628731205224699e-10,ranksums_on_loads
taxa46255,0.22067136191984693,ranksums_on_loads
taxa547,0.3447042220069576,ranksums_on_loads
taxa561,0.7387092372678496,ranksums_on_loads
taxa570,0.000348575174213053,ranksums_on_loads
taxa572511,0.22610307439944943,ranksums_on_loads
taxa574697,0.17971249487899976,ranksums_on_loads
taxa577309,0.22067136191984693,ranksums_on_loads
taxa577310,9.369848807610761e-08,ranksums_on_loads
taxa61170,1.9448781587923582e-06,ranksums_on_loads
taxa644652,0.12133525035848211,ranksums_on_loads
taxa713,0.049534613435626706,ranksums_on_loads
taxa724,2.424855101817823e-07,ranksums_on_loads
taxa816,3.7959276741419027e-17,ranksums_on_loads
taxa838,3.7742931795811624e-06,ranksums_on_loads
taxa841,7.931622859447361e-06,ranksums_on_loads
taxa84111,0.00010751117672950024,ranksums_on_loads
taxa846,0.004586392080253494,ranksums_on_loads
taxa848,0.15729920705028516,ranksums_on_loads
taxa872,0.8743670611628918,ranksums_on_loads
taxa904,0.9768898944678194,ranksums_on_loads
taxa906,0.17971249487899976,ranksums_on_loads
taxa946234,0.0021308867205966863,ranksums_on_loads
