,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,16,7,0.16494845360824742,0.07216494845360824
1,taxa1017280,7,7,0.07216494845360824,0.07216494845360824
2,taxa102106,73,79,0.7525773195876289,0.8144329896907216
3,taxa117563,10,4,0.10309278350515463,0.041237113402061855
4,taxa1253,6,4,0.061855670103092786,0.041237113402061855
5,taxa1263,88,92,0.9072164948453608,0.9484536082474226
6,taxa1301,60,54,0.6185567010309279,0.5567010309278351
7,taxa1348911,16,18,0.16494845360824742,0.18556701030927836
8,taxa1350,12,16,0.12371134020618557,0.16494845360824742
9,taxa1357,9,10,0.09278350515463918,0.10309278350515463
10,taxa135858,6,3,0.061855670103092786,0.030927835051546393
11,taxa1485,45,41,0.4639175257731959,0.422680412371134
12,taxa1578,26,25,0.26804123711340205,0.25773195876288657
13,taxa1678,67,67,0.6907216494845361,0.6907216494845361
14,taxa1730,97,97,1.0,1.0
15,taxa189330,94,97,0.9690721649484536,1.0
16,taxa191303,6,3,0.061855670103092786,0.030927835051546393
17,taxa207244,52,50,0.5360824742268041,0.5154639175257731
18,taxa216851,96,97,0.9896907216494846,1.0
19,taxa2172,39,34,0.4020618556701031,0.35051546391752575
20,taxa239759,88,95,0.9072164948453608,0.979381443298969
21,taxa239934,53,48,0.5463917525773195,0.4948453608247423
22,taxa244127,20,16,0.20618556701030927,0.16494845360824742
23,taxa283168,53,41,0.5463917525773195,0.422680412371134
24,taxa292632,97,97,1.0,1.0
25,taxa29465,40,31,0.41237113402061853,0.31958762886597936
26,taxa32207,11,1,0.1134020618556701,0.010309278350515464
27,taxa33024,11,6,0.1134020618556701,0.061855670103092786
28,taxa33042,83,86,0.8556701030927835,0.8865979381443299
29,taxa35832,49,49,0.5051546391752577,0.5051546391752577
30,taxa375288,95,95,0.979381443298969,0.979381443298969
31,taxa397864,67,61,0.6907216494845361,0.6288659793814433
32,taxa39948,21,21,0.21649484536082475,0.21649484536082475
33,taxa40544,27,26,0.27835051546391754,0.26804123711340205
34,taxa447020,42,54,0.4329896907216495,0.5567010309278351
35,taxa459786,67,59,0.6907216494845361,0.6082474226804123
36,taxa46255,11,8,0.1134020618556701,0.08247422680412371
37,taxa547,10,10,0.10309278350515463,0.10309278350515463
38,taxa561,54,50,0.5567010309278351,0.5154639175257731
39,taxa570,13,14,0.13402061855670103,0.14432989690721648
40,taxa572511,97,97,1.0,1.0
41,taxa574697,6,3,0.061855670103092786,0.030927835051546393
42,taxa577309,5,3,0.05154639175257732,0.030927835051546393
43,taxa577310,33,31,0.3402061855670103,0.31958762886597936
44,taxa61170,37,26,0.38144329896907214,0.26804123711340205
45,taxa644652,5,5,0.05154639175257732,0.05154639175257732
46,taxa713,4,2,0.041237113402061855,0.020618556701030927
47,taxa724,42,36,0.4329896907216495,0.3711340206185567
48,taxa816,93,95,0.9587628865979382,0.979381443298969
49,taxa838,34,37,0.35051546391752575,0.38144329896907214
50,taxa841,97,97,1.0,1.0
51,taxa84111,20,18,0.20618556701030927,0.18556701030927836
52,taxa846,26,17,0.26804123711340205,0.17525773195876287
53,taxa848,9,6,0.09278350515463918,0.061855670103092786
54,taxa872,34,18,0.35051546391752575,0.18556701030927836
55,taxa904,15,22,0.15463917525773196,0.2268041237113402
56,taxa906,7,6,0.07216494845360824,0.061855670103092786
57,taxa946234,18,15,0.18556701030927836,0.15463917525773196
