,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,13,11,0.13541666666666666,0.11458333333333333
1,taxa1017280,8,6,0.08333333333333333,0.0625
2,taxa102106,73,81,0.7604166666666666,0.84375
3,taxa117563,4,9,0.041666666666666664,0.09375
4,taxa1253,6,4,0.0625,0.041666666666666664
5,taxa1263,88,86,0.9166666666666666,0.8958333333333334
6,taxa1301,53,61,0.5520833333333334,0.6354166666666666
7,taxa1348911,15,16,0.15625,0.16666666666666666
8,taxa1350,13,17,0.13541666666666666,0.17708333333333334
9,taxa1357,9,14,0.09375,0.14583333333333334
10,taxa135858,4,3,0.041666666666666664,0.03125
11,taxa1485,43,42,0.4479166666666667,0.4375
12,taxa1578,23,31,0.23958333333333334,0.3229166666666667
13,taxa1678,67,72,0.6979166666666666,0.75
14,taxa1730,96,96,1.0,1.0
15,taxa189330,94,95,0.9791666666666666,0.9895833333333334
16,taxa191303,5,5,0.052083333333333336,0.052083333333333336
17,taxa207244,53,53,0.5520833333333334,0.5520833333333334
18,taxa216851,96,95,1.0,0.9895833333333334
19,taxa2172,32,38,0.3333333333333333,0.3958333333333333
20,taxa239759,90,92,0.9375,0.9583333333333334
21,taxa239934,52,49,0.5416666666666666,0.5104166666666666
22,taxa244127,21,14,0.21875,0.14583333333333334
23,taxa283168,46,45,0.4791666666666667,0.46875
24,taxa292632,96,96,1.0,1.0
25,taxa29465,39,30,0.40625,0.3125
26,taxa32207,4,6,0.041666666666666664,0.0625
27,taxa33024,7,8,0.07291666666666667,0.08333333333333333
28,taxa33042,81,87,0.84375,0.90625
29,taxa35832,48,46,0.5,0.4791666666666667
30,taxa375288,94,94,0.9791666666666666,0.9791666666666666
31,taxa397864,60,69,0.625,0.71875
32,taxa39948,26,16,0.2708333333333333,0.16666666666666666
33,taxa40544,24,31,0.25,0.3229166666666667
34,taxa447020,43,55,0.4479166666666667,0.5729166666666666
35,taxa459786,61,60,0.6354166666666666,0.625
36,taxa46255,9,12,0.09375,0.125
37,taxa547,7,15,0.07291666666666667,0.15625
38,taxa561,51,51,0.53125,0.53125
39,taxa570,14,13,0.14583333333333334,0.13541666666666666
40,taxa572511,96,96,1.0,1.0
41,taxa574697,8,2,0.08333333333333333,0.020833333333333332
42,taxa577309,6,4,0.0625,0.041666666666666664
43,taxa577310,36,29,0.375,0.3020833333333333
44,taxa61170,37,29,0.3854166666666667,0.3020833333333333
45,taxa644652,3,5,0.03125,0.052083333333333336
46,taxa713,7,2,0.07291666666666667,0.020833333333333332
47,taxa724,39,37,0.40625,0.3854166666666667
48,taxa816,94,93,0.9791666666666666,0.96875
49,taxa838,34,36,0.3541666666666667,0.375
50,taxa841,96,96,1.0,1.0
51,taxa84111,18,18,0.1875,0.1875
52,taxa846,20,23,0.20833333333333334,0.23958333333333334
53,taxa848,7,8,0.07291666666666667,0.08333333333333333
54,taxa872,21,26,0.21875,0.2708333333333333
55,taxa904,17,22,0.17708333333333334,0.22916666666666666
56,taxa906,7,8,0.07291666666666667,0.08333333333333333
57,taxa946234,16,16,0.16666666666666666,0.16666666666666666
