item,value,type
0,MicrobiotaLoads_ori,0.0758977802999965,MicrobiotaLoadsFoldChange_ori
1,taxa447020,4.076332612339579,TaxaFoldChange
2,taxa1017280,-1.5232117298321963,TaxaFoldChange
3,taxa1253,-1.8972577329684164,TaxaFoldChange
4,taxa906,6.037874115788598,TaxaFoldChange
5,taxa816,7.253015319203705,TaxaFoldChange
6,taxa846,9.771579447833037,TaxaFoldChange
7,taxa848,-9.241802675371947,TaxaFoldChange
8,taxa459786,-9.300349870939746,TaxaFoldChange
9,taxa644652,-3.5593394899521518,TaxaFoldChange
10,taxa547,-0.7332274362346585,TaxaFoldChange
11,taxa207244,0.11786658431150165,TaxaFoldChange
12,taxa239934,3.3194883433569937,TaxaFoldChange
13,taxa1348911,-8.304429251386653,TaxaFoldChange
14,taxa117563,-2.2380881474013297,TaxaFoldChange
15,taxa375288,6.313388296181518,TaxaFoldChange
16,taxa577310,8.524998483967515,TaxaFoldChange
17,taxa1350,-4.732709739079148,TaxaFoldChange
18,taxa292632,-0.7030837678355049,TaxaFoldChange
19,taxa838,-8.449333490575734,TaxaFoldChange
20,taxa2172,-6.090310431052346,TaxaFoldChange
21,taxa904,-8.069585716548282,TaxaFoldChange
22,taxa33042,-6.984580180755152,TaxaFoldChange
23,taxa29465,-9.876620467347207,TaxaFoldChange
24,taxa283168,7.493627304424294,TaxaFoldChange
25,taxa1678,-1.9806279657380728,TaxaFoldChange
26,taxa33024,-0.4499112770315677,TaxaFoldChange
27,taxa841,-1.9082517085969464,TaxaFoldChange
28,taxa135858,-8.763434140058521,TaxaFoldChange
29,taxa577309,0.6930696800293656,TaxaFoldChange
30,taxa216851,-4.726622133332414,TaxaFoldChange
31,taxa724,-6.6982580469566,TaxaFoldChange
32,taxa39948,-0.12807689847550208,TaxaFoldChange
33,taxa189330,-6.45292503210338,TaxaFoldChange
34,taxa35832,-2.837965267777649,TaxaFoldChange
35,taxa46255,-9.114312575475703,TaxaFoldChange
36,taxa1301,-2.2668312790661416,TaxaFoldChange
37,changedTaxaCount,37.0,changedTaxaCount
38,totalTaxaCount,58.0,totalTaxaCount
39,MicrobiotaLoads,5.047547312088071,MicrobiotaLoadsFoldChange
40,taxa100883,0.2471599732119071,ranksums_on_loads
41,taxa1017280,0.4385780260809998,ranksums_on_loads
42,taxa102106,0.0426320332471125,ranksums_on_loads
43,taxa117563,0.020921335337794014,ranksums_on_loads
44,taxa1253,0.15729920705028516,ranksums_on_loads
45,taxa1263,0.6668245901590402,ranksums_on_loads
46,taxa1301,0.01852750849690792,ranksums_on_loads
47,taxa1348911,1.005996825446398e-05,ranksums_on_loads
48,taxa1350,0.0003218994490963234,ranksums_on_loads
49,taxa1357,0.10187605853790067,ranksums_on_loads
50,taxa135858,0.17971249487899976,ranksums_on_loads
51,taxa1485,0.8992178032699251,ranksums_on_loads
52,taxa1578,0.2606031147982661,ranksums_on_loads
53,taxa1678,0.00867102809763719,ranksums_on_loads
54,taxa1730,0.9543962624871626,ranksums_on_loads
55,taxa189330,1.1065200957281406e-20,ranksums_on_loads
56,taxa191303,1.0,ranksums_on_loads
57,taxa207244,0.8227132507184226,ranksums_on_loads
58,taxa216851,5.970996699378852e-19,ranksums_on_loads
59,taxa2172,4.150636763911637e-07,ranksums_on_loads
60,taxa239759,0.8437200389467212,ranksums_on_loads
61,taxa239934,1.253745979807397e-09,ranksums_on_loads
62,taxa244127,0.42990617506590395,ranksums_on_loads
63,taxa283168,7.771558016417009e-12,ranksums_on_loads
64,taxa292632,0.08623364549096738,ranksums_on_loads
65,taxa29465,2.0919791313273686e-09,ranksums_on_loads
66,taxa32207,0.6015081344405899,ranksums_on_loads
67,taxa33024,,ranksums_on_loads
68,taxa33042,1.379009912809179e-18,ranksums_on_loads
69,taxa35832,2.9705788881668263e-08,ranksums_on_loads
70,taxa375288,1.3834940892620438e-20,ranksums_on_loads
71,taxa397864,0.4001077252534354,ranksums_on_loads
72,taxa39948,0.9098500327472846,ranksums_on_loads
73,taxa40544,0.9890854248237948,ranksums_on_loads
74,taxa447020,2.3090767367082298e-10,ranksums_on_loads
75,taxa459786,1.2229412303248932e-14,ranksums_on_loads
76,taxa46255,0.0005320055051392492,ranksums_on_loads
77,taxa547,0.019283369986269568,ranksums_on_loads
78,taxa561,0.6864155500282051,ranksums_on_loads
79,taxa570,0.1051925051200414,ranksums_on_loads
80,taxa572511,0.17591995531921567,ranksums_on_loads
81,taxa574697,0.7728299926844475,ranksums_on_loads
82,taxa577309,0.12663045794761718,ranksums_on_loads
83,taxa577310,2.669671376957354e-08,ranksums_on_loads
84,taxa61170,0.6784023758521882,ranksums_on_loads
85,taxa644652,0.0832645166635504,ranksums_on_loads
86,taxa713,0.4795001221869535,ranksums_on_loads
87,taxa724,1.8505741373867288e-09,ranksums_on_loads
88,taxa816,5.35678200712301e-22,ranksums_on_loads
89,taxa838,4.706582767208342e-08,ranksums_on_loads
90,taxa841,1.256851349742188e-07,ranksums_on_loads
91,taxa84111,0.7564949222136526,ranksums_on_loads
92,taxa846,6.282979529842113e-06,ranksums_on_loads
93,taxa848,0.009023438818080327,ranksums_on_loads
94,taxa872,0.5701877750903486,ranksums_on_loads
95,taxa904,0.0003615426350525207,ranksums_on_loads
96,taxa906,0.014019277113959951,ranksums_on_loads
97,taxa946234,0.5712996214994487,ranksums_on_loads
98,qml_loads_delta,5.470000000000001,qml_loads_delta
99,taxa100883,-3.2082639136774853,logged_relative_abundance_diff
100,taxa100883,2.2617360863225153,qml_logged_loads_diff
101,taxa100883,0.1832329769288218,qml_diff_pvalue
102,taxa100883,0.024027671425442047,mwu_diff_pvalue
103,taxa100883,0.024027671425442047,mwu_logged_pvalue
104,taxa102106,-3.8653932999214753,logged_relative_abundance_diff
105,taxa102106,1.6046067000785253,qml_logged_loads_diff
106,taxa102106,0.004379597925703443,qml_diff_pvalue
107,taxa102106,5.738380964496781e-10,mwu_diff_pvalue
108,taxa102106,5.738380964496781e-10,mwu_logged_pvalue
109,taxa117563,-10.389471576877128,logged_relative_abundance_diff
110,taxa117563,-4.919471576877127,qml_logged_loads_diff
111,taxa117563,0.03038282197657749,qml_diff_pvalue
112,taxa117563,0.03038282197657749,mwu_diff_pvalue
113,taxa117563,0.03038282197657749,mwu_logged_pvalue
114,taxa1263,-4.786581107234771,logged_relative_abundance_diff
115,taxa1263,0.6834188927652294,qml_logged_loads_diff
116,taxa1263,0.7965808748557126,qml_diff_pvalue
117,taxa1263,2.2492801191233032e-11,mwu_diff_pvalue
118,taxa1263,2.2492801191233032e-11,mwu_logged_pvalue
119,taxa1301,-6.017649777937077,logged_relative_abundance_diff
120,taxa1301,-0.5476497779370764,qml_logged_loads_diff
121,taxa1301,0.261231445623369,qml_diff_pvalue
122,taxa1301,6.161610734561685e-11,mwu_diff_pvalue
123,taxa1301,6.161610734561685e-11,mwu_logged_pvalue
124,taxa1348911,-14.8628177132933,logged_relative_abundance_diff
125,taxa1348911,-9.392817713293299,qml_logged_loads_diff
126,taxa1348911,1.1251058071805495e-05,qml_diff_pvalue
127,taxa1348911,1.1251058071805495e-05,mwu_diff_pvalue
128,taxa1348911,1.1251058071805495e-05,mwu_logged_pvalue
129,taxa1350,-10.410650793012096,logged_relative_abundance_diff
130,taxa1350,-4.940650793012095,qml_logged_loads_diff
131,taxa1350,0.001736925977468955,qml_diff_pvalue
132,taxa1350,8.212840143671079e-05,mwu_diff_pvalue
