"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa102106",-0.0656655475348149,1.25343102353838,-0.0523886407003428,0.958219025096795,1,FALSE
"2","taxa1263",0.292624194069489,1.02593005380828,0.285228211205297,0.77546930823872,1,FALSE
"3","taxa1301",-3.75203783014841,1.35215335590267,-2.7748611603627,0.00552252782670739,0.198811001761466,FALSE
"4","taxa1348911",3.35170664701566,0,Inf,0,0,TRUE
"5","taxa1485",-2.15329878140582,1.3332673167399,-1.61505405132937,0.106298990216684,1,FALSE
"6","taxa1578",0.798540579392939,1.31961597809733,0.605131032548049,0.545091936287655,1,FALSE
"7","taxa1678",1.54361611775143,1.31727346514337,1.17182662415767,0.241266671146315,1,FALSE
"8","taxa1730",0.0150945227910881,0.528914307473802,0.0285386925212565,0.977232508417437,1,FALSE
"9","taxa189330",-0.203807227536124,0.666051215647359,-0.305993327161841,0.759609726415956,1,FALSE
"10","taxa207244",-0.411116503255057,1.35076707106784,-0.304357806805323,0.760855309171967,1,FALSE
"11","taxa216851",2.85712496861164,0.557805689837717,5.12207928435235,3.02184773183683e-07,1.08786518346126e-05,TRUE
"12","taxa2172",0.168239107899742,1.51628558181524,0.110954763348955,0.911652218777025,1,FALSE
"13","taxa239759",0.682300293690044,0.876264327731572,0.778646661854133,0.436187883963634,1,FALSE
"14","taxa239934",1.4504008012283,1.67137230788961,0.867790374641111,0.385509100282322,1,FALSE
"15","taxa244127",-0.0976381441312086,1.01166681874892,-0.0965121543196929,0.923113821237877,1,FALSE
"16","taxa283168",3.11330872449967,1.38167094318877,2.25329246435076,0.0242407145862085,0.872665725103505,FALSE
"17","taxa292632",0.0344255547132271,0.482092938257705,0.0714085438331493,0.943072609975007,1,FALSE
"18","taxa29465",-1.54998832819108,1.29247485387934,-1.19924060691689,0.230434401929217,1,FALSE
"19","taxa33042",4.18410759621603,1.16270497427192,3.5985978290289,0.0003199375002752,0.0115177500099072,TRUE
"20","taxa35832",1.51868652300658,1.36973470715975,1.10874501103626,0.267540198422781,1,FALSE
"21","taxa375288",-0.198600030874747,0.546215276077395,-0.363592963384288,0.716161982066507,1,FALSE
"22","taxa397864",1.80454679926016,1.50681803883526,1.19758773305836,0.231077554013896,1,FALSE
"23","taxa39948",-1.02630678234105,1.55166084657199,-0.661424682209663,0.50834000144503,1,FALSE
"24","taxa40544",3.92417147703639,1.41989566122311,2.76370411165005,0.00571493365415369,0.205737611549533,FALSE
"25","taxa447020",1.83461413483948,1.38087343883591,1.32858963265025,0.183983394277777,1,FALSE
"26","taxa459786",-0.0370983279029762,1.32110599649971,-0.0280812652438705,0.977597336350709,1,FALSE
"27","taxa561",0.388050937132959,1.52931272654345,0.253742043989938,0.799694850374046,1,FALSE
"28","taxa570",3.46440141898324,0,Inf,0,0,TRUE
"29","taxa572511",6.14826532774526,0.460228123598723,13.3591691000309,1.04726605633581e-40,3.77015780280893e-39,TRUE
"30","taxa577310",-2.2197909183065,1.23677768746034,-1.79481805082103,0.0726826938768442,1,FALSE
"31","taxa61170",0.0736110431000601,1.24858319606165,0.0589556573660833,0.952987426936715,1,FALSE
"32","taxa724",-2.19455002927933,1.42000062445723,-1.54545708747005,0.122235741012267,1,FALSE
"33","taxa816",-0.191628649864878,0.750468145611425,-0.255345481331194,0.798456274851951,1,FALSE
"34","taxa838",1.14936188839089,1.51294373855022,0.759685809263645,0.447442413178997,1,FALSE
"35","taxa841",-0.0300874371696942,0.493627056673111,-0.0609517585451534,0.951397628679532,1,FALSE
"36","taxa84111",-0.881846077984198,1.12403716657968,-0.784534625903482,0.432726472672094,1,FALSE
"37","taxa846",0.798821581826881,0.994150731841407,0.803521595107888,0.421673320086453,1,FALSE
"38","taxa872",0.426942391063409,1.08092804390244,0.39497762452534,0.692859401271384,1,FALSE
"39","taxa904",5.57844946834978,0,Inf,0,0,TRUE
"40","taxa946234",-3.1595946237192,0,Inf,0,0,TRUE
