"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa100883",6.25743417932381,0,Inf,0,0,TRUE
"2","taxa102106",-1.08792468592516,1.39475631901607,-0.780010580409229,0.435384647461858,1,FALSE
"3","taxa1263",-0.584637713617923,1.12213469654715,-0.521004934092916,0.602363334174302,1,FALSE
"4","taxa1301",1.75007479653518,1.5667009130393,1.11704460115501,0.263975255520462,1,FALSE
"5","taxa1485",2.32042153395749,1.54285112012218,1.50398279114172,0.132585797793456,1,FALSE
"6","taxa1578",-0.821380891706009,1.45812933449184,-0.563311410227037,0.573222849742746,1,FALSE
"7","taxa1678",1.49198810886802,1.60662257496699,0.928648789152414,0.35307112843813,1,FALSE
"8","taxa1730",-2.40029996145174,0.628585481012974,-3.81857366095001,0.000134225506578823,0.00483211823683761,TRUE
"9","taxa189330",-0.339722394424193,0.814559518937427,-0.417062702633875,0.676632544905723,1,FALSE
"10","taxa207244",1.57767142995525,1.60226788325649,0.984648975643662,0.324796523944493,1,FALSE
"11","taxa216851",-0.202749160816534,0.571403324634178,-0.354826708343599,0.722719418253005,1,FALSE
"12","taxa2172",2.12898787748446,1.80378626382308,1.18028833026598,0.237885557905743,1,FALSE
"13","taxa239759",-0.13706727889593,0.946379792288813,-0.14483326885545,0.884842514410989,1,FALSE
"14","taxa239934",1.42232706312927,2.02433757237753,0.702613577170722,0.48229659894604,1,FALSE
"15","taxa244127",0.521308291869107,1.18136619579063,0.441275781994269,0.659013356542121,1,FALSE
"16","taxa283168",0.543786498630341,1.60809229834597,0.33815627323734,0.735245425707675,1,FALSE
"17","taxa292632",5.59952796329803,0.557858484897032,10.0375419840241,1.04239260668384e-23,3.75261338406184e-22,TRUE
"18","taxa29465",0.134711187789902,1.53458352925461,0.0877835485796821,0.930048713613129,1,FALSE
"19","taxa33042",-0.684090880017205,1.27944468864746,-0.5346779630938,0.592872562374872,1,FALSE
"20","taxa35832",-0.73657453872889,1.58488343257679,-0.464749976931316,0.642110514178919,1,FALSE
"21","taxa375288",-1.32434065810813,0.70874921741046,-1.86856031100372,0.0616840119011575,1,FALSE
"22","taxa397864",-2.08591982463118,1.75914428802588,-1.18575823417646,0.235717789721116,1,FALSE
"23","taxa39948",-2.99481848385656,1.73754597389476,-1.72359093160775,0.0847817167697313,1,FALSE
"24","taxa40544",0.529609341128515,1.7626734870332,0.300457994645346,0.763827832478514,1,FALSE
"25","taxa447020",0.886979023145615,1.56094501687414,0.568232073235883,0.569877395744291,1,FALSE
"26","taxa459786",-0.670771618807137,1.49384998643517,-0.449022073767811,0.653415733187992,1,FALSE
"27","taxa561",0.753667941586924,1.67955296043651,0.448731275131121,0.653625520573446,1,FALSE
"28","taxa570",6.7132589676922,0,Inf,0,0,TRUE
"29","taxa572511",0.0658947987630398,0.534668526854636,0.123244207304828,0.901913720011494,1,FALSE
"30","taxa577310",0.18718470930769,1.5544609418946,0.120417763008923,0.904152220941364,1,FALSE
"31","taxa61170",2.76401819991519,1.61579691430344,1.71062227898036,0.087150863506487,1,FALSE
"32","taxa724",2.70185200744461,1.68084004564583,1.6074414781131,0.107957557376036,1,FALSE
"33","taxa816",0.135481621410179,0.784637836039274,0.172667713927827,0.862912623113134,1,FALSE
"34","taxa838",1.0063243008474,1.77150313477406,0.56806238786348,0.569992606024301,1,FALSE
"35","taxa841",-0.217465559149154,0.581748587246762,-0.373813643756923,0.708542967962449,1,FALSE
"36","taxa84111",0.338242697226952,1.28667818964335,0.262880571031292,0.792642631851866,1,FALSE
"37","taxa846",7.79255572410397,0,Inf,0,0,TRUE
"38","taxa872",0.96937098282568,1.24380468717339,0.779359486921234,0.435767981780562,1,FALSE
"39","taxa904",-0.0887485584127612,1.34825718343055,-0.065824650892604,0.947517430220028,1,FALSE
