,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,6,10,0.0967741935483871,0.16129032258064516
1,taxa1017280,4,4,0.06451612903225806,0.06451612903225806
2,taxa102106,44,51,0.7096774193548387,0.8225806451612904
3,taxa117563,5,8,0.08064516129032258,0.12903225806451613
4,taxa1253,3,1,0.04838709677419355,0.016129032258064516
5,taxa1263,56,55,0.9032258064516129,0.8870967741935484
6,taxa1301,36,41,0.5806451612903226,0.6612903225806451
7,taxa1348911,9,9,0.14516129032258066,0.14516129032258066
8,taxa1350,8,12,0.12903225806451613,0.1935483870967742
9,taxa1357,5,8,0.08064516129032258,0.12903225806451613
10,taxa135858,2,2,0.03225806451612903,0.03225806451612903
11,taxa1485,29,32,0.46774193548387094,0.5161290322580645
12,taxa1578,13,16,0.20967741935483872,0.25806451612903225
13,taxa1678,40,48,0.6451612903225806,0.7741935483870968
14,taxa1730,62,62,1.0,1.0
15,taxa189330,62,60,1.0,0.967741935483871
16,taxa191303,5,5,0.08064516129032258,0.08064516129032258
17,taxa207244,38,35,0.6129032258064516,0.5645161290322581
18,taxa216851,61,62,0.9838709677419355,1.0
19,taxa2172,22,23,0.3548387096774194,0.3709677419354839
20,taxa239759,60,59,0.967741935483871,0.9516129032258065
21,taxa239934,35,32,0.5645161290322581,0.5161290322580645
22,taxa244127,12,13,0.1935483870967742,0.20967741935483872
23,taxa283168,28,32,0.45161290322580644,0.5161290322580645
24,taxa292632,62,62,1.0,1.0
25,taxa29465,24,29,0.3870967741935484,0.46774193548387094
26,taxa32207,4,6,0.06451612903225806,0.0967741935483871
27,taxa33024,5,3,0.08064516129032258,0.04838709677419355
28,taxa33042,54,55,0.8709677419354839,0.8870967741935484
29,taxa35832,27,33,0.43548387096774194,0.532258064516129
30,taxa375288,61,62,0.9838709677419355,1.0
31,taxa397864,42,37,0.6774193548387096,0.5967741935483871
32,taxa39948,16,11,0.25806451612903225,0.1774193548387097
33,taxa40544,14,19,0.22580645161290322,0.3064516129032258
34,taxa447020,34,35,0.5483870967741935,0.5645161290322581
35,taxa459786,37,42,0.5967741935483871,0.6774193548387096
36,taxa46255,4,8,0.06451612903225806,0.12903225806451613
37,taxa547,6,7,0.0967741935483871,0.11290322580645161
38,taxa561,32,40,0.5161290322580645,0.6451612903225806
39,taxa570,10,10,0.16129032258064516,0.16129032258064516
40,taxa572511,62,62,1.0,1.0
41,taxa574697,4,4,0.06451612903225806,0.06451612903225806
42,taxa577309,3,1,0.04838709677419355,0.016129032258064516
43,taxa577310,23,25,0.3709677419354839,0.4032258064516129
44,taxa61170,20,21,0.3225806451612903,0.3387096774193548
45,taxa644652,5,0,0.08064516129032258,0.0
46,taxa713,3,5,0.04838709677419355,0.08064516129032258
47,taxa724,26,31,0.41935483870967744,0.5
48,taxa816,61,61,0.9838709677419355,0.9838709677419355
49,taxa838,19,28,0.3064516129032258,0.45161290322580644
50,taxa841,62,62,1.0,1.0
51,taxa84111,12,18,0.1935483870967742,0.2903225806451613
52,taxa846,18,14,0.2903225806451613,0.22580645161290322
53,taxa848,4,8,0.06451612903225806,0.12903225806451613
54,taxa872,19,17,0.3064516129032258,0.27419354838709675
55,taxa904,12,10,0.1935483870967742,0.16129032258064516
56,taxa906,6,7,0.0967741935483871,0.11290322580645161
57,taxa946234,11,11,0.1774193548387097,0.1774193548387097
