,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,,0.0005121489315440979,0.0825330713497142,0.0005251985907171149,,,,,,0.0016194627033714096,0.011297792620036287,0.0014570446376641671,6.334103798595175e-05,0.05951638364632774,,0.0008668988970628832,,,,0.007283215548448064,0.0008574629896608555,,0.000737908035237292,,0.009568612397617896,,,,,,,,0.0016608200847505097,4.537266112464373e-05,0.0028082866540332587,0.0005113458755949892,,0.011350794312677461,0.015343789255633386,0.7345512613700175,0.056889788400780336,,,,,,Control
1,,,,0.006557616649530409,,,,,,,,0.21991936405175108,0.026505500474245408,0.006201983415030387,0.03037457459191112,,0.026221522407028183,0.010383799305361593,,,0.018335083548908664,,,0.0223046781778406,,0.013604826122892372,0.01118776011842109,0.0800232711590086,,,,,,,,0.019504028341702246,,,0.002481809751363684,0.4354692874772787,,0.07092489440772583,,,,,,Control
2,,,0.00023814833919260248,0.018625075467414,0.002577285286384972,,,,0.001175013016490512,,,0.1076466790103192,0.0026315290655914165,,0.14000339578156815,,0.07347370305947012,,0.00033090721813298956,0.004983067471598642,0.009181919116677357,,,0.0030651768246377255,,0.017535662764206525,0.009059316076686587,,,0.0001377267702527921,0.003783352362346832,,,0.004487009119004398,,0.0036819225447228864,,0.00013218140249005158,,0.5713684798069969,,0.02543357718163842,8.549948841461767e-05,,0.0003633728257621249,,,Control
3,,,0.027460537490404877,0.17298788155939177,0.03444211484753957,,,0.0008732585866174526,,0.0018005152787078018,0.00048628917669731666,0.30190861356546733,0.03339134642081367,0.0008233435136944912,0.07848047902137877,,0.0029331485080599062,0.02405324682748371,,,0.23412619020398828,,,0.01984537555733394,,1.5005144621012915e-05,,,,0.0072337046170932095,,,,0.00029949043753776803,,0.025176489081970965,,0.000181899100099626,,0.016371837691290077,,0.01535199823612994,0.0017572351336784858,,,,,Control
4,,,0.0004968142524115842,,0.004114532976678621,,,,,,,0.34690856487949195,0.005660329613904051,,0.009175564583216918,,0.015425175788107459,0.029254261985169377,,,0.08359247735499128,,,0.0004231145150525652,,0.008461973993165643,0.0028246294189529578,0.24315852402305674,,,,,,,,0.0034695811978157883,,,,0.24578177075480553,,0.0012526846631795477,,,,,,Control
5,,,0.010664722877189831,0.013175030954881475,,0.002121073429473951,,,,0.0020388335628557775,0.04104137125016857,0.07741754559459933,0.0018118310987246184,,0.04180390337990528,0.004120677043532983,0.1519506683393881,0.01672391106243692,,0.018211379954313458,0.1111280244860264,,,0.02879590619138495,0.004446571670255936,0.06056225506822334,0.07172705763124668,,0.009183485826137774,0.0006883630077928658,0.0014346514868559242,,,,,0.013996612330463285,6.732431316941211e-05,,,0.2959388830089371,,0.008559484453089565,,0.0011549337790291406,,0.011235498199917454,,Control
6,,,6.311033120219853e-05,0.036406977215941015,0.00019117512666120526,,,,,,0.0005101076932723157,0.2163536899668097,0.0018201593248997712,6.80280193478244e-05,0.09878662192116863,,0.023269270883065164,,8.083449889372507e-05,0.0016265253541657531,0.0016416882259480997,0.000529163734836616,,0.004364038421897482,0.0007438003320259113,0.007970445513859477,,,,,0.00034495533304838063,,0.0065164490521361,0.09190862033849266,0.0028064631536068576,0.006305910528401495,0.0009164316763046525,2.7559543982778248e-05,0.004992990245355756,0.3911641848050813,,0.10052481977697465,3.165761743746647e-05,,3.4321365183013805e-05,,,Control
7,,,0.004691702042609938,0.14608554091008802,0.000836951035543011,,,,0.00044638732090724025,,,0.48743177856528686,0.006070262976544914,,0.03313624778909802,,0.017843199551154022,,,,0.067687634073641,7.678264978133571e-05,,0.0034734576385989802,0.000544632837359737,0.007248705350813577,,,,,0.0009536364796988991,,,0.0006512418182897279,,0.004076937021197957,0.0002766996801831337,,0.0017354692613962526,0.19704523838241725,,0.01968749461538996,,,,,,Control
8,,,0.010592622713414712,0.0769912034759353,,,,,,,0.0031580014494974485,0.3373037121856304,0.0065225343357237404,0.00011801796384505384,0.06149858924633789,,0.008294743535019841,,,,0.12874881867183033,0.0011429161810081125,,0.0051254099107933245,,0.007187048978169638,,,,5.6865056973784596e-05,0.0008718628124885464,,,0.0008536904962563496,,0.01203660721222478,,,0.002931970504901471,0.3253794058040541,,0.011185979465895208,,,,,,Control
9,,5.521238683853571e-05,0.0056481868725699125,0.0026671209934118925,5.7831952637444314e-05,,,0.00010649542497870846,0.0013065588184710418,,0.05760636772114601,0.06169913702434856,0.0030780905662483654,,0.05161401020361178,0.0007459717375045955,0.17547060751458723,,0.0024716610838010178,0.0068642699184478795,0.14662314291675954,,,0.00017802972179505944,0.021039848734180473,0.03390090928151456,,,,0.002034999615629095,0.014323584283370928,,,,,0.0011699383868048845,1.9848248553269228e-05,,,0.40361665314399786,,0.00685429541790588,0.00015777846311888124,,,,0.0006894495677666053,Control
