,taxa100883,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.012288676372261453,,0.12275458477916759,0.00034712224071371735,,,,0.00022704275439769516,,0.023447832834713685,0.14324740481895956,0.0073682643643941635,0.00040426421472693045,0.06226187454957481,,0.019534726052022378,,,,0.15165601914439145,7.818892885437866e-05,,0.008825689730062128,0.001593061296866586,0.011410906511663467,,,,0.000259375757487022,0.0012566150477389673,,,,,0.004153469107544041,0.0020062730093037703,,0.004837952682378472,0.417366198305832,,0.0046744574969456495,,,,,,Control
1,,0.017218302592996396,,0.05455093460811785,0.0005745921528423364,,,,,,0.03165014216521975,0.05171422051734712,0.0025609510468080476,,0.03001543778773371,0.004780853848058064,0.14459436471320436,0.030646459420819342,,0.022971432266706317,0.1170190900519769,,,0.005492194814336713,0.0042429202626730516,0.09072202549706342,0.12835132417747852,,0.0010578468075536417,0.00030140344648199255,0.0025795892510489904,,,,,0.01305796708060642,,0.0005827270596657315,,0.2227584624655399,,0.01004403558929059,,,0.0006388476193967481,0.011873874757034015,,Control
2,0.0006720823464721552,,8.975524743594712e-05,,0.003018496794367121,5.904679308931997e-05,,,0.015351650960700597,,,3.9673674239769964e-05,0.0013494201666747732,0.0013758005838316073,0.22599979720054314,,4.6165730024459594e-05,0.0,,,0.0005736710246566219,0.0066026268300383925,,,0.0008979646683775466,0.13058821735155451,,,,,,,,0.009981587293212565,7.409187474907688e-05,0.05757402386273609,0.001440515044669466,,0.03766690766276924,0.481358113338516,,0.02465600348221506,2.2876768003192027e-05,,,0.0005615113011233936,,Control
3,,0.0015969476992244993,,0.00842563951215674,0.00010389653129036538,,,,0.002057045840837264,,0.0014127818681250292,0.10301494021572082,0.00326530448645263,0.00014693184577409035,0.1579986722339737,,0.06858479001192541,,0.0007021717855837181,0.0021461753524518417,0.01983390056268674,0.001172184926121655,,0.006136329547561722,0.006511095411190826,0.00989548536345749,,0.0006030217963319987,,0.0003832041605866979,0.0015790163181896135,,,0.0011926477962438187,0.00014492775024666193,0.013867180783972633,0.001044766642061999,0.0006191600392633957,0.0006775952456947279,0.360625387502418,0.19126349362792552,0.03388303212480747,0.00013522370874542982,0.00027466656596965614,0.00032624565612294424,,0.00037613708688471364,Control
4,,0.020132327601913597,,0.03125294769884277,0.000762731716458701,,,,0.040456535432251084,,0.09272895746464062,0.1716958443302672,0.002713496686604303,0.0004962024789301349,0.0025857500559607286,0.13444109547681143,0.08981837490044195,0.06233848172036294,,,0.0530715932930416,,,0.007374322614901692,,0.022651965913409233,0.0296440897662143,,,,0.002320261948266258,,,0.007483953586431994,,0.0013293145721737225,,,,0.2046892487727682,,0.021211458674954057,,,0.000801045294353432,,,Control
5,,0.008893740271160454,,0.17383288551731976,0.0052124388821371895,,,,0.0005177256587808788,,0.004376859391837647,0.3791812210662277,0.010388077893195246,,0.060662969897199964,,0.01963839273934499,,,,0.07153399554903536,0.00027781880693806974,,0.008300089603642135,0.00033969111765353496,0.007399099353484901,,,,0.0004246138970669188,0.00029146711077236346,,,,,0.008575583144001028,4.6707528677361056e-05,,0.013844637212413807,0.20421805379433455,,0.02204393156477601,,,,,,Control
6,,0.002036097383302134,,0.00458741846223597,0.00048450303100518226,0.003221051646657742,,,,,2.5098582211209185e-05,0.04373889764215887,0.0009877798015043486,,0.06506867674853288,,0.08862128668986044,,,0.018377985049678126,0.03738132637373074,0.0024960038037403318,,,,0.04716294662174087,,,0.10936556607041137,0.0015482813394450724,0.0028420630552684835,,,,,0.0024583559304235175,,,,0.5394056776205581,,0.030190984147534693,,,,,,Control
7,,0.011081053869470937,,0.15268851606097605,,,,,0.0003042976290441201,,,0.2536638119385456,0.02383640910398812,,0.06974201142061608,,0.002911832905132633,,,,0.3300285132091441,,,0.010518864766433426,,0.0024753697287744226,,,,,,,,0.004632233776627959,,0.014030604552607356,,,,0.11747912361873973,,0.006607357419899553,,,,,,Control
8,,4.1990146784399606e-05,2.903896898101852e-05,0.02916665949967374,0.001137983568395524,0.0009422993662725628,,,0.047473655230135844,,,0.05559100828055811,0.0026616694007479914,0.00023049049246954775,0.0964533907852977,0.00014691492320710419,0.048629649030164195,0.011583007285745779,,0.008037622362070207,0.07104813780781685,0.0007920454675380246,,0.005993461071744364,0.006159195675197006,0.020225186580434755,,,,0.00014853382043252683,0.0017831141127264446,,,0.0030136783662008254,,0.01142071283889716,0.0010997371214449144,0.00026782630973085726,0.001172182772282577,0.5131995267558686,,0.060259300792217474,,0.0009429064527320965,0.000257505839918788,,9.156887431296784e-05,Control
9,,0.020112353827389243,,0.05402640287237744,0.0013264733519303873,,,,0.010169664551853834,,0.12005074016317922,0.14203324239403717,0.018644154129213084,0.000885949505779984,0.022395107052409553,0.11197660087367364,0.1479516493643307,0.07863030970296928,,,0.05324030117594505,0.0011814436096442968,,0.011559541795525749,,0.007473986821794143,0.05326662178310496,,,0.0006274321253346819,0.0028256823484204756,,,0.0061690388247070994,,0.008548975830010222,,,0.0009353938852221191,0.11259572122832624,0.005092238276726977,0.00828097450609434,,,,,,Control
