,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,10,12,0.11627906976744186,0.13953488372093023
1,taxa1017280,5,8,0.05813953488372093,0.09302325581395349
2,taxa102106,70,68,0.813953488372093,0.7906976744186046
3,taxa117563,6,7,0.06976744186046512,0.08139534883720931
4,taxa1253,2,6,0.023255813953488372,0.06976744186046512
5,taxa1263,76,81,0.8837209302325582,0.9418604651162791
6,taxa1301,56,47,0.6511627906976745,0.5465116279069767
7,taxa1348911,14,14,0.16279069767441862,0.16279069767441862
8,taxa1350,15,14,0.1744186046511628,0.16279069767441862
9,taxa1357,8,12,0.09302325581395349,0.13953488372093023
10,taxa135858,7,2,0.08139534883720931,0.023255813953488372
11,taxa1485,38,39,0.4418604651162791,0.45348837209302323
12,taxa1578,25,20,0.29069767441860467,0.23255813953488372
13,taxa1678,60,58,0.6976744186046512,0.6744186046511628
14,taxa1730,86,86,1.0,1.0
15,taxa189330,86,85,1.0,0.9883720930232558
16,taxa191303,2,8,0.023255813953488372,0.09302325581395349
17,taxa207244,49,51,0.5697674418604651,0.5930232558139535
18,taxa216851,86,85,1.0,0.9883720930232558
19,taxa2172,33,33,0.38372093023255816,0.38372093023255816
20,taxa239759,80,82,0.9302325581395349,0.9534883720930233
21,taxa239934,40,45,0.46511627906976744,0.5232558139534884
22,taxa244127,14,20,0.16279069767441862,0.23255813953488372
23,taxa283168,42,46,0.4883720930232558,0.5348837209302325
24,taxa292632,86,86,1.0,1.0
25,taxa29465,30,36,0.3488372093023256,0.4186046511627907
26,taxa32207,7,5,0.08139534883720931,0.05813953488372093
27,taxa33024,8,5,0.09302325581395349,0.05813953488372093
28,taxa33042,80,75,0.9302325581395349,0.872093023255814
29,taxa35832,50,36,0.5813953488372093,0.4186046511627907
30,taxa375288,84,85,0.9767441860465116,0.9883720930232558
31,taxa397864,53,60,0.6162790697674418,0.6976744186046512
32,taxa39948,17,20,0.19767441860465115,0.23255813953488372
33,taxa40544,25,23,0.29069767441860467,0.26744186046511625
34,taxa447020,38,51,0.4418604651162791,0.5930232558139535
35,taxa459786,54,54,0.627906976744186,0.627906976744186
36,taxa46255,10,9,0.11627906976744186,0.10465116279069768
37,taxa547,11,11,0.12790697674418605,0.12790697674418605
38,taxa561,50,45,0.5813953488372093,0.5232558139534884
39,taxa570,15,14,0.1744186046511628,0.16279069767441862
40,taxa572511,86,86,1.0,1.0
41,taxa574697,6,2,0.06976744186046512,0.023255813953488372
42,taxa577309,2,4,0.023255813953488372,0.046511627906976744
43,taxa577310,24,33,0.27906976744186046,0.38372093023255816
44,taxa61170,31,30,0.36046511627906974,0.3488372093023256
45,taxa644652,3,7,0.03488372093023256,0.08139534883720931
46,taxa713,6,4,0.06976744186046512,0.046511627906976744
47,taxa724,36,37,0.4186046511627907,0.43023255813953487
48,taxa816,82,84,0.9534883720930233,0.9767441860465116
49,taxa838,33,35,0.38372093023255816,0.4069767441860465
50,taxa841,86,86,1.0,1.0
51,taxa84111,16,19,0.18604651162790697,0.22093023255813954
52,taxa846,16,23,0.18604651162790697,0.26744186046511625
53,taxa848,8,5,0.09302325581395349,0.05813953488372093
54,taxa872,21,23,0.2441860465116279,0.26744186046511625
55,taxa904,20,12,0.23255813953488372,0.13953488372093023
56,taxa906,8,6,0.09302325581395349,0.06976744186046512
57,taxa946234,13,14,0.1511627906976744,0.16279069767441862
