,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa100883,11,14,0.11224489795918367,0.14285714285714285,-10.490430869817672,-10.881911720956836,0.3914808511391623,-0.9066293252113559,1.9095975880817537,0
1,taxa1017280,7,6,0.07142857142857142,0.061224489795918366,-19.351994355303134,-12.810105478544061,-6.541888876759071,-7.6868871783363115,-5.140368865540575,1
2,taxa102106,81,73,0.826530612244898,0.7448979591836735,-14.476352501561633,-7.8734876109285326,-6.602864890633102,-7.338911071253068,-5.965950275190263,2
3,taxa117563,8,6,0.08163265306122448,0.061224489795918366,-19.67312543795216,-13.328845954468747,-6.344279483483415,-8.514137114438903,-3.9042887797068606,3
4,taxa1253,6,5,0.061224489795918366,0.05102040816326531,-13.701732500279082,-8.688747343715571,-5.012985156563513,-7.076597353595819,-3.195889595451693,4
5,taxa1263,92,86,0.9387755102040817,0.8775510204081632,-12.841979963843524,-5.994147231872112,-6.847832731971414,-7.518121267065509,-6.128070953690476,5
6,taxa1301,55,59,0.5612244897959183,0.6020408163265306,-16.35795458662142,-10.015047784529896,-6.3429068020915285,-7.1659492992425,-5.460035253466102,6
7,taxa1348911,20,10,0.20408163265306123,0.10204081632653061,-18.4460054837946,-10.111676471425723,-8.334329012368878,-9.349268910544609,-7.428814720405416,7
8,taxa1350,15,14,0.15306122448979592,0.14285714285714285,-15.17988217034781,-7.85076607411696,-7.32911609623085,-9.190766331339704,-5.699385413448308,8
9,taxa1357,14,9,0.14285714285714285,0.09183673469387756,-23.767384426374317,-10.148777174396626,-13.61860725197769,-15.257956757039999,-12.067232629504634,9
10,taxa1485,42,47,0.42857142857142855,0.47959183673469385,-16.579078326030576,-9.322125539846267,-7.25695278618431,-8.263622977031991,-6.289666461582622,10
11,taxa1578,34,21,0.3469387755102041,0.21428571428571427,-10.286501914044955,-9.220454221243687,-1.0660476928012672,-2.503010045366862,0.4492326080824162,11
12,taxa1678,73,63,0.7448979591836735,0.6428571428571429,-13.754732573378591,-7.249182450622802,-6.505550122755787,-7.460306026593585,-5.536416139619913,12
13,taxa1730,98,98,1.0,1.0,-7.782191008102794,-3.8494713997945893,-3.932719608308205,-4.470499766491066,-3.3739158294331024,13
14,taxa189330,98,97,1.0,0.9897959183673469,-22.524649135610574,-7.366047895437052,-15.158601240173521,-15.742668197528946,-14.579479622593672,14
15,taxa191303,5,5,0.05102040816326531,0.05102040816326531,-18.535106840431116,-10.939769479963438,-7.59533736046768,-8.544642644349516,-6.5227782019015805,15
16,taxa207244,51,58,0.5204081632653061,0.5918367346938775,-17.554621041557148,-10.805639907788496,-6.748981133768652,-7.658814542692642,-5.77341807472423,16
17,taxa216851,97,98,0.9897959183673469,1.0,-18.157089798658358,-5.08936133409097,-13.06772846456739,-13.58034059312354,-12.543440668075123,17
18,taxa2172,40,34,0.40816326530612246,0.3469387755102041,-12.070540688250317,-6.068575652094199,-6.001965036156116,-7.065664331736329,-4.88343203003708,18
19,taxa239759,94,91,0.9591836734693877,0.9285714285714286,-12.300688291111515,-4.273617002928615,-8.027071288182901,-8.473890818427094,-7.575691771256239,19
20,taxa239934,54,47,0.5510204081632653,0.47959183673469385,-12.495239800656675,-6.283387349580835,-6.21185245107584,-6.968282887430802,-5.447444346858791,20
21,taxa244127,21,17,0.21428571428571427,0.17346938775510204,-17.18676730047789,-11.749590189759164,-5.437177110718722,-6.938661891385026,-3.7478154906476764,21
22,taxa283168,55,40,0.5612244897959183,0.40816326530612246,-8.525359822708474,-6.990986642510922,-1.5343731801975504,-2.187539519791496,-0.9592715313360386,22
23,taxa292632,98,98,1.0,1.0,-5.459648719598128,-4.371169035901434,-1.088479683696694,-1.6026648571203552,-0.5332291648699057,23
