item,value,type
MicrobiotaLoads_ori,-0.019392328579684204,MicrobiotaLoadsFoldChange_ori
taxa570,-7.057602336419977,TaxaFoldChange
taxa561,7.846490578424554,TaxaFoldChange
taxa40544,-8.814107796272083,TaxaFoldChange
taxa841,3.218180666828193,TaxaFoldChange
taxa375288,-4.452903936695472,TaxaFoldChange
taxa239759,3.2668906889657663,TaxaFoldChange
taxa1301,-1.0090282691997103,TaxaFoldChange
taxa713,1.7092417765981252,TaxaFoldChange
taxa904,1.4612730109625929,TaxaFoldChange
taxa100883,-0.6691919525726604,TaxaFoldChange
taxa397864,-1.0605319625405496,TaxaFoldChange
taxa1357,8.018438954708419,TaxaFoldChange
taxa32207,-2.1027793445904503,TaxaFoldChange
taxa46255,7.540115999285451,TaxaFoldChange
taxa61170,7.414100922347523,TaxaFoldChange
taxa838,-4.142166926224715,TaxaFoldChange
taxa102106,-2.9851745371844705,TaxaFoldChange
taxa574697,-2.2127316763903853,TaxaFoldChange
taxa1730,1.3815188295930485,TaxaFoldChange
taxa239934,5.9535787822704185,TaxaFoldChange
changedTaxaCount,21.0,changedTaxaCount
totalTaxaCount,58.0,totalTaxaCount
MicrobiotaLoads,2.110408925973239,MicrobiotaLoadsFoldChange
taxa100883,1.0,ranksums_on_loads
taxa1017280,,ranksums_on_loads
taxa102106,0.0006214373834201147,ranksums_on_loads
taxa117563,,ranksums_on_loads
taxa1253,,ranksums_on_loads
taxa1263,0.14644144502326614,ranksums_on_loads
taxa1301,0.02740171849986683,ranksums_on_loads
taxa1348911,0.14323490752466972,ranksums_on_loads
taxa1350,0.5637028616507731,ranksums_on_loads
taxa1357,0.17971249487899976,ranksums_on_loads
taxa135858,0.22067136191984693,ranksums_on_loads
taxa1485,0.496979395778165,ranksums_on_loads
taxa1578,0.12133525035848212,ranksums_on_loads
taxa1678,0.5281451058237828,ranksums_on_loads
taxa1730,0.11589634837143707,ranksums_on_loads
taxa189330,0.6597738265121738,ranksums_on_loads
taxa191303,,ranksums_on_loads
taxa207244,0.8151998777447406,ranksums_on_loads
taxa216851,0.6237540013842007,ranksums_on_loads
taxa2172,0.7696979437812898,ranksums_on_loads
taxa239759,1.3802705663048678e-05,ranksums_on_loads
taxa239934,4.865007418510381e-05,ranksums_on_loads
taxa244127,0.2452781168067728,ranksums_on_loads
taxa283168,0.2482130789899237,ranksums_on_loads
taxa292632,0.5713909566217064,ranksums_on_loads
taxa29465,0.6338389313837579,ranksums_on_loads
taxa32207,0.6547208460185769,ranksums_on_loads
taxa33024,,ranksums_on_loads
taxa33042,0.8837821855856545,ranksums_on_loads
taxa35832,0.8473896596867143,ranksums_on_loads
taxa375288,9.418183451837923e-07,ranksums_on_loads
taxa397864,0.019112383728361302,ranksums_on_loads
taxa39948,0.4624327264504764,ranksums_on_loads
taxa40544,0.014305878435429619,ranksums_on_loads
taxa447020,0.5732013209481351,ranksums_on_loads
taxa459786,0.8624902301359216,ranksums_on_loads
taxa46255,0.3173105078629141,ranksums_on_loads
taxa547,0.8272593465627113,ranksums_on_loads
taxa561,3.4359576028665665e-05,ranksums_on_loads
taxa570,0.020921335337794014,ranksums_on_loads
taxa572511,0.7531817523323453,ranksums_on_loads
taxa574697,,ranksums_on_loads
taxa577309,0.22067136191984693,ranksums_on_loads
taxa577310,0.5218393903336154,ranksums_on_loads
taxa61170,0.014305878435429647,ranksums_on_loads
taxa644652,,ranksums_on_loads
taxa713,0.22067136191984693,ranksums_on_loads
taxa724,0.8064959405073401,ranksums_on_loads
taxa816,0.6387290943002656,ranksums_on_loads
taxa838,0.045999366875037084,ranksums_on_loads
taxa841,8.001496062013005e-06,ranksums_on_loads
taxa84111,0.6547208460185769,ranksums_on_loads
taxa846,0.2482130789899236,ranksums_on_loads
taxa848,0.22067136191984693,ranksums_on_loads
taxa872,0.2864220227778588,ranksums_on_loads
taxa904,0.7236736098317631,ranksums_on_loads
taxa906,0.3173105078629141,ranksums_on_loads
taxa946234,0.2452781168067728,ranksums_on_loads
qml_loads_delta,2.119999999999999,qml_loads_delta
taxa102106,-4.93637159757296,logged_relative_abundance_diff
taxa102106,-2.816371597572961,qml_logged_loads_diff
taxa102106,0.0005087357557388124,qml_diff_pvalue
taxa102106,1.9670708297914176e-05,mwu_diff_pvalue
taxa102106,1.9670708297914176e-05,mwu_logged_pvalue
taxa1263,-0.9217568821723798,logged_relative_abundance_diff
taxa1263,1.1982431178276194,qml_logged_loads_diff
taxa1263,0.07743559850175236,qml_diff_pvalue
taxa1263,0.268871649924487,mwu_diff_pvalue
taxa1263,0.268871649924487,mwu_logged_pvalue
taxa1301,-4.940174239084364,logged_relative_abundance_diff
taxa1301,-2.8201742390843645,qml_logged_loads_diff
taxa1301,0.010987486330695522,qml_diff_pvalue
taxa1301,0.0001514407837554464,mwu_diff_pvalue
taxa1301,0.0001514407837554464,mwu_logged_pvalue
taxa1485,-1.3198448722429643,logged_relative_abundance_diff
taxa1485,0.8001551277570349,qml_logged_loads_diff
taxa1485,0.7858526646031831,qml_diff_pvalue
taxa1485,0.2390491058875306,mwu_diff_pvalue
taxa1485,0.2390491058875306,mwu_logged_pvalue
taxa1678,-3.2489410160893524,logged_relative_abundance_diff
taxa1678,-1.1289410160893532,qml_logged_loads_diff
taxa1678,0.3198402344047556,qml_diff_pvalue
taxa1678,0.009427503987756911,mwu_diff_pvalue
taxa1678,0.009427503987756911,mwu_logged_pvalue
taxa1730,-0.3342698688267207,logged_relative_abundance_diff
taxa1730,1.7857301311732785,qml_logged_loads_diff
taxa1730,0.046888776900571166,qml_diff_pvalue
taxa1730,0.2683576760316526,mwu_diff_pvalue
taxa1730,0.2683576760316526,mwu_logged_pvalue
taxa189330,-2.28018042002428,logged_relative_abundance_diff
taxa189330,-0.16018042002428068,qml_logged_loads_diff
taxa189330,0.7627520182258121,qml_diff_pvalue
taxa189330,0.0011741330904420642,mwu_diff_pvalue
taxa189330,0.0011741330904420642,mwu_logged_pvalue
taxa207244,-2.0891963954831674,logged_relative_abundance_diff
taxa207244,0.03080360451683184,qml_logged_loads_diff
taxa207244,0.42293676385905665,qml_diff_pvalue
taxa207244,0.22936158549541563,mwu_diff_pvalue
taxa207244,0.22936158549541563,mwu_logged_pvalue
taxa216851,-2.1106863482834335,logged_relative_abundance_diff
taxa216851,0.00931365171656573,qml_logged_loads_diff
taxa216851,0.7820003799248392,qml_diff_pvalue
taxa216851,0.0005682425027778696,mwu_diff_pvalue
taxa216851,0.0005682425027778696,mwu_logged_pvalue
taxa2172,-1.3962437653182047,logged_relative_abundance_diff
taxa2172,0.7237562346817945,qml_logged_loads_diff
taxa2172,0.8836174593813683,qml_diff_pvalue
taxa2172,0.26174124619035677,mwu_diff_pvalue
taxa2172,0.26174124619035677,mwu_logged_pvalue
taxa239759,1.7852929534927662,logged_relative_abundance_diff
taxa239759,3.9052929534927654,qml_logged_loads_diff
taxa239759,8.253251407017387e-07,qml_diff_pvalue
taxa239759,0.00932072835933322,mwu_diff_pvalue
taxa239759,0.00932072835933322,mwu_logged_pvalue
