,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa100883,9,11,0.09473684210526316,0.11578947368421053,-14.004364985175142,-9.988547750466337,-4.0158172347088055,-5.75205580413599,-2.2218935702806877,0
1,taxa1017280,5,8,0.05263157894736842,0.08421052631578947,-24.680958080787896,-12.694911421949177,-11.986046658838719,-13.888975251850955,-9.665091358140069,1
2,taxa102106,77,72,0.8105263157894737,0.7578947368421053,-12.215389998566385,-7.8579249032596925,-4.357465095306692,-4.893476085392414,-3.7620487921947747,2
3,taxa117563,6,7,0.06315789473684211,0.07368421052631578,-16.710960953768417,-12.629377735155634,-4.08158321861278,-5.655625013234108,-2.6443360408627155,3
4,taxa1263,85,89,0.8947368421052632,0.9368421052631579,-10.332590417115833,-5.7893377018719,-4.543252715243933,-5.095429646378161,-3.9557035909202924,4
5,taxa1301,55,55,0.5789473684210527,0.5789473684210527,-24.038823577230126,-10.049074187319974,-13.98974938991015,-14.677043291698556,-13.352805562186044,5
6,taxa1348911,14,16,0.14736842105263157,0.16842105263157894,-15.560730849541498,-10.061556364453676,-5.499174485087821,-6.113012425797689,-4.87687327066218,6
7,taxa1350,17,11,0.17894736842105263,0.11578947368421053,-12.633417957633512,-8.18385495616417,-4.4495630014693415,-6.559674070154362,-2.487266529578752,7
8,taxa1357,8,12,0.08421052631578947,0.12631578947368421,-14.552187216187377,-10.551448456302431,-4.000738759884946,-5.343839150447626,-2.670786979318717,8
9,taxa1485,43,41,0.45263157894736844,0.43157894736842106,-12.691925259929246,-9.852850593197024,-2.839074666732219,-3.7096726084156635,-1.97616302567676,9
10,taxa1578,28,21,0.29473684210526313,0.22105263157894736,-5.304843124933708,-8.604486115298768,3.2996429903650597,2.0773756073841656,4.545039799540588,10
11,taxa1678,71,61,0.7473684210526316,0.6421052631578947,-19.426640213749923,-6.906028158977606,-12.520612054772322,-13.327663957298016,-11.601343692508703,11
12,taxa1730,95,95,1.0,1.0,-0.8140583420928451,-4.028916328390773,3.214857986297928,2.7892208726211454,3.6408415310266253,12
13,taxa189330,93,94,0.9789473684210527,0.9894736842105263,-10.70563006757601,-7.240559110693818,-3.465070956882193,-3.9062217417911542,-3.0364845572063945,13
14,taxa191303,5,4,0.05263157894736842,0.042105263157894736,-21.338115860380125,-10.937704443911022,-10.400411416469105,-11.558757782328254,-9.322063298519698,14
15,taxa207244,54,54,0.5684210526315789,0.5684210526315789,-7.795529422697421,-10.860777903588168,3.0652484808907463,2.336876345727272,3.792348650871501,15
16,taxa216851,95,94,1.0,0.9894736842105263,-3.9174710411628677,-5.21920884183917,1.3017378006763032,0.8913459100511281,1.7401683368306267,16
17,taxa2172,33,34,0.3473684210526316,0.35789473684210527,-19.602717237158917,-5.520728066610627,-14.08198917054829,-15.193201173231799,-12.93863711400781,17
18,taxa239759,88,91,0.9263157894736842,0.9578947368421052,-8.734844514751563,-4.455460927374505,-4.279383587377058,-4.790426903355799,-3.7251391062419894,18
19,taxa239934,53,52,0.5578947368421052,0.5473684210526316,-11.899853981348173,-5.765867154961556,-6.133986826386618,-6.866312990302939,-5.402482715009964,19
20,taxa244127,18,19,0.18947368421052632,0.2,-14.736788449881958,-11.46581294940919,-3.270975500472769,-4.778922742588084,-1.8171246614977314,20
21,taxa283168,46,47,0.4842105263157895,0.49473684210526314,-18.212362342700967,-7.051940180496899,-11.160422162204062,-11.894501271279223,-10.413071516255012,21
22,taxa292632,95,95,1.0,1.0,-13.8960279092671,-4.532693716021961,-9.363334193245137,-9.929131609828358,-8.854563913738982,22
23,taxa29465,36,34,0.37894736842105264,0.35789473684210527,-18.491607070858603,-11.043870311742387,-7.447736759116216,-8.591555073403091,-6.247523851393821,23
24,taxa32207,5,6,0.05263157894736842,0.06315789473684211,-12.94522461747378,-12.498742708348741,-0.44648190912503655,-1.3702592298435643,0.5793899685758498,24
25,taxa33024,8,8,0.08421052631578947,0.08421052631578947,-1.2831777105619895,-4.55593513963256,3.2727574290705697,2.2960540635204567,4.2841697474484866,25
26,taxa33042,86,80,0.9052631578947369,0.8421052631578947,-10.048015346171574,-6.868017591436107,-3.1799977547354668,-3.829754353542109,-2.4751530950143907,26
27,taxa35832,41,47,0.43157894736842106,0.49473684210526314,-8.366600837193094,-9.496419924514216,1.1298190873211222,0.23932657506133528,1.9697896958583083,27
28,taxa375288,94,93,0.9894736842105263,0.9789473684210527,-10.093053408721236,-6.033359699176198,-4.059693709545037,-4.574827061596128,-3.5478448699153655,28
29,taxa397864,67,62,0.7052631578947368,0.6526315789473685,-9.615835591812786,-5.244740753450777,-4.3710948383620085,-4.906562167880888,-3.8504670432485395,29
30,taxa39948,21,24,0.22105263157894736,0.25263157894736843,-10.661491214916289,-4.904276397650852,-5.757214817265434,-6.990936853530997,-4.603820350591845,30
31,taxa40544,28,23,0.29473684210526313,0.24210526315789474,-10.62660111291595,-8.063842757461716,-2.5627583554542315,-3.5512892791769888,-1.561125816966606,31
32,taxa447020,51,45,0.5368421052631579,0.47368421052631576,-15.364550403333181,-10.84572403470916,-4.51882636862402,-5.278198047773825,-3.820624562092847,32
33,taxa459786,54,69,0.5684210526315789,0.7263157894736842,-13.576697486207735,-8.917901515266346,-4.65879597094139,-5.385601653292514,-3.9140020079253954,33
34,taxa46255,11,6,0.11578947368421053,0.06315789473684211,-10.247161917672354,-8.90827484540024,-1.3388870722721145,-2.8828742193223498,0.29235317574633507,34
35,taxa547,10,11,0.10526315789473684,0.11578947368421053,-23.501039526180225,-10.017211221117643,-13.483828305062584,-15.154253135570238,-11.923814429382686,35
