,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa100883,12,10,0.13333333333333333,0.1111111111111111,-23.29083046993523,-9.58472224408221,-13.706108225853018,-14.532341539931975,-12.899062486255843,0
1,taxa1017280,6,6,0.06666666666666667,0.06666666666666667,-15.506909148441627,-12.627215654291703,-2.879693494149924,-3.6551965811490232,-1.6797510497108554,1
2,taxa102106,66,75,0.7333333333333333,0.8333333333333334,-12.800917196816027,-7.464509772895429,-5.3364074239205985,-6.01960082867241,-4.677608177558898,2
3,taxa117563,8,4,0.08888888888888889,0.044444444444444446,-17.614427183991435,-13.341818087565374,-4.27260909642606,-6.355527001569611,-2.5685876799138105,3
4,taxa1253,7,4,0.07777777777777778,0.044444444444444446,-3.3977881237071004,-7.9100416045522,4.5122534808451,2.3770076711064125,6.800806095961427,4
5,taxa1263,82,85,0.9111111111111111,0.9444444444444444,-11.072588161012021,-5.833920305554232,-5.238667855457789,-5.89785768657396,-4.572012476417884,5
6,taxa1301,55,49,0.6111111111111112,0.5444444444444444,-14.647658650499336,-9.524065792280686,-5.123592858218649,-5.865699929367397,-4.335391729756195,6
7,taxa1348911,15,17,0.16666666666666666,0.18888888888888888,-14.69875723007849,-10.663821815605981,-4.034935414472512,-4.845899894684229,-3.1768394855371924,7
8,taxa1350,13,14,0.14444444444444443,0.15555555555555556,-11.543303538985441,-8.379037405454241,-3.1642661335311986,-5.2975453800543555,-1.1413635785387144,8
9,taxa1357,8,13,0.08888888888888889,0.14444444444444443,-14.543040583807793,-9.790704645840552,-4.7523359379672385,-6.401499321503745,-3.173808671654047,9
10,taxa135858,4,5,0.044444444444444446,0.05555555555555555,-20.54713248570217,-10.573979443669897,-9.973153042032274,-13.740801796966783,-6.683097575991143,10
11,taxa1485,39,39,0.43333333333333335,0.43333333333333335,-16.623236427426992,-8.873031015388719,-7.750205412038272,-8.563120308619693,-6.844398121918137,11
