"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa1017280",0,0,Inf,0,0,TRUE
"2","taxa102106",-0.542632896835453,3.25412161966272,-0.16675249430035,0.867564799261651,1,FALSE
"3","taxa1263",2.11837639096459,3.43873666643525,0.616033327483781,0.537872523967001,1,FALSE
"4","taxa1301",0.374729977053484,5.36363501228017,0.0698649285783858,0.944301167832037,1,FALSE
"5","taxa1348911",0,0,Inf,0,0,TRUE
"6","taxa1350",0,0,Inf,0,0,TRUE
"7","taxa1357",-9.31977007160385,0,Inf,0,0,TRUE
"8","taxa1485",-4.20028534232312,4.41093305909066,-0.952244181912169,0.340973158785321,1,FALSE
"9","taxa1578",7.88243137191061,0,Inf,0,0,TRUE
"10","taxa1678",-6.28477503400163,3.76155082114277,-1.67079359892639,0.0947624533279967,1,FALSE
"11","taxa1730",0.898342700480889,2.11961301236955,0.423823922215223,0.67169423042347,1,FALSE
"12","taxa189330",-0.892415315549638,2.29726005382384,-0.388469435170908,0.697668668724979,1,FALSE
"13","taxa207244",-10.3459119026357,0,Inf,0,0,TRUE
"14","taxa216851",5.73530840491679,1.75802148674044,3.26236536252504,0.00110486642275841,0.0287265269917187,TRUE
"15","taxa2172",6.88994486263617,0,Inf,0,0,TRUE
"16","taxa239759",-1.62149481382957,4.1122388335974,-0.394309494035657,0.693352554710184,1,FALSE
"17","taxa239934",2.62234361130186,5.61292127534994,0.467197646761645,0.640358477132359,1,FALSE
"18","taxa244127",-4.43463892645219,4.01670614161728,-1.10404863340753,0.269572041667659,1,FALSE
"19","taxa283168",-1.73990407660089,4.03938250447914,-0.430735161790587,0.666660949073433,1,FALSE
"20","taxa292632",-4.10021058310815,2.19412608480287,-1.8687214975964,0.0616615715239501,1,FALSE
"21","taxa29465",-3.01773229426694,4.71789980384458,-0.639634672149633,0.522410135744872,1,FALSE
"22","taxa33042",6.52072686235273,4.46308315024519,1.46103638288579,0.144005457067582,1,FALSE
"23","taxa35832",-0.560214319876378,4.4531231539123,-0.125802566089869,0.899888210468136,1,FALSE
"24","taxa375288",-4.98526184225769,1.63456641172311,-3.0498986192934,0.002289186254232,0.059518842610032,FALSE
"25","taxa397864",0.293565774240978,5.46918076728263,0.0536763706910416,0.957193009112071,1,FALSE
"26","taxa39948",-7.7312107877136,0,Inf,0,0,TRUE
"27","taxa40544",8.49238607049797,0,Inf,0,0,TRUE
"28","taxa447020",-1.99443560131666,5.32516284089949,-0.374530443651142,0.708009711229306,1,FALSE
"29","taxa459786",0.283994043803569,4.60948455018141,0.0616108028374651,0.950872773867788,1,FALSE
"30","taxa561",0.0848889517755271,5.61362640952749,0.0151219453491691,0.987934893106175,1,FALSE
"31","taxa570",0,0,Inf,0,0,TRUE
"32","taxa572511",1.11360634137111,2.0632211057757,0.539741639058326,0.589375219866142,1,FALSE
"33","taxa577310",0,0,Inf,0,0,TRUE
"34","taxa61170",-1.38513863674256,4.08048248662634,-0.339454621183232,0.734267276772318,1,FALSE
"35","taxa724",-7.84948176556775,0,Inf,0,0,TRUE
"36","taxa816",-6.09794959791311,1.69040077162754,-3.60739873068204,0.00030928218910873,0.00804133691682697,TRUE
"37","taxa838",3.78707620313395,6.28434889320658,0.602620298059485,0.546761313960806,1,FALSE
"38","taxa841",5.3471413687008,1.97146413000033,2.71226916449142,0.00668243061155431,0.173743195900412,FALSE
"39","taxa84111",0,0,Inf,0,0,TRUE
"40","taxa848",0,0,Inf,0,0,TRUE
"41","taxa872",-8.10030574926157,0,Inf,0,0,TRUE
"42","taxa904",0,0,Inf,0,0,TRUE
"43","taxa906",0,0,Inf,0,0,TRUE
"44","taxa946234",9.94647450994196,0,Inf,0,0,TRUE
