taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff,DR_inferred_foldchange
0,taxa100883,0.0,-0.7864224624398319,1.1535775375601676,0.1826023778113638,0.9645647049173348,0.9645647049173348,0.2303310675923685,0.0,0.4506477409415906,,,-0.01087005961881854
1,taxa102106,2.528639494747836,-0.029248957885296363,1.9107510421147031,9.138443923658496e-05,0.7866281695357618,0.7866281695357618,9.557099642381059e-05,0.0,0.00046668631167397776,1.0,0.09411567543993704,0.6349028665830428
2,taxa1263,0.0,-2.195916872785354,-0.25591687278535513,0.4847356761858119,3.448132915975594e-05,3.448132915975594e-05,0.3301745027293164,0.0,0.5736671899688286,1.0,1.7571420806353946,-1.8532503733558372
3,taxa1301,0.0,-2.4549972176582724,-0.5149972176582729,0.4648014871781899,0.00029743576401044234,0.00029743576401044234,0.4602579003275993,0.0,0.6415723937165314,1.0,3.204232681102843,0.05727990385015045
4,taxa1348911,0.0,-2.50296715454568,-0.5629671545456807,0.8773705560641434,0.001780210682530785,0.001780210682530785,0.20301710604921366,0.0,0.4506477409415906,0.0,-10.11719060320698,0.1874951383451407
5,taxa1350,3.1014998245662966,-1.1024327279305977,0.8375672720694018,0.7637948404430739,0.6886643247682933,0.6886643247682933,0.5478383165397468,0.0,0.6813926428386086,1.0,-1.7880800141137458,0.1947503769566079
6,taxa1357,0.0,-0.09526574833740116,1.8447342516625984,0.5138908912577136,0.947951765922414,0.947951765922414,0.13324702034013247,0.0,0.4150870256407519,,,0.1733341943622537
7,taxa1485,0.0,-2.143448533277425,-0.2034485332774256,0.926007564849472,0.016667626444841082,0.016667626444841082,0.9506323342980048,0.0,0.9506323342980048,1.0,-0.9482553309255431,-0.08705908875393549
8,taxa1578,0.0,-2.082469958162683,-0.1424699581626836,0.8425131843755013,0.04170333317248375,0.04170333317248375,0.7033493939439278,0.0,0.7785564542638207,1.0,-1.214567091589655,0.030623119663283516
9,taxa1678,-4.724117626557041,-6.547865763880326,-4.6078657638803255,4.570045143172688e-09,1.0506059186704455e-13,1.0506059186704455e-13,7.575306337325023e-10,1.0,5.681479752993767e-09,1.0,-4.596921645857573,-1.6253902152624002
