,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.0016770227394275082,,0.008859173541941632,,0.003053896815170409,,,,,,0.03759900014971395,0.15417138684333598,0.003906669107669864,,,0.03033704995977082,0.0005505642897844223,0.15068801487337022,0.003719578156755652,,0.018890419893050285,0.03926809443387432,,,,0.029666838072318638,,0.09226230130724784,0.04174558225442845,,0.0411387980091134,,0.0007279763472556322,,,,,0.02252391767833413,,,,,,,0.28322810454111025,,0.030839631650146308,,,,,0.005145979336180301,,,Control
1,,,0.0036388947673566155,,0.009771991003829163,,,,,,,0.0002820976633666881,0.02426916945969837,0.15918810352674706,0.006127627627782554,,,0.060897394558775624,0.01023496547914969,0.14002940047849294,0.009840297021806024,,0.026876044904087317,0.12673964954885528,,,,0.018089332096120802,0.0015961114684050106,0.02800660236477085,0.10812264830479837,,0.015173635032691446,,0.0010310906913033335,,,,,0.0125203280050856,,,,,,,0.20233955334261486,,0.031553046690877815,,,,,0.0036720159633846726,,,Control
2,,,,,0.01911876490786612,0.0031681798843865372,,,0.0005330034700169168,,,,0.008905805473392168,0.03772811681516565,0.0007716301417646075,,,0.04394823807421119,,0.17529130197212292,0.05929343519577065,,0.00800795623867103,0.08024005823015024,0.0025035133669245486,,0.002422559747400512,0.0272602996594504,0.00025546260507336243,0.021943471589614547,,,0.02327492171795073,,0.009415520915874774,,,,,0.003351661313444753,,,,0.00041111937785681603,,0.0076262745406411375,0.455217425493434,,0.009311279268816423,,,,,,,,Control
3,,,,,0.0044647352948868685,0.0034598792589517423,,,,,,,,0.30581773366485165,0.030018821510693038,,0.002817264404698454,0.02474713511315503,,0.025124607459322518,0.10773643952892012,,,0.01814452551365349,,,,0.015083161657066526,,0.010370418914140223,0.007997964635440577,0.15997833166441858,,0.0005709682581530067,,,,,,0.01890387922728695,,,,,,,0.2389669502769617,,0.025797183617399563,,,,,,,,Control
4,,,0.005502066094307161,,0.02474176512522214,,0.0001397457529543206,,,,,0.0029233827248617327,0.0589867540916644,0.13826217184995593,0.01033349611372495,,4.3266843541249664e-05,0.028002772768996997,0.02621314538982042,0.16153296682284082,0.03209497543786405,,0.011297875095594602,0.08636031212413853,,,,0.037444479771058935,,0.032162438904807515,0.08479798946565142,,0.003445865745445165,0.0007133902781043009,0.0010754168765501604,,,,,0.028788957973438462,,,,,,,0.1887336625372805,,0.02322024863670995,,,,,0.013182853575466346,,,Control
5,,,0.008253754116061355,,0.027133913258246947,0.002088497451758908,,,,,,,0.06874604439699752,0.01581337353322788,0.0026916380482090003,,6.95658037663434e-05,0.003042615300495836,0.25563960323321544,0.08083221418711799,0.06645088065229772,,,0.1285261230256514,,,,0.023080105683150408,,0.043583534617162634,0.031404542718075086,,,0.002076107629774245,,,,,,0.02166604108221236,,,,,,,0.20969875264959384,,0.004919876443008038,,0.0030494195469956097,,0.0006959627054171551,0.0005374339175642179,,,Control
6,,,0.009743745925837217,,0.05294896944578013,0.0010089030271751346,0.0002873316916116371,,,,,0.006208735329214643,0.039861091945533424,0.02946081944647921,0.004194475328886379,,,0.008334746689150676,0.10073407370888679,0.05983520372485619,0.05682713675590363,,,0.18629144146690732,,,,0.01799044915941296,,0.03446460561901642,0.047074069773779974,,,0.00012390925911178849,0.0017390862082206446,,,,,0.07260829294377803,,,,,,,0.2539967574882023,,0.011922137569469731,,,,,0.004344017492785807,,,Control
7,,,0.007210438178749268,,0.16351995444384587,0.001587251531006567,,,,,0.0008224409196144855,,,0.5114961885913551,0.008071769481185166,,,0.05152532413773927,,0.004269176661377508,,,,0.08319468979025693,,,,0.007362372627699242,0.00045550108998861804,0.0028640852654515467,,,,0.0001120365432575411,0.0008188138372788098,,,,,0.0035676384862855484,,,0.00023586110410602846,,,0.0031918324553946967,0.14727062558001833,,0.002423999275389551,,,,,,,,Control
8,,,0.0044777618315950014,,0.027214227120802213,,0.00021395798418000802,,,,0.00017741109405930813,0.00012806767378430148,0.030067546228488905,0.10386892340130134,0.0012666517407938945,,,0.024075084715588932,0.006861499468739253,0.10188198057118183,0.003512801085719041,,0.016733868924425025,0.2507014290038781,,,,0.0048021794640669855,0.0002894063259698004,0.048876398110495066,0.0684946049317008,,0.007111594854075023,,0.0020380265784955033,,,,,0.03499113917065996,,,,,,,0.23899618694113076,,0.012888972288141412,,,,,0.01033028049072748,,,Control
9,,,0.03784169075782205,,0.2568665490181292,0.0064733283251906144,,,,,0.004488993342595497,,0.003414162491718125,0.36467593684104976,0.03135054526740872,,0.0002572094258604966,0.032008433734440546,,,,,,0.1792769379999942,,,,0.018177237701287357,,0.0028432880874018967,,,,0.002510666473854553,,,,0.00023504155750200028,,0.02376985940599229,,,,,,,0.002642741390476435,,0.03112897017199365,0.0020384080072826626,,,,,,,Control
10,,,,,0.03340552363237388,0.004468953594850054,,,,,,,0.003370339815735655,0.05642829939314783,0.0006719189685781177,,,0.07185640895844203,,0.16717625695289287,0.008963336958766763,,0.002284739392622502,0.08794712518251531,0.0026538889041440978,,0.011100034503301692,0.08321169626110762,,0.02048206723726452,,,0.06791515291887187,4.775543486695933e-05,0.0065343761528460454,,,,,0.002845149420786269,,,,0.0003973252180931017,0.0005028647291490816,0.026881534286611403,0.3186314247475827,,0.022088918231950538,0.00013490910349916012,,,,,,,Control
11,,,0.020112353827389247,,0.054026402872377435,0.0013264733519303875,,,,,0.010169664551853834,,0.12005074016317925,0.14203324239403714,0.01864415412921308,,0.0008859495057799838,0.02239510705240955,0.11197660087367366,0.1479516493643307,0.07863030970296928,,,0.053240301175945054,0.0011814436096442968,,,0.01155954179552575,,0.007473986821794143,0.053266621783104984,,,0.0006274321253346818,0.002825682348420475,,,0.0061690388247071,,0.008548975830010224,,,,,,0.0009353938852221193,0.11259572122832626,0.005092238276726977,0.00828097450609434,,,,,,,,Control
