,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,3,3,0.07894736842105263,0.07894736842105263
1,taxa1017280,2,1,0.05263157894736842,0.02631578947368421
2,taxa102106,27,32,0.7105263157894737,0.8421052631578947
3,taxa117563,3,1,0.07894736842105263,0.02631578947368421
4,taxa1253,1,4,0.02631578947368421,0.10526315789473684
5,taxa1263,36,36,0.9473684210526315,0.9473684210526315
6,taxa1301,21,19,0.5526315789473685,0.5
7,taxa1348911,5,8,0.13157894736842105,0.21052631578947367
8,taxa1350,6,5,0.15789473684210525,0.13157894736842105
9,taxa1357,4,4,0.10526315789473684,0.10526315789473684
10,taxa135858,2,0,0.05263157894736842,0.0
11,taxa1485,12,13,0.3157894736842105,0.34210526315789475
12,taxa1578,11,8,0.2894736842105263,0.21052631578947367
13,taxa1678,24,28,0.631578947368421,0.7368421052631579
14,taxa1730,38,38,1.0,1.0
15,taxa189330,37,37,0.9736842105263158,0.9736842105263158
16,taxa191303,2,0,0.05263157894736842,0.0
17,taxa207244,21,17,0.5526315789473685,0.4473684210526316
18,taxa216851,38,38,1.0,1.0
19,taxa2172,14,15,0.3684210526315789,0.39473684210526316
20,taxa239759,35,37,0.9210526315789473,0.9736842105263158
21,taxa239934,20,18,0.5263157894736842,0.47368421052631576
22,taxa244127,5,4,0.13157894736842105,0.10526315789473684
23,taxa283168,17,19,0.4473684210526316,0.5
24,taxa292632,38,38,1.0,1.0
25,taxa29465,13,12,0.34210526315789475,0.3157894736842105
26,taxa32207,2,1,0.05263157894736842,0.02631578947368421
27,taxa33024,4,0,0.10526315789473684,0.0
28,taxa33042,36,34,0.9473684210526315,0.8947368421052632
29,taxa35832,14,21,0.3684210526315789,0.5526315789473685
30,taxa375288,37,38,0.9736842105263158,1.0
31,taxa397864,25,26,0.6578947368421053,0.6842105263157895
32,taxa39948,10,9,0.2631578947368421,0.23684210526315788
33,taxa40544,13,13,0.34210526315789475,0.34210526315789475
34,taxa447020,17,21,0.4473684210526316,0.5526315789473685
35,taxa459786,23,26,0.6052631578947368,0.6842105263157895
36,taxa46255,3,4,0.07894736842105263,0.10526315789473684
37,taxa547,5,4,0.13157894736842105,0.10526315789473684
38,taxa561,19,21,0.5,0.5526315789473685
39,taxa570,4,3,0.10526315789473684,0.07894736842105263
40,taxa572511,38,38,1.0,1.0
41,taxa574697,0,1,0.0,0.02631578947368421
42,taxa577309,0,2,0.0,0.05263157894736842
43,taxa577310,11,15,0.2894736842105263,0.39473684210526316
44,taxa61170,9,13,0.23684210526315788,0.34210526315789475
45,taxa644652,1,2,0.02631578947368421,0.05263157894736842
46,taxa713,2,1,0.05263157894736842,0.02631578947368421
47,taxa724,14,14,0.3684210526315789,0.3684210526315789
48,taxa816,36,38,0.9473684210526315,1.0
49,taxa838,11,10,0.2894736842105263,0.2631578947368421
50,taxa841,38,38,1.0,1.0
51,taxa84111,8,8,0.21052631578947367,0.21052631578947367
52,taxa846,10,8,0.2631578947368421,0.21052631578947367
53,taxa848,1,0,0.02631578947368421,0.0
54,taxa872,8,5,0.21052631578947367,0.13157894736842105
55,taxa904,9,9,0.23684210526315788,0.23684210526315788
56,taxa906,2,0,0.05263157894736842,0.0
57,taxa946234,3,6,0.07894736842105263,0.15789473684210525
