,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,3,12,0.0410958904109589,0.1643835616438356
1,taxa1017280,4,5,0.0547945205479452,0.0684931506849315
2,taxa102106,62,55,0.8493150684931506,0.7534246575342466
3,taxa117563,3,5,0.0410958904109589,0.0684931506849315
4,taxa1253,3,4,0.0410958904109589,0.0547945205479452
5,taxa1263,66,65,0.9041095890410958,0.8904109589041096
6,taxa1301,42,46,0.5753424657534246,0.6301369863013698
7,taxa1348911,13,14,0.1780821917808219,0.1917808219178082
8,taxa1350,12,11,0.1643835616438356,0.1506849315068493
9,taxa1357,7,12,0.0958904109589041,0.1643835616438356
10,taxa135858,1,4,0.0136986301369863,0.0547945205479452
11,taxa1485,31,34,0.4246575342465753,0.4657534246575342
12,taxa1578,17,19,0.2328767123287671,0.2602739726027397
13,taxa1678,55,53,0.7534246575342466,0.726027397260274
14,taxa1730,73,73,1.0,1.0
15,taxa189330,72,72,0.9863013698630136,0.9863013698630136
16,taxa191303,2,1,0.0273972602739726,0.0136986301369863
17,taxa207244,36,42,0.4931506849315068,0.5753424657534246
18,taxa216851,73,73,1.0,1.0
19,taxa2172,23,26,0.3150684931506849,0.3561643835616438
20,taxa239759,68,67,0.9315068493150684,0.9178082191780822
21,taxa239934,38,34,0.5205479452054794,0.4657534246575342
22,taxa244127,11,19,0.1506849315068493,0.2602739726027397
23,taxa283168,25,44,0.3424657534246575,0.6027397260273972
24,taxa292632,73,73,1.0,1.0
25,taxa29465,25,33,0.3424657534246575,0.4520547945205479
26,taxa32207,2,7,0.0273972602739726,0.0958904109589041
27,taxa33024,7,6,0.0958904109589041,0.0821917808219178
28,taxa33042,65,60,0.8904109589041096,0.821917808219178
29,taxa35832,32,36,0.4383561643835616,0.4931506849315068
30,taxa375288,70,72,0.958904109589041,0.9863013698630136
31,taxa397864,44,47,0.6027397260273972,0.6438356164383562
32,taxa39948,14,18,0.1917808219178082,0.2465753424657534
33,taxa40544,19,24,0.2602739726027397,0.3287671232876712
34,taxa447020,38,35,0.5205479452054794,0.4794520547945205
35,taxa459786,45,47,0.6164383561643836,0.6438356164383562
36,taxa46255,3,10,0.0410958904109589,0.136986301369863
37,taxa547,8,9,0.1095890410958904,0.1232876712328767
38,taxa561,42,38,0.5753424657534246,0.5205479452054794
39,taxa570,12,13,0.1643835616438356,0.1780821917808219
40,taxa572511,73,73,1.0,1.0
41,taxa574697,2,6,0.0273972602739726,0.0821917808219178
42,taxa577309,3,5,0.0410958904109589,0.0684931506849315
43,taxa577310,25,25,0.3424657534246575,0.3424657534246575
44,taxa61170,23,29,0.3150684931506849,0.3972602739726027
45,taxa644652,2,4,0.0273972602739726,0.0547945205479452
46,taxa713,3,6,0.0410958904109589,0.0821917808219178
47,taxa724,27,32,0.3698630136986301,0.4383561643835616
48,taxa816,71,70,0.9726027397260274,0.958904109589041
49,taxa838,23,31,0.3150684931506849,0.4246575342465753
50,taxa841,73,73,1.0,1.0
51,taxa84111,13,18,0.1780821917808219,0.2465753424657534
52,taxa846,11,18,0.1506849315068493,0.2465753424657534
53,taxa848,5,6,0.0684931506849315,0.0821917808219178
54,taxa872,19,18,0.2602739726027397,0.2465753424657534
55,taxa904,16,12,0.2191780821917808,0.1643835616438356
56,taxa906,5,6,0.0684931506849315,0.0821917808219178
57,taxa946234,9,17,0.1232876712328767,0.2328767123287671
