item,value,type
0,MicrobiotaLoads_ori,-0.3290907342928975,MicrobiotaLoadsFoldChange_ori
1,taxa724,1.2405767842771669,TaxaFoldChange
2,taxa572511,-8.498668167869807,TaxaFoldChange
3,taxa216851,2.390161367805481,TaxaFoldChange
4,taxa61170,-3.7655919719838953,TaxaFoldChange
5,taxa848,-5.5939644200643155,TaxaFoldChange
6,taxa547,-1.916399139791146,TaxaFoldChange
7,taxa191303,4.292023151556595,TaxaFoldChange
8,taxa1485,2.7310660685604797,TaxaFoldChange
9,taxa2172,7.640068188499762,TaxaFoldChange
10,taxa577310,-9.970318147134126,TaxaFoldChange
11,taxa906,1.6841350358243032,TaxaFoldChange
12,taxa244127,-4.898519111049738,TaxaFoldChange
13,taxa1017280,3.3224094104504327,TaxaFoldChange
14,taxa292632,1.1820201680505915,TaxaFoldChange
15,taxa32207,-4.5231414867732544,TaxaFoldChange
16,taxa838,-9.85625052319105,TaxaFoldChange
17,taxa29465,4.654824756469695,TaxaFoldChange
18,taxa33042,3.0990563456649625,TaxaFoldChange
19,taxa1263,3.0691056931440226,TaxaFoldChange
20,taxa1253,8.16725885525656,TaxaFoldChange
21,taxa946234,-9.244434793657453,TaxaFoldChange
22,taxa397864,7.052670420225077,TaxaFoldChange
23,taxa570,-4.695863655418336,TaxaFoldChange
24,taxa644652,-3.6250732642611783,TaxaFoldChange
25,taxa135858,-8.907446739680822,TaxaFoldChange
26,taxa189330,-7.378431267663733,TaxaFoldChange
27,taxa1301,0.07633195656808489,TaxaFoldChange
28,taxa117563,-5.643290232491214,TaxaFoldChange
29,taxa574697,5.301614415810093,TaxaFoldChange
30,taxa1578,-8.616200389605327,TaxaFoldChange
31,taxa46255,6.6474139734046815,TaxaFoldChange
32,taxa375288,-1.8703018528017632,TaxaFoldChange
33,taxa1678,7.678687140367494,TaxaFoldChange
34,taxa84111,3.6628024769902514,TaxaFoldChange
35,changedTaxaCount,35.0,changedTaxaCount
36,totalTaxaCount,58.0,totalTaxaCount
37,MicrobiotaLoads,2.189073190531964,MicrobiotaLoadsFoldChange
38,taxa100883,1.0,ranksums_on_loads
39,taxa1017280,0.07709987174354177,ranksums_on_loads
40,taxa102106,0.2037689674438662,ranksums_on_loads
41,taxa117563,0.14323490752466972,ranksums_on_loads
42,taxa1253,0.12133525035848212,ranksums_on_loads
43,taxa1263,0.07604147583024336,ranksums_on_loads
44,taxa1301,0.8873878338583713,ranksums_on_loads
45,taxa1348911,0.5049850750938458,ranksums_on_loads
46,taxa1350,0.2008251226951454,ranksums_on_loads
47,taxa1357,0.4385780260809998,ranksums_on_loads
48,taxa135858,0.22067136191984693,ranksums_on_loads
49,taxa1485,0.01336558263470525,ranksums_on_loads
50,taxa1578,0.00616989932054416,ranksums_on_loads
51,taxa1678,8.844786390063715e-07,ranksums_on_loads
52,taxa1730,0.13184277118565224,ranksums_on_loads
53,taxa189330,6.211923275036751e-12,ranksums_on_loads
54,taxa191303,0.12133525035848212,ranksums_on_loads
55,taxa207244,0.8676323347781927,ranksums_on_loads
56,taxa216851,0.0001084471178867771,ranksums_on_loads
57,taxa2172,0.00016132204162795768,ranksums_on_loads
58,taxa239759,0.5447180470142963,ranksums_on_loads
59,taxa239934,0.10923872782341344,ranksums_on_loads
60,taxa244127,0.003947751856903457,ranksums_on_loads
61,taxa283168,0.3345942595854855,ranksums_on_loads
62,taxa292632,0.02695144406126522,ranksums_on_loads
63,taxa29465,0.0004695657140353509,ranksums_on_loads
64,taxa32207,0.22067136191984693,ranksums_on_loads
65,taxa33024,0.4795001221869535,ranksums_on_loads
66,taxa33042,0.0007658654875174357,ranksums_on_loads
67,taxa35832,0.14954135458461512,ranksums_on_loads
68,taxa375288,0.014662193685297475,ranksums_on_loads
69,taxa397864,2.1260127764251863e-07,ranksums_on_loads
70,taxa39948,0.7898102708604817,ranksums_on_loads
71,taxa40544,0.4053805564589423,ranksums_on_loads
72,taxa447020,0.839309510567166,ranksums_on_loads
73,taxa459786,1.0,ranksums_on_loads
74,taxa46255,0.12133525035848212,ranksums_on_loads
75,taxa547,1.0,ranksums_on_loads
76,taxa561,0.5392545710869423,ranksums_on_loads
77,taxa570,0.03389485352468927,ranksums_on_loads
78,taxa572511,2.8910377170208527e-12,ranksums_on_loads
79,taxa574697,0.17971249487899976,ranksums_on_loads
80,taxa577309,1.0,ranksums_on_loads
81,taxa577310,4.865007418510381e-05,ranksums_on_loads
82,taxa61170,0.00044267698634333175,ranksums_on_loads
83,taxa644652,,ranksums_on_loads
84,taxa713,0.5637028616507731,ranksums_on_loads
85,taxa724,0.2807126652684958,ranksums_on_loads
86,taxa816,0.8258939952297807,ranksums_on_loads
87,taxa838,0.00020200858196887808,ranksums_on_loads
88,taxa841,0.06572261568500203,ranksums_on_loads
89,taxa84111,0.10374167823654154,ranksums_on_loads
90,taxa846,0.8075411062892586,ranksums_on_loads
91,taxa848,1.0,ranksums_on_loads
92,taxa872,0.08647626549366562,ranksums_on_loads
93,taxa904,0.7324398999038725,ranksums_on_loads
94,taxa906,0.06407750645105953,ranksums_on_loads
95,taxa946234,0.0034147911781178164,ranksums_on_loads
96,qml_loads_delta,2.4399999999999995,qml_loads_delta
97,taxa100883,-1.9901961933704189,logged_relative_abundance_diff
98,taxa100883,0.44980380662958064,qml_logged_loads_diff
99,taxa100883,0.8852339144732015,qml_diff_pvalue
100,taxa100883,0.312321421676216,mwu_diff_pvalue
101,taxa100883,0.312321421676216,mwu_logged_pvalue
102,taxa102106,-3.380968568954156,logged_relative_abundance_diff
103,taxa102106,-0.9409685689541565,qml_logged_loads_diff
104,taxa102106,0.14031564937735788,qml_diff_pvalue
105,taxa102106,5.441822612402296e-05,mwu_diff_pvalue
106,taxa102106,5.441822612402296e-05,mwu_logged_pvalue
107,taxa1263,-0.9811492091696943,logged_relative_abundance_diff
108,taxa1263,1.4588507908303052,qml_logged_loads_diff
109,taxa1263,0.04675584239277178,qml_diff_pvalue
110,taxa1263,0.501143667603293,mwu_diff_pvalue
111,taxa1263,0.501143667603293,mwu_logged_pvalue
112,taxa1301,-2.408625213118084,logged_relative_abundance_diff
113,taxa1301,0.03137478688191564,qml_logged_loads_diff
114,taxa1301,0.9435528345955494,qml_diff_pvalue
115,taxa1301,0.006274533532151164,mwu_diff_pvalue
116,taxa1301,0.006274533532151164,mwu_logged_pvalue
117,taxa1350,-5.374803305260903,logged_relative_abundance_diff
118,taxa1350,-2.9348033052609033,qml_logged_loads_diff
119,taxa1350,0.16580656019401352,qml_diff_pvalue
120,taxa1350,0.014214038869082046,mwu_diff_pvalue
121,taxa1350,0.014214038869082046,mwu_logged_pvalue
122,taxa1485,-0.04821692469768735,logged_relative_abundance_diff
123,taxa1485,2.391783075302312,qml_logged_loads_diff
124,taxa1485,0.05405702071554638,qml_diff_pvalue
125,taxa1485,0.9838218627877265,mwu_diff_pvalue
126,taxa1485,0.9838218627877265,mwu_logged_pvalue
127,taxa1578,-12.963017942370398,logged_relative_abundance_diff
128,taxa1578,-10.523017942370398,qml_logged_loads_diff
129,taxa1578,0.00811311726556578,qml_diff_pvalue
130,taxa1578,0.00811311726556578,mwu_diff_pvalue
131,taxa1578,0.00811311726556578,mwu_logged_pvalue
132,taxa1678,3.895909500055114,logged_relative_abundance_diff
133,taxa1678,6.335909500055113,qml_logged_loads_diff
134,taxa1678,4.0904079957359097e-07,qml_diff_pvalue
135,taxa1678,1.1460706098674334e-05,mwu_diff_pvalue
136,taxa1678,1.1460706098674334e-05,mwu_logged_pvalue
137,taxa1730,-3.54750568090458,logged_relative_abundance_diff
138,taxa1730,-1.1075056809045805,qml_logged_loads_diff
139,taxa1730,0.10337502856401601,qml_diff_pvalue
140,taxa1730,7.614762501729626e-06,mwu_diff_pvalue
141,taxa1730,7.614762501729626e-06,mwu_logged_pvalue
142,taxa189330,-10.585410312560299,logged_relative_abundance_diff
143,taxa189330,-8.1454103125603,qml_logged_loads_diff
