,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,5,2,0.08620689655172414,0.034482758620689655
1,taxa1017280,5,4,0.08620689655172414,0.06896551724137931
2,taxa102106,43,45,0.7413793103448276,0.7758620689655172
3,taxa117563,2,4,0.034482758620689655,0.06896551724137931
4,taxa1253,3,4,0.05172413793103448,0.06896551724137931
5,taxa1263,56,53,0.9655172413793104,0.9137931034482759
6,taxa1301,30,37,0.5172413793103449,0.6379310344827587
7,taxa1348911,7,12,0.1206896551724138,0.20689655172413793
8,taxa1350,4,12,0.06896551724137931,0.20689655172413793
9,taxa1357,7,9,0.1206896551724138,0.15517241379310345
10,taxa135858,4,2,0.06896551724137931,0.034482758620689655
11,taxa1485,21,28,0.3620689655172414,0.4827586206896552
12,taxa1578,15,18,0.25862068965517243,0.3103448275862069
13,taxa1678,37,40,0.6379310344827587,0.6896551724137931
14,taxa1730,58,58,1.0,1.0
15,taxa189330,57,56,0.9827586206896551,0.9655172413793104
16,taxa191303,4,1,0.06896551724137931,0.017241379310344827
17,taxa207244,25,36,0.43103448275862066,0.6206896551724138
18,taxa216851,58,58,1.0,1.0
19,taxa2172,21,18,0.3620689655172414,0.3103448275862069
20,taxa239759,54,55,0.9310344827586207,0.9482758620689655
21,taxa239934,31,33,0.5344827586206896,0.5689655172413793
22,taxa244127,13,10,0.22413793103448276,0.1724137931034483
23,taxa283168,25,30,0.43103448275862066,0.5172413793103449
24,taxa292632,58,58,1.0,1.0
25,taxa29465,21,22,0.3620689655172414,0.3793103448275862
26,taxa32207,1,4,0.017241379310344827,0.06896551724137931
27,taxa33024,7,4,0.1206896551724138,0.06896551724137931
28,taxa33042,51,51,0.8793103448275862,0.8793103448275862
29,taxa35832,28,26,0.4827586206896552,0.4482758620689655
30,taxa375288,57,58,0.9827586206896551,1.0
31,taxa397864,34,41,0.5862068965517241,0.7068965517241379
32,taxa39948,11,18,0.1896551724137931,0.3103448275862069
33,taxa40544,17,16,0.29310344827586204,0.27586206896551724
34,taxa447020,22,30,0.3793103448275862,0.5172413793103449
35,taxa459786,37,38,0.6379310344827587,0.6551724137931034
36,taxa46255,4,6,0.06896551724137931,0.10344827586206896
37,taxa547,5,10,0.08620689655172414,0.1724137931034483
38,taxa561,30,38,0.5172413793103449,0.6551724137931034
39,taxa570,9,8,0.15517241379310345,0.13793103448275862
40,taxa572511,58,58,1.0,1.0
41,taxa574697,1,2,0.017241379310344827,0.034482758620689655
42,taxa577309,3,1,0.05172413793103448,0.017241379310344827
43,taxa577310,20,24,0.3448275862068966,0.41379310344827586
44,taxa61170,16,20,0.27586206896551724,0.3448275862068966
45,taxa644652,2,2,0.034482758620689655,0.034482758620689655
46,taxa713,2,3,0.034482758620689655,0.05172413793103448
47,taxa724,20,22,0.3448275862068966,0.3793103448275862
48,taxa816,55,57,0.9482758620689655,0.9827586206896551
49,taxa838,17,26,0.29310344827586204,0.4482758620689655
50,taxa841,58,58,1.0,1.0
51,taxa84111,9,12,0.15517241379310345,0.20689655172413793
52,taxa846,11,11,0.1896551724137931,0.1896551724137931
53,taxa848,2,6,0.034482758620689655,0.10344827586206896
54,taxa872,11,19,0.1896551724137931,0.3275862068965517
55,taxa904,13,7,0.22413793103448276,0.1206896551724138
56,taxa906,2,5,0.034482758620689655,0.08620689655172414
57,taxa946234,8,8,0.13793103448275862,0.13793103448275862
