,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa100883,8,8,0.11594202898550725,0.11594202898550725,-14.856587927530702,-10.24138834472314,-4.615199582807562,-6.646622374024183,-2.8231744813319364,0
1,taxa102106,56,53,0.8115942028985508,0.7681159420289855,-13.381548184965736,-8.063559051333735,-5.3179891336319995,-5.898601191710659,-4.7293941222498805,1
2,taxa117563,4,5,0.057971014492753624,0.07246376811594203,-17.862911169254,-13.492765807614491,-4.37014536163951,-5.385487950804001,-3.319593679721233,2
3,taxa1263,64,58,0.927536231884058,0.8405797101449275,-19.724965266621144,-6.025296627015722,-13.699668639605422,-14.446271977526322,-12.889445177961735,3
4,taxa1301,41,40,0.5942028985507246,0.5797101449275363,-15.021846456524216,-9.767521695558443,-5.254324760965773,-6.067588239935247,-4.436840643634524,4
5,taxa1348911,12,10,0.17391304347826086,0.14492753623188406,-22.807004993367343,-9.920923232451237,-12.886081760916106,-14.100941447118757,-11.750568789870233,5
6,taxa1350,9,12,0.13043478260869565,0.17391304347826086,-17.68644533243376,-9.032533428696373,-8.653911903737388,-11.113205020162601,-6.2141274613024695,6
7,taxa1357,9,7,0.13043478260869565,0.10144927536231885,-7.570389928417156,-11.409489653336585,3.8390997249194307,2.365532342683157,5.408507158146084,7
8,taxa1485,34,28,0.4927536231884058,0.4057971014492754,-14.90504480802908,-9.073461206704062,-5.83158360132502,-7.337154528756323,-4.487090193326407,8
9,taxa1578,14,20,0.2028985507246377,0.2898550724637681,-5.863997846439164,-9.287632324456572,3.423634478017407,1.812466338151565,4.971338606959852,9
10,taxa1678,48,52,0.6956521739130435,0.7536231884057971,-14.78877352271734,-6.8548551617307965,-7.933918360986545,-8.947159508769513,-6.934181234962841,10
11,taxa1730,69,69,1.0,1.0,-9.610308748924886,-4.186363900265492,-5.423944848659393,-6.044728728591942,-4.788422680248205,11
12,taxa189330,69,68,1.0,0.9855072463768116,-14.966949282789043,-7.289928729833589,-7.6770205529554545,-8.283222868090634,-7.078322638310464,12
13,taxa191303,4,5,0.057971014492753624,0.07246376811594203,-20.152268888844045,-11.185986967839868,-8.96628192100418,-10.212679293548181,-7.601342901654927,13
14,taxa207244,36,39,0.5217391304347826,0.5652173913043478,-16.401449374273653,-10.23851783844051,-6.162931535833143,-6.999769730214302,-5.320482978157207,14
15,taxa216851,69,68,1.0,0.9855072463768116,-12.920198375635776,-5.297692559323948,-7.62250581631183,-8.165384352300897,-7.030641702120038,15
16,taxa2172,28,26,0.4057971014492754,0.37681159420289856,-20.149718863766232,-5.612226536690139,-14.537492327076098,-15.507245679375314,-13.43487726345283,16
17,taxa239759,67,65,0.9710144927536232,0.9420289855072463,-10.570564857242818,-4.3207250038906855,-6.249839853352132,-6.844182898102034,-5.612446026519274,17
18,taxa239934,38,36,0.5507246376811594,0.5217391304347826,-12.093186814753816,-5.5409350589972215,-6.552251755756592,-7.4262048509561875,-5.766986969713591,18
19,taxa244127,15,12,0.21739130434782608,0.17391304347826086,-16.61357214322409,-11.46668555226226,-5.1468865909618255,-6.425322222662079,-3.8186487883411155,19
