item,value,type
0,MicrobiotaLoads_ori,-0.19883139035622574,MicrobiotaLoadsFoldChange_ori
1,taxa40544,6.599469798518187,TaxaFoldChange
2,taxa1578,4.416547402801879,TaxaFoldChange
3,taxa1253,-8.150856655438973,TaxaFoldChange
4,taxa946234,-1.7580291619240835,TaxaFoldChange
5,taxa570,3.262243099955766,TaxaFoldChange
6,taxa846,1.5110565303841472,TaxaFoldChange
7,taxa135858,-9.355580204091929,TaxaFoldChange
8,taxa561,-4.994104507590849,TaxaFoldChange
9,taxa572511,6.8537067339355815,TaxaFoldChange
10,taxa35832,-6.945163216284957,TaxaFoldChange
11,taxa906,3.6714340149497726,TaxaFoldChange
12,taxa1357,-6.103723420642327,TaxaFoldChange
13,taxa1678,3.305114779064384,TaxaFoldChange
14,taxa577310,-8.147900964150054,TaxaFoldChange
15,taxa713,-5.810813826305378,TaxaFoldChange
16,taxa2172,2.286958541320894,TaxaFoldChange
17,taxa61170,5.970446104563887,TaxaFoldChange
18,taxa816,-3.2202187299674816,TaxaFoldChange
19,taxa574697,-3.5222106195923004,TaxaFoldChange
20,taxa1348911,-5.525267118760487,TaxaFoldChange
21,taxa46255,6.413970631741298,TaxaFoldChange
22,taxa1263,-3.64333207717632,TaxaFoldChange
23,taxa216851,6.09845635316946,TaxaFoldChange
24,taxa459786,8.428264916492296,TaxaFoldChange
25,taxa292632,9.46361682662895,TaxaFoldChange
26,taxa872,2.0900834387398977,TaxaFoldChange
27,taxa84111,7.753521310320963,TaxaFoldChange
28,taxa29465,9.617488733475538,TaxaFoldChange
29,taxa375288,3.6728357706035935,TaxaFoldChange
30,taxa191303,2.1565867278043385,TaxaFoldChange
31,taxa841,7.939971176123643,TaxaFoldChange
32,taxa447020,-9.38275606475203,TaxaFoldChange
33,taxa644652,-3.0681669958379265,TaxaFoldChange
34,taxa1350,-0.2253193832068732,TaxaFoldChange
35,taxa239759,6.026892112733639,TaxaFoldChange
36,taxa1301,4.5822481397011705,TaxaFoldChange
37,taxa724,-7.220997944091996,TaxaFoldChange
38,taxa838,8.229832321875893,TaxaFoldChange
39,taxa39948,-3.3181744531168373,TaxaFoldChange
40,taxa207244,4.8076978128991685,TaxaFoldChange
41,taxa1485,-0.18809864982298666,TaxaFoldChange
42,taxa117563,8.034392611682797,TaxaFoldChange
43,taxa189330,2.065989768626883,TaxaFoldChange
44,taxa547,9.290493444392537,TaxaFoldChange
45,taxa100883,-1.0168782108801937,TaxaFoldChange
46,taxa239934,8.633946824924411,TaxaFoldChange
47,taxa32207,5.9535787822704185,TaxaFoldChange
48,taxa33042,-9.515772159733713,TaxaFoldChange
49,taxa33024,9.942258283551062,TaxaFoldChange
50,taxa848,3.2465558386311617,TaxaFoldChange
51,taxa904,-7.5962807567432336,TaxaFoldChange
52,taxa577309,-7.799177139345423,TaxaFoldChange
53,taxa244127,-9.074334959330217,TaxaFoldChange
54,taxa1730,-0.3573091439551668,TaxaFoldChange
55,taxa102106,-2.156088181419598,TaxaFoldChange
56,changedTaxaCount,56.0,changedTaxaCount
57,totalTaxaCount,58.0,totalTaxaCount
58,MicrobiotaLoads,6.2067809637180815,MicrobiotaLoadsFoldChange
59,taxa100883,1.0,ranksums_on_loads
60,taxa1017280,,ranksums_on_loads
61,taxa102106,0.030753561259274587,ranksums_on_loads
62,taxa117563,,ranksums_on_loads
63,taxa1253,,ranksums_on_loads
64,taxa1263,0.0005333578233369558,ranksums_on_loads
65,taxa1301,0.0011313264268228342,ranksums_on_loads
66,taxa1348911,0.22067136191984693,ranksums_on_loads
67,taxa1350,0.17971249487899976,ranksums_on_loads
68,taxa1357,,ranksums_on_loads
69,taxa135858,,ranksums_on_loads
70,taxa1485,0.4633551492695965,ranksums_on_loads
71,taxa1578,0.1967056024589469,ranksums_on_loads
72,taxa1678,0.009497973053452971,ranksums_on_loads
73,taxa1730,0.4070160272713743,ranksums_on_loads
74,taxa189330,0.010381795789701763,ranksums_on_loads
75,taxa191303,,ranksums_on_loads
76,taxa207244,0.022243120591349964,ranksums_on_loads
77,taxa216851,2.463654496236725e-06,ranksums_on_loads
78,taxa2172,0.3016995824783478,ranksums_on_loads
79,taxa239759,3.22566035573662e-06,ranksums_on_loads
80,taxa239934,7.105263288600155e-05,ranksums_on_loads
81,taxa244127,0.22067136191984693,ranksums_on_loads
82,taxa283168,0.5652987983097892,ranksums_on_loads
83,taxa292632,1.0356009571395689e-05,ranksums_on_loads
84,taxa29465,0.00616989932054416,ranksums_on_loads
