,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa100883,8,11,0.12698412698412698,0.1746031746031746,-19.036347750046005,-10.317769348427607,-8.718578401618398,-10.343518559843742,-7.113291897166306,0
1,taxa1017280,5,6,0.07936507936507936,0.09523809523809523,-12.749879516293452,-13.123737259141878,0.37385774284842466,-1.1659523863926946,1.8419420186945346,1
2,taxa102106,52,47,0.8253968253968254,0.746031746031746,-17.055370041816722,-7.929340045984984,-9.126029995831741,-9.957696569687256,-8.260870480160648,2
3,taxa1263,57,56,0.9047619047619048,0.8888888888888888,-9.631392307821226,-5.675122920907254,-3.9562693869139722,-4.842930604227787,-3.1581095021349057,3
4,taxa1301,35,35,0.5555555555555556,0.5555555555555556,-9.156808157138641,-9.53344308508906,0.3766349279504201,-0.6154988974371775,1.3238596481775982,4
5,taxa1348911,13,7,0.20634920634920634,0.1111111111111111,-4.08171099777838,-10.320211564779129,6.238500567000749,5.566577961361624,7.049985659356974,5
6,taxa1350,9,10,0.14285714285714285,0.15873015873015872,-15.579873474455812,-6.303476494374462,-9.27639698008135,-11.224738459724872,-7.484738609655809,6
7,taxa1357,8,6,0.12698412698412698,0.09523809523809523,-20.812691261346504,-11.065298890878053,-9.747392370468452,-11.415391033548364,-8.007532505353808,7
8,taxa1485,24,35,0.38095238095238093,0.5555555555555556,-10.184105220339417,-8.940788237494111,-1.2433169828453061,-2.286453557516333,-0.16617415760512433,8
9,taxa1578,21,12,0.3333333333333333,0.19047619047619047,-4.15813941597719,-7.699071518219095,3.5409321022419054,2.2167233168657425,4.984459123038175,9
10,taxa1678,47,43,0.746031746031746,0.6825396825396826,-9.287756958185215,-6.796914219923452,-2.490842738261762,-3.5246575828281443,-1.5682817302029615,10
11,taxa1730,63,63,1.0,1.0,-6.656073530489235,-4.205890612576528,-2.4501829179127075,-3.2935707288692204,-1.6342485038338397,11
12,taxa189330,63,60,1.0,0.9523809523809523,-11.715831437409268,-7.526922588023456,-4.188908849385813,-5.034619527672086,-3.3559564630181233,12
13,taxa207244,33,38,0.5238095238095238,0.6031746031746031,-5.980111355298503,-10.368306743543013,4.388195388244511,3.2089517567727914,5.568190472180488,13
14,taxa216851,62,63,0.9841269841269841,1.0,-4.171928323970655,-5.513414967722008,1.3414866437513542,0.7767771835385987,1.865604522337846,14
15,taxa2172,25,15,0.3968253968253968,0.23809523809523808,-5.558153946138684,-5.920664324946468,0.36251037880778564,-0.9120571210265893,1.6522315136155523,15
16,taxa239759,57,61,0.9047619047619048,0.9682539682539683,-3.742107257163089,-4.385215327360584,0.6431080701974945,-0.08004910829157375,1.3742319895900972,16
17,taxa239934,34,28,0.5396825396825397,0.4444444444444444,-10.965422516597421,-6.055841640950951,-4.9095808756464665,-5.877001446599808,-3.6942736695111202,17
18,taxa244127,12,14,0.19047619047619047,0.2222222222222222,-20.33444395604688,-11.402690224555993,-8.931753731490888,-9.964442275092093,-7.8369747766537134,18
