,taxa100883,taxa102106,taxa1263,taxa1301,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa946234,condition
0,,0.007526935785164704,,,0.010160534164972855,5.123690894318986e-05,0.011409991898828154,0.006051482888626373,0.05578657637631957,0.02143977627541901,0.011176661991918814,0.022262330635175027,,0.0640456046757825,,,0.0006614025880591854,0.03013942073166519,0.00030997266904220255,0.10117896977883409,,0.003107486637212177,0.03094996311899262,,0.002010676623776839,,0.0040743972673932035,0.024840971583606354,,9.971000122139437e-05,,0.2634512565320415,0.2649298984478087,0.06433474241919636,,,,,Control
1,0.004340438983644822,0.027414186844035127,0.007026133203731384,0.0022862730702621526,0.0007011253037692164,0.00048155497969443173,,0.008480991642384852,0.0860187248728771,0.054901602851649085,0.008139333656791432,0.021320465934320357,0.007943430998385327,0.03755543008307936,,,0.00046116798055408347,0.13130399113001504,,0.11662324274905327,,0.008712512965955705,0.04086808311006251,,0.00048776481276591703,,,0.05041540854081695,,0.01425273856567619,,0.19620260506012352,0.06969893206102837,0.1038138802891814,,0.000549980310142497,,,Control
2,,0.029673846316209944,0.2139383599572577,0.002273840323538793,,8.457233854583232e-05,,0.007804993981251529,0.16238809376914576,0.0246154591894493,0.0008014430679367449,0.08324372449215947,,0.008342391368262835,,,,0.2820216490869716,,0.009580194978611994,,0.002641172657343665,,,0.002575723689182441,,0.007373439847438454,0.013765656492522305,9.254893154048158e-05,,0.000490969525221936,0.13968855085860352,,0.006290873008446701,0.0023124961203590164,,,,Control
3,,0.000294005200539803,0.009176243610096243,3.433267756906414e-05,,,,,0.2698335776624916,0.03253441496459127,0.001646854483629947,0.021749194220159567,,0.025550196349494514,0.06340658144263078,,,0.020975544297002987,,0.0064444157494828605,,0.005423043910886954,0.008313571788464123,0.03395927172187494,,,,0.018571547932823413,,0.00013753326294628057,0.014072853131590879,0.4429320511749322,,0.023681445415853295,0.0012633210029395457,,,,Control
4,,0.01722669999699152,0.4356130327404803,,,,,,0.03639387035634092,0.00971042001132283,,0.2036933208982778,0.022116165663383775,,,0.011819775567303827,,0.10382692481258532,,,,,,,,,0.01716871835966666,0.0013677649446302712,,,,,0.1379703144956828,0.003092992153334082,,,,,Control
5,,0.007210438178749268,0.16351995444384587,0.001587251531006567,,0.0008224409196144854,,,0.5114961885913551,0.008071769481185166,,0.051525324137739255,,0.004269176661377508,,,,0.08319468979025692,,0.007362372627699241,0.00045550108998861804,0.0028640852654515467,,,0.00011203654325754111,0.0008188138372788099,,0.003567638486285548,0.00023586110410602848,,0.003191832455394696,0.14727062558001836,,0.0024239992753895515,,,,,Control
6,3.083238294348171e-05,0.0003136093807965568,0.042711989975951846,0.00018268186894012916,,0.0007283049313863859,0.000374833684070042,0.0002838781543867709,0.4420240534430908,0.004082317617370349,,0.04408447147955027,,0.003789079632447164,0.00016550382701447505,0.00022551685810089477,0.00635235181158419,0.000934111087534126,1.4865613204892965e-05,0.0016273992411489863,0.0017884984420286785,0.013240196045504632,,,,0.0005404476267378867,0.00873657593834228,0.03264180335965062,,0.00048010424869135795,,0.2231934178147967,0.09547952118630675,0.07576122125306989,,,0.00010460987070109865,0.0001078032246488164,Control
7,,0.0004513477382122833,0.0023486761755815047,,,0.0027171294605379706,,,0.04129952378392581,0.000977049289041906,,0.010605365632361592,,0.036334196272964914,,0.003021779136018746,,0.032854136408097936,,,,0.43850964816077315,,0.012532234638527436,,0.018237483063156035,0.0012300532081911779,0.00923675308957675,,0.004348693256862783,,0.3812481694141573,,0.0029256215702419966,,,,0.0011221397017708767,Control
8,,0.008245682371696386,0.12621071681992735,0.00038396205499159007,,0.0011142123193475203,,0.06356122305528221,0.14581778638929532,0.029574635611119237,0.0014581667506641544,0.030490032267259822,0.062284201934035215,0.09641781739520366,0.05256057126441318,,,0.1215698324736325,0.0006684607122357207,0.007119578897534365,,0.006503239228364073,0.05831244509370398,,9.54626353799641e-05,0.002153743741168456,0.00477213157840633,0.007085127888258709,0.00016614277053905277,,0.003239506194791563,0.0502182360305325,0.009483807192148284,0.10883473906416613,,0.001658538265902892,,,Control
9,,,0.0024577509120375174,0.0023325486156813152,,,,0.005186790612482022,0.07225355594582826,0.003532515406723827,,0.03630876882110979,,0.07535799677971874,,,,0.022891547548735534,0.005041630020732967,0.01409199683671306,0.0034700685752626806,0.0466292650954413,0.011293205980204871,0.04746113507764034,,0.004357698331188161,,0.009767939549821102,0.013836859864680702,,0.027129598985377878,0.5519806087671032,,0.04461851827351692,,,,,Control
10,,,0.0251913598823779,0.0007307930687629311,,0.008107313196453088,0.0004899541299067442,,0.04976665624203734,0.00136889211294891,2.544947549768984e-05,0.11902698999639054,,0.09588017476547946,,0.0003377745426827533,0.013422322355677935,0.024316663478585347,0.00011855731268435995,0.0035969626568259265,0.004640080792773921,0.06189022772211366,,,0.0002610123035799653,0.0007583116073092135,0.00483529689140864,0.015298238368684481,0.0020831326773231,0.00014897253949867223,0.0008754205758595584,0.5311398644205055,0.001080464723975092,0.03433682546346235,0.00016449051236311726,2.37942250588157e-05,,8.400395977286238e-05,Control
11,,0.007049783900964918,0.04848949586807417,2.2519590210493223e-05,,0.0016591177159730826,,0.05873905168225005,0.035269344249434106,0.0016988150401115799,,0.008910949475152145,,0.05185915975952429,0.0747675533135587,0.001857918563505716,0.0009211036107491976,0.02252053289101367,0.0003664932378907712,0.0011122582718382681,0.007197680000393831,0.050842740673930686,0.05366303130652482,0.1912719724427251,6.672083239108925e-05,0.05487898443561142,0.000405352623788878,0.001328236853298905,,0.001581608428736966,,0.31754717042396424,3.9383097298350955e-05,0.004826733749209063,,,,0.001106287961875486,Control
12,,0.0050484712789010755,0.04285315576845596,0.00423120989598472,,0.023768051559329574,,0.008366995877387016,0.09165536609047473,0.010767051910823729,0.0003216139343333532,0.02057986467582322,0.019774598218196687,0.12308721103207552,0.025480969729735056,,0.009921195482796815,0.1789310850845032,0.0016351653511160955,0.006703128383613133,,0.020233511208079608,0.08203822054426545,,0.0001716773682105778,0.0041966173882292505,0.007466948090461444,0.006827682831042267,,,0.0011119938328948405,0.286337073251081,0.0073736661268236315,0.0097213514596646,,0.0013961236256974994,,,Control
13,,,0.0021165491161896192,,,,,,0.0631249664722927,0.009247141838014936,,0.015672351631388175,,0.035355217551784786,0.005056478673976174,,,0.008096891270946309,,,,0.008533452044769798,0.012039749649110022,0.006687726737375767,,,,0.006509279268387394,,,,0.81055484252186,,0.017005353223904233,,,,,Control
14,,0.05048189262016346,0.015147312521129282,0.003878569605653035,0.02715982685589664,,,0.095790322126252,0.03442457095129825,0.04614179322139508,0.0018877562857540582,0.08760427921806746,,0.012842874377721948,,,,0.06789097042232048,,0.28416501223012525,,0.003608549818702479,0.02156056729220388,,0.005457569088607091,,0.05759634952305825,0.04259010602756252,,0.002134782442975798,,0.1019910411846981,0.002688493904823773,0.03495736028159118,,,,,Control
15,,0.0013957963216541867,0.011836678595244518,,,,,,0.18695729637001327,0.029620406521860862,,0.020753078438459232,,0.02523591604860344,0.09148014477187233,,,0.024637484919596636,,0.00850926713057466,,0.004557056101645736,0.0067679323176225645,0.034048674706154844,,,0.004205510901159092,0.019108054589787576,,,0.0006267339282350965,0.5169404470416957,,0.012146889491822223,0.001172631803998025,,,,Control
16,,0.007681622158477997,0.03370081256634868,0.0004139226512634734,,0.031093664588582537,,0.0420540393904189,0.1595829734517458,0.003308662162878669,0.0005566726307921851,0.009731574611754047,0.17307572243254754,0.12184678106116675,0.03574616355508315,,0.01031020877785834,0.08398268887207962,0.0001390897236433602,0.004291388578725779,0.0002341517979229199,0.02630604989054267,0.048872364053651834,,,0.0030187698967588236,0.002110712700972886,0.002661319764869346,,,0.000694402830820986,0.1904838994232797,0.00027713365989090574,0.00753782639155347,,3.806666120765647e-05,0.0002493157151622336,,Control
17,,,0.008468586342408841,,,,,,0.18959366123752533,0.009939879532431887,,0.040433245357919236,,0.022653685993130997,0.020003496623067475,,,0.03817227789007128,,0.004754031385834348,,0.011825890834537488,0.016198996703906645,0.017311724148816116,,,0.002404636586939749,0.011586914454752423,0.00014761496109500963,,,0.5545891053076432,,0.05191625263992006,,,,,Control
18,,0.010501208368807566,0.001831608539042121,0.0005374124472950519,0.015947795293365385,,0.0018179304682055851,0.002038450205661802,0.012581841327278227,0.0039807362644499415,8.14419484923529e-05,0.022182594101472906,,0.1473128229094948,,,0.01656800705496099,0.07045710024480613,,0.0010450672595640517,,0.028693877883436525,0.0323112577623052,,0.005585873539030638,,,0.00286884484202037,,0.0009658179789157235,,0.567233774101335,0.026168237765383285,0.028128378405187053,0.0011206620938056715,,3.9259195683493204e-05,,Control
19,,0.07336777944042115,,,0.00046756743297928,,,0.11527139319992456,0.033475868948869225,0.020019886412339368,0.0016937329228699455,0.05912462641545785,,0.008830003828705824,,,,0.22598548357207646,,0.29284395288977494,,0.002350898847877926,0.00647237005054055,,0.002742851381721971,,0.002415799085192379,0.028355383086916517,,,,0.04603916708913047,0.012851879698634317,0.0676913556965673,,,,,Control
20,,0.00030271853650495016,0.2814760085766625,0.0017765943729390083,,,,0.0009931387788212368,0.09553816598486081,0.08951959482288191,0.0017284989045223342,0.07945077586586806,0.000770833253990319,0.08627336833131033,0.029121914939573265,,0.0006470037448089265,0.04926412301123334,0.002531758515046972,0.016145061155781987,0.000617732973306471,0.003199001529370609,0.01271581073236232,,0.0007081568064608971,0.002793672072691622,0.0021653842115199524,0.08033890983242209,0.0003521197642451541,,0.014162809689387061,0.06741352472863328,0.06791058377779023,0.012082735087004377,,,,,Control
21,,0.03792484375867578,0.3239434302553947,0.012070837626242373,0.0014478671182704152,0.0003959758733370761,,0.001993863453617046,0.24156687581102565,0.0372775656172432,0.0007926715158544585,0.10985014405666023,,0.002206195361807403,0.04254123763282313,,,0.09517106856932507,,0.021848079347354436,,0.0008392508642371372,,,0.005344183339605607,2.508909714210506e-05,,0.015150627124604384,,0.00037685057797465183,,0.03957506884078089,,0.00691615922939455,0.002742114928629745,,,,Control
22,,0.0010676167646919902,0.004079527520915853,0.004095873710343318,,,,,0.4181044377096362,0.030356578584105103,0.0023518456101405743,0.028413588276392603,,0.013664010394170808,0.12260945754418262,,,0.01497220696522163,,0.012283509512830406,,0.0028518584965537127,0.0009731498294731423,0.07868945278673951,0.0009807713656479115,,,0.018331900451104687,,,0.0003503900972979348,0.16289830173120187,,0.08158102349809858,0.001344499151251692,,,,Control
23,0.0005921039506296119,,0.06052567625496732,0.0017055033312566282,,0.044950592708665735,,,0.004308155787428479,0.035273393765563016,0.0002912969505716211,,,0.0033722428738459896,,,0.0003210675402680821,0.005790999916580326,0.00018782347735579695,,0.009862334797777582,0.097141434179552,,,,,0.034552180556145624,0.051972523813112216,,0.0031207434129727624,0.0011079207651620425,0.6399508702573926,,0.0003138316330501923,0.00037936827842365137,,4.47592546478041e-05,0.004235176494630905,Control
