taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff,DR_inferred_foldchange
0,taxa102106,0.0,-3.930115106423689,-0.9501151064236888,0.14412703481601533,0.01371083007813322,0.01371083007813322,0.23533326650958586,0.0,0.9581219265777428,1.0,-4.183508419325118,1.0838904927792308
1,taxa1263,0.0,-2.590734252479085,0.3892657475209149,0.8836174593813683,0.2722535810629988,0.2722535810629988,0.8262002033788082,0.0,0.9581219265777428,1.0,-10.171661167361838,2.4286771863932053
2,taxa1678,0.0,-4.038432672751578,-1.0584326727515787,0.624206114766406,0.037336415920662884,0.037336415920662884,0.9025232501776794,0.0,0.9581219265777428,1.0,3.2966854689582763,-0.17477679132410684
3,taxa1730,0.0,-3.064502016548667,-0.08450201654866651,0.34456236532569795,0.018129007864971985,0.018129007864971985,0.8748259769492438,0.0,0.9581219265777428,1.0,-0.003799276212922801,-2.5138876732464785
4,taxa189330,0.0,-3.2126302924289742,-0.23263029242897384,0.4008141693829345,0.01358727306399339,0.01358727306399339,0.43089704373626736,0.0,0.9581219265777428,1.0,-0.22167576097526756,-0.016279837561235036
5,taxa207244,1.379104017357358,-2.9811092745957337,-0.0011092745957332897,0.4652088184521418,0.008113117265565779,0.008113117265565779,0.7841912294016191,0.0,0.9581219265777428,1.0,3.3057019396750165,-0.5239686888051076
6,taxa216851,0.0,-2.2558019109324885,0.7241980890675119,0.9163591402734884,0.040568855795782656,0.040568855795782656,0.9581219265777428,0.0,0.9581219265777428,1.0,0.7408990247981593,-0.9128047800887844
7,taxa239759,0.0,-2.76515458067277,0.21484541932722975,0.7527138062630524,0.031324130877889995,0.031324130877889995,0.7928955031789606,0.0,0.9581219265777428,1.0,0.255023045446406,-0.5972082745969636
8,taxa239934,0.0,-4.254432725233841,-1.274432725233842,0.2482130789899236,0.030382821976577486,0.030382821976577486,0.312321421676216,0.0,0.9581219265777428,1.0,-0.062160488952332976,-6.12534000785964
9,taxa283168,0.0,-3.1561300097036344,-0.17613000970363402,0.4624327264504764,0.037336415920662884,0.037336415920662884,0.9025232501776794,0.0,0.9581219265777428,1.0,3.259905732340844,0.5182019328865782
10,taxa292632,0.0,-3.4660993840797722,-0.4860993840797714,0.2075784423356241,0.005384940000147031,0.005384940000147031,0.713191261016072,0.0,0.9581219265777428,1.0,-0.4629855032658338,-2.777646114019811
11,taxa33042,0.0,-2.9168707697730127,0.06312923022698769,0.5628337539173256,0.004577922357685606,0.004577922357685606,0.9538571530616036,0.0,0.9581219265777428,1.0,-3.4213956800875764,-2.5295850457386795
12,taxa375288,0.0,-2.1893762470279765,0.7906237529720239,0.8336348830246822,0.040568855795782656,0.040568855795782656,0.43089704373626736,0.0,0.9581219265777428,1.0,0.8307616952183142,-0.03148849985317822
13,taxa397864,0.0,-3.65261285544544,-0.6726128554454394,0.4233396415824437,0.01306522676442596,0.01306522676442596,0.9361862934730594,0.0,0.9581219265777428,1.0,0.060786173335167636,-0.42973238610435227
14,taxa447020,0.0,-4.896254142678719,-1.916254142678718,0.1305700181157362,0.04722090400357717,0.04722090400357717,0.2986176744488103,0.0,0.9581219265777428,1.0,-9.813828605482133,-1.1210104168763178
15,taxa561,0.0,-4.2702014452104065,-1.290201445210407,0.1416446902951368,0.17790959498698244,0.17790959498698244,0.7133031738784577,0.0,0.9581219265777428,1.0,-4.067888720479185,0.22210992608453017
16,taxa572511,0.0,-2.752333942729395,0.2276660572706053,0.6744240722352938,0.00093910569911719,0.00093910569911719,0.7928955031789606,0.0,0.9581219265777428,1.0,0.4172900787521379,0.07034183653232853
17,taxa816,0.0,-2.0369731532095936,0.9430268467904068,0.5995101785600032,0.08312293695990333,0.08312293695990333,0.1562539580273633,0.0,0.9581219265777428,1.0,1.1691868959880778,-1.4864161937457232
18,taxa841,8.17117098596167,5.824348943665393,8.804348943665392,0.0007775304469403848,0.00093910569911719,0.00093910569911719,0.00093910569911719,1.0,0.01784300828322661,0.000390532352505246,8.532822062468071,0.6357903838867864
