,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,taxa872,taxa904,condition
22,,0.031749734215742925,0.0004685781361276326,,,0.024452875084447927,,0.009253436386074074,0.13122254764093025,0.0057006550482576555,0.002551239494584636,0.2484569941074284,,0.0017925645723718103,,,0.0014003603318326913,,,0.0008090052160580301,0.010235548875624334,,,,,0.0007319078870877578,0.012005687013161629,,0.042438979169355864,0.0006439590573911071,0.0006304205183896248,6.603913299196234e-05,0.34792495019419534,0.0007799645331617211,0.12668455338478463,,,,Control
23,0.001630569895146312,0.00602222189724566,0.00028882291864699256,0.0021326586819925613,0.003823958571987995,9.668052691699611e-05,0.001797221937867731,0.002414169628015579,0.031601330129064444,0.005433404990665048,,0.032519084248548574,,0.12912131212536296,,,0.027611633510933015,,0.00048259019318231674,0.0007816701845379402,0.02850613149526589,0.017294744804031013,,,,0.0002132658681992561,,0.0005567254711753916,0.004884397712814964,,0.001589846269837788,,0.6209540418147341,0.02418201368476298,0.05180898202717128,,0.004252521411893168,,Control
24,0.004326462924591111,0.00039280024281420126,,0.0008826791753288129,0.003861467748622369,,0.0006074626919867255,0.0033453166954627626,0.0653262687672117,0.05930514726377999,0.0061288799169715545,0.005786808362394642,0.18929596910911242,0.10262349552060343,,0.018121569005220037,0.03304135680337923,,0.05454220402587143,,0.025814601275714374,0.07874502137973914,,,,,0.001214177803304691,,0.03106827782404471,,0.004889604762644205,,0.2631558712102199,0.026924117785392655,0.020398806519501496,0.00020163318608842088,,,Control
25,0.019591006809669773,0.00017938572279461683,0.001900132839299491,0.0007107637795612289,0.0024485108221216387,,0.016988140830724856,0.025202651112394857,0.03406326287820012,0.024249090842911616,0.0032652373309615497,0.008396503355086635,,0.07132856090828417,,0.008822857328798492,0.262722906315702,,0.18017627150321172,,0.0061956908420564005,0.09634682018469015,,,0.0026835895542024913,,0.0005978133506155487,,0.017245225602055513,,0.0005479608067226261,,0.14029423638887364,0.034872584511273515,0.038818966118730196,0.0023518302610573316,,,Control
26,,0.007160794930159225,,,,,,,0.0383920985286304,0.002562173437882737,,0.023917350189382243,,0.037297295261968684,0.005271908200980152,,0.0790681410722905,,,,0.03378584455401523,0.012156509036909973,0.12906629401156455,,,0.009727446091013994,,,0.001373236222377156,0.001410584502621147,,,0.6138469715785694,,0.0049633523816347,,,,Control
27,0.001520831069784087,0.03554072600638941,0.0014876742122266326,,,0.005367437581873118,,0.00010467702137973356,0.03781443696162067,0.004570987941453757,,0.04234500641968826,,0.03875666716584635,,0.007210794447897902,0.011123577663293756,0.00299000868791875,0.0034731123232393537,0.008558579604066016,0.032492213276416805,0.04457720279706866,0.003245124674579829,0.0035266839402020183,0.00012988719406804638,0.002386608685096308,0.05303480469857333,0.025574761109636707,0.056973209122081765,0.0016897666291574003,0.0005576380589208319,0.0049098181428570056,0.5419913104371074,0.02615322496338702,0.0017236085457552988,0.00016962061841375672,,,Control
28,0.0011985681001447212,0.04594331474269843,0.00039544769973657185,,,0.013808760166305596,,0.00040922672621416265,0.15014994792460407,0.003744061938899653,0.0003499665521902384,0.007071334227277891,0.006673607290078862,0.1483410621930346,0.045461670426199786,0.016682878606465924,0.13641132611112045,,0.0016681946191140376,0.0004556402890860474,0.05114246259797224,0.09439617353326664,,,0.00030324218420983647,0.004588312215334895,0.0008400026066188433,,0.0044134325409426155,,4.154428283845044e-05,0.0005394540666828217,0.2583339540802029,,0.005403036006461016,,0.0012333782722986346,,Control
29,5.0393308759058485e-05,0.00042734702039118696,,,,,,,0.4179741583590101,0.0010694040873069283,,0.000749261388087638,,0.1346087432409315,0.003302764958822173,,0.0001732952991510766,,0.0017702487212962572,,0.00016452625042773277,0.00024434689907920713,0.001229280626897301,,,,0.00015183419388907274,,0.4189714244317024,,,1.0999746919153505e-05,0.018663424708660288,,0.0004385467586690026,,,,Treat
30,0.00011608070240168696,0.0005581881737521035,2.293571066131386e-06,3.97726343639646e-07,0.0008171519270051696,0.014887408492567134,0.0003418882486409238,1.2051576708561533e-05,0.1154877724579566,0.0007021492492213164,3.5688213212566825e-05,8.206578236849439e-05,,0.2556381660294458,,3.6798015106740195e-05,9.820502676534195e-05,,0.018154758335742614,,0.0002920211156027962,0.0011212444472111004,,,1.4644454765470938e-05,,,,0.5858879828892468,,5.3444074320223206e-05,,0.005289239753871864,2.685599555724494e-05,0.00034350374111979774,,,,Treat
31,0.00012709423293350672,0.0009121583436686637,,,,,4.245817978772442e-06,6.507023311453001e-05,0.13213587597389068,0.0003198461248630207,,0.0008426176161910994,6.77489326749403e-06,0.5306475912820953,0.0009039470141407851,,0.0012177240056897634,,0.005569303492829713,0.00017429288910529743,0.0038889384279664203,0.0028494714993886217,,8.933118584269669e-05,,0.018799773217342632,,,0.289878534194489,,,,0.010038515233966384,,0.0002451856828906649,,,0.0012837086383450267,Treat
32,5.1640600439637443e-05,0.00034346647403166175,,,,,4.206692483601071e-06,0.00015376585987015624,0.2087895267432498,0.0006022930685542709,,0.0006863604698638542,,0.5605704454913987,0.003376987561720075,,0.0005000735386658763,,0.0013348477105131925,0.00027645585621876987,0.007767353541925911,0.0005729535608314641,,0.0012199663773067872,,,,,0.1905642893744153,,,,0.022157257569213783,,0.0006018841555546502,,,0.00042622535374245755,Treat
33,5.290271790801205e-05,0.0012108446481589028,,,,,,3.964717057210381e-05,0.4023659969312662,0.0002625840675859045,,0.0018389139902260483,,0.3826505584834919,0.0001316219091098569,0.0005331912333317004,0.0003596412113813352,,0.005671647455596087,9.571357184961508e-06,0.0024369829127688708,0.001901470948564474,,0.0012065247734058702,,0.005029881638516158,,,0.1839460338069917,,,,0.009049557424884926,,0.0010791133331650475,,,0.0002233139858900718,Treat
34,0.00014903683078721603,0.0007296235836926701,,3.9523208416050476e-07,,,3.633953699373164e-05,4.195836020917449e-05,0.1967117386811894,0.00011353453103525258,,0.0008339284343126771,6.95959025218201e-08,0.4703838707975805,6.851869303607423e-05,0.00047713921028301085,0.0006718852099466122,,0.0014048474665288358,5.481610132919057e-05,0.0013340744652393444,0.0017083510520688194,,0.0002297843486045958,,0.010546478596093405,,,0.3031388850065529,,,,0.010624024492888892,,0.000360118102240943,,,0.00038058167140018735,Treat
35,6.809009047114465e-05,0.00025170949429143013,,2.0132881678239155e-06,,,1.993720623364853e-06,2.8119767332721966e-05,0.15166999318808558,5.1245416795329087e-05,,0.000972890352369699,2.3706196210717863e-07,0.5692392472500895,8.232933378688111e-05,0.000503042900374362,0.0004783373526989615,,0.0023000090322354413,8.065506158157813e-06,0.0008188980901309388,0.0018750738559500872,,0.00040775211694399176,,0.021266830266402303,,,0.24357397512485224,,,,0.0058530879759595405,,0.0004964228416681437,,,5.063597265023234e-05,Treat
36,9.059421878299772e-06,0.0002827550736153046,5.311933805709649e-08,,,,,,0.5148700756989479,0.0010025094460463424,1.6849245121450983e-05,0.0006701756485658816,,0.1163169710121238,0.0019537986746319424,,0.0001259210384581774,,0.0011442484395446555,,0.00016710467217268958,0.00025617286363963885,0.0010464147186628767,,,,,,0.3475447082524847,,4.237924530048602e-06,0.0002108027583171214,0.013648426312347245,,0.0007297156795738325,,,,Treat
37,0.00035921875790849217,0.005460135950290469,2.7662295914702326e-06,,,0.02938468367735544,,,0.537817834959802,0.0006177689009460648,3.1344540601321215e-06,0.0016717163214964611,,0.08268154295396724,,,0.0007006368185095259,,0.003066434050908971,2.7195537711296404e-06,0.00027451247966325175,,,,2.6262947369426724e-06,0.0012981183904046962,0.0006130006567787635,,0.30761932573153267,0.02226239374656273,,3.9221162526473084e-05,0.005992705202616886,,0.00012950370657034154,,,,Treat
38,0.000150623637012584,0.0007819906948845299,,,,,5.9189662488416385e-05,7.490985181346755e-05,0.44160497932334497,5.8329271578600974e-05,,0.0008185282412912182,9.78191297352439e-07,0.3942128321124964,0.00030706072611851536,0.0004780372589099087,0.0003550518942248395,,0.00035776401631064614,3.403776200654893e-05,0.0008036545241103889,0.0018875290660243086,,6.580827769669237e-05,,0.0398232739855206,,,0.10863193796539188,,,,0.007964342166104515,,0.00046684636363021495,,,0.001062295007743414,Treat
39,0.0008549917246273058,0.0052185994854362745,,,,,0.0004201079800663322,0.00018683135937745885,0.055081003187983806,0.00022056568087224513,,0.00011219009382838677,4.944683016544077e-06,0.18511565119534054,0.0010363524496977085,,0.0011971603811862061,,0.0034466840542615148,,0.0007419406421246968,0.0008594056539065456,,,3.9891567023057374e-05,0.02233963584529636,,,0.7213966228213997,,,,0.0014982674241224721,,0.00010718491599754486,,,0.00012196885443529562,Treat
40,0.00019594355437319103,0.0010988375118097416,5.8135456815837826e-08,,,,0.0014549768840686542,0.00025853159238572776,0.19518266382942,0.00010129460653042788,,0.0005553673588368517,5.0414777206483135e-06,0.3264902406365049,0.0008921841092581186,,0.0008467733319409543,,0.002749942884703517,,0.0006424963746712617,0.0010670151443871194,,1.5370670138047725e-05,5.632564941056305e-06,0.010509741414188572,,,0.4521814400167102,,,,0.004828410703588036,,0.0005269505222883972,,,0.00039108667607777885,Treat
41,0.0002042723790434249,,,,3.490310824769234e-05,,,1.373055473523858e-05,0.07035819065683196,0.00012259518299684497,2.805132206107194e-05,0.0014125298181702228,,0.6793024568419728,,0.0004181601581245805,0.00034876010864041957,0.00015189297342831657,0.01014343178474309,7.616667052714234e-06,0.000275110651589484,0.0009927351821373345,,0.00013717005600206945,4.393009623843214e-05,0.0020460991384652796,6.624305465527374e-05,1.0885316086739557e-07,0.21528593846541155,,,,0.015502275770398314,0.001331070456163928,0.0017727267197293287,,,,Treat
42,0.0004538972543572088,,8.598228551777414e-07,,3.769376201461143e-05,,0.0005516554606127322,5.64333727050126e-06,0.11104167622280185,0.0011397460730358207,5.0132023615426665e-05,2.979786551954156e-05,1.3570264041189854e-07,0.23074291219512408,,8.492161158379923e-06,0.0002927087247512842,,0.004226164625448078,,0.00041863465393372236,0.0014774762180401059,,,4.5979996717105905e-05,,7.416425941067953e-06,,0.6464447208164854,,1.2552293221434529e-05,,0.002693456572397634,4.758512755985862e-05,0.0001706822966371018,9.998036786157063e-05,,,Treat
43,0.0,0.0005809295844380622,5.965382292534405e-06,,,0.40184205791842514,,1.5352638573720386e-07,0.0022273872524856287,0.00018164454843878198,3.519680466686673e-07,0.0006520174996213469,,0.16887023994191824,,1.114020663333334e-05,2.53462681273901e-06,0.0002589883656378675,0.0008137238099556201,8.841278994755793e-05,0.0014731411248040287,0.0001257484153310761,,,,0.008850370887031752,0.00020309253529034846,7.72728128448308e-07,0.39145856618244457,,8.542125751829152e-06,4.317732720594428e-05,0.016829320914033868,0.00013726545572057748,0.005331918805314753,,2.5360779035581415e-06,,Treat
44,0.00016130449211796335,0.025994304267829935,8.305642826687127e-06,,,,,3.890519808628093e-05,0.22034336506476393,0.00045890527304826316,6.623920587747107e-06,0.01874505528660297,,0.04033871058597193,,,0.0004469026602743714,0.0031360222785086814,0.0013391947474506467,,0.003013694001895042,,,,,,0.0005230856178149166,7.443572742439802e-08,0.5371662670854063,0.10292871112020348,,0.001737901296406484,0.004832621881262089,0.020862252369500796,0.017917792773714178,,,,Treat
45,,0.0037606422937448173,9.177680140207375e-06,,,0.0040452666894098014,,0.00010100157314573828,0.6315583711309769,0.00041529755568674485,7.111717413169728e-07,0.0030767028327624976,,0.07442163758460567,,0.0004030216545958688,0.0017646473024300075,,0.0029313252150410017,8.439839491010681e-05,0.0008497460210465633,7.735539589218043e-05,0.002079137827557345,,8.57591174395094e-06,0.053491430734494576,0.00021040802075021655,,0.2128497847962977,,4.691132917724389e-06,5.371481391283433e-06,0.007440212403206959,,0.00041108519551084715,,,,Treat
46,,,,,,,,,0.04255014454421961,0.00010506358509207408,,0.0006659536056597937,,0.03743728089493718,0.0011283518018924215,0.00014159216419078614,0.00011183096876242556,0.002204824904839565,,,0.0006791166472552147,0.0005905670510752411,5.393398506398723e-05,,,0.20569725853984971,,,0.650313645730917,0.0018505122653973331,,1.391118922662228e-05,0.05606271501374403,,0.00039329710787703085,,,,Treat
47,6.635702886263857e-05,0.0007146380294317635,,,,,,,0.5845099917690364,0.00010040218939955727,,0.0013060901560363832,,0.30133898481733934,,,0.00031625682767966325,,0.0002547134805444143,9.825290705767071e-05,0.0007829660591517083,,,,,0.051854306299103314,7.659170668114592e-05,,0.03583260992327727,0.00669294485584128,,3.623653082459658e-05,0.015378197693922584,,0.000640459725810401,,,,Treat
48,0.00022309050716561255,0.0012830523266539687,4.91624290063223e-06,,,,,,0.21219389131824232,0.0016473719155353367,4.13102342769432e-06,0.00811349019429128,6.332648764839702e-07,,,,0.0003214423834228138,0.002655663707241239,0.004086553825699144,,6.145647846989926e-05,,,,,0.010617336861784335,6.076378421715859e-05,,0.7547998293189668,,,1.7353678488096508e-05,,0.002063528138548298,0.0018381205817377155,3.823242697297359e-06,3.5512056336649094e-06,,Treat
49,0.00017378646196817554,0.000781292453167651,1.933840313116885e-06,,,0.021754188281679857,,5.328189115274847e-05,0.20897654818847763,0.00014791821504479382,2.3093761505497955e-06,0.00023545774389104244,5.607233383192086e-07,0.620519402076208,0.0003328154005494665,0.000270920130919858,0.00025246884581078463,3.9285701900608186e-05,0.00015501494277016652,3.5462387028815585e-05,0.0004005063520910151,0.002665640366647886,,,,0.08648964280170604,2.7576153187286754e-05,,0.04763247748388537,0.0022292856941135957,,1.6546165620946703e-05,0.006573549219758848,7.0009972854648896e-06,0.00020514240770672757,1.41438903986236e-05,5.841807226748443e-06,,Treat
50,,0.00027554249790935636,5.592171666996066e-05,,,,,0.0001369632451661518,0.35093698196486306,0.001016629141382016,7.696233013967032e-05,0.0045432039121761966,,0.041015100194244494,,,0.0020496109400134957,,0.0012801344105520468,,,,0.003175664628198124,,,,,,0.5926153029078113,,,,0.000925496552268978,,0.0018964855586053589,,,,Treat
51,3.59844729432844e-05,0.0001900944352899396,,2.7429969750911526e-06,,,,6.15373768986567e-05,0.20485009121502726,8.382678749561941e-05,,0.000650952862946334,2.0429552728311838e-08,0.4777033389132299,7.98123104686686e-05,0.00040533845340749665,0.00016415556377924126,,0.003668079691964654,,0.001979704989694521,0.0008957497950498535,,0.0008827298098435677,,0.007976673895564815,,,0.293519683855432,,,,0.0060773261000125305,,0.0006617369368971027,,,0.00011041910752664849,Treat
52,0.0006921643541489752,0.003266671357097291,1.2949451546181149e-06,,,,,,0.09211882633810543,0.003055657216518957,,0.009860428142282244,1.343651721424383e-06,,,,0.0024691073886006906,,0.012165142276134244,,0.0014695571139901745,,,,,,,,0.8723194034047688,,,,,0.0017643523750441234,0.0008160514364330308,,,,Treat
53,0.0005194717486968575,0.0016915680526773055,1.3316361410990213e-06,,,,1.2286604318398856e-06,0.00012882497856811986,0.07249887474952059,4.1104573330090216e-05,4.67628581802275e-07,0.00029570850297584733,4.52507062568226e-06,0.4715055369029125,0.000948068373432366,0.000417192303174016,0.0012973651275635725,,0.0008789728993926606,4.465331064120222e-05,0.0014169526430193476,0.0027370731196112727,,0.0001229117911787911,4.605189219659442e-05,0.1040804196329976,,,0.3343344511715363,,,,0.005834503194282222,,0.00032843465782924215,,4.339926125688958e-06,0.0008199674525574001,Treat
54,,0.0002824587018604631,,,,,,,0.3646131121467366,0.00021723061253936356,1.4344364948116115e-05,0.0006665054949359804,,0.36380530562786806,0.0013700604049783527,,9.878662035594345e-05,,0.0006387028150213574,,0.0009596326480901814,0.0025389343264181907,0.00035329809112583566,,,,,,0.23667869191438795,,,,0.02630146312448578,,0.0014614731062478044,,,,Treat
55,0.00019263028587098103,0.00013860855316022148,3.4974745359272597e-06,7.639995144682016e-07,0.0009025077170266292,,3.582193014397618e-05,1.5380164163760858e-05,0.14579308140031297,0.0005012789924145123,2.6533905182471928e-05,0.0005202662572039479,,0.39011096355995134,,0.00021107636040701086,0.00020302442090968495,,0.02479549862608461,5.606487793710074e-06,0.0003104273374325337,0.0010958768188053494,,5.424976231191368e-05,2.381541154453958e-05,0.004313110449519049,9.460796132151643e-05,8.081193490632403e-07,0.4185993882540583,,5.192994116950543e-05,,0.010918939017718569,8.750388100908242e-06,0.0010622257304643608,,9.330673528147684e-06,,Treat
56,0.0003368427033226413,0.000618749873206094,,,,,0.00012973048180434294,9.12605908246413e-05,0.13704768257948688,0.00011842292185986264,2.2273638177438516e-06,0.000587153375145269,2.2441857841197105e-06,0.40652673250890164,0.0008806528450657004,,0.0006392513522744813,,0.0058107385025314845,1.5873053630984113e-05,0.000659279488406156,0.00132099615895997,,3.885495736790912e-05,1.1623669708186451e-05,0.014350656666532444,,,0.4243144184883847,,,,0.005232388765858471,,0.0010112254818893825,,,0.00025299398523668273,Treat
