"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa102106",-1.79981468724923,1.16675695864561,-1.54257891835373,0.122932976334864,1,FALSE
"2","taxa1263",-0.124526463235913,0.947401604710446,-0.131439996108062,0.895427250781672,1,FALSE
"3","taxa1301",1.2589852438545,1.31617158715596,0.956550996952431,0.338793932583967,1,FALSE
"4","taxa1348911",0.368804655522136,0.979592605659204,0.376487790323768,0.706554290849948,1,FALSE
"5","taxa1350",-3.54643112136782,0,Inf,0,0,TRUE
"6","taxa1485",1.08654207864125,1.29669808032273,0.837929889100187,0.402070080987131,1,FALSE
"7","taxa1578",-1.41742775139775,1.26314512840544,-1.12214164431531,0.261802219797467,1,FALSE
"8","taxa1678",-0.213599801290968,1.27219637375124,-0.167898451605502,0.866663168277152,1,FALSE
"9","taxa1730",-6.88291866156381,0.499530324350217,-13.7787804384389,3.42000884923779e-43,1.33380345120274e-41,TRUE
"10","taxa189330",0.018611910164239,0.627855645915307,0.0296436136002345,0.976351281960181,1,FALSE
"11","taxa207244",2.53513009897114,1.47103706562818,1.72336248909443,0.0848229938447649,1,FALSE
"12","taxa216851",-0.0024520163190509,0.497592765630909,-0.00492775717095069,0.996068234546292,1,FALSE
"13","taxa2172",-0.501686342687973,1.46457630250301,-0.342547084662352,0.731939216266308,1,FALSE
"14","taxa239759",-0.546800791266758,0.818954880172477,-0.667681217250452,0.504337102042557,1,FALSE
"15","taxa239934",-0.921502634485718,1.58055400011906,-0.583025087669451,0.559876411717242,1,FALSE
"16","taxa244127",0.444814385098873,0.994322467404966,0.447354253454387,0.654619300385922,1,FALSE
"17","taxa283168",0.501021833166982,1.33231022215713,0.376054934379909,0.706876056521033,1,FALSE
"18","taxa292632",-0.067520395672183,0.453325235870258,-0.148944709734861,0.881597261399902,1,FALSE
"19","taxa29465",1.24648630364527,1.2298960007982,1.01348919163596,0.310826556164153,1,FALSE
"20","taxa33042",-0.902843582169492,1.05825136960113,-0.853146622914162,0.393577999351939,1,FALSE
"21","taxa35832",-0.870466619134243,1.31397503879388,-0.662468154595434,0.507671237363468,1,FALSE
"22","taxa375288",0.347936661884773,0.528660121096591,0.658148114450271,0.510442961303408,1,FALSE
"23","taxa397864",-1.72589704357384,1.45917537955795,-1.18278931220502,0.236892657396542,1,FALSE
"24","taxa39948",1.64831733414719,1.48773518476058,1.10793732045293,0.267888886453438,1,FALSE
"25","taxa40544",-1.37748526583005,1.2866439301337,-1.07060332199827,0.284347829145437,1,FALSE
"26","taxa447020",1.66359638169799,1.41031598061882,1.17959124377789,0.238162827194099,1,FALSE
"27","taxa459786",0.929838199945324,1.28316207365373,0.724645950061216,0.468669261673475,1,FALSE
"28","taxa561",-0.474073439795781,1.4285840829692,-0.331848468317285,0.740003683656742,1,FALSE
"29","taxa570",-0.259925615170423,1.01906949911221,-0.255061716003536,0.798675432602215,1,FALSE
"30","taxa572511",0.1320378882527,0.41192022625146,0.32054237650398,0.748557211748186,1,FALSE
"31","taxa577310",1.27682761746639,1.23860069302039,1.03086299294148,0.302605072979396,1,FALSE
"32","taxa61170",-0.0968030808493623,1.1791098791452,-0.0820984393070647,0.934568434188815,1,FALSE
"33","taxa724",1.76874281977623,1.36058821932284,1.2999839294923,0.193606477189314,1,FALSE
"34","taxa816",-0.667395822761193,0.691397735810626,-0.965284941204946,0.334402112212472,1,FALSE
"35","taxa838",-0.403859328100783,1.46764590016856,-0.275174909734288,0.783181862268465,1,FALSE
"36","taxa841",0.083335448630816,0.455785132718387,0.182839330747337,0.854924087288199,1,FALSE
"37","taxa84111",-0.159140041263584,1.09033626012261,-0.145955011388587,0.883956903717268,1,FALSE
"38","taxa846",-0.723598470683279,0.990863963095102,-0.730270246606829,0.465225011356003,1,FALSE
"39","taxa872",-0.460084030311464,1.05036490156083,-0.438023042875654,0.661369579595463,1,FALSE
"40","taxa904",-0.902897944447409,1.14609442994556,-0.787804146723146,0.43081127515176,1,FALSE
"41","taxa946234",3.18936075335007,0,Inf,0,0,TRUE
