item,value,type
0,MicrobiotaLoads_ori,-0.3759743399206101,MicrobiotaLoadsFoldChange_ori
1,taxa906,-5.232335838609159,TaxaFoldChange
2,taxa32207,-5.094255801408223,TaxaFoldChange
3,taxa1017280,-9.148358076391117,TaxaFoldChange
4,taxa61170,6.867880034596754,TaxaFoldChange
5,taxa84111,-2.2030801712958934,TaxaFoldChange
6,taxa848,-8.749693102622286,TaxaFoldChange
7,taxa39948,-3.5010102676497317,TaxaFoldChange
8,taxa191303,0.4931443715786514,TaxaFoldChange
9,taxa1730,4.71449510288979,TaxaFoldChange
10,taxa283168,-6.6043875669752765,TaxaFoldChange
11,taxa447020,-3.8649943532651414,TaxaFoldChange
12,taxa1263,8.72936843706125,TaxaFoldChange
13,taxa239934,9.832835830394618,TaxaFoldChange
14,taxa547,3.6277009253629635,TaxaFoldChange
15,taxa816,9.549054578511779,TaxaFoldChange
16,taxa1348911,-5.626235943082446,TaxaFoldChange
17,taxa1357,2.550741816388742,TaxaFoldChange
18,taxa572511,5.410695811964008,TaxaFoldChange
19,taxa574697,8.594584750127197,TaxaFoldChange
20,taxa1253,3.8338024325934414,TaxaFoldChange
21,taxa561,-5.333447552367099,TaxaFoldChange
22,taxa244127,7.981202941944822,TaxaFoldChange
23,taxa724,-5.172037439424229,TaxaFoldChange
24,taxa644652,6.411505516563263,TaxaFoldChange
25,changedTaxaCount,25.0,changedTaxaCount
26,totalTaxaCount,58.0,totalTaxaCount
27,MicrobiotaLoads,7.064050992170322,MicrobiotaLoadsFoldChange
28,taxa100883,0.0832645166635504,ranksums_on_loads
29,taxa1017280,0.3173105078629141,ranksums_on_loads
30,taxa102106,0.6153050140837075,ranksums_on_loads
31,taxa117563,0.17971249487899976,ranksums_on_loads
32,taxa1253,0.22067136191984693,ranksums_on_loads
33,taxa1263,9.502185806319762e-09,ranksums_on_loads
34,taxa1301,0.23222783840273664,ranksums_on_loads
35,taxa1348911,0.010515245935858907,ranksums_on_loads
36,taxa1350,0.7487740417065472,ranksums_on_loads
37,taxa1357,0.05280751141611358,ranksums_on_loads
38,taxa135858,,ranksums_on_loads
39,taxa1485,0.8040806574719614,ranksums_on_loads
40,taxa1578,0.2452781168067728,ranksums_on_loads
41,taxa1678,0.42609412854511575,ranksums_on_loads
42,taxa1730,2.667882702412684e-08,ranksums_on_loads
43,taxa189330,0.3736802472493933,ranksums_on_loads
44,taxa191303,,ranksums_on_loads
45,taxa207244,0.6191893726977692,ranksums_on_loads
46,taxa216851,0.7099304524920799,ranksums_on_loads
47,taxa2172,0.160529535143923,ranksums_on_loads
48,taxa239759,0.0684069282472132,ranksums_on_loads
49,taxa239934,5.939309412033619e-05,ranksums_on_loads
50,taxa244127,0.03389485352468927,ranksums_on_loads
51,taxa283168,1.005996825446398e-05,ranksums_on_loads
52,taxa292632,0.9241957864378108,ranksums_on_loads
53,taxa29465,0.38957768675656257,ranksums_on_loads
54,taxa32207,,ranksums_on_loads
55,taxa33024,,ranksums_on_loads
56,taxa33042,0.8537568750199167,ranksums_on_loads
57,taxa35832,0.4496917979688909,ranksums_on_loads
58,taxa375288,0.009223784621439541,ranksums_on_loads
59,taxa397864,0.08676022988250477,ranksums_on_loads
60,taxa39948,0.008711912962379593,ranksums_on_loads
61,taxa40544,0.8480062142193098,ranksums_on_loads
62,taxa447020,6.153404216134639e-05,ranksums_on_loads
63,taxa459786,0.11846489387154532,ranksums_on_loads
64,taxa46255,0.7236736098317631,ranksums_on_loads
65,taxa547,0.009023438818080327,ranksums_on_loads
66,taxa561,6.825353396965695e-06,ranksums_on_loads
67,taxa570,0.45605654025025605,ranksums_on_loads
68,taxa572511,2.866323471420417e-10,ranksums_on_loads
69,taxa574697,0.17971249487899976,ranksums_on_loads
70,taxa577309,0.3173105078629141,ranksums_on_loads
71,taxa577310,0.7110254070787286,ranksums_on_loads
72,taxa61170,0.0033664910799455928,ranksums_on_loads
73,taxa644652,0.22067136191984693,ranksums_on_loads
74,taxa713,,ranksums_on_loads
75,taxa724,0.00010321744149513972,ranksums_on_loads
76,taxa816,4.238055426079443e-10,ranksums_on_loads
77,taxa838,0.9133724990484696,ranksums_on_loads
78,taxa841,0.9379474568429391,ranksums_on_loads
79,taxa84111,0.7054569861112734,ranksums_on_loads
80,taxa846,0.7540225300620748,ranksums_on_loads
81,taxa848,0.17971249487899976,ranksums_on_loads
82,taxa872,1.0,ranksums_on_loads
83,taxa904,0.12133525035848212,ranksums_on_loads
84,taxa906,0.04953461343562671,ranksums_on_loads
85,taxa946234,0.0526323025657406,ranksums_on_loads
86,qml_loads_delta,7.43,qml_loads_delta
87,taxa102106,-7.4529423148173075,logged_relative_abundance_diff
88,taxa102106,-0.022942314817307796,qml_logged_loads_diff
89,taxa102106,0.8104566987637252,qml_diff_pvalue
90,taxa102106,3.942525061617868e-08,mwu_diff_pvalue
91,taxa102106,3.942525061617868e-08,mwu_logged_pvalue
92,taxa1263,1.4766034265831705,logged_relative_abundance_diff
93,taxa1263,8.906603426583171,qml_logged_loads_diff
94,taxa1263,8.90439151158936e-09,qml_diff_pvalue
95,taxa1263,0.07310366476292032,mwu_diff_pvalue
96,taxa1263,0.07310366476292032,mwu_logged_pvalue
97,taxa1301,-5.195977357854977,logged_relative_abundance_diff
98,taxa1301,2.234022642145023,qml_logged_loads_diff
99,taxa1301,0.3232138110799865,qml_diff_pvalue
100,taxa1301,0.0019256342103893956,mwu_diff_pvalue
101,taxa1301,0.0019256342103893956,mwu_logged_pvalue
102,taxa1348911,-14.26678826532199,logged_relative_abundance_diff
103,taxa1348911,-6.8367882653219905,qml_logged_loads_diff
104,taxa1348911,0.014214038869082046,qml_diff_pvalue
105,taxa1348911,0.014214038869082046,mwu_diff_pvalue
106,taxa1348911,0.014214038869082046,mwu_logged_pvalue
107,taxa1350,-7.169313344731076,logged_relative_abundance_diff
108,taxa1350,0.2606866552689233,qml_logged_loads_diff
109,taxa1350,0.6889205558044607,qml_diff_pvalue
110,taxa1350,0.00823901882572464,mwu_diff_pvalue
111,taxa1350,0.00823901882572464,mwu_logged_pvalue
112,taxa1485,-7.738828550707023,logged_relative_abundance_diff
113,taxa1485,-0.3088285507070232,qml_logged_loads_diff
114,taxa1485,0.8281609739814659,qml_diff_pvalue
115,taxa1485,0.0001753939668125438,mwu_diff_pvalue
116,taxa1485,0.0001753939668125438,mwu_logged_pvalue
117,taxa1578,-3.9772076539439123,logged_relative_abundance_diff
118,taxa1578,3.4527923460560874,qml_logged_loads_diff
119,taxa1578,0.27249048346995175,qml_diff_pvalue
120,taxa1578,0.06121463495460199,mwu_diff_pvalue
121,taxa1578,0.06121463495460199,mwu_logged_pvalue
122,taxa1678,-7.88840401945872,logged_relative_abundance_diff
123,taxa1678,-0.45840401945872067,qml_logged_loads_diff
124,taxa1678,0.8860842360149852,qml_diff_pvalue
125,taxa1678,1.9412968136189157e-06,mwu_diff_pvalue
126,taxa1678,1.9412968136189157e-06,mwu_logged_pvalue
127,taxa1730,-2.6276396575410796,logged_relative_abundance_diff
128,taxa1730,4.80236034245892,qml_logged_loads_diff
129,taxa1730,4.993396175100083e-09,qml_diff_pvalue
130,taxa1730,5.5564974219520355e-05,mwu_diff_pvalue
131,taxa1730,5.5564974219520355e-05,mwu_logged_pvalue
132,taxa189330,-7.422527132106352,logged_relative_abundance_diff
133,taxa189330,0.007472867893647539,qml_logged_loads_diff
134,taxa189330,0.9787085638915956,qml_diff_pvalue
135,taxa189330,1.232375037481257e-09,mwu_diff_pvalue
136,taxa189330,1.232375037481257e-09,mwu_logged_pvalue
137,taxa207244,-7.124914537785521,logged_relative_abundance_diff
138,taxa207244,0.3050854622144783,qml_logged_loads_diff
139,taxa207244,0.9650216587392895,qml_diff_pvalue
140,taxa207244,2.0268267197099456e-06,mwu_diff_pvalue
141,taxa207244,2.0268267197099456e-06,mwu_logged_pvalue
142,taxa216851,-7.2199372727119355,logged_relative_abundance_diff
143,taxa216851,0.2100627272880642,qml_logged_loads_diff
144,taxa216851,1.0,qml_diff_pvalue
145,taxa216851,4.230103830620422e-10,mwu_diff_pvalue
146,taxa216851,4.230103830620422e-10,mwu_logged_pvalue
147,taxa2172,-9.631660481417759,logged_relative_abundance_diff
148,taxa2172,-2.2016604814177594,qml_logged_loads_diff
149,taxa2172,0.2034676004570628,qml_diff_pvalue
150,taxa2172,0.0013682716629012006,mwu_diff_pvalue
151,taxa2172,0.0013682716629012006,mwu_logged_pvalue
152,taxa239759,-8.383634943736684,logged_relative_abundance_diff
153,taxa239759,-0.9536349437366844,qml_logged_loads_diff
154,taxa239759,0.04394431200984743,qml_diff_pvalue
155,taxa239759,6.740249487901766e-10,mwu_diff_pvalue
156,taxa239759,6.740249487901766e-10,mwu_logged_pvalue
157,taxa239934,1.886355780833107,logged_relative_abundance_diff
158,taxa239934,9.316355780833106,qml_logged_loads_diff
159,taxa239934,1.716537477864087e-05,qml_diff_pvalue
160,taxa239934,0.002091849289008437,mwu_diff_pvalue
161,taxa239934,0.002091849289008437,mwu_logged_pvalue
162,taxa283168,-14.46456702497659,logged_relative_abundance_diff
163,taxa283168,-7.034567024976591,qml_logged_loads_diff
164,taxa283168,1.1251058071805495e-05,qml_diff_pvalue
165,taxa283168,1.1251058071805495e-05,mwu_diff_pvalue
166,taxa283168,1.1251058071805495e-05,mwu_logged_pvalue
167,taxa292632,-7.4831120376200015,logged_relative_abundance_diff
168,taxa292632,-0.05311203762000183,qml_logged_loads_diff
169,taxa292632,0.8355415242251893,qml_diff_pvalue
170,taxa292632,4.230103830620422e-10,mwu_diff_pvalue
171,taxa292632,4.230103830620422e-10,mwu_logged_pvalue
172,taxa29465,-5.724190015762586,logged_relative_abundance_diff
173,taxa29465,1.7058099842374137,qml_logged_loads_diff
174,taxa29465,0.7858526646031831,qml_diff_pvalue
175,taxa29465,0.01121692901124405,mwu_diff_pvalue
176,taxa29465,0.01121692901124405,mwu_logged_pvalue
177,taxa33042,-6.668767735282182,logged_relative_abundance_diff
