,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,13,12,0.1368421052631579,0.12631578947368421
1,taxa1017280,4,11,0.042105263157894736,0.11578947368421053
2,taxa102106,73,75,0.7684210526315789,0.7894736842105263
3,taxa117563,7,5,0.07368421052631578,0.05263157894736842
4,taxa1253,3,7,0.031578947368421054,0.07368421052631578
5,taxa1263,89,86,0.9368421052631579,0.9052631578947369
6,taxa1301,55,53,0.5789473684210527,0.5578947368421052
7,taxa1348911,16,18,0.16842105263157894,0.18947368421052632
8,taxa1350,16,12,0.16842105263157894,0.12631578947368421
9,taxa1357,11,12,0.11578947368421053,0.12631578947368421
10,taxa135858,3,4,0.031578947368421054,0.042105263157894736
11,taxa1485,39,44,0.4105263157894737,0.4631578947368421
12,taxa1578,27,24,0.28421052631578947,0.25263157894736843
13,taxa1678,62,71,0.6526315789473685,0.7473684210526316
14,taxa1730,95,95,1.0,1.0
15,taxa189330,94,94,0.9894736842105263,0.9894736842105263
16,taxa191303,4,6,0.042105263157894736,0.06315789473684211
17,taxa207244,52,51,0.5473684210526316,0.5368421052631579
18,taxa216851,94,95,0.9894736842105263,1.0
19,taxa2172,33,36,0.3473684210526316,0.37894736842105264
20,taxa239759,92,88,0.968421052631579,0.9263157894736842
21,taxa239934,43,54,0.45263157894736844,0.5684210526315789
22,taxa244127,19,20,0.2,0.21052631578947367
23,taxa283168,42,50,0.4421052631578947,0.5263157894736842
24,taxa292632,95,95,1.0,1.0
25,taxa29465,33,34,0.3473684210526316,0.35789473684210527
26,taxa32207,4,3,0.042105263157894736,0.031578947368421054
27,taxa33024,8,6,0.08421052631578947,0.06315789473684211
28,taxa33042,86,78,0.9052631578947369,0.8210526315789474
29,taxa35832,42,52,0.4421052631578947,0.5473684210526316
30,taxa375288,93,93,0.9789473684210527,0.9789473684210527
31,taxa397864,62,64,0.6526315789473685,0.6736842105263158
32,taxa39948,22,20,0.23157894736842105,0.21052631578947367
33,taxa40544,24,25,0.25263157894736843,0.2631578947368421
34,taxa447020,50,44,0.5263157894736842,0.4631578947368421
35,taxa459786,55,67,0.5789473684210527,0.7052631578947368
36,taxa46255,11,9,0.11578947368421053,0.09473684210526316
37,taxa547,11,12,0.11578947368421053,0.12631578947368421
38,taxa561,46,59,0.4842105263157895,0.6210526315789474
39,taxa570,17,14,0.17894736842105263,0.14736842105263157
40,taxa572511,95,95,1.0,1.0
41,taxa574697,6,3,0.06315789473684211,0.031578947368421054
42,taxa577309,2,7,0.021052631578947368,0.07368421052631578
43,taxa577310,33,35,0.3473684210526316,0.3684210526315789
44,taxa61170,31,31,0.3263157894736842,0.3263157894736842
45,taxa644652,4,6,0.042105263157894736,0.06315789473684211
46,taxa713,4,4,0.042105263157894736,0.042105263157894736
47,taxa724,38,38,0.4,0.4
48,taxa816,92,93,0.968421052631579,0.9789473684210527
49,taxa838,33,41,0.3473684210526316,0.43157894736842106
50,taxa841,95,95,1.0,1.0
51,taxa84111,24,17,0.25263157894736843,0.17894736842105263
52,taxa846,23,17,0.24210526315789474,0.17894736842105263
53,taxa848,6,9,0.06315789473684211,0.09473684210526316
54,taxa872,17,33,0.17894736842105263,0.3473684210526316
55,taxa904,20,15,0.21052631578947367,0.15789473684210525
56,taxa906,5,7,0.05263157894736842,0.07368421052631578
57,taxa946234,15,16,0.15789473684210525,0.16842105263157894
