,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa102106,6,5,0.75,0.625,-9.746052473507115,-5.815937367083427,-3.930115106423689,-5.150283452016186,-2.5054710683536956,0
1,taxa1263,8,5,1.0,0.625,-8.783093554727001,-6.192359302247916,-2.5907342524790855,-6.134514640993438,1.2955437180887721,1
2,taxa1678,4,5,0.5,0.625,-9.631094757588238,-5.592662084836657,-4.038432672751579,-6.609439437523914,-1.8946018481764935,2
3,taxa1730,8,8,1.0,1.0,-6.3195277869947,-3.2550257704460335,-3.064502016548667,-4.498231267507011,-1.6235360150016964,3
4,taxa189330,8,8,1.0,1.0,-9.688769510118941,-6.476139217689966,-3.2126302924289742,-4.529740490956635,-1.9505654016253628,4
5,taxa207244,5,6,0.625,0.75,-12.102975366989613,-9.121866092393878,-2.9811092745957337,-3.850137025596843,-2.1513111676946313,5
6,taxa216851,8,8,1.0,1.0,-7.919293493704992,-5.663491582772504,-2.2558019109324885,-3.792505348482851,-0.7178250823618403,6
7,taxa239759,8,8,1.0,1.0,-7.52101757488632,-4.755862994213548,-2.7651545806727706,-4.389579242507577,-1.12428576255105,7
8,taxa239934,4,4,0.5,0.5,-9.280808789698703,-5.026376064464863,-4.2544327252338405,-5.636379320883623,-3.1247882243278706,8
9,taxa283168,4,5,0.5,0.625,-9.485165210506393,-6.329035200802758,-3.1561300097036353,-5.139265468103485,-1.3919977644805477,9
10,taxa292632,8,8,1.0,1.0,-6.859308853329081,-3.3932094692493098,-3.466099384079772,-4.805455305377692,-1.8326423345978125,10
11,taxa33042,8,7,1.0,0.875,-8.37151505412133,-5.454644284348317,-2.9168707697730127,-4.240029799096974,-1.6361950769497935,11
12,taxa375288,8,8,1.0,1.0,-8.469824166715643,-6.280447919687666,-2.1893762470279765,-3.5201406310717447,-0.657716088615812,12
13,taxa397864,6,6,0.75,0.75,-8.674340008929798,-5.021727153484358,-3.65261285544544,-5.064394655466435,-2.263478379577779,13
14,taxa447020,7,4,0.875,0.5,-14.756933719899575,-9.860679577220855,-4.8962541426787185,-7.470855161726641,-1.9446841646001285,14
15,taxa561,5,4,0.625,0.5,-11.3681986470429,-7.097997201832494,-4.270201445210407,-7.011782145458598,-1.533210877785618,15
16,taxa572511,8,8,1.0,1.0,-8.580363784968613,-5.828029842239219,-2.752333942729395,-3.303209801790599,-2.2411542406820706,16
17,taxa816,8,8,1.0,1.0,-4.138492256849633,-2.1015191036400394,-2.0369731532095936,-3.30065525266854,-0.7540932563418221,17
18,taxa841,8,8,1.0,1.0,-0.48111933497589576,-6.305468278641287,5.824348943665392,4.781489953873831,6.787893546161442,18
