,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,0.0022621187080328524,,0.0008276243101813091,,,,0.002954882998731887,,0.023303954183501643,0.05777344067592412,0.002716582691991651,0.00040468207056443403,0.03199151014352392,,0.126215512635884,,,0.010899076657719864,0.025022042268312887,0.000213613374278277,,0.0034673918776115735,0.0137345034667288,0.02800538664785835,,0.007920934896172578,0.024421190895581722,,0.010329440992977793,,,0.0012091496300479546,,0.003061689685871026,,0.0003218482310639752,0.0002414626823861899,0.6042993823064267,,0.0030223130084730244,,,,,,0.015107280533425442,0.0002729844267281134,Control
1,,0.12389783616471003,0.003954854155799175,,,,,,,0.008857023552997828,0.03211328091093952,,0.022336119624857688,0.00901713910586419,,,,,0.02833076165283072,,0.011610695044760722,0.0069325820823954625,,0.0176693832938803,,,,,,,,0.003407090422308984,,0.0005113163773771893,,,,,0.7051973508460423,0.026164566765236055,,,,,,,,Control
2,0.005903419088426543,0.0780505635619902,1.8413091019753398e-05,,,,,,,0.36420284670434006,0.004495626992053638,,0.027746403579343017,,0.01946860628683629,,,,0.05882861175815478,,,0.006016831588608649,0.002611421458252059,0.013224848527033655,,,,,0.002124182742037046,,,0.014300800301731881,,0.004928132289358286,0.0005727280673781539,,0.00017290094809208002,0.382358963816455,,0.014717725291250582,9.307716339655563e-05,,,,,,0.000163896744241761,Control
3,0.003638894767356616,0.009771991003829163,,,,,,0.00028209766336668806,0.024269169459698373,0.159188103526747,0.006127627627782555,,0.06089739455877562,0.010234965479149693,0.14002940047849297,0.009840297021806025,,0.026876044904087314,0.12673964954885528,,,0.018089332096120805,0.0015961114684050104,0.028006602364770854,0.10812264830479838,,0.015173635032691446,,0.0010310906913033337,,,,,0.012520328005085601,,,,0.20233955334261483,,0.03155304669087782,,,,,0.003672015963384673,,,Control
4,0.004630547647443756,0.08572292033930333,0.007911689293328267,,,,0.007962205973491954,,0.006478125833386442,0.22484030622656387,0.061806325487741315,0.004459124011899288,0.07801207648425222,0.002301118050708977,0.05751951331675203,0.03128248194778108,,,0.05029318548858956,0.007804549521112976,,0.011261888906381601,,0.020374875956569425,0.014538811576779912,,,4.252283187404892e-05,0.0019197448718908093,,,,,0.020954652008909593,0.0007720725139742463,,0.010123209627790881,0.17144806119202047,0.0754743627293041,0.04206562816214989,,,,,,,,Control
5,0.006687102385907663,0.006664022188993576,,0.0010086558944720054,,,,0.00378258782758621,0.028711970118428073,0.08134117895902566,0.0021653327851530115,,0.02432273213728675,0.015055571472343206,0.1014330545553282,0.03066660635041873,,0.013337173878099833,0.05785477057925241,,,0.008422835772499832,0.0006689153958966695,0.08437012142337728,0.0519476762703879,,0.022071233283654488,,0.0002937852620530686,,,,,0.013086881964898196,,,,0.4248376974908338,,0.011584925328382479,,,,,0.009685168675720874,,,Control
6,0.022588798350642304,0.240848257438036,0.0013218023448485605,,,,0.0031814964420201807,,7.1998041653267e-05,0.21926824866959366,0.016908306051522208,0.00027839242772596584,0.05594819735796803,,0.03181935579011825,,9.773351186124333e-05,,0.11585659338151108,,,0.014113148037267003,0.0018560176014276238,0.017577632526693147,,,,0.0022478707728085965,0.00014910232739541823,,,0.01368422353380073,,0.011206061152583456,0.0003864405526467552,,,0.2277844425610347,,0.0021799577264264365,0.0006259234004154235,,,,,,,Control
7,0.02328750521181477,0.07607946611162217,,,,,,0.01510288784174614,0.09020162277711964,0.04668090126341008,0.00747088829178221,,0.00538574874750991,0.0712696022144422,0.04782605278658363,0.06277589527395946,,,0.20448203661175784,,,0.017595665755564233,0.0007078347639626999,0.025935086433397973,0.04817474801289222,,0.00044569289009192646,0.0024051904711480557,,,,,,0.03250259349830244,,,,0.19732613220471348,,0.0095024619620249,,0.000786839257705213,,,0.014055147618448829,,,Control
8,0.007437693023620231,0.055804937507606685,,,,,,,0.0004693828436846992,0.140022176579561,0.011286815973462375,0.0001458851263788568,0.05021723111458379,,0.05891973798215161,0.011705292049270812,,,0.13940497027565044,,,0.006798450924396513,,0.02929271320116549,,,,,0.0003037063085523472,,,0.018005081087135957,,0.007214886648787067,6.865782521186754e-05,,,0.4597432034108963,,0.003025229047299733,,,,,,,0.00013394907058422302,Control
9,,0.002524210635761514,,,,,,,,0.1832096119537,0.010787494619775248,0.0018009040881093754,0.02321222030469025,,0.05691944733009133,0.06158162430750736,,,0.0074193762615418785,,,0.003996666839955729,,0.01692142663176445,0.016963797310293304,0.03263213366216185,,,,,,0.0009815373023740902,,0.0054441814390584955,,,,0.5140294525297648,,0.06157591478345027,,,,,,,,Control
