taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff,DR_inferred_foldchange
0,taxa100883,3.343903259176784,0.6035621593253276,7.0435621593253295,0.01012799054939065,0.8303242576557953,0.8303242576557953,0.0034052358212947604,1.0,0.006972625729317843,1.0,0.6453879127117246,0.026293591298905458
1,taxa102106,4.078135043678096,0.2990448235031593,6.7390448235031615,8.616506413591125e-08,1.0,1.0,2.7374811536548416e-10,0.0,3.3991204808356396e-09,1.0,0.8123688880728965,1.0512769117983027
2,taxa1263,-3.2312683234617583,-7.9753705544138205,-1.5353705544138183,1.3549739350142731e-07,1.996562890230473e-10,1.996562890230473e-10,0.006205551597298392,1.0,0.011601683421036126,0.21720930617861106,-6.8850669520824255,-1.6628807934312042
3,taxa1301,-4.130559177649573,-8.714012091583047,-2.274012091583046,2.483666697334896e-06,6.588927312792696e-08,6.588927312792696e-08,0.009145250285335948,0.0,0.01638524009456024,1.0,-2.6197808215120286,0.18482741384255605
4,taxa1348911,-0.363575129751446,-5.364227249747718,1.0757727502522825,0.6847433561373875,0.005766120914237261,0.005766120914237261,0.10437668659975607,0.0,0.13200580952322094,1.0,0.38859871806085255,0.29642237694935314
5,taxa1350,7.2694590281680895,-0.6735000509724011,5.766499949027599,0.0790939289527666,1.0,1.0,0.012690406022878976,1.0,0.02098797919168446,1.0,5.391822996838252,0.6418952140989411
6,taxa1357,-1.3691557684918685,-5.251076362152123,1.1889236378478785,0.3173105078629141,0.005110260660855864,0.005110260660855864,0.23013934044341644,0.0,0.2604208326070239,1.0,1.649042367503373,0.29455554826990016
7,taxa1485,0.0,-3.966947371027057,2.4730526289729435,0.5718467625452939,0.0009745234186279727,0.0009745234186279727,0.018494940419589944,0.0,0.02650941460141225,1.0,-1.1607722498558688,0.0974543045517101
8,taxa1578,-5.333653523309693,-10.298300174221255,-3.858300174221254,0.0003218994490963234,6.331032115416586e-05,6.331032115416586e-05,0.02003716189074337,0.0,0.02779348262264403,1.0,-5.110788558805819,0.10104847860630874
9,taxa1678,8.667309245944526,4.175524569440404,10.615524569440405,2.9335817018766826e-08,1.0998451063982842e-06,1.0998451063982842e-06,3.938235399242106e-09,1.0,3.38688244334821e-08,0.560857196510375,8.766215396392118,4.662939323219494
10,taxa1730,0.0,-5.026413841864273,1.4135861581357272,0.11641723247730013,2.4137146172363518e-09,2.4137146172363518e-09,0.010546758920110214,1.0,0.01814042534258957,1.0,-2.036020349610973,-3.5659947165286137
11,taxa189330,1.3865164354203507,-2.9002310071223127,3.5397689928776876,0.025593108615592386,4.303288132922525e-05,4.303288132922525e-05,1.1544929688003028e-06,0.0,5.51591085093478e-06,1.0,0.17898489874758525,-0.21909263081335692
12,taxa207244,-7.6771891652402235,-12.087534815408935,-5.647534815408934,9.666697541488321e-08,5.8010818239051674e-08,5.8010818239051674e-08,1.4312088030390703e-06,0.0,6.154197853068002e-06,1.0,-2.9623312387417724,0.1953443464232988
13,taxa216851,-3.1300679807615133,-6.901314041484679,-0.4613140414846777,4.4892731722960746e-08,1.1292595479465391e-11,1.1292595479465391e-11,0.12372448613071853,1.0,0.15200436867488276,0.0749178773484034,-3.7968468836282985,-1.2614938382441871
14,taxa2172,3.3791999564248134,-2.598561497462187,3.8414385025378137,0.2643786268500439,0.024041438830608573,0.024041438830608573,0.003326537889808371,0.0,0.006972625729317843,1.0,-1.2126297100059018,-0.7135408602347724
15,taxa239759,2.206081271578519,-1.9327417522250252,4.507258247774977,7.3027070683248916e-06,9.077385801334972e-05,9.077385801334972e-05,3.1619725403122233e-10,0.0,3.3991204808356396e-09,1.0,1.2232882824957023,-1.6482168646880377
16,taxa239934,-5.857681025351978,-10.034370072718783,-3.5943700727187817,1.884193662626724e-05,2.853833926164183e-06,2.853833926164183e-06,5.606501361285425e-05,0.0,0.00016071970569018216,1.0,-8.181670131588001,-0.729747645338829
17,taxa244127,7.465588772944415,4.500545763877214,10.940545763877212,0.003947751856903457,0.005074868097940253,0.005074868097940253,0.005074868097940253,1.0,0.009919060373246856,1.0,0.4923808448774787,0.380265510084493
18,taxa283168,-8.193414972082076,-13.21409484894864,-6.774094848948638,2.101435956012437e-06,2.3164638516384892e-06,2.3164638516384892e-06,2.3164638516384892e-06,0.0,9.055267783677726e-06,1.0,-4.459695279834414,-0.0564905264167995
19,taxa292632,-2.1779110089169995,-6.445206357487747,-0.005206357487746338,2.066914634273257e-06,1.5847190372608954e-11,1.5847190372608954e-11,0.7451529364596414,0.0,0.7815018601893801,0.15985977215572,-3.443108867162941,-2.6165914937166637
20,taxa29465,-4.682337548772089,-5.529455187178948,0.9105448128210538,0.23260498446980785,0.0005221681096608705,0.0005221681096608705,0.6815668927944767,0.0,0.7326844097540625,1.0,2.8861499198940463,0.29990227390691127
