,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,,0.013246386168650022,0.3349624973317534,,,,,,,,0.027984887470964743,0.007466779670641084,,0.156628976476316,0.01700611672567479,,,0.009088758242647996,,0.07983720277308388,,0.23105492224492352,,,,,,,,,,,0.01320180147402889,,0.001051736121699392,,,,,0.10609159420777521,0.0023783410918413175,,,,,,Control
1,,,0.012288676372261458,0.12275458477916763,0.00034712224071371746,,,,0.0002270427543976952,,0.023447832834713696,0.1432474048189596,0.007368264364394166,0.00040426421472693056,0.06226187454957483,,0.019534726052022378,,,,0.15165601914439147,7.818892885437867e-05,,0.008825689730062132,0.0015930612968665867,0.011410906511663472,,,,0.00025937575748702206,0.0012566150477389675,,,,,0.004153469107544041,0.002006273009303771,,0.004837952682378473,0.41736619830583205,,0.004674457496945651,,,,,,Control
2,3.083238294348171e-05,,0.0003136093807965569,0.04271198997595185,0.00018268186894012918,,,,0.000728304931386386,0.0003748336840700421,0.00028387815438677094,0.4420240534430908,0.0040823176173703495,,0.044084471479550275,,0.0037890796324471644,0.0001655038270144751,0.00022551685810089485,0.0063523518115841905,0.0009341110875341264,1.4865613204892973e-05,,0.0016273992411489867,0.0017884984420286788,0.013240196045504636,,,,,0.0005404476267378867,,,0.008736575938342282,,0.03264180335965062,,0.0004801042486913582,,0.2231934178147968,0.0954795211863068,0.07576122125306992,,,0.00010460987070109869,,0.00010780322464881642,Control
3,,,0.0017574139195223799,0.06577873914083544,0.0011854790889249574,,,,,,,0.09099888340243564,0.008954286511298828,,0.23560909890654483,0.0014287461926204826,,,,,0.02220712300416951,,0.1109456950215956,0.08453866910609079,,0.0008505777398912076,,,,,8.758239095252082e-05,,,,,0.024511225584655315,,,0.00023142322164500616,,0.3455717517179473,0.005343305050870254,,,,,,Control
4,0.0006791198366343403,,,0.000823865082995962,,,,,0.02481047795201114,,0.004164032049243858,0.019872700364910383,0.001569844392845816,,0.018310674621106263,,0.1191963070315316,,3.1374835257055125e-05,0.005190079377330809,0.04512122314143696,,,,,0.023884769953292598,,0.061281769276077314,,,0.013441059615394641,,,0.0003851185848485808,,0.021254496224394428,0.007480843307456947,0.0008283758420584779,,0.6205782031301059,,0.010072424747507757,0.0010232406335591653,,,,,Control
5,0.0005921039506296119,,,0.060525676254967326,0.0017055033312566273,,,,0.04495059270866572,,,0.00430815578742848,0.035273393765563016,0.0002912969505716211,,,0.003372242873845989,,,0.0003210675402680821,0.005790999916580325,0.00018782347735579687,,,0.009862334797777582,0.097141434179552,,,,,,,,0.03455218055614561,,0.051972523813112216,,0.003120743412972762,0.0011079207651620423,0.6399508702573926,,0.0003138316330501923,0.00037936827842365137,,4.475925464780409e-05,,0.004235176494630905,Control
6,,,0.012290544195245565,0.18681664231518044,0.001884954281135377,,,,0.001401801581105374,,,0.29716052578624247,0.02113674693307655,0.0003229938586907014,0.05719718939760821,,0.01914773057700928,,,,0.12304542654385763,,,0.01820767228783714,9.304858134365649e-05,0.009392348503991874,,,,8.985775609846474e-05,8.697572039313024e-05,,,0.020973603126185295,,0.017330401205102642,0.0011918246940024323,,0.0027604755564773482,0.20503831306215775,,0.004430924037258545,,,,,,Control
7,,,0.004391598354863183,0.025094258218307654,0.0007847887776133301,,,0.00038635913923516774,,0.001691726879887391,0.03950292652862554,0.13447670878548698,0.005465872778589699,,0.04356542324018827,0.030269923184168775,0.08729993663503782,0.019127614475272704,,,0.18934383322325446,,,0.03242311453129221,,0.015192631754656474,0.06511962070984026,,0.0015737042216003333,0.0012017884146730223,0.0006362287881610892,,,0.0004853991322033282,,0.04542943844117653,,,,0.18066132717304578,,0.06766288519593515,,0.001903837531494202,,0.006309053885390506,,Control
8,,,0.0076816221584779945,0.03370081256634867,0.0004139226512634733,,,,0.031093664588582533,,0.04205403939041889,0.15958297345174577,0.0033086621628786684,0.000556672630792185,0.009731574611754045,0.17307572243254754,0.12184678106116677,0.035746163555083144,,0.01031020877785834,0.0839826888720796,0.00013908972364336017,,0.004291388578725778,0.00023415179792291986,0.026306049890542665,0.04887236405365183,,,,0.003018769896758823,,,0.0021107127009728855,,0.0026613197648693455,,,0.0006944028308209861,0.19048389942327967,0.00027713365989090564,0.007537826391553469,,3.806666120765646e-05,0.0002493157151622336,,,Control
9,,0.0002269762129352504,0.005997976172899314,0.052010704210911834,0.002264254540424538,,,,0.0034151287960262314,0.0004872097897816855,0.017303997090298402,0.29839587235866094,0.004716084849915023,0.0007888561987595636,0.018786491748466715,0.06035427777609488,0.14396519712190348,0.034634790719034796,,0.007985474369693515,0.05635131977717989,0.0009001730442075096,,0.002134296624758857,0.0014095191048727543,0.013621644316094084,0.05684371941037446,,,6.30195271565441e-05,0.003356875451595812,,,,,0.0045545642130852245,0.00045628255964771757,0.00016490992232393132,0.0018438772239802964,0.18116260542001827,0.003802672409246055,0.020238800582702908,,0.0010841476974359416,0.0006782807595134595,,,Control
10,,,0.001449576315651134,,0.000141896139276952,,,,0.0015908682130291066,,0.0024733635064882486,0.013658183177542985,0.0009714195595922492,1.8630791885192425e-05,0.05747740286358291,,0.05551774567821017,,0.00010966990466472728,0.007446576456036666,0.0037535506764588755,,0.05764709413021291,0.00031632063411561845,0.007279906398901568,0.019705536809510118,0.003505509376927909,,,,0.0019216906527202264,,0.0006696007310521319,0.02535670916971322,0.02155683328099927,0.002477895320730593,0.002684948878114136,6.666802285403993e-05,0.0001855022629866186,0.1614745838737102,0.5043969675918885,0.0441176144771525,0.00012507807308869727,,0.001842132136021297,,6.052489688108457e-05,Control
11,,,0.03405402203287549,,0.0025780317341624363,,0.015368467701732981,0.0028681807299250923,,0.006525431441615176,0.06436992879819486,0.06560431753184567,0.02285023269314023,0.0013239649336849147,0.0361633673107954,,0.007106139392866047,,,,0.05848967147467433,,,0.4916841719469479,,0.0031155914242984766,0.00647008687866504,,0.0007174295197239826,0.0006111474608734438,,0.009503686357852204,0.0003779828669631496,,,0.027535354926732005,0.000948749294869272,,,0.05499404738478491,0.010123545462893728,0.07661645069988325,,,,,,Control
12,,,0.0016154022237285066,0.02802369485772894,,,,,,,,0.21955901551562648,0.0021276152590548273,,0.04520820964456907,,0.04024967200570736,,,,0.04680146922030378,,,0.0022886802739136565,0.0014700089460342217,0.017108582692578353,,,,,0.002045920009835785,,,0.0004359776171194418,,0.0017768716705141628,0.000405341898662301,,7.623541820687828e-05,0.5898508212394707,,0.0009564815069457142,,,,,,Control
13,,,,0.025183122008014376,0.0007305540907357697,,,,0.008104662008591458,0.0004897939090776621,,0.04975038195341105,0.0013684444689433326,2.544115321644951e-05,0.11898806675469034,,0.09584882080771939,,0.0003376640863890554,0.013417933096592715,0.024308711640351446,0.00011851854303272818,,0.0035957864072468813,0.004638563431155257,0.0618699888813887,,,,0.0002609269494516346,0.0007580636303925808,,,0.004833715691803389,0.00032701189622119246,0.015293235662746697,0.0020824514681562086,0.0001489238237060459,0.0008751343029170557,0.5309661753662829,0.0010801113991569051,0.03432559691305734,0.000164436722008759,2.3786444064160107e-05,,,8.397648947868699e-05,Control
14,,,0.026508874168585012,0.0036425324134495528,0.012056432490773818,,8.744943605123018e-05,0.0008434129344459006,0.004812458362742157,,,0.5117583142024521,0.036579783017930606,0.0007762981262957396,0.06702219603655976,,0.007378835908929945,,,,0.06577156374026084,,,0.028582374049896116,,0.002453641526218131,,,,0.0020928862623152246,,,,0.03838566655277167,,0.024642092110807066,,0.0006138318246198398,0.002463650799019175,0.16004195044272065,,0.0029112233343753513,0.0005745322587799496,,,,,Control
15,,,,,,,,,,,,0.010901761098184807,0.001666878807370769,,0.01056563937917823,,0.004020246997847727,0.01790178494465812,,0.002246420370793046,0.009106978479435306,0.0030123979982588974,,,,0.010774476675723161,0.009369599380280738,0.0008556857889574724,,,0.006390751615030794,,,,,0.016988599217897613,4.593801135071483e-05,,0.0004540120762257164,0.8894590019765733,,0.006239827182233614,,,,,,Control
16,,,0.0003583712714309036,0.003804465396514439,,,,,,,,0.18206567412400593,0.014945841204433066,0.0006303916530555951,0.041147656603721994,,0.05029793570105664,0.010371958217026021,,,0.01860846596588748,,,0.003074755141446576,,0.019564558297606782,0.01940100428396917,0.01948433942675072,,,,,,,,0.008790701527093872,,,,0.5569793232341996,,0.05047455795180112,,,,,,Control
17,0.00011190622842267114,,,,0.0005823958710530014,,,,0.0031738661184503763,,3.555616438632125e-05,0.005177400582496598,0.013039241213321376,,0.14263662556891124,,,,0.0002014513562964377,,0.02953206375331073,0.0012710573325523738,,0.004753546928848892,,0.007032263945596048,,0.010388846444207296,,,,0.00023801477746424117,,0.16292680617508845,0.00013608039117824367,0.012775037759538595,,0.0003575761574261769,0.0025702171293081003,0.5191643193386756,,0.08295273296464382,0.00018362291126420297,,,,0.000759370887559422,Control
