,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,7,9,0.09859154929577464,0.1267605633802817
1,taxa1017280,6,3,0.08450704225352113,0.04225352112676056
2,taxa102106,52,58,0.7323943661971831,0.8169014084507042
3,taxa117563,4,4,0.056338028169014086,0.056338028169014086
4,taxa1253,2,5,0.028169014084507043,0.07042253521126761
5,taxa1263,65,64,0.9154929577464789,0.9014084507042254
6,taxa1301,37,43,0.5211267605633803,0.6056338028169014
7,taxa1348911,10,15,0.14084507042253522,0.2112676056338028
8,taxa1350,12,9,0.16901408450704225,0.1267605633802817
9,taxa1357,6,9,0.08450704225352113,0.1267605633802817
10,taxa135858,5,3,0.07042253521126761,0.04225352112676056
11,taxa1485,30,27,0.4225352112676056,0.38028169014084506
12,taxa1578,13,22,0.18309859154929578,0.30985915492957744
13,taxa1678,45,53,0.6338028169014085,0.7464788732394366
14,taxa1730,71,71,1.0,1.0
15,taxa189330,69,70,0.971830985915493,0.9859154929577465
16,taxa191303,3,3,0.04225352112676056,0.04225352112676056
17,taxa207244,41,39,0.5774647887323944,0.5492957746478874
18,taxa216851,71,70,1.0,0.9859154929577465
19,taxa2172,27,28,0.38028169014084506,0.39436619718309857
20,taxa239759,68,64,0.9577464788732394,0.9014084507042254
21,taxa239934,37,35,0.5211267605633803,0.49295774647887325
22,taxa244127,15,11,0.2112676056338028,0.15492957746478872
23,taxa283168,38,33,0.5352112676056338,0.4647887323943662
24,taxa292632,71,71,1.0,1.0
25,taxa29465,28,19,0.39436619718309857,0.2676056338028169
26,taxa32207,6,3,0.08450704225352113,0.04225352112676056
27,taxa33024,7,6,0.09859154929577464,0.08450704225352113
28,taxa33042,63,61,0.8873239436619719,0.8591549295774648
29,taxa35832,34,33,0.4788732394366197,0.4647887323943662
30,taxa375288,70,68,0.9859154929577465,0.9577464788732394
31,taxa397864,46,50,0.647887323943662,0.704225352112676
32,taxa39948,18,17,0.2535211267605634,0.23943661971830985
33,taxa40544,17,24,0.23943661971830985,0.3380281690140845
34,taxa447020,31,36,0.43661971830985913,0.5070422535211268
35,taxa459786,52,37,0.7323943661971831,0.5211267605633803
36,taxa46255,5,7,0.07042253521126761,0.09859154929577464
37,taxa547,9,9,0.1267605633802817,0.1267605633802817
38,taxa561,44,40,0.6197183098591549,0.5633802816901409
39,taxa570,13,9,0.18309859154929578,0.1267605633802817
40,taxa572511,71,71,1.0,1.0
41,taxa574697,5,2,0.07042253521126761,0.028169014084507043
42,taxa577309,4,1,0.056338028169014086,0.014084507042253521
43,taxa577310,30,15,0.4225352112676056,0.2112676056338028
44,taxa61170,24,21,0.3380281690140845,0.29577464788732394
45,taxa644652,2,3,0.028169014084507043,0.04225352112676056
46,taxa713,3,2,0.04225352112676056,0.028169014084507043
47,taxa724,32,20,0.4507042253521127,0.28169014084507044
48,taxa816,69,67,0.971830985915493,0.9436619718309859
49,taxa838,25,23,0.352112676056338,0.323943661971831
50,taxa841,71,71,1.0,1.0
51,taxa84111,18,14,0.2535211267605634,0.19718309859154928
52,taxa846,14,14,0.19718309859154928,0.19718309859154928
53,taxa848,5,5,0.07042253521126761,0.07042253521126761
54,taxa872,20,15,0.28169014084507044,0.2112676056338028
55,taxa904,9,19,0.1267605633802817,0.2676056338028169
56,taxa906,4,4,0.056338028169014086,0.056338028169014086
57,taxa946234,11,9,0.15492957746478872,0.1267605633802817
