taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff
taxa102106,0.7303744899587308,1.7065241202895831,1.0765241202895823,1.0,0.9151060344205056,0.9151060344205056,0.5940323405990415,0.0,0.7768115223218236,1.0,-7.672296154532784
taxa1263,0.0,1.6312056106041872,1.0012056106041864,0.9352830631070441,0.41679281184762706,0.41679281184762706,0.8709911947974633,0.0,1.0,1.0,8.589344649819143
taxa1301,0.70894557800667,-0.602608386722154,-1.2326083867221547,0.2733216782922981,0.6480768681391461,0.6480768681391461,0.41131379177625893,0.0,0.6279920729982901,1.0,-5.150316890511181
taxa1485,5.541505115687606,3.91234057180696,3.282340571806959,0.2008251226951454,0.10981940881523722,0.10981940881523722,0.24095466870157012,0.0,0.4096229367926692,1.0,-6.229867364922288
taxa1730,0.0,1.6128646620874747,0.9828646620874739,0.27743910513984715,0.07363827012030266,0.07363827012030266,0.12520102961031548,0.0,0.35473625056256053,1.0,0.303208432757617
taxa189330,0.0,0.6342493556452962,0.004249355645295383,0.6682351417952492,0.6170750774519738,0.6170750774519738,0.9430566709670429,0.0,1.0,1.0,4.176228170257824
taxa216851,0.0,1.5574668373314118,0.927466837331411,0.6547208460185769,0.021450733686322068,0.021450733686322068,0.2013364852874009,0.0,0.3968084103747994,1.0,0.17179728591135435
taxa239759,-8.42891700495417,-8.547495914899688,-9.177495914899689,0.002699796063260186,0.0034052358212947604,0.0034052358212947604,0.0034052358212947604,1.0,0.019296336320670307,0.0236006443995562,-12.874117720152347
taxa292632,1.1038745352939383,1.266472250144382,0.6364722501443811,0.8480062142193098,0.1598641975479732,0.1598641975479732,0.4432885221164401,0.0,0.6279920729982901,1.0,0.029412875765413005
taxa29465,0.18828995326991205,0.19829066544737883,-0.43170933455262195,0.4624327264504764,0.7133031738784577,0.7133031738784577,0.9025232501776794,0.0,1.0,1.0,2.4399467247730753
taxa33042,-2.157434444231945,-2.412550304265327,-3.042550304265328,0.022270978959232784,0.03831876314941356,0.03831876314941356,0.026809130715595843,0.0,0.11393880554128234,1.0,0.20323736735259776
taxa375288,0.0,-0.8027562431703218,-1.4327562431703225,0.0350056820770933,0.5229032345126707,0.5229032345126707,0.2013364852874009,0.0,0.3968084103747994,1.0,-1.1622410201892168
taxa459786,0.0,-2.135542304295034,-2.765542304295035,0.03737298834065148,0.1734854683214785,0.1734854683214785,0.06555216116550257,0.0,0.22287734796270872,1.0,-2.9491493412015575
taxa561,0.4732452752685532,3.1110427245927257,2.481042724592725,0.25059205068568424,0.14367208180696023,0.14367208180696023,0.2100750407866585,0.0,0.3968084103747994,1.0,1.1757508101603371
taxa572511,-5.241768257799646,-5.470324498624517,-6.100324498624518,0.001745118699528905,0.002165029333038379,0.002165029333038379,0.002165029333038379,1.0,0.019296336320670307,0.0772899317219248,-6.712841045521091
taxa816,-9.168083940304589,-9.577804983854021,-10.207804983854022,0.002699796063260186,0.0034052358212947604,0.0034052358212947604,0.0034052358212947604,1.0,0.019296336320670307,0.029598735770433995,-13.606400097405272
taxa841,-1.7527932639115402,0.675316872189022,0.04531687218902125,0.406233805110795,0.7982978473285264,0.7982978473285264,1.0,0.0,1.0,1.0,0.0330936157841414
